year,departamento,municipio,total,hombres,mujeres,indeterminado
2024,05 Antioquia,05837 Turbo,1832,904,928,0
2024,05 Antioquia,05842 Uramita,50,27,23,0
2024,05 Antioquia,05847 Urrao,326,158,168,0
2024,05 Antioquia,05854 Valdivia,106,49,57,0
2024,05 Antioquia,05856 Valparaíso,29,13,16,0
2024,05 Antioquia,05858 Vegachí,141,68,73,0
2024,05 Antioquia,05861 Venecia,59,27,32,0
2024,05 Antioquia,05873 Vigía del Fuerte,79,46,33,0
2024,05 Antioquia,05885 Yalí,66,31,35,0
2024,05 Antioquia,05887 Yarumal,327,167,160,0
2024,05 Antioquia,05890 Yolombó,144,82,62,0
2024,05 Antioquia,05893 Yondó,210,91,119,0
2024,05 Antioquia,05895 Zaragoza,324,153,171,0
2024,08 Atlántico,08001 Barranquilla,13552,6977,6575,0
2024,08 Atlántico,08078 Baranoa,587,322,265,0
2024,08 Atlántico,08137 Campo de La Cruz,229,122,107,0
2024,08 Atlántico,08141 Candelaria,172,96,76,0
2024,08 Atlántico,08296 Galapa,623,334,289,0
2024,08 Atlántico,08372 Juan de Acosta,159,84,75,0
2024,08 Atlántico,08421 Luruaco,272,129,143,0
2024,08 Atlántico,08433 Malambo,1208,590,618,0
2024,08 Atlántico,08436 Manatí,198,98,100,0
2024,08 Atlántico,08520 Palmar de Varela,242,129,113,0
2024,08 Atlántico,08549 Piojó,37,24,13,0
2024,08 Atlántico,08558 Polonuevo,144,71,73,0
2024,08 Atlántico,08560 Ponedera,254,125,129,0
2024,08 Atlántico,08573 Puerto Colombia,437,213,224,0
2024,08 Atlántico,08606 Repelón,259,132,127,0
2024,08 Atlántico,08634 Sabanagrande,338,168,170,0
2024,08 Atlántico,08638 Sabanalarga,1125,599,526,0
2024,08 Atlántico,08675 Santa Lucía,142,78,64,0
2024,08 Atlántico,08685 Santo Tomás,246,139,107,0
2024,08 Atlántico,08758 Soledad,5770,2960,2810,0
2024,08 Atlántico,08770 Suan,83,33,50,0
2024,08 Atlántico,08832 Tubará,77,36,41,0
2024,08 Atlántico,08849 Usiacurí,83,51,32,0
2024,11 Bogotá,"11001 Bogotá, D.C.",56541,29135,27404,2
2024,13 Bolívar,13001 Cartagena de Indias,12515,6476,6038,1
2024,13 Bolívar,13006 Achí,258,132,126,0
2024,13 Bolívar,13030 Altos del Rosario,147,78,69,0
2024,13 Bolívar,13042 Arenal,112,58,54,0
2024,13 Bolívar,13052 Arjona,785,407,378,0
2024,13 Bolívar,13062 Arroyohondo,72,31,41,0
2024,13 Bolívar,13074 Barranco de Loba,256,143,113,0
2024,13 Bolívar,13140 Calamar,242,121,121,0
2024,13 Bolívar,13160 Cantagallo,84,45,39,0
2024,13 Bolívar,13188 Cicuco,137,72,65,0
2024,13 Bolívar,13212 Córdoba,123,62,61,0
2024,13 Bolívar,13222 Clemencia,169,91,78,0
2024,13 Bolívar,13244 El Carmen de Bolívar,856,423,433,0
2024,13 Bolívar,13248 El Guamo,57,28,29,0
2024,13 Bolívar,13268 El Peñón,81,40,41,0
2024,13 Bolívar,13300 Hatillo de Loba,180,87,93,0
2024,13 Bolívar,13430 Magangué,1647,832,815,0
2024,13 Bolívar,13433 Mahates,227,111,116,0
2024,13 Bolívar,13440 Margarita,81,37,44,0
2024,13 Bolívar,13442 María La Baja,494,266,228,0
2024,13 Bolívar,13458 Montecristo,132,70,60,2
2024,13 Bolívar,13468 Santa Cruz de Mompox,514,279,235,0
2024,13 Bolívar,13473 Morales,150,80,70,0
2024,13 Bolívar,13490 Norosí,85,41,44,0
2024,13 Bolívar,13549 Pinillos,267,129,138,0
2024,13 Bolívar,13580 Regidor,73,34,39,0
2024,13 Bolívar,13600 Río Viejo,88,46,42,0
2024,13 Bolívar,13620 San Cristóbal,74,37,37,0
2024,13 Bolívar,13647 San Estanislao,111,56,55,0
2024,13 Bolívar,13650 San Fernando,99,57,42,0
2024,13 Bolívar,13654 San Jacinto,218,126,92,0
2024,13 Bolívar,13655 San Jacinto del Cauca,71,35,36,0
2024,13 Bolívar,13657 San Juan Nepomuceno,293,150,143,0
2024,13 Bolívar,13667 San Martín de Loba,247,129,118,0
2024,13 Bolívar,13670 San Pablo,330,163,167,0
2024,13 Bolívar,13673 Santa Catalina,128,64,64,0
2024,13 Bolívar,13683 Santa Rosa,322,150,172,0
2024,13 Bolívar,13688 Santa Rosa del Sur,615,320,295,0
2024,13 Bolívar,13744 Simití,236,121,115,0
2024,13 Bolívar,13760 Soplaviento,70,36,34,0
2024,13 Bolívar,13780 Talaigua Nuevo,138,73,65,0
2024,13 Bolívar,13810 Tiquisio,299,151,148,0
2024,13 Bolívar,13836 Turbaco,905,449,456,0
2024,13 Bolívar,13838 Turbaná,149,77,72,0
2024,13 Bolívar,13873 Villanueva,266,141,125,0
2024,13 Bolívar,13894 Zambrano,156,71,85,0
2024,15 Boyacá,15001 Tunja,1681,835,846,0
2024,15 Boyacá,15022 Almeida,10,4,6,0
2024,15 Boyacá,15047 Aquitania,144,69,75,0
2024,15 Boyacá,15051 Arcabuco,66,37,29,0
2024,15 Boyacá,15087 Belén,80,46,34,0
2024,15 Boyacá,15090 Berbeo,4,2,2,0
2024,15 Boyacá,15092 Betéitiva,5,3,2,0
2024,15 Boyacá,15097 Boavita,31,13,18,0
2024,15 Boyacá,15104 Boyacá,53,25,27,1
2024,15 Boyacá,15106 Briceño,9,4,5,0
2024,15 Boyacá,15109 Buenavista,29,19,10,0
2024,15 Boyacá,15114 Busbanzá,3,2,1,0
2024,15 Boyacá,15131 Caldas,14,8,6,0
2024,15 Boyacá,15135 Campohermoso,20,10,10,0
2024,15 Boyacá,15162 Cerinza,18,9,9,0
2024,15 Boyacá,15172 Chinavita,17,10,7,0
2024,15 Boyacá,15176 Chiquinquirá,556,275,281,0
2024,15 Boyacá,15180 Chiscas,21,11,10,0
2024,15 Boyacá,15183 Chita,61,34,27,0
2024,15 Boyacá,15185 Chitaraque,39,22,17,0
2024,15 Boyacá,15187 Chivatá,26,13,13,0
2024,15 Boyacá,15189 Ciénega,33,22,11,0
2024,15 Boyacá,15204 Cómbita,71,37,34,0
2024,15 Boyacá,15212 Coper,10,3,7,0
2024,15 Boyacá,15215 Corrales,21,11,10,0
2024,15 Boyacá,15218 Covarachía,18,9,9,0
2024,15 Boyacá,15223 Cubará,127,62,64,1
2024,15 Boyacá,15224 Cucaita,33,17,16,0
2024,15 Boyacá,15226 Cuítiva,16,6,10,0
2024,15 Boyacá,15232 Chíquiza,38,21,16,1
2024,15 Boyacá,15236 Chivor,17,9,8,0
2024,15 Boyacá,15238 Duitama,1122,558,564,0
2024,15 Boyacá,15244 El Cocuy,17,7,10,0
2024,15 Boyacá,15248 El Espino,10,7,3,0
2024,15 Boyacá,15272 Firavitoba,35,20,15,0
2024,15 Boyacá,15276 Floresta,26,15,11,0
2024,15 Boyacá,15293 Gachantivá,15,7,8,0
2024,15 Boyacá,15296 Gámeza,41,16,25,0
2024,15 Boyacá,15299 Garagoa,91,43,48,0
2024,15 Boyacá,15317 Guacamayas,5,4,1,0
2024,15 Boyacá,15322 Guateque,69,31,38,0
2024,15 Boyacá,15325 Guayatá,13,7,6,0
2024,15 Boyacá,15332 Güicán de La Sierra,40,17,23,0
2024,15 Boyacá,15362 Iza,16,8,8,0
2024,15 Boyacá,15367 Jenesano,45,22,23,0
2024,15 Boyacá,15368 Jericó,36,19,17,0
2024,15 Boyacá,15377 Labranzagrande,18,6,12,0
2024,15 Boyacá,15380 La Capilla,8,6,2,0
2024,15 Boyacá,15401 La Victoria,0,0,0,0
2024,15 Boyacá,15403 La Uvita,14,5,9,0
2024,15 Boyacá,15407 Villa de Leyva,141,66,75,0
2024,15 Boyacá,15425 Macanal,21,9,12,0
2024,15 Boyacá,15442 Maripí,32,16,16,0
2024,15 Boyacá,15455 Miraflores,48,23,25,0
2024,15 Boyacá,15464 Mongua,42,19,23,0
2024,15 Boyacá,15466 Monguí,36,20,16,0
2024,15 Boyacá,15469 Moniquirá,251,116,135,0
2024,15 Boyacá,15476 Motavita,54,21,33,0
2024,15 Boyacá,15480 Muzo,41,23,18,0
2024,15 Boyacá,15491 Nobsa,127,58,69,0
2024,15 Boyacá,15494 Nuevo Colón,41,23,18,0
2024,15 Boyacá,15500 Oicatá,25,12,13,0
2024,15 Boyacá,15507 Otanche,50,23,27,0
2024,15 Boyacá,15511 Pachavita,10,7,3,0
2024,15 Boyacá,15514 Páez,26,16,10,0
2024,15 Boyacá,15516 Paipa,267,151,116,0
2024,15 Boyacá,15518 Pajarito,7,3,4,0
2024,15 Boyacá,15522 Panqueba,9,6,3,0
2024,15 Boyacá,15531 Pauna,37,13,24,0
2024,15 Boyacá,15533 Paya,6,2,4,0
2024,15 Boyacá,15537 Paz de Río,27,13,14,0
2024,15 Boyacá,15542 Pesca,51,25,26,0
2024,15 Boyacá,15550 Pisba,13,8,5,0
2024,15 Boyacá,15572 Puerto Boyacá,417,208,209,0
2024,15 Boyacá,15580 Quípama,12,7,5,0
2024,15 Boyacá,15599 Ramiriquí,87,40,47,0
2024,15 Boyacá,15600 Ráquira,80,43,37,0
2024,15 Boyacá,15621 Rondón,8,3,5,0
2024,15 Boyacá,15632 Saboyá,87,44,43,0
2024,15 Boyacá,15638 Sáchica,74,40,34,0
2024,15 Boyacá,15646 Samacá,317,165,152,0
2024,15 Boyacá,15660 San Eduardo,11,5,6,0
2024,15 Boyacá,15664 San José de Pare,32,14,18,0
2024,15 Boyacá,15667 San Luis de Gaceno,35,19,16,0
2024,15 Boyacá,15673 San Mateo,24,11,13,0
2024,15 Boyacá,15676 San Miguel de Sema,24,13,11,0
2024,15 Boyacá,15681 San Pablo de Borbur,48,23,25,0
2024,15 Boyacá,15686 Santana,57,31,26,0
2024,15 Boyacá,15690 Santa María,28,15,13,0
2024,15 Boyacá,15693 Santa Rosa de Viterbo,68,32,36,0
2024,15 Boyacá,15696 Santa Sofía,30,13,17,0
2024,15 Boyacá,15720 Sativanorte,17,6,11,0
2024,15 Boyacá,15723 Sativasur,6,4,2,0
2024,15 Boyacá,15740 Siachoque,84,36,48,0
2024,15 Boyacá,15753 Soatá,68,35,33,0
2024,15 Boyacá,15755 Socotá,51,28,23,0
2024,15 Boyacá,15757 Socha,103,47,56,0
2024,15 Boyacá,15759 Sogamoso,1182,584,598,0
2024,15 Boyacá,15761 Somondoco,4,1,3,0
2024,15 Boyacá,15762 Sora,16,8,8,0
2024,15 Boyacá,15763 Sotaquirá,66,34,32,0
2024,15 Boyacá,15764 Soracá,64,34,30,0
2024,15 Boyacá,15774 Susacón,18,5,13,0
2024,15 Boyacá,15776 Sutamarchán,61,38,23,0
2024,15 Boyacá,15778 Sutatenza,19,9,10,0
2024,15 Boyacá,15790 Tasco,41,18,23,0
2024,15 Boyacá,15798 Tenza,21,12,9,0
2024,15 Boyacá,15804 Tibaná,48,24,24,0
2024,15 Boyacá,15806 Tibasosa,96,47,49,0
2024,15 Boyacá,15808 Tinjacá,29,18,11,0
2024,15 Boyacá,15810 Tipacoque,17,6,11,0
2024,15 Boyacá,15814 Toca,120,55,65,0
2024,15 Boyacá,15816 Togüí,34,22,12,0
2024,15 Boyacá,15820 Tópaga,32,14,18,0
2024,15 Boyacá,15822 Tota,37,16,21,0
2024,15 Boyacá,15832 Tununguá,7,4,3,0
2024,15 Boyacá,15835 Turmequé,30,17,13,0
2024,15 Boyacá,15837 Tuta,58,32,26,0
2024,15 Boyacá,15839 Tutazá,10,5,5,0
2024,15 Boyacá,15842 Úmbita,48,21,27,0
2024,15 Boyacá,15861 Ventaquemada,140,61,79,0
2024,15 Boyacá,15879 Viracachá,14,7,7,0
2024,15 Boyacá,15897 Zetaquira,31,20,11,0
2024,17 Caldas,17001 Manizales,2217,1156,1060,1
2024,17 Caldas,17013 Aguadas,140,64,76,0
2024,17 Caldas,17042 Anserma,235,128,107,0
2024,17 Caldas,17050 Aranzazu,81,36,45,0
2024,17 Caldas,17088 Belalcázar,82,43,38,1
2024,17 Caldas,17174 Chinchiná,294,151,143,0
2024,17 Caldas,17272 Filadelfia,29,15,14,0
2024,17 Caldas,17380 La Dorada,536,250,286,0
2024,17 Caldas,17388 La Merced,36,18,18,0
2024,17 Caldas,17433 Manzanares,148,67,81,0
2024,17 Caldas,17442 Marmato,97,41,56,0
2024,17 Caldas,17444 Marquetalia,86,39,47,0
2024,17 Caldas,17446 Marulanda,18,9,9,0
2024,17 Caldas,17486 Neira,127,72,55,0
2024,17 Caldas,17495 Norcasia,67,36,31,0
2024,17 Caldas,17513 Pácora,78,44,34,0
2024,17 Caldas,17524 Palestina,119,54,65,0
2024,17 Caldas,17541 Pensilvania,112,54,58,0
2024,17 Caldas,17614 Riosucio,363,186,177,0
2024,17 Caldas,17616 Risaralda,71,40,31,0
2024,17 Caldas,17653 Salamina,101,57,44,0
2024,17 Caldas,17662 Samaná,126,66,60,0
2024,17 Caldas,17665 San José,37,21,16,0
2024,17 Caldas,17777 Supía,218,110,108,0
2024,17 Caldas,17867 Victoria,53,30,23,0
2024,17 Caldas,17873 Villamaría,347,165,182,0
2024,17 Caldas,17877 Viterbo,71,35,36,0
2024,18 Caquetá,18001 Florencia,2019,1006,1013,0
2024,18 Caquetá,18029 Albania,44,18,26,0
2024,18 Caquetá,18094 Belén de Los Andaquíes,112,61,51,0
2024,18 Caquetá,18150 Cartagena del Chairá,452,224,228,0
2024,18 Caquetá,18205 Curillo,105,58,47,0
2024,18 Caquetá,18247 El Doncello,168,96,72,0
2024,18 Caquetá,18256 El Paujíl,139,67,72,0
2024,18 Caquetá,18410 La Montañita,125,72,53,0
2024,18 Caquetá,18460 Milán,85,45,40,0
2024,18 Caquetá,18479 Morelia,43,23,20,0
2024,18 Caquetá,18592 Puerto Rico,243,130,113,0
2024,18 Caquetá,18610 San José del Fragua,155,67,88,0
2024,18 Caquetá,18753 San Vicente del Caguán,831,433,398,0
2024,18 Caquetá,18756 Solano,138,78,60,0
2024,18 Caquetá,18785 Solita,101,61,40,0
2024,18 Caquetá,18860 Valparaíso,59,24,35,0
2024,19 Cauca,19001 Popayán,2845,1443,1402,0
2024,19 Cauca,19022 Almaguer,106,52,54,0
2024,19 Cauca,19050 Argelia,259,134,125,0
2024,19 Cauca,19075 Balboa,184,71,113,0
2024,19 Cauca,19100 Bolívar,185,90,95,0
2024,19 Cauca,19110 Buenos Aires,211,122,89,0
2024,19 Cauca,19130 Cajibío,321,169,152,0
2024,19 Cauca,19137 Caldono,541,275,266,0
2024,19 Cauca,19142 Caloto,242,126,116,0
2024,19 Cauca,19212 Corinto,226,113,113,0
2024,19 Cauca,19256 El Tambo,379,189,190,0
2024,19 Cauca,19290 Florencia,51,24,27,0
2024,19 Cauca,19300 Guachené,189,105,84,0
2024,19 Cauca,19318 Guapi,185,93,92,0
2024,19 Cauca,19355 Inzá,330,164,166,0
2024,19 Cauca,19364 Jambaló,168,98,70,0
2024,19 Cauca,19392 La Sierra,56,27,29,0
2024,19 Cauca,19397 La Vega,103,63,40,0
2024,19 Cauca,19418 López de Micay,60,28,32,0
2024,19 Cauca,19450 Mercaderes,75,37,38,0
2024,19 Cauca,19455 Miranda,232,116,116,0
2024,19 Cauca,19473 Morales,442,226,216,0
2024,19 Cauca,19513 Padilla,70,36,34,0
2024,19 Cauca,19517 Páez,582,295,287,0
2024,19 Cauca,19532 Patía,330,176,154,0
2024,19 Cauca,19533 Piamonte,85,39,46,0
2024,19 Cauca,19548 Piendamó - Tunía,353,180,173,0
2024,19 Cauca,19573 Puerto Tejada,414,214,200,0
2024,19 Cauca,19585 Puracé,121,63,58,0
2024,19 Cauca,19622 Rosas,45,23,22,0
2024,19 Cauca,19693 San Sebastián,42,17,25,0
2024,19 Cauca,19698 Santander de Quilichao,1168,585,583,0
2024,19 Cauca,19701 Santa Rosa,40,18,22,0
2024,19 Cauca,19743 Silvia,317,176,141,0
2024,19 Cauca,19760 Sotará - Paispamba,58,29,29,0
2024,19 Cauca,19780 Suárez,299,162,137,0
2024,19 Cauca,19785 Sucre,43,21,22,0
2024,19 Cauca,19807 Timbío,271,151,120,0
2024,19 Cauca,19809 Timbiquí,136,59,77,0
2024,19 Cauca,19821 Toribío,426,211,215,0
2024,19 Cauca,19824 Totoró,242,124,118,0
2024,19 Cauca,19845 Villa Rica,168,81,87,0
2024,20 Cesar,20001 Valledupar,6243,3216,3027,0
2024,20 Cesar,20011 Aguachica,1334,678,656,0
2024,20 Cesar,20013 Agustín Codazzi,988,489,498,1
2024,20 Cesar,20032 Astrea,241,121,120,0
2024,20 Cesar,20045 Becerril,271,132,139,0
2024,20 Cesar,20060 Bosconia,610,286,324,0
2024,20 Cesar,20175 Chimichagua,339,162,177,0
2024,20 Cesar,20178 Chiriguaná,367,184,183,0
2024,20 Cesar,20228 Curumaní,489,240,249,0
2024,20 Cesar,20238 El Copey,416,197,219,0
2024,20 Cesar,20250 El Paso,597,278,319,0
2024,20 Cesar,20295 Gamarra,105,51,54,0
2024,20 Cesar,20310 González,23,9,14,0
2024,20 Cesar,20383 La Gloria,132,60,72,0
2024,20 Cesar,20400 La Jagua de Ibirico,471,236,235,0
2024,20 Cesar,20443 Manaure Balcón del Cesar,131,70,61,0
2024,20 Cesar,20517 Pailitas,202,111,91,0
2024,20 Cesar,20550 Pelaya,235,118,117,0
2024,20 Cesar,20570 Pueblo Bello,292,159,133,0
2024,20 Cesar,20614 Río de Oro,105,70,35,0
2024,20 Cesar,20621 La Paz,268,141,127,0
2024,20 Cesar,20710 San Alberto,276,131,144,1
2024,20 Cesar,20750 San Diego,231,131,100,0
2024,20 Cesar,20770 San Martín,284,137,147,0
2024,20 Cesar,20787 Tamalameque,152,84,68,0
2024,23 Córdoba,23001 Montería,5311,2759,2552,0
2024,23 Córdoba,23068 Ayapel,583,308,275,0
2024,23 Córdoba,23079 Buenavista,211,105,106,0
2024,23 Córdoba,23090 Canalete,185,96,89,0
2024,23 Córdoba,23162 Cereté,822,405,417,0
2024,23 Córdoba,23168 Chimá,98,43,55,0
2024,23 Córdoba,23182 Chinú,335,174,161,0
2024,23 Córdoba,23189 Ciénaga de Oro,531,288,243,0
2024,23 Córdoba,23300 Cotorra,152,80,72,0
2024,23 Córdoba,23350 La Apartada,135,74,61,0
2024,23 Córdoba,23417 Lorica,1294,711,583,0
2024,23 Córdoba,23419 Los Córdobas,150,79,71,0
2024,23 Córdoba,23464 Momil,169,80,89,0
2024,23 Córdoba,23466 Montelíbano,985,529,456,0
2024,23 Córdoba,23500 Moñitos,319,166,153,0
2024,23 Córdoba,23555 Planeta Rica,753,383,370,0
2024,23 Córdoba,23570 Pueblo Nuevo,270,139,131,0
2024,23 Córdoba,23574 Puerto Escondido,194,101,93,0
2024,23 Córdoba,23580 Puerto Libertador,504,246,258,0
2024,23 Córdoba,23586 Purísima de La Concepción,157,76,81,0
2024,23 Córdoba,23660 Sahagún,840,435,405,0
2024,23 Córdoba,23670 San Andrés de Sotavento,431,224,207,0
2024,23 Córdoba,23672 San Antero,293,161,132,0
2024,23 Córdoba,23675 San Bernardo del Viento,335,167,168,0
2024,23 Córdoba,23678 San Carlos,183,94,89,0
2024,23 Córdoba,23682 San José de Uré,87,41,46,0
2024,23 Córdoba,23686 San Pelayo,330,163,167,0
2024,23 Córdoba,23807 Tierralta,1114,582,532,0
2024,23 Córdoba,23815 Tuchín,507,280,227,0
2024,23 Córdoba,23855 Valencia,347,171,176,0
2024,25 Cundinamarca,25001 Agua de Dios,57,39,18,0
2024,25 Cundinamarca,25019 Albán,42,19,23,0
2024,25 Cundinamarca,25035 Anapoima,107,53,54,0
2024,25 Cundinamarca,25040 Anolaima,123,63,60,0
2024,25 Cundinamarca,25053 Arbeláez,54,31,23,0
2024,25 Cundinamarca,25086 Beltrán,10,7,3,0
2024,25 Cundinamarca,25095 Bituima,11,2,9,0
2024,25 Cundinamarca,25099 Bojacá,101,46,55,0
2024,25 Cundinamarca,25120 Cabrera,37,20,17,0
2024,25 Cundinamarca,25123 Cachipay,77,47,30,0
2024,25 Cundinamarca,25126 Cajicá,859,432,427,0
2024,25 Cundinamarca,25148 Caparrapí,51,24,27,0
2024,25 Cundinamarca,25151 Cáqueza,171,94,77,0
2024,25 Cundinamarca,25154 Carmen de Carupa,50,25,25,0
2024,25 Cundinamarca,25168 Chaguaní,12,6,6,0
2024,25 Cundinamarca,25175 Chía,1236,625,610,1
2024,25 Cundinamarca,25178 Chipaque,91,55,36,0
2024,25 Cundinamarca,25181 Choachí,74,39,35,0
2024,25 Cundinamarca,25183 Chocontá,202,113,89,0
2024,25 Cundinamarca,25200 Cogua,186,87,99,0
2024,25 Cundinamarca,25214 Cota,271,145,126,0
2024,25 Cundinamarca,25224 Cucunubá,69,38,31,0
2024,25 Cundinamarca,25245 El Colegio,123,67,56,0
2024,25 Cundinamarca,25258 El Peñón,23,11,12,0
2024,25 Cundinamarca,25260 El Rosal,414,217,197,0
2024,25 Cundinamarca,25269 Facatativá,1446,725,721,0
2024,25 Cundinamarca,25279 Fómeque,90,45,45,0
2024,25 Cundinamarca,25281 Fosca,72,37,35,0
2024,25 Cundinamarca,25286 Funza,823,429,394,0
2024,25 Cundinamarca,25288 Fúquene,29,16,13,0
2024,25 Cundinamarca,25290 Fusagasugá,1145,594,551,0
2024,25 Cundinamarca,25293 Gachalá,22,9,13,0
2024,25 Cundinamarca,25295 Gachancipá,241,123,118,0
2024,25 Cundinamarca,25297 Gachetá,59,29,30,0
2024,25 Cundinamarca,25299 Gama,13,5,8,0
2024,25 Cundinamarca,25307 Girardot,969,501,468,0
2024,25 Cundinamarca,25312 Granada,49,22,27,0
2024,25 Cundinamarca,25317 Guachetá,123,65,58,0
2024,25 Cundinamarca,25320 Guaduas,161,71,90,0
2024,25 Cundinamarca,25322 Guasca,173,67,106,0
2024,25 Cundinamarca,25324 Guataquí,15,8,7,0
2024,25 Cundinamarca,25326 Guatavita,49,32,17,0
2024,25 Cundinamarca,25328 Guayabal de Síquima,21,11,10,0
2024,25 Cundinamarca,25335 Guayabetal,46,22,24,0
2024,25 Cundinamarca,25339 Gutiérrez,29,14,15,0
2024,25 Cundinamarca,25368 Jerusalén,7,4,3,0
2024,25 Cundinamarca,25372 Junín,33,18,15,0
2024,25 Cundinamarca,25377 La Calera,239,130,109,0
2024,25 Cundinamarca,25386 La Mesa,270,131,139,0
2024,25 Cundinamarca,25394 La Palma,40,16,24,0
2024,25 Cundinamarca,25398 La Peña,19,9,10,0
2024,25 Cundinamarca,25402 La Vega,109,54,55,0
2024,25 Cundinamarca,25407 Lenguazaque,91,48,43,0
2024,25 Cundinamarca,25426 Machetá,36,19,17,0
2024,25 Cundinamarca,25430 Madrid,1692,865,827,0
2024,25 Cundinamarca,25436 Manta,18,7,11,0
2024,25 Cundinamarca,25438 Medina,69,34,35,0
2024,25 Cundinamarca,25473 Mosquera,1441,734,707,0
2024,25 Cundinamarca,25483 Nariño,15,7,8,0
2024,25 Cundinamarca,25486 Nemocón,198,105,93,0
2024,25 Cundinamarca,25488 Nilo,46,23,23,0
2024,25 Cundinamarca,25489 Nimaima,9,6,3,0
2024,25 Cundinamarca,25491 Nocaima,24,14,10,0
2024,25 Cundinamarca,25506 Venecia,12,7,5,0
2024,25 Cundinamarca,25513 Pacho,197,96,101,0
2024,25 Cundinamarca,25518 Paime,15,9,6,0
2024,25 Cundinamarca,25524 Pandi,22,15,7,0
2024,25 Cundinamarca,25530 Paratebueno,102,60,42,0
2024,25 Cundinamarca,25535 Pasca,70,38,32,0
2024,25 Cundinamarca,25572 Puerto Salgar,112,58,54,0
2024,25 Cundinamarca,25580 Pulí,4,3,1,0
2024,25 Cundinamarca,25592 Quebradanegra,15,11,4,0
2024,25 Cundinamarca,25594 Quetame,51,25,26,0
2024,25 Cundinamarca,25596 Quipile,24,15,9,0
2024,25 Cundinamarca,25599 Apulo,56,32,24,0
2024,25 Cundinamarca,25612 Ricaurte,84,42,42,0
2024,25 Cundinamarca,25645 San Antonio del Tequendama,56,29,27,0
2024,25 Cundinamarca,25649 San Bernardo,37,14,23,0
2024,25 Cundinamarca,25653 San Cayetano,28,13,15,0
2024,25 Cundinamarca,25658 San Francisco,76,36,40,0
2024,25 Cundinamarca,25662 San Juan de Rioseco,42,17,25,0
2024,25 Cundinamarca,25718 Sasaima,67,36,31,0
2024,25 Cundinamarca,25736 Sesquilé,133,70,63,0
2024,25 Cundinamarca,25740 Sibaté,289,152,136,1
2024,25 Cundinamarca,25743 Silvania,148,74,74,0
2024,25 Cundinamarca,25745 Simijaca,102,51,51,0
2024,25 Cundinamarca,25754 Soacha,5977,3070,2906,1
2024,25 Cundinamarca,25758 Sopó,188,95,93,0
2024,25 Cundinamarca,25769 Subachoque,127,62,65,0
2024,25 Cundinamarca,25772 Suesca,167,81,86,0
2024,25 Cundinamarca,25777 Supatá,32,22,10,0
2024,25 Cundinamarca,25779 Susa,60,30,30,0
2024,25 Cundinamarca,25781 Sutatausa,67,34,33,0
2024,25 Cundinamarca,25785 Tabio,241,117,124,0
2024,25 Cundinamarca,25793 Tausa,79,35,44,0
2024,25 Cundinamarca,25797 Tena,53,26,27,0
2024,25 Cundinamarca,25799 Tenjo,239,123,116,0
2024,25 Cundinamarca,25805 Tibacuy,13,6,7,0
2024,25 Cundinamarca,25807 Tibirita,9,3,6,0
2024,25 Cundinamarca,25815 Tocaima,91,52,39,0
2024,25 Cundinamarca,25817 Tocancipá,684,353,331,0
2024,25 Cundinamarca,25823 Topaipí,11,5,6,0
2024,25 Cundinamarca,25839 Ubalá,33,21,12,0
2024,25 Cundinamarca,25841 Ubaque,115,48,67,0
2024,25 Cundinamarca,25843 Villa de San Diego de Ubaté,518,252,266,0
2024,25 Cundinamarca,25845 Une,93,45,48,0
2024,25 Cundinamarca,25851 Útica,16,11,5,0
2024,25 Cundinamarca,25862 Vergara,28,14,14,0
2024,25 Cundinamarca,25867 Vianí,19,13,6,0
2024,25 Cundinamarca,25871 Villagómez,3,0,3,0
2024,25 Cundinamarca,25873 Villapinzón,182,90,92,0
2024,25 Cundinamarca,25875 Villeta,217,102,115,0
2024,25 Cundinamarca,25878 Viotá,93,44,49,0
2024,25 Cundinamarca,25885 Yacopí,38,18,20,0
2024,25 Cundinamarca,25898 Zipacón,26,13,13,0
2024,25 Cundinamarca,25899 Zipaquirá,1517,760,757,0
2024,27 Chocó,27001 Quibdó,1925,977,948,0
2024,27 Chocó,27006 Acandí,183,93,90,0
2024,27 Chocó,27025 Alto Baudó,87,47,40,0
2024,27 Chocó,27050 Atrato,52,27,25,0
2024,27 Chocó,27073 Bagadó,119,61,58,0
2024,27 Chocó,27075 Bahía Solano,124,59,65,0
2024,27 Chocó,27077 Bajo Baudó,65,32,33,0
2024,27 Chocó,27099 Bojayá,73,36,37,0
2024,27 Chocó,27135 El Cantón del San Pablo,59,28,31,0
2024,27 Chocó,27150 Carmen del Darién,175,78,97,0
2024,27 Chocó,27160 Cértegui,39,22,17,0
2024,27 Chocó,27205 Condoto,141,62,79,0
2024,27 Chocó,27245 El Carmen de Atrato,139,72,67,0
2024,27 Chocó,27250 El Litoral del San Juan,65,32,33,0
2024,27 Chocó,27361 Istmina,419,208,211,0
2024,27 Chocó,27372 Juradó,83,43,40,0
2024,27 Chocó,27413 Lloró,194,95,99,0
2024,27 Chocó,27425 Medio Atrato,48,22,26,0
2024,27 Chocó,27430 Medio Baudó,203,111,92,0
2024,27 Chocó,27450 Medio San Juan,80,33,47,0
2024,27 Chocó,27491 Nóvita,60,31,29,0
2024,27 Chocó,27493 Nuevo Belén de Bajirá,327,157,170,0
2024,27 Chocó,27495 Nuquí,54,34,20,0
2024,27 Chocó,27580 Río Iró,48,23,25,0
2024,27 Chocó,27600 Río Quito,68,34,34,0
