Fecha,COP fija,UVR fija,COP IPC,USD fija,DTF ,Otros,%tasa fija,% tasa variable
2006-03-31,64.03990657487522,23.339430482255278,8.151430810532094,0.3494190655149926,3.725195158799692,0.3946179080227422,87.72875612264548,12.271243877354527
2006-04-30,62.60784750306031,24.415009432586526,8.368447606574628,0.37203116816011156,3.8242330236795965,0.4124312659388143,87.39488810380695,12.605111896193039
2006-05-31,62.239194317330934,24.701495552906483,8.66215093853597,0.388696012337015,3.596293239236327,0.4121699396532679,87.32938588257444,12.670614117425567
2006-06-30,63.523512412335926,23.97385492601879,8.219465856814116,0.399429694339251,3.484080811056938,0.39965629943497216,87.89679703269397,12.103202967306025
2006-07-31,62.26870808332274,24.93496076282143,8.432845461762394,0.3776822269601972,3.5756440187466945,0.41015944638654445,87.58135107310436,12.418648926895633
2006-08-31,62.87589957140295,24.613664511121737,8.255184757868268,0.3653039897252524,3.5008374612048567,0.38910970867693345,87.85486807224994,12.14513192775006
2006-09-30,63.902186546245524,23.920743791077623,8.130376495426296,0.37397444646770805,3.2652325450142134,0.40748617576862767,88.19690478379086,11.803095216209138
2006-10-31,64.07049072859795,23.877594190034454,8.080057915197779,0.3587444708792606,3.2390339981617657,0.37407869712881153,88.30682938951166,11.693170610488355
2006-11-30,64.79907936443192,23.218183400756708,8.031288462461648,0.35453888135629624,3.221879571836727,0.3750303191567067,88.37180164654492,11.628198353455081
2006-12-31,65.02764280065321,23.059882685474957,7.985386472402348,0.3430320794341044,3.2031254308585577,0.38093053117682674,88.43055756556227,11.569442434437732
2007-01-31,66.04501939289615,22.229406920613872,7.861841335744087,0.3408569274063147,3.1533346517909058,0.36954077154866194,88.61528324091634,11.384716759083654
2007-02-28,66.38526484870435,22.240933999640077,7.732187098702872,0.32930543472756235,2.9546741938237244,0.3576344244014243,88.955504283072,11.044495716928022
2007-03-31,64.78185549451347,23.45076517076888,8.00687451171609,0.3304254041710846,3.059729122407342,0.3703502964231421,88.56304606945343,11.436953930546572
2007-04-30,65.03248177520643,23.465720271971506,7.82486922938878,0.31627669734857866,2.9903069765247894,0.37034504955992165,88.81447874452651,11.18552125547349
2007-05-01,65.54305863153135,23.32133420175995,7.624846177496999,0.2819086031292346,2.9139087396477734,0.31494364643468786,89.14630143642053,10.853698563579462
2007-06-30,66.02137148009245,22.93610475241076,7.491552990655916,0.2812902238992424,2.8286800156365848,0.4410005373050246,89.23876645640246,10.761233543597527
2007-07-31,67.31424983939245,21.832911701595783,7.360000689865864,0.2815217452563159,2.775107354800425,0.436208669089157,89.42868328624455,10.571316713755445
2007-08-31,68.10703532958257,21.640354834063608,7.266222531350285,0.30633756587010996,2.2371262378494663,0.4429235012839591,90.05372772951628,9.94627227048371
2007-09-30,67.94251020137656,21.762651191883368,7.317890570334199,0.28722754110802673,2.253063053432913,0.4366574418649135,89.99238893436795,10.007611065632025
2007-10-31,68.42328607794103,21.654925346188968,6.957560664434147,0.2829643297096331,2.2459870675457414,0.43527651418049124,90.36117575383963,9.638824246160379
2007-11-30,67.40531224218202,22.49660128531313,7.098892687971841,0.3032976994120762,2.3361315494315575,0.35976453568937816,90.20521122690722,9.794788773092774
2007-12-31,67.65709850189904,22.349498253904372,7.031038669879989,0.2941735277196153,2.3172036498311104,0.3509873967658731,90.30077028352302,9.699229716476973
2008-01-31,68.51971185484253,21.930808431909593,6.798556143814231,0.2773278223824578,2.269160428690727,0.20443531836047002,90.72784810913457,9.272151890865429
2008-02-29,68.82787695043916,21.92129699386652,6.687093213596754,0.2593280143579096,2.098848033320573,0.205556794419111,91.00850195866359,8.991498041336438
2008-03-31,69.113896685407,21.867537102888218,6.522128445828554,0.250340152502922,2.0505643307080805,0.19553328266522746,91.23177394079815,8.768226059201863
2008-04-30,68.22014530661802,23.106865145755044,6.437393201241445,0.2479285257695043,1.789515821469247,0.19815199914674145,91.57493897814255,8.425061021857433
2008-05-31,68.82948805564004,23.034859102240432,6.016931896106653,0.23854888728553095,1.683942137141338,0.19622992158601607,92.102896045166,7.897103954834008
2008-06-30,68.35317270727404,23.632064456337737,5.8899860832839686,0.2496599749246551,1.6769890114716666,0.19812776670794008,92.23489713853643,7.765102861463574
2008-07-31,68.63594419228868,23.558235149691843,5.75782965532006,0.23885636156439788,1.640738567148441,0.16839607398660067,92.43303570354492,7.5669642964551
2008-08-31,67.2396821533325,24.7131190664848,5.921279320435951,0.26489508285161667,1.6877983540570156,0.17322602283812483,92.21769630266891,7.782303697331091
2008-09-30,67.202065527889,24.875950805258952,5.859576910753216,0.2950833662076119,1.595867398184826,0.17145599170637837,92.37309969935556,7.6269003006444205
2008-10-31,67.8716952520704,24.87757421429187,5.171571002657172,0.31903328004441567,1.590185457893742,0.16994079304240742,93.06830274640667,6.93169725359332
2008-11-30,68.11640560272807,24.82748117558015,5.002418833169911,0.31041878210597823,1.5749617488796812,0.1683138575362036,93.2543055604142,6.7456944395857965
2008-12-31,68.16072124939072,24.84707748935156,4.961755084384338,0.2985012062886333,1.5647250898231182,0.1672198807616447,93.30629994503091,6.693700054969101
2009-01-01,68.56506342654853,24.583518628617938,4.844133781834767,0.3145075466588386,1.5282855228748284,0.1644910934651036,93.46308960182532,6.536910398174698
2009-02-02,68.84876596441981,24.524228745578178,4.736839459459597,0.3260781977326066,1.3793134933219668,0.18477413948785956,93.6990729077306,6.300927092269423
2009-03-03,69.72377884865094,23.80146412433594,4.626338186958547,0.3194253298550384,1.3483652294029502,0.18062828079658624,93.84466830284191,6.155331697158083
2009-04-06,69.94342069633078,23.749137184333986,4.529595740218884,0.27978932977485277,1.3210834601452792,0.17697358919623676,93.9723472104396,6.027652789560401
2009-05-06,69.00602668070333,24.62809774810563,4.584469061253092,0.2648109790277644,1.3374318905253817,0.1791636403848069,93.89893540783673,6.101064592163281
2009-06-06,69.18795571298814,24.576239773612144,4.526704339395769,0.2637432544824775,1.2916376442507622,0.15371927527071472,94.02793874108275,5.972061258917245
2009-07-31,67.93852779333366,25.693513654569877,4.657643581643401,0.2569731474078547,1.2951172420761052,0.15822458096909878,93.88901459531141,6.110985404688606
2009-08-31,67.22523778259432,25.222824141538453,4.532536630404247,0.0,0.8397896740531353,2.179611771409804,92.44806192413277,7.551938075867187
2009-09-30,68.5285979009474,25.492818113304022,4.526110746330098,0.0,0.838974215541337,0.613499023877119,94.02141601425143,5.978583985748554
2009-10-31,67.9116408761908,24.92126165298495,4.43415905041178,0.0,0.8216955892493528,1.9112428311631167,92.83290252917575,7.167097470824249
2009-11-30,67.00666089014072,23.060750621688847,4.276847983289184,0.0,0.793194369174514,4.862546135706733,90.06741151182958,9.932588488170431
2009-12-31,67.36918790747647,22.560829656859223,4.272970906688594,0.0,0.7897291500951759,5.007282378880539,89.9300175643357,10.06998243566431
2010-01-31,68.72534410462828,22.330277857115068,4.184646209305918,0.0,0.6693104655617301,4.090421363388993,91.05562196174336,8.944378038256641
2010-02-28,67.8087315047319,22.568019605852967,4.150719015882109,0.0,0.6647657685315161,4.80776410500151,90.37675111058479,9.623248889415134
2010-03-31,69.20702958553943,22.768241392390117,4.129279704433114,0.0,0.6616907486838447,3.233758568953466,91.97527097792955,8.024729022070426
2010-04-30,68.76695042557479,24.67426233422611,4.117731561049911,0.0,0.4288024488908731,2.012253230258309,93.4412127598009,6.558787240199093
2010-05-31,70.21824560670936,25.08856194545158,4.11969960905587,0.0,0.3082335696406322,0.26525926914255576,95.30680755216095,4.693192447839058
2010-06-30,70.06224488671879,25.11501644925514,4.058403727831716,0.0,0.3037054801808994,0.46062945601346267,95.17726133597392,4.822738664026077
2010-07-31,70.5671004199666,24.889587346009716,3.9904232910604023,0.0,0.2986707689910161,0.2542181739722767,95.45668776597631,4.543312234023695
2010-08-31,70.76699797438829,24.757103142600144,3.9067344201924086,0.0,0.292510080427731,0.27665438239140416,95.52410111698843,4.475898883011544
2010-09-30,73.10349577799616,22.54107142385718,3.9662440104237007,0.0,0.10225614611023971,0.28693264161271825,95.93149984346606,4.068500156533938
2010-10-31,73.4217931024056,22.341051084547573,3.901093024076195,0.0,0.10063721869180255,0.23542557027881944,95.99826975723201,4.001730242767998
2010-11-30,71.39961869687677,22.330232681045672,3.8722002720914945,0.0,0.0999283653956562,2.298019984590412,96.02787136251287,3.9721286374871503
2010-12-31,69.06501942964191,21.42024659799704,3.705672769196511,0.0,0.09566359115170306,5.71339761201287,96.1986636396518,3.801336360348214
2011-01-31,72.68000254676392,22.987537265948184,3.859036466189304,0.0,0.09931563795052231,0.37410808314807326,96.04164789586017,3.958352104139826
2011-02-28,72.74655743499923,23.118774352834013,3.8024953163670396,0.0,0.0,0.3321728957997091,96.19750468363296,3.8024953163670396
2011-03-31,72.94046877751846,22.971309003857183,3.745325211812821,0.0,0.0,0.342897006811524,96.25467478818717,3.745325211812821
2011-04-30,72.97247008946948,23.028037649708843,3.6581073080512074,0.0,0.0,0.34138495277045844,96.3418926919488,3.6581073080512074
2011-05-31,71.4195020778604,24.49674620136617,3.7872411681739258,0.0,0.0,0.29651055259949294,96.21275883182606,3.7872411681739258
2011-06-30,73.34555773559008,25.00202647123636,1.3407371856629788,0.0,0.0,0.3116786075105636,98.65926281433705,1.3407371856629409
2011-07-31,73.42846069934322,24.93069141503546,1.3223503415796756,0.0,0.0,0.31849754404163527,98.35915211437867,1.640847885621311
2011-08-31,73.27855738011473,25.093406591192135,1.2958859726460585,0.0,0.0,0.3321500560470651,98.37196397130687,1.6280360286931237
2011-09-30,73.70662575635461,24.648404930810518,1.291557930494916,0.0,0.0,0.3534113823399437,98.35503068716514,1.6449693128348597
2011-10-31,73.78333935388923,24.615875336567363,1.2790623534135488,0.0,0.0,0.32172295612985263,98.39921469045659,1.6007853095434015
2011-11-30,73.79739250119282,24.559078106442463,1.2721411367017958,0.0,0.0,0.3713882556629261,98.35647060763529,1.6435293923647218
2011-12-01,72.96952510735699,24.196966884003416,1.2584145623612855,0.0,0.0,1.575093446278325,98.74158543763872,1.258414562361276
2012-01-01,74.122738924522,24.235001363695442,1.2600073743341604,0.0,0.0,0.3822523374483836,98.73999262566583,1.2600073743341604
2012-02-01,74.17920316685719,24.195995984564934,1.2363765879566873,0.0,0.0,0.3884242606211874,98.76362341204332,1.2363765879566873
2012-03-01,73.85413106707756,24.522827400737608,1.233906660759077,0.0,0.0,0.3891348714257508,98.76609333924094,1.2339066607590654
2012-04-01,73.2471491294542,25.125996796400035,1.2365389470608468,0.0,0.0,0.3903151270849231,98.76346105293918,1.236538947060828
2012-05-01,74.23675884819083,24.134176389793303,1.2367721004704224,0.0,0.0,0.39229266154544556,98.76322789952958,1.236772100470418
2012-06-01,74.02144419081574,24.355172392197712,1.2332005890482545,0.0,0.0,0.3901828279382864,98.76679941095175,1.2332005890482545
2012-07-01,73.71458917066283,24.682118641615432,1.2176999756387021,0.0,0.0,0.38559221208301836,98.78230002436132,1.2176999756386826
2012-08-01,72.90558771093946,25.466267857312836,1.2345663073765687,0.0,0.0,0.39357812437114115,98.76543369262343,1.234566307376575
2012-09-30,72.99403705771257,25.679083377793212,0.9368744726340321,0.0,0.0006599310639974254,0.38934516079618203,99.06246559630198,0.9375344036980284
2012-10-31,73.60451470576173,25.065409052509004,0.939178328034417,0.00044127785175689327,0.0,0.3904566358430925,99.06082167196557,0.939178328034417
2012-11-30,73.3098292387169,25.384837009555255,0.9215961993278822,0.0,0.00038215687341342837,0.3833553955265303,99.0784038006721,0.9215961993278822
2012-12-31,71.49062746885956,25.052879761577795,0.9107150362845123,0.00017682319393644446,0.00038215687341342837,2.5456009100841674,99.08966712058887,0.9108115484983541
2013-01-31,73.7428699991914,25.0012439691116,0.908293868182092,0.0,0.000176464574896402,0.347415698940005,99.0917061318179,0.908293868182092
2013-02-28,74.50760917983573,24.47344991701436,0.6814881186754298,0.0,0.00017258822323011811,0.33728019625123934,99.31833929310135,0.6816607068986529
2013-03-01,75.76027790068645,20.977226247586135,0.2648891824088656,0.0,0.0001702789490648933,2.997436390369455,99.7351108175911,0.2648891824088656
2013-04-30,77.0811460224774,21.527767775231794,0.266954807847763,0.0,0.0001717233208839797,1.123959671122168,99.73287346883133,0.26712653116866936
2013-05-31,77.68450155330822,21.93043287620155,0.031030612238389186,0.0,0.00016739707888405238,0.3538675611729556,99.96896938776162,0.031030612238389186
2013-06-30,77.38653624066362,22.24567795952873,0.030341514029052677,0.0,0.00016691212798612687,0.3372773736506218,99.96965848597095,0.030341514029052677
2013-07-31,77.48437750270142,22.151187730122714,0.029341065884423277,0.0,0.00016301612250121876,0.3349306851689566,99.97049591799309,0.029504082006917266
2013-08-31,77.66322965854289,21.976606436510192,0.027125848242189374,0.0,0.00015945902875834554,0.3328785976759724,99.97271469272904,0.02728530727094772
2013-09-30,77.62153297899948,22.03114303725641,0.026053408156967793,0.0,0.00015553207157804612,0.3211150435155722,99.97379105977147,0.02620894022854584
2013-10-31,77.46529858718765,22.204968755395,0.02517619095366967,0.0,0.00015266539308419097,0.3044038010705888,99.97467114365323,0.02532885634675386
2013-11-30,76.70481014050372,22.44132365211962,0.023422803964511407,0.0,0.00015445037465323193,0.8302889530375033,99.97642274566084,0.02357725433916464
2013-12-31,74.668759112764,21.616836600490576,0.020985749410167016,0.0,0.00014923245565163975,3.6932693048796086,99.97886501813417,0.021134981865818657
2014-01-31,77.03379793926722,22.592328214769893,0.012992677604458061,0.0,0.0001518171084475082,0.3607293512499621,99.98685550528708,0.01314449471290557
2014-02-28,76.30372500568295,22.786917750077652,0.01249515822297204,0.0,0.00013718497211284751,0.8967249010443172,99.98736765680492,0.012632343195084888
2014-03-31,75.42542358934071,23.505273041024857,0.01177604465423244,0.0,0.00013290927212529946,1.057394415708072,99.98809104607363,0.01190895392636504
2014-04-30,75.6040788268088,24.07040288471504,0.011211352190188652,0.0,0.00013002501806791606,0.3141769112678865,99.98865862279173,0.011211352190188652
2014-05-31,74.28042813442983,25.375387926409037,0.01145967851670474,0.0,0.00013461215833911134,0.33258964848607403,99.98854032148327,0.01145967851670474
2014-06-30,73.4073815568328,24.716403474449823,0.010997555428957187,0.0,0.00013050864888919484,1.8650869046395357,99.98887193592215,0.01112806407784638
2014-07-31,73.16167126322006,25.270746021349826,0.010645912811969685,0.0,0.0,1.5569368026181483,99.98935408718803,0.010645912811969685
2014-08-31,73.32196125016172,25.553136650556464,0.007562420534735596,0.0,0.0,1.1173396787470877,99.99243757946526,0.007562420534735596
2014-09-30,71.21290026524359,25.70709420843761,0.0073796828889840915,0.0,0.0,3.0726258434298432,99.99262031711103,0.0073796828889638455
2014-10-31,71.11189943600205,24.526065788921354,0.006991239125907096,0.0,0.0,4.3550435359506885,99.99300876087409,0.006991239125907096
2014-11-30,72.5073956265041,24.98897664132062,0.006922593184502142,0.0,0.0,2.4967051389907766,99.9930774068155,0.006922593184502142
2014-12-31,72.08673738251687,24.832693019479045,0.006764923592898149,0.0,0.0,3.0738046744111895,99.9932350764071,0.006764923592898149
2015-01-31,74.11908906363851,25.673675647272265,0.006707994782977595,0.0,0.0,0.20052729430623167,99.993292005217,0.006707994782977595
2015-02-28,74.2949630238067,22.86360599723574,0.0064710234055487936,0.0,0.0,2.8349599555520086,99.99352897659446,0.0064710234055487936
2015-03-31,74.84100475176308,23.281995606168653,0.005822295901623454,0.0,0.0,1.8711773461666314,99.99417770409836,0.005822295901623454
2015-04-30,76.00899936998664,23.66163492116462,0.005625755257194605,0.0,0.0,0.32373995359154617,99.9947595196502,0.00524048034985347
2015-05-31,73.85028160665662,23.15730594704743,0.0052068960761754435,0.0,0.0,2.9872055502197696,99.99479310392381,0.0052068960761754435
2015-06-30,75.76078224953487,24.034119810476064,0.004169404646454474,0.0,0.0,0.20092853534259886,99.99583059535354,0.004169404646454474
2015-07-31,74.97805689366473,24.809003534532785,0.004129611920404723,0.0,0.0,0.20880995988207907,99.9958703880796,0.004129611920404723
2015-08-31,74.57376333566305,25.079122361951754,0.004031361170598332,0.0,0.0,0.343082941214595,99.9959686388294,0.004031361170598332
2015-09-30,71.5802621568174,24.908829551377128,0.0038006885862669126,0.0,0.0,3.507107603219209,99.99619931141373,0.0038006885862669126
2015-10-31,69.85518342049679,26.45654625273978,0.003926149981048449,0.0,0.0,3.6843441767823863,99.99607385001894,0.003926149981048449
2015-11-30,68.74189360343608,27.445883884276046,0.0038774885705965957,0.0,0.0,3.8083450237172842,99.9961225114294,0.0038774885705965957
2015-12-31,67.08122425739765,27.214465410576206,0.0036676668317254814,0.0,0.0,5.700642665194418,99.99633233316828,0.0036676668317254814
2016-01-31,67.74014412001317,27.877073940553394,0.003602161387477456,0.0,0.0,4.379179778045941,99.9963978386125,0.003602161387477456
2016-02-29,66.84283930119497,28.480918697068923,0.003462766870860791,0.0,0.0,4.672779234865238,99.99641788722298,0.0035821127770160888
2016-03-31,67.07849302855622,28.92949079616858,0.0033312655135502326,0.0,0.0,3.988684909761628,99.99666873448643,0.0033312655135502326
2016-04-30,67.18924002173638,29.137208222504402,0.0032177585958715876,0.0,0.0,3.6703339971633415,99.9965943549451,0.0034056450547333803
2016-05-31,68.1615026102709,27.633871465358308,0.003087387328585942,0.0,0.0,4.2015385370422,99.99691261267141,0.003087387328585942
2016-06-30,65.81106917120665,28.36445026324974,0.0030391917595554334,0.0,0.0,5.821441373784053,99.99696080824046,0.0030391917595554334
2016-07-31,65.42276237896938,28.883928462453163,0.002965573244830915,0.0,0.0,5.690343585332624,99.99703442675516,0.002965573244830915
2016-08-31,65.92804573534283,28.973108255886665,0.0028899597318247225,0.0,0.0,5.09595604903868,99.99711004026818,0.0028899597318247225
2016-09-30,65.77123854252463,29.18466446897905,0.0027661844862154395,0.0,0.0,5.041330804010111,99.99710539494761,0.00289460505246391
2016-10-31,65.77123854252463,29.18466446897905,0.0027661844862154395,0.0,0.0,5.041330804010111,99.99723381551378,0.0027661844862154395
2016-11-30,65.91507604996434,28.7505911418201,0.001313067426849268,0.0,0.0,5.333019740788725,99.99868693257316,0.001313067426849268
2016-12-31,65.75814008240197,29.015959200692336,0.0012805370722999137,0.0,0.0,5.224620179833402,99.99871946292771,0.0012805370722999137
2017-01-31,66.7572257420015,29.56894432336056,0.0013178072089229669,0.0,0.0,3.6725121274290173,99.99868219279108,0.0013178072089229669
2017-02-28,66.84925815130947,29.679836900736824,0.00123883963008667,0.0,0.0,3.46966610832361,99.99876116036991,0.00123883963008667
2017-03-31,65.96707828427262,29.785849232825072,0.0011711663857772237,0.0,0.0,4.245901316516532,99.99882883361423,0.0011711663857772237
2017-04-30,66.90562729465461,30.064077832477405,0.0010952085843679213,0.0,0.0,3.029199664283619,99.99890479141563,0.0010952085843679213
2017-05-31,69.37983168198768,27.557634452948676,0.0010665853542791222,0.0,0.0,3.0614672797093663,99.99893341464572,0.0010665853542791222
2017-06-30,68.61532561863982,28.292556431545375,0.0010335298204403908,0.0,0.0,3.0910844199943615,99.99896647017957,0.0010335298204403908
2017-07-31,68.2033522513649,28.25721121868619,0.000978411533184157,0.0,0.0,3.5384581184157153,99.99902158846682,0.000978411533184157
2017-08-31,68.35228336971522,28.17204258808656,0.0009220638083884596,0.0,0.0,3.4747519783898424,99.99907793619163,0.0009220638083884596
2017-09-30,68.16302581716234,28.384270356562286,0.0008888118701870069,0.0,0.0,3.4518150144051822,99.9991111881298,0.0008888118701870069
2017-10-31,68.14015888768353,28.42460638200663,0.0008436805928181596,0.0,0.0,3.434391049717022,99.9991563194072,0.000843680592798495
