Fecha,Tasa fija,Tasa variable
2008-12-31,89.1623874874911,10.8376125125089
2009-01-31,89.80658426400963,10.193415735990378
2009-02-28,89.49138675563673,10.508613244363259
2009-03-31,91.2726654230842,8.727334576915796
2009-04-30,92.15863958685728,7.841360413142709
2009-05-31,91.37595186930646,8.624048130693541
2009-06-30,91.5635273404919,8.436472659508093
2009-07-31,91.31574740761582,8.6842525923842
2009-08-31,91.6327846068062,8.367215393193806
2009-09-30,91.32842468466835,8.671575315331637
2009-10-31,90.20251661917669,9.797483380823303
2009-11-30,91.45248544847432,8.547514551525683
2009-12-31,90.90599029244765,9.094009707552345
2010-01-31,91.20832775268791,8.791672247312107
2010-02-28,90.55965884519061,9.440341154809376
2010-03-31,91.87812325367382,8.121876746326166
2010-04-30,91.48924851718442,8.510751482815577
2010-05-31,91.5306451350326,8.469354864967414
2010-06-30,91.65699040011347,8.343009599886512
2010-07-31,91.83247146873182,8.167528531268161
2010-08-31,92.00520973018615,7.994790269813857
2010-09-30,92.0005906437989,7.999409356201078
2010-10-31,91.80728488047974,8.192715119520251
2010-11-30,91.498524674496,8.501475325503993
2010-12-31,91.522409398612,8.477590601388018
2011-01-31,91.3700598753408,8.629940124659226
2011-02-28,91.47259306116518,8.527406938834819
2011-03-31,91.58286955209496,8.41713044790503
2011-04-30,91.91022200192177,8.089777998078226
2011-05-31,91.56538528081214,8.434614719187865
2011-06-30,93.43337368980652,6.566626310193474
2011-07-31,93.6473971608599,6.352602839140125
2011-08-31,93.71502221987599,6.284977780124019
2011-09-30,93.43931306634383,6.560686933656166
2011-10-31,93.51191244292161,6.488087557078397
2011-11-30,93.02555876164439,6.974441238355607
2011-12-01,92.80149662801041,7.198503371989581
2012-01-01,93.26796100145485,6.732038998545127
2012-02-01,93.46460582439708,6.535394175602899
2012-03-01,93.4352202078171,6.564779792182918
2012-04-01,93.47512230813373,6.524877691866274
2012-05-01,93.31747757114228,6.6825224288577445
2012-06-01,93.38777143768166,6.612228562318351
2012-07-01,93.50544694807282,6.494553051927193
2012-08-01,93.3571024232522,6.642897576747788
2012-09-30,93.68881467073795,6.311185329262056
2012-10-31,93.60086550688001,6.399134493119973
2012-11-30,93.69979094260907,6.300209057390934
2012-12-31,93.37895175751305,6.621048242486939
2013-01-31,93.4276654039725,6.57233459602749
2013-02-28,93.58863868932102,6.411361310678982
2013-03-01,94.10041840941852,5.899581590581492
2013-04-30,93.9036355714554,6.096364428544629
2013-05-31,93.90579075629664,6.094209243703362
2013-06-30,93.85648134472456,6.143518655275454
2013-07-31,94.0630687059049,5.936931294095106
2013-08-31,93.85384044796204,6.146159552037949
2013-09-30,93.67796758432321,6.322032415676782
2013-10-31,93.82567510389786,6.174324896102138
2013-11-30,93.66600633891848,6.3339936610815135
2013-12-31,93.50494255806936,6.495057441930643
2014-01-31,93.29484798297895,6.705152017021055
2014-02-28,93.28927172333323,6.710728276666768
2014-03-31,93.64807563902076,6.3519243609792415
2014-04-30,93.90199500690653,6.098004993093481
2014-05-31,93.79307277000193,6.206927229998064
2014-06-30,93.99655138838703,6.003448611612981
2014-07-31,94.06004871769154,5.939951282308456
2014-08-31,94.2168669063831,5.78313309361689
2014-09-30,94.25805969158544,5.741940308414538
2014-10-31,94.03116485850202,5.968835141497958
2014-11-30,93.69481460431835,6.305185395681659
2014-12-31,91.90555755748665,8.094442442513373
2015-01-31,92.03378122512117,7.966218774878822
2015-02-28,91.72923200771889,8.270767992281094
2015-03-31,91.72962877795963,8.270371222040385
2015-04-30,92.187586745745,7.812413254255021
2015-05-31,91.96783686598519,8.032163134014803
2015-06-30,91.88329676515615,8.11670323484385
2015-07-31,91.17686126047603,8.823138739523984
2015-08-31,90.83762683930127,9.162373160698742
2015-09-30,91.17102904939446,8.828970950605544
2015-10-31,90.62988460060824,9.370115399391773
2015-11-30,90.31509810850386,9.684901891496125
2015-12-31,89.22843735962296,10.771562640377041
2016-01-31,88.74243176064704,11.257568239352963
2016-02-29,88.70545548309411,11.294544516905871
2016-03-31,89.8164298915534,10.183570108446608
2016-04-30,90.28114872562247,9.718851274377531
2016-05-31,89.51581629377178,10.484183706228222
2016-06-30,89.86569919569149,10.13430080430852
2016-07-31,89.47374656676385,10.526253433236135
2016-08-31,89.93771690217847,10.062283097821528
2016-09-30,90.14861093878774,9.851389061212243
2016-10-31,90.04846374988993,9.951536250110077
2016-11-30,89.25659214321026,10.743407856789739
2016-12-31,88.75966411854452,11.240335881455486
2017-01-31,88.81215477197993,11.187845228020057
2017-02-28,89.1182261087778,10.881773891222199
2017-03-31,89.31290129737076,10.68709870262925
2017-04-30,89.17482179201605,10.825178207983955
2017-05-31,89.10007133980996,10.899928660190024
2017-06-30,88.73571581171001,11.264284188289981
2017-07-31,88.97940086617392,11.02059913382608
2017-08-31,89.01677765939772,10.983222340602284
2017-09-30,89.07528802200656,10.924711977993445
2017-10-31,88.95712897218971,11.042871027810298
2017-11-30,88.97635047933582,11.023649520664183
2017-12-31,88.96171887036495,11.038281129635067
2018-01-31,88.15480233824735,11.84519766175264
2018-02-28,88.32268403294113,11.677315967058865
2018-03-31,88.17414205430448,11.8258579456955
2018-04-30,88.38120583040455,11.618794169595464
2018-05-31,88.4227942864317,11.577205713568297
2018-06-30,88.33666844044052,11.663331559559479
2018-07-31,88.67708004398962,11.322919956010379
2018-08-31,88.47151036743264,11.528489632567341
2018-09-30,88.68127866527463,11.31872133472538
2018-10-31,88.13777813011521,11.86222186988478
2018-11-30,87.88254374375522,12.117456256244784
2018-12-31,87.77819527261634,12.221804727383653
2019-01-31,87.94918431371472,12.05081568628527
2019-02-28,88.37217231146496,11.627827688535033
2019-03-31,88.91807716455315,11.081922835446836
2019-04-30,88.80705733802202,11.192942661977982
2019-05-31,88.57142929917292,11.428570700827079
2019-06-30,89.10093266973247,10.899067330267519
2019-07-31,92.07777345101022,7.922226548989795
2019-08-31,91.90992112953666,8.090078870463364
2019-09-30,93.68556520114886,6.314434798851131
2019-10-31,93.81360303513401,6.186396964865987
2019-11-30,93.25686590101118,6.743134098988819
2019-12-31,93.06910239331621,6.930897606683789
2020-01-31,93.18685920174747,6.81314079825255
2020-02-29,96.76346238611458,3.236537613885411
2020-03-31,98.64480095465026,1.355199045349747
2020-04-30,98.4489468988804,1.5510531011195903
2020-05-31,98.69133485206429,1.3086651479357168
2020-06-30,98.71323195026663,1.2867680497333445
2020-07-31,97.77666056313532,2.223339436864671
2020-08-31,98.4899274790577,1.5100725209422972
2020-09-30,99.4092889940398,0.590711005960206
2020-10-31,99.41056505404116,0.589434945958841
2020-11-30,99.43819422018501,0.5618057798149867
2020-12-31,96.27583841282309,3.7241615871769116
2021-01-31,96.21185561845957,3.7881443815404396
2021-02-28,96.2548079651416,3.745192034858405
2021-03-31,96.03896593238433,3.9610340676156643
2021-04-30,96.44475426342368,3.555245736576325
2021-05-31,96.45948243229331,3.5405175677066953
2021-06-30,96.09268387683547,3.907316123164538
2021-07-31,96.09289358278674,3.907106417213249
2021-08-31,96.08188297374564,3.9181170262543583
2021-09-30,96.10847493244809,3.891525067551913
2021-10-31,95.89048377671939,4.1095162232806075
2021-11-30,95.89048377671939,4.1095162232806075
2021-12-31,94.88238269000043,5.117617309999571
2022-01-31,94.94659728105115,5.0534027189488455
2022-02-28,94.97137899146024,5.028621008539752
2022-03-31,95.16420289463842,4.835797105361575
2022-04-30,95.03894656109689,4.9610534389031
2022-05-31,94.75315975165776,5.246840248342238
2022-06-30,94.4250254128019,5.574974587198112
2022-07-31,94.19194543071822,5.808054569281783
2022-08-31,93.95438845674893,6.045611543251068
2022-09-30,93.94023261859,6.059767381410004
2022-10-31,93.75665334271301,6.243346657286992
2022-11-30,93.55280771800258,6.447192281997411
2022-12-31,93.08535122039369,6.9146487796063
2023-01-31,93.25807391132157,6.741926088678427
2023-02-28,93.03967766692946,6.960322333070537
2023-03-31,93.22355458079332,6.776445419206683
2023-04-30,93.25492376728188,6.745076232718124
2023-05-31,93.57347391004723,6.426526089952766
2023-06-30,93.78777870997382,6.212221290026165
2023-07-31,94.05614849169983,5.943851508300165
2023-08-31,93.96718297774147,6.032817022258533
2023-09-30,93.66967971356948,6.33032028643052
2023-10-31,93.7256636030909,6.274336396909116
2023-11-30,93.65040883639644,6.349591163603555
2023-12-31,93.42546991325463,6.574530086745395
2024-01-31,93.30192791816245,6.6980720818375525
2024-02-28,93.40918905293718,6.590810947062821
2024-03-31,93.80089881226907,6.199101187730945
2024-04-30,93.90070539177712,6.099294608222883
2024-05-31,94.08762040636215,5.912379593637858
2024-06-30,93.9042287417531,6.095771258246904
2024-07-31,93.65043090510382,6.349569094896178
2024-08-31,93.87949434701747,6.120505652982538
2024-09-30,93.91444305666829,6.085556943331699
2024-10-31,93.7136536645092,6.286346335490819
2024-11-30,93.86217949902048,6.1378205009795135
2024-12-31,94.04929068319217,5.950709316807838
2025-01-31,94.4251843873465,5.5748156126534925
2025-02-28,94.74349834294914,5.256501657050841
2025-03-31,94.73786620729236,5.262133792707638
2025-04-30,94.86281587633657,5.137184123663434
2025-05-31,95.1971111614142,4.802888838585785
2025-06-30,95.20552392096944,4.794476079030549
2025-07-31,95.20871400733617,4.791285992663841
2025-08-31,92.99494467227593,7.005055327724051
2025-09-30,93.54940216570753,6.450597834292475
2025-10-31,92.66400595602022,7.335994043979762
2025-11-30,94.2421992689787,5.757800731021303
2025-12-31,95.29167891772963,4.708321082270386
2026-01-31,93.14788512520991,6.852114874790089
2026-02-28,96.41786029581039,3.5821397041896206
2026-03-31,96.53187370108918,3.468126298910819
2026-04-30,96.9960339635805,3.0039660364194827
2026-05-31,97.0102026817242,2.9897973182757953
