"Año","Mes","País destino","Codigo M49","Femenino","Masculino","Indefinido","Total","Ubicación PCM"
"2024","Octubre","Guatemala","320","3","15",,"18","(10.886611,-74.776708)"
"2024","Octubre","Guatemala","320","1","0",,"1","(12.586067,-81.702563)"
"2024","Octubre","Guatemala","320","44","55",,"99","(3.541112,-76.384584)"
"2024","Octubre","Guatemala","320","7","2",,"9","(4.452882,-75.766298)"
"2024","Octubre","Guatemala","320","1,389","1,539",,"2,928","(4.697144,-74.140516)"
"2024","Octubre","Guatemala","320","27","17",,"44","(4.815061,-75.736532)"
"2024","Octubre","Guatemala","320","105","116",,"221","(6.171601,-75.427454)"
"2024","Octubre","Guatemala","320","1","1",,"2","(7.128456,-73.183637)"
"2024","Octubre","Guatemala","320","2","0",,"2","(7.927209,-72.507910)"
"2024","Octubre","Guayana Francesa","254","1","0",,"1","(3.541112,-76.384584)"
"2024","Octubre","Guayana Francesa","254","2","1",,"3","(4.697144,-74.140516)"
"2024","Octubre","Guinea","324","0","1",,"1","(4.697144,-74.140516)"
"2024","Octubre","Guyana","328","0","8",,"8","(10.445761,-75.516429)"
"2024","Octubre","Guyana","328","1","5",,"6","(10.886611,-74.776708)"
"2024","Octubre","Guyana","328","1","0",,"1","(11.117806,-74.232622)"
"2024","Octubre","Guyana","328","0","1",,"1","(3.541112,-76.384584)"
"2024","Octubre","Guyana","328","3","17",,"20","(4.697144,-74.140516)"
"2024","Octubre","Guyana","328","0","2",,"2","(4.815061,-75.736532)"
"2024","Octubre","Guyana","328","0","8",,"8","(6.171601,-75.427454)"
"2024","Octubre","Haití","332","1","4",,"5","(4.697144,-74.140516)"
"2024","Octubre","Honduras","340","4","12",,"16","(10.445761,-75.516429)"
"2024","Octubre","Honduras","340","7","7",,"14","(10.886611,-74.776708)"
"2024","Octubre","Honduras","340","7","16",,"23","(3.541112,-76.384584)"
"2024","Octubre","Honduras","340","0","1",,"1","(4.452882,-75.766298)"
"2024","Octubre","Honduras","340","137","216",,"353","(4.697144,-74.140516)"
"2024","Octubre","Honduras","340","6","12",,"18","(4.815061,-75.736532)"
"2024","Octubre","Honduras","340","26","50",,"76","(6.171601,-75.427454)"
"2024","Octubre","Honduras","340","2","4",,"6","(7.128456,-73.183637)"
"2024","Octubre","Hong Kong","344","1","3",,"4","(10.445761,-75.516429)"
"2024","Octubre","Hong Kong","344","1","3",,"4","(3.541112,-76.384584)"
"2024","Octubre","Hong Kong","344","12","40",,"52","(4.697144,-74.140516)"
"2024","Octubre","Hong Kong","344","1","2",,"3","(6.171601,-75.427454)"
"2024","Octubre","Hungría","348","12","10",,"22","(4.697144,-74.140516)"
"2024","Octubre","India","356","1","1",,"2","(10.886611,-74.776708)"
"2024","Octubre","India","356","46","19",,"65","(4.697144,-74.140516)"
"2024","Octubre","India","356","4","3",,"7","(6.171601,-75.427454)"
"2024","Octubre","Indonesia","360","5","0",,"5","(3.541112,-76.384584)"
"2024","Octubre","Indonesia","360","6","7",,"13","(4.697144,-74.140516)"
"2024","Octubre","Indonesia","360","4","1",,"5","(6.171601,-75.427454)"
"2024","Octubre","Iraq","368","0","1",,"1","(10.408582,-75.538003)"
"2024","Octubre","Iraq","368","0","2",,"2","(4.697144,-74.140516)"
"2024","Octubre","Irlanda","372","4","0",,"4","(3.541112,-76.384584)"
"2024","Octubre","Irlanda","372","19","6",,"25","(4.697144,-74.140516)"
"2024","Octubre","Irlanda","372","0","2",,"2","(6.171601,-75.427454)"
"2024","Octubre","Islandia","352","3","0",,"3","(10.445761,-75.516429)"
"2024","Octubre","Islandia","352","3","1",,"4","(3.541112,-76.384584)"
"2024","Octubre","Islandia","352","11","10",,"21","(4.697144,-74.140516)"
"2024","Octubre","Islandia","352","0","2",,"2","(4.815061,-75.736532)"
"2024","Octubre","Islandia","352","4","0",,"4","(6.171601,-75.427454)"
"2024","Octubre","Islas Åland","248","0","1",,"1","(3.541112,-76.384584)"
"2024","Octubre","Islas Åland","248","0","3",,"3","(4.697144,-74.140516)"
"2024","Octubre","Islas Åland","248","1","0",,"1","(6.171601,-75.427454)"
"2024","Octubre","Islas Caimán","136","4","3",,"7","(10.445761,-75.516429)"
"2024","Octubre","Islas Caimán","136","1","0",,"1","(10.886611,-74.776708)"
"2024","Octubre","Islas Caimán","136","3","1",,"4","(12.586067,-81.702563)"
"2024","Octubre","Islas Caimán","136","4","3",,"7","(4.697144,-74.140516)"
"2024","Octubre","Islas Salomón","90","0","1",,"1","(4.697144,-74.140516)"
"2024","Octubre","Islas Turcas y Caicos","796","1","0",,"1","(10.445761,-75.516429)"
"2024","Octubre","Islas Turcas y Caicos","796","0","1",,"1","(3.541112,-76.384584)"
"2024","Octubre","Islas Turcas y Caicos","796","0","2",,"2","(4.697144,-74.140516)"
"2024","Octubre","Islas Turcas y Caicos","796","2","5",,"7","(6.171601,-75.427454)"
"2024","Octubre","Islas Turcas y Caicos","796","0","5",,"5","(7.128456,-73.183637)"
"2024","Octubre","Islas Vírgenes Británicas","92","0","1",,"1","(4.697144,-74.140516)"
"2024","Octubre","Islas Vírgenes Británicas","92","1","0",,"1","(6.171601,-75.427454)"
"2024","Octubre","Islas Vírgenes de los Estados Unidos","850","1","5",,"6","(4.697144,-74.140516)"
"2024","Octubre","Islas Vírgenes de los Estados Unidos","850","1","0",,"1","(6.171601,-75.427454)"
"2024","Octubre","Israel","376","20","6",,"26","(4.697144,-74.140516)"
"2024","Octubre","Israel","376","2","1",,"3","(6.171601,-75.427454)"
"2024","Octubre","Italia","380","59","38",,"97","(10.445761,-75.516429)"
"2024","Octubre","Italia","380","4","1",,"5","(10.886611,-74.776708)"
"2024","Octubre","Italia","380","47","38",,"85","(3.541112,-76.384584)"
"2024","Octubre","Italia","380","759","524",,"1,283","(4.697144,-74.140516)"
"2024","Octubre","Italia","380","3","3",,"6","(4.815061,-75.736532)"
"2024","Octubre","Italia","380","130","93",,"223","(6.171601,-75.427454)"
"2024","Octubre","Italia","380","1","1",,"2","(7.128456,-73.183637)"
"2024","Octubre","Jamaica","388","14","11",,"25","(10.445761,-75.516429)"
"2024","Octubre","Jamaica","388","0","5",,"5","(10.886611,-74.776708)"
"2024","Octubre","Jamaica","388","12","8",,"20","(3.541112,-76.384584)"
"2024","Octubre","Jamaica","388","76","78",,"154","(4.697144,-74.140516)"
"2024","Octubre","Jamaica","388","16","11",,"27","(4.815061,-75.736532)"
"2024","Octubre","Jamaica","388","52","38",,"90","(6.171601,-75.427454)"
"2024","Octubre","Jamaica","388","0","1",,"1","(7.128456,-73.183637)"
"2024","Octubre","Japón","392","2","1",,"3","(10.445761,-75.516429)"
"2024","Octubre","Japón","392","1","1",,"2","(10.886611,-74.776708)"
"2024","Octubre","Japón","392","3","7",,"10","(3.541112,-76.384584)"
"2024","Octubre","Japón","392","120","135",,"255","(4.697144,-74.140516)"
"2024","Octubre","Japón","392","26","18",,"44","(6.171601,-75.427454)"
"2024","Octubre","Jordania","400","2","7",,"9","(4.697144,-74.140516)"
"2024","Octubre","Jordania","400","0","1",,"1","(6.171601,-75.427454)"
"2024","Octubre","Kazajstán","398","2","3",,"5","(4.697144,-74.140516)"
"2024","Octubre","Kenya","404","10","8",,"18","(4.697144,-74.140516)"
"2024","Octubre","Kenya","404","1","1",,"2","(6.171601,-75.427454)"
"2024","Octubre","Kirguistán","417","1","0",,"1","(3.541112,-76.384584)"
"2024","Octubre","Kirguistán","417","1","0",,"1","(4.697144,-74.140516)"
"2024","Octubre","Kuwait","414","0","4",,"4","(4.697144,-74.140516)"
"2024","Octubre","Letonia","428","1","1",,"2","(4.697144,-74.140516)"
"2024","Octubre","Líbano","422","1","1",,"2","(4.697144,-74.140516)"
"2024","Octubre","Lituania","440","1","0",,"1","(4.697144,-74.140516)"
"2024","Octubre","Luxemburgo","442","2","0",,"2","(10.445761,-75.516429)"
"2024","Octubre","Luxemburgo","442","7","4",,"11","(4.697144,-74.140516)"
"2024","Octubre","Luxemburgo","442","1","0",,"1","(6.171601,-75.427454)"
"2024","Octubre","Macao","446","0","1",,"1","(4.697144,-74.140516)"
"2024","Octubre","Madagascar","450","0","1",,"1","(4.697144,-74.140516)"
"2024","Octubre","Malasia","458","0","1",,"1","(3.541112,-76.384584)"
"2024","Octubre","Malasia","458","0","1",,"1","(4.697144,-74.140516)"
"2024","Octubre","Maldivas","462","1","4",,"5","(4.697144,-74.140516)"
"2024","Octubre","Malta","470","1","1",,"2","(10.445761,-75.516429)"
"2024","Octubre","Malta","470","2","0",,"2","(3.541112,-76.384584)"
"2024","Octubre","Malta","470","53","34",,"87","(4.697144,-74.140516)"
"2024","Octubre","Malta","470","4","3",,"7","(6.171601,-75.427454)"
"2024","Octubre","Marruecos","504","11","10",,"21","(4.697144,-74.140516)"
"2024","Octubre","Marruecos","504","4","2",,"6","(6.171601,-75.427454)"
"2024","Octubre","Martinica","474","0","1",,"1","(12.586067,-81.702563)"
"2024","Octubre","Martinica","474","0","1",,"1","(4.697144,-74.140516)"
"2024","Octubre","Martinica","474","1","0",,"1","(6.171601,-75.427454)"
"2024","Octubre","Martinica","474","0","1",,"1","(7.128456,-73.183637)"
"2024","Octubre","Mauricio","480","1","0",,"1","(4.697144,-74.140516)"
"2024","Octubre","México","484","328","293",,"621","(10.445761,-75.516429)"
"2024","Octubre","México","484","258","226",,"484","(10.886611,-74.776708)"
"2024","Octubre","México","484","33","31",,"64","(11.117806,-74.232622)"
"2024","Octubre","México","484","2","3",,"5","(12.586067,-81.702563)"
"2024","Octubre","México","484","868","655",,"1,523","(3.541112,-76.384584)"
"2024","Octubre","México","484","45","43",,"88","(4.452882,-75.766298)"
"2024","Octubre","México","484","22,110","19,182",,"41,293","(4.697144,-74.140516)"
"2024","Octubre","México","484","258","212",,"470","(4.815061,-75.736532)"
"2024","Octubre","México","484","6,017","4,617",,"10,634","(6.171601,-75.427454)"
"2024","Octubre","México","484","91","57",,"148","(7.128456,-73.183637)"
"2024","Octubre","México","484","83","60",,"143","(7.927209,-72.507910)"
"2024","Octubre","Montenegro","499","2","1",,"3","(4.697144,-74.140516)"
"2024","Octubre","Montenegro","499","0","1",,"1","(4.815061,-75.736532)"
"2024","Octubre","Myanmar","104","1","0",,"1","(4.697144,-74.140516)"
"2024","Octubre","Namibia","516","1","0",,"1","(4.697144,-74.140516)"
"2024","Octubre","Nepal","524","1","0",,"1","(3.541112,-76.384584)"
"2024","Octubre","Nepal","524","0","1",,"1","(4.697144,-74.140516)"
"2024","Octubre","Nicaragua","558","1","2",,"3","(10.445761,-75.516429)"
"2024","Octubre","Nicaragua","558","0","1",,"1","(10.886611,-74.776708)"
"2024","Octubre","Nicaragua","558","6","23",,"29","(3.541112,-76.384584)"
"2024","Octubre","Nicaragua","558","17","37",,"54","(4.697144,-74.140516)"
"2024","Octubre","Nicaragua","558","4","6",,"10","(4.815061,-75.736532)"
"2024","Octubre","Nicaragua","558","18","27",,"45","(6.171601,-75.427454)"
"2024","Octubre","Nicaragua","558","1","4",,"5","(7.128456,-73.183637)"
"2024","Octubre","Nicaragua","558","0","1",,"1","(7.927209,-72.507910)"
"2024","Octubre","Nigeria","566","0","3",,"3","(10.445761,-75.516429)"
"2024","Octubre","Nigeria","566","0","1",,"1","(3.541112,-76.384584)"
"2024","Octubre","Nigeria","566","3","5",,"8","(4.697144,-74.140516)"
"2024","Octubre","Noruega","578","5","4",,"9","(10.445761,-75.516429)"
"2024","Octubre","Noruega","578","1","2",,"3","(3.541112,-76.384584)"
"2024","Octubre","Noruega","578","19","21",,"40","(4.697144,-74.140516)"
"2024","Octubre","Nueva Zelanda","554","29","31",,"60","(4.697144,-74.140516)"
"2024","Octubre","Omán","512","0","1",,"1","(4.697144,-74.140516)"
"2024","Octubre","Países Bajos","528","337","286",,"623","(10.445761,-75.516429)"
"2024","Octubre","Países Bajos","528","15","10",,"25","(10.886611,-74.776708)"
"2024","Octubre","Países Bajos","528","1","0",,"1","(11.117806,-74.232622)"
"2024","Octubre","Países Bajos","528","67","32",,"99","(3.541112,-76.384584)"
"2024","Octubre","Países Bajos","528","1,989","2,103",,"4,092","(4.697144,-74.140516)"
"2024","Octubre","Países Bajos","528","11","7",,"18","(4.815061,-75.736532)"
"2024","Octubre","Países Bajos","528","69","44",,"113","(6.171601,-75.427454)"
"2024","Octubre","Países Bajos","528","1","0",,"1","(7.927209,-72.507910)"
"2024","Octubre","Pakistán","586","1","3",,"4","(4.697144,-74.140516)"
"2024","Octubre","Pakistán","586","2","0",,"2","(6.171601,-75.427454)"
"2024","Octubre","Panamá","591","17","63",,"80","(10.408582,-75.538003)"
"2024","Octubre","Panamá","591","1,032","979",,"2,011","(10.445761,-75.516429)"
"2024","Octubre","Panamá","591","1,609","1,371",,"2,980","(10.886611,-74.776708)"
"2024","Octubre","Panamá","591","140","138",,"278","(11.117806,-74.232622)"
"2024","Octubre","Panamá","591","88","61",,"149","(12.586067,-81.702563)"
"2024","Octubre","Panamá","591","2,579","2,100",,"4,679","(3.541112,-76.384584)"
"2024","Octubre","Panamá","591","213","165",,"378","(4.452882,-75.766298)"
"2024","Octubre","Panamá","591","12,456","11,779",,"24,235","(4.697144,-74.140516)"
"2024","Octubre","Panamá","591","725","527",,"1,252","(4.815061,-75.736532)"
"2024","Octubre","Panamá","591","5,413","4,774",,"10,187","(6.171601,-75.427454)"
"2024","Octubre","Panamá","591","13","26",,"39","(7.102626,-77.762647)"
"2024","Octubre","Panamá","591","343","302",,"645","(7.128456,-73.183637)"
"2024","Octubre","Panamá","591","160","153",,"313","(7.927209,-72.507910)"
"2024","Octubre","Panamá","591","33","61",,"94","(8.635765,-77.346578)"
"2024","Octubre","Papúa Nueva Guinea","598","1","1",,"2","(4.697144,-74.140516)"
"2024","Octubre","Paraguay","600","4","1",,"5","(10.445761,-75.516429)"
"2024","Octubre","Paraguay","600","0","3",,"3","(10.886611,-74.776708)"
"2024","Octubre","Paraguay","600","0","2",,"2","(11.117806,-74.232622)"
"2024","Octubre","Paraguay","600","14","9",,"23","(3.541112,-76.384584)"
"2024","Octubre","Paraguay","600","1","3",,"4","(4.452882,-75.766298)"
"2024","Octubre","Paraguay","600","373","394",,"767","(4.697144,-74.140516)"
"2024","Octubre","Paraguay","600","4","2",,"6","(4.815061,-75.736532)"
"2024","Octubre","Paraguay","600","54","42",,"96","(6.171601,-75.427454)"
"2024","Octubre","Paraguay","600","4","1",,"5","(7.128456,-73.183637)"
"2024","Octubre","Paraguay","600","1","0",,"1","(7.927209,-72.507910)"
"2024","Octubre","Perú","604","2","6",,"8","(-0.193180,-74.784874)"
"2024","Octubre","Perú","604","136","156",,"292","(-4.197703,-69.941278)"
"2024","Octubre","Perú","604","3","14",,"17","(0.25129,-76.875963)"
"2024","Octubre","Perú","604","17","23",,"40","(0.814836,-77.662532)"
"2024","Octubre","Perú","604","0","4",,"4","(10.408582,-75.538003)"
"2024","Octubre","Perú","604","256","234",,"490","(10.445761,-75.516429)"
"2024","Octubre","Perú","604","12","11",,"23","(10.886611,-74.776708)"
"2024","Octubre","Perú","604","3","0",,"3","(12.586067,-81.702563)"
"2024","Octubre","Perú","604","60","35",,"95","(3.541112,-76.384584)"
"2024","Octubre","Perú","604","8","12",,"20","(4.452882,-75.766298)"
"2024","Octubre","Perú","604","5,844","5,883",,"11,728","(4.697144,-74.140516)"
"2024","Octubre","Perú","604","12","18",,"30","(4.815061,-75.736532)"
"2024","Octubre","Perú","604","2,052","1,797",,"3,849","(6.171601,-75.427454)"
"2024","Octubre","Perú","604","5","3",,"8","(7.128456,-73.183637)"
"2024","Octubre","Perú","604","9","9",,"18","(7.927209,-72.507910)"
"2024","Octubre","Polonia","616","11","21",,"32","(10.445761,-75.516429)"
"2024","Octubre","Polonia","616","0","1",,"1","(10.886611,-74.776708)"
"2024","Octubre","Polonia","616","5","6",,"11","(3.541112,-76.384584)"
"2024","Octubre","Polonia","616","147","274",,"421","(4.697144,-74.140516)"
"2024","Octubre","Polonia","616","5","21",,"26","(6.171601,-75.427454)"
"2024","Octubre","Portugal","620","6","8",,"14","(10.445761,-75.516429)"
"2024","Octubre","Portugal","620","6","6",,"12","(10.886611,-74.776708)"
"2024","Octubre","Portugal","620","7","6",,"13","(3.541112,-76.384584)"
"2024","Octubre","Portugal","620","152","117",,"269","(4.697144,-74.140516)"
"2024","Octubre","Portugal","620","25","17",,"42","(6.171601,-75.427454)"
"2024","Octubre","Puerto Rico","630","14","16",,"30","(10.445761,-75.516429)"
"2024","Octubre","Puerto Rico","630","9","7",,"16","(10.886611,-74.776708)"
"2024","Octubre","Puerto Rico","630","2","0",,"2","(11.117806,-74.232622)"
"2024","Octubre","Puerto Rico","630","46","22",,"68","(3.541112,-76.384584)"
"2024","Octubre","Puerto Rico","630","6","2",,"8","(4.452882,-75.766298)"
"2024","Octubre","Puerto Rico","630","997","872",,"1,869","(4.697144,-74.140516)"
"2024","Octubre","Puerto Rico","630","7","7",,"14","(4.815061,-75.736532)"
"2024","Octubre","Puerto Rico","630","196","200",,"396","(6.171601,-75.427454)"
"2024","Octubre","Puerto Rico","630","3","0",,"3","(7.128456,-73.183637)"
"2024","Octubre","Puerto Rico","630","0","1",,"1","(7.927209,-72.507910)"
"2024","Octubre","Qatar","634","1","0",,"1","(3.541112,-76.384584)"
"2024","Octubre","Qatar","634","3","7",,"10","(4.697144,-74.140516)"
"2024","Octubre","Qatar","634","2","0",,"2","(6.171601,-75.427454)"
"2024","Octubre","Reino Unido de Gran Bretaña e Irlanda del Norte","826","16","15",,"31","(10.445761,-75.516429)"
"2024","Octubre","Reino Unido de Gran Bretaña e Irlanda del Norte","826","0","2",,"2","(10.886611,-74.776708)"
"2024","Octubre","Reino Unido de Gran Bretaña e Irlanda del Norte","826","1","0",,"1","(11.117806,-74.232622)"
"2024","Octubre","Reino Unido de Gran Bretaña e Irlanda del Norte","826","13","12",,"25","(3.541112,-76.384584)"
"2024","Octubre","Reino Unido de Gran Bretaña e Irlanda del Norte","826","2,728","2,115",,"4,843","(4.697144,-74.140516)"
"2024","Octubre","Reino Unido de Gran Bretaña e Irlanda del Norte","826","2","2",,"4","(4.815061,-75.736532)"
"2024","Octubre","Reino Unido de Gran Bretaña e Irlanda del Norte","826","45","32",,"77","(6.171601,-75.427454)"
"2024","Octubre","República Centroafricana","140","12","4",,"16","(4.697144,-74.140516)"
"2024","Octubre","República Centroafricana","140","0","1",,"1","(6.171601,-75.427454)"
"2024","Octubre","Republica Checa","203","1","0",,"1","(10.886611,-74.776708)"
"2024","Octubre","Republica Checa","203","1","0",,"1","(3.541112,-76.384584)"
"2024","Octubre","Republica Checa","203","11","21",,"32","(4.697144,-74.140516)"
"2024","Octubre","Republica Checa","203","2","0",,"2","(6.171601,-75.427454)"
"2024","Octubre","República de Corea","410","1","0",,"1","(10.445761,-75.516429)"
"2024","Octubre","República de Corea","410","64","34",,"98","(4.697144,-74.140516)"
"2024","Octubre","República de Corea","410","2","3",,"5","(6.171601,-75.427454)"
"2024","Octubre","República Democrática del Congo","180","1","0",,"1","(3.541112,-76.384584)"
"2024","Octubre","República Dominicana","214","0","1",,"1","(0.814836,-77.662532)"
"2024","Octubre","República Dominicana","214","2","0",,"2","(10.408582,-75.538003)"
"2024","Octubre","República Dominicana","214","772","597",,"1,369","(10.445761,-75.516429)"
"2024","Octubre","República Dominicana","214","141","107",,"248","(10.886611,-74.776708)"
"2024","Octubre","República Dominicana","214","6","7",,"13","(11.117806,-74.232622)"
"2024","Octubre","República Dominicana","214","7","3",,"10","(12.586067,-81.702563)"
"2024","Octubre","República Dominicana","214","757","534",,"1,291","(3.541112,-76.384584)"
"2024","Octubre","República Dominicana","214","7","4",,"11","(4.452882,-75.766298)"
"2024","Octubre","República Dominicana","214","11,537","9,212",,"20,749","(4.697144,-74.140516)"
"2024","Octubre","República Dominicana","214","306","209",,"515","(4.815061,-75.736532)"
"2024","Octubre","República Dominicana","214","5,686","4,105",,"9,791","(6.171601,-75.427454)"
"2024","Octubre","República Dominicana","214","227","155",,"382","(7.128456,-73.183637)"
"2024","Octubre","República Dominicana","214","48","23",,"71","(7.927209,-72.507910)"
"2024","Octubre","República Popular Democrática de Corea","408","1","0",,"1","(4.697144,-74.140516)"
"2024","Octubre","República Unida de Tanzanía","834","3","1",,"4","(4.697144,-74.140516)"
"2024","Octubre","República Unida de Tanzanía","834","1","1",,"2","(6.171601,-75.427454)"
"2024","Octubre","Reunión","638","2","0",,"2","(4.697144,-74.140516)"
"2024","Octubre","Ruanda","646","0","1",,"1","(4.697144,-74.140516)"
"2024","Octubre","Rumania","642","0","1",,"1","(3.541112,-76.384584)"
"2024","Octubre","Rumania","642","9","11",,"20","(4.697144,-74.140516)"
"2024","Octubre","Rumania","642","1","0",,"1","(6.171601,-75.427454)"
"2024","Octubre","Sahara Occidental","732","1","0",,"1","(6.171601,-75.427454)"
"2024","Octubre","Samoa Americana","16","1","0",,"1","(4.697144,-74.140516)"
"2024","Octubre","San Vicente y las Granadinas","670","0","1",,"1","(10.445761,-75.516429)"
"2024","Octubre","San Vicente y las Granadinas","670","0","3",,"3","(4.815061,-75.736532)"
"2024","Octubre","Santa Lucía","662","1","1",,"2","(4.697144,-74.140516)"
"2024","Octubre","Santa Sede","336","1","0",,"1","(4.697144,-74.140516)"
"2024","Octubre","Senegal","686","0","1",,"1","(4.697144,-74.140516)"
"2024","Octubre","Serbia","688","2","1",,"3","(4.697144,-74.140516)"
"2024","Octubre","Singapur","702","1","1",,"2","(10.445761,-75.516429)"
"2024","Octubre","Singapur","702","1","0",,"1","(11.117806,-74.232622)"
"2024","Octubre","Singapur","702","1","1",,"2","(3.541112,-76.384584)"
"2024","Octubre","Singapur","702","17","7",,"24","(4.697144,-74.140516)"
"2024","Octubre","Singapur","702","2","2",,"4","(4.815061,-75.736532)"
"2024","Octubre","Singapur","702","3","0",,"3","(6.171601,-75.427454)"
"2024","Octubre","Sri Lanka","144","0","2",,"2","(4.697144,-74.140516)"
"2024","Octubre","Sudáfrica","710","8","7",,"15","(4.697144,-74.140516)"
"2024","Octubre","Suecia","752","3","0",,"3","(10.445761,-75.516429)"
"2024","Octubre","Suecia","752","1","3",,"4","(3.541112,-76.384584)"
"2024","Octubre","Suecia","752","1","0",,"1","(4.452882,-75.766298)"
"2024","Octubre","Suecia","752","62","38",,"100","(4.697144,-74.140516)"
"2024","Octubre","Suecia","752","4","2",,"6","(6.171601,-75.427454)"
"2024","Octubre","Suiza","756","32","8",,"40","(10.445761,-75.516429)"
"2024","Octubre","Suiza","756","3","2",,"5","(10.886611,-74.776708)"
"2024","Octubre","Suiza","756","1","0",,"1","(11.117806,-74.232622)"
"2024","Octubre","Suiza","756","27","22",,"49","(3.541112,-76.384584)"
"2024","Octubre","Suiza","756","1","0",,"1","(4.452882,-75.766298)"
"2024","Octubre","Suiza","756","252","121",,"373","(4.697144,-74.140516)"
"2024","Octubre","Suiza","756","9","1",,"10","(4.815061,-75.736532)"
"2024","Octubre","Suiza","756","31","22",,"53","(6.171601,-75.427454)"
"2024","Octubre","Suiza","756","0","3",,"3","(7.128456,-73.183637)"
"2024","Octubre","Suiza","756","1","0",,"1","(7.927209,-72.507910)"
"2024","Octubre","Surinam","740","7","3",,"10","(3.541112,-76.384584)"
"2024","Octubre","Surinam","740","4","6",,"10","(4.697144,-74.140516)"
"2024","Octubre","Surinam","740","1","0",,"1","(4.815061,-75.736532)"
"2024","Octubre","Surinam","740","3","3",,"6","(6.171601,-75.427454)"
"2024","Octubre","Tailandia","764","24","20",,"44","(4.697144,-74.140516)"
"2024","Octubre","Tailandia","764","4","3",,"7","(6.171601,-75.427454)"
"2024","Octubre","Taiwán (Provincia de China)","158","1","2",,"3","(4.697144,-74.140516)"
"2024","Octubre","Trinidad y Tobago","780","0","20",,"20","(10.408582,-75.538003)"
"2024","Octubre","Trinidad y Tobago","780","1","6",,"7","(10.445761,-75.516429)"
"2024","Octubre","Trinidad y Tobago","780","0","1",,"1","(10.886611,-74.776708)"
"2024","Octubre","Trinidad y Tobago","780","9","8",,"17","(3.541112,-76.384584)"
"2024","Octubre","Trinidad y Tobago","780","9","19",,"28","(4.697144,-74.140516)"
"2024","Octubre","Trinidad y Tobago","780","0","2",,"2","(4.815061,-75.736532)"
"2024","Octubre","Trinidad y Tobago","780","5","6",,"11","(6.171601,-75.427454)"
"2024","Octubre","Túnez","788","0","1",,"1","(4.697144,-74.140516)"
"2024","Octubre","Turkmenistán","795","1","1",,"2","(4.697144,-74.140516)"
"2024","Octubre","Turquía","792","0","2",,"2","(10.445761,-75.516429)"
"2024","Octubre","Turquía","792","1","0",,"1","(10.886611,-74.776708)"
"2024","Octubre","Turquía","792","4","4",,"8","(3.541112,-76.384584)"
"2024","Octubre","Turquía","792","1,592","1,218",,"2,810","(4.697144,-74.140516)"
"2024","Octubre","Turquía","792","6","5",,"11","(6.171601,-75.427454)"
"2024","Octubre","Ucrania","804","0","1",,"1","(3.541112,-76.384584)"
"2024","Octubre","Ucrania","804","0","10",,"10","(4.697144,-74.140516)"
"2024","Octubre","Ucrania","804","0","1",,"1","(6.171601,-75.427454)"
"2024","Octubre","Uganda","800","0","2",,"2","(4.697144,-74.140516)"
"2024","Octubre","Uruguay","858","0","1",,"1","(0.25129,-76.875963)"
"2024","Octubre","Uruguay","858","2","3",,"5","(10.445761,-75.516429)"
"2024","Octubre","Uruguay","858","1","2",,"3","(10.886611,-74.776708)"
"2024","Octubre","Uruguay","858","1","0",,"1","(11.117806,-74.232622)"
"2024","Octubre","Uruguay","858","26","38",,"64","(3.541112,-76.384584)"
"2024","Octubre","Uruguay","858","3","5",,"8","(4.452882,-75.766298)"
"2024","Octubre","Uruguay","858","216","265",,"481","(4.697144,-74.140516)"
"2024","Octubre","Uruguay","858","10","17",,"27","(4.815061,-75.736532)"
"2024","Octubre","Uruguay","858","20","22",,"42","(6.171601,-75.427454)"
"2024","Octubre","Uruguay","858","1","2",,"3","(7.128456,-73.183637)"
"2024","Octubre","Uruguay","858","2","2",,"4","(7.927209,-72.507910)"
"2024","Octubre","Venezuela (República Bolivariana de)","862","0","2",,"2","(10.408582,-75.538003)"
"2024","Octubre","Venezuela (República Bolivariana de)","862","2","15",,"17","(10.886611,-74.776708)"
"2024","Octubre","Venezuela (República Bolivariana de)","862","1,025","1,373",,"2,398","(11.360009,-72.129330)"
"2024","Octubre","Venezuela (República Bolivariana de)","862","4","3",,"7","(3.866713,-67.927521)"
"2024","Octubre","Venezuela (República Bolivariana de)","862","621","907",,"1,528","(4.697144,-74.140516)"
"2024","Octubre","Venezuela (República Bolivariana de)","862","225","225",,"450","(6.171601,-75.427454)"
"2024","Octubre","Venezuela (República Bolivariana de)","862","7","12",,"19","(6.185799,-67.483929)"
"2024","Octubre","Venezuela (República Bolivariana de)","862","223","261",,"484","(7.088729,-70.740253)"
"2024","Octubre","Venezuela (República Bolivariana de)","862","0","1",,"1","(7.128456,-73.183637)"
"2024","Octubre","Venezuela (República Bolivariana de)","862","458","529",,"987","(7.818934,-72.453226)"
"2024","Octubre","Venezuela (República Bolivariana de)","862","122","143",,"265","(7.916725,-72.462544)"
"2024","Octubre","Venezuela (República Bolivariana de)","862","7","4",,"11","(7.927209,-72.507910)"
"2024","Octubre","Venezuela (República Bolivariana de)","862","72","75",,"147","(8.36068,-72.409396)"
"2024","Octubre","Venezuela (República Bolivariana de)","862","447","551",,"998","(8.364293,-72.405710)"
"2024","Octubre","Viet Nam","704","5","8",,"13","(4.697144,-74.140516)"
"2024","Octubre","Viet Nam","704","0","1",,"1","(6.171601,-75.427454)"
"2024","Noviembre","Afganistán","4","1","0",,"1","(3.541112,-76.384584)"
"2024","Noviembre","Afganistán","4","0","2",,"2","(4.697144,-74.140516)"
