Fecha,Perspectiva,Concepto,Periodo,Valor
2018,TOTAL NACIONAL,Información y comunicaciones,Jul - Sep,335.26337407666665
2018,TOTAL NACIONAL,Información y comunicaciones,Ago - Oct,338.1197725
2018,TOTAL NACIONAL,Información y comunicaciones,Sep - Nov,333.8500652833333
2018,TOTAL NACIONAL,Información y comunicaciones,Oct - Dic,329.9137971333333
2018,TOTAL NACIONAL,Información y comunicaciones,Nov - Ene,307.82867959333333
2018,TOTAL NACIONAL,Información y comunicaciones,Dic - Feb,317.86575354999997
2019,TOTAL NACIONAL,Información y comunicaciones,Ene - Mar,299.9388434566667
2019,TOTAL NACIONAL,Información y comunicaciones,Feb - Abr,342.97067
2019,TOTAL NACIONAL,Información y comunicaciones,Mar - May,347.5109179333333
2019,TOTAL NACIONAL,Información y comunicaciones,Abr - Jun,358.6641257466667
2019,TOTAL NACIONAL,Información y comunicaciones,May - Jul,313.5044509
2019,TOTAL NACIONAL,Información y comunicaciones,Jun - Ago,309.23245755
2019,TOTAL NACIONAL,Información y comunicaciones,Jul - Sep,310.96250877999995
2019,TOTAL NACIONAL,Información y comunicaciones,Ago - Oct,318.61801381000004
2019,TOTAL NACIONAL,Información y comunicaciones,Sep - Nov,297.43263264666666
2019,TOTAL NACIONAL,Información y comunicaciones,Oct - Dic,276.66538126
2019,TOTAL NACIONAL,Información y comunicaciones,Nov - Ene,289.99190494333334
2019,TOTAL NACIONAL,Información y comunicaciones,Dic - Feb,302.4066182766667
2020,TOTAL NACIONAL,Información y comunicaciones,Ene - Mar,306.39644182
2020,TOTAL NACIONAL,Información y comunicaciones,Feb - Abr,293.19873957
2020,TOTAL NACIONAL,Información y comunicaciones,Mar - May,277.41565457999997
2020,TOTAL NACIONAL,Información y comunicaciones,Abr - Jun,277.6335448966667
2020,TOTAL NACIONAL,Información y comunicaciones,May - Jul,270.2542727566667
2020,TOTAL NACIONAL,Información y comunicaciones,Jun - Ago,270.32701625
2020,TOTAL NACIONAL,Información y comunicaciones,Jul - Sep,271.08548791333334
2020,TOTAL NACIONAL,Información y comunicaciones,Ago - Oct,281.08477837666663
2020,TOTAL NACIONAL,Información y comunicaciones,Sep - Nov,302.3408120766667
2020,TOTAL NACIONAL,Información y comunicaciones,Oct - Dic,306.97433957999993
2020,TOTAL NACIONAL,Información y comunicaciones,Nov - Ene,338.87038533666663
2020,TOTAL NACIONAL,Información y comunicaciones,Dic - Feb,354.3117129933333
2021,TOTAL NACIONAL,Información y comunicaciones,Ene - Mar,370.1992959666666
2021,TOTAL NACIONAL,Información y comunicaciones,Feb - Abr,354.97107606000003
2021,TOTAL NACIONAL,Información y comunicaciones,Mar - May,338.5563473933333
2021,TOTAL NACIONAL,Información y comunicaciones,Abr - Jun,341.58836954333333
2021,TOTAL NACIONAL,Información y comunicaciones,May - Jul,344.2083193833334
2021,TOTAL NACIONAL,Información y comunicaciones,Jun - Ago,352.18115589333337
2021,TOTAL NACIONAL,Información y comunicaciones,Jul - Sep,350.01815781000005
2021,TOTAL NACIONAL,Información y comunicaciones,Ago - Oct,363.62250979000004
2021,TOTAL NACIONAL,Información y comunicaciones,Sep - Nov,389.5384993999999
2021,TOTAL NACIONAL,Información y comunicaciones,Oct - Dic,396.0158289766666
2021,TOTAL NACIONAL,Información y comunicaciones,Nov - Ene,394.79098085000004
2021,TOTAL NACIONAL,Información y comunicaciones,Dic - Feb,388.35620924666665
2022,TOTAL NACIONAL,Información y comunicaciones,Ene - Mar,376.63566063666667
2022,TOTAL NACIONAL,Información y comunicaciones,Feb - Abr,387.45520772000003
2022,TOTAL NACIONAL,Información y comunicaciones,Mar - May,367.0305808166666
2022,TOTAL NACIONAL,Información y comunicaciones,Abr - Jun,410.14930685666667
2022,TOTAL NACIONAL,Información y comunicaciones,May - Jul,384.03374134999996
2022,TOTAL NACIONAL,Información y comunicaciones,Jun - Ago,395.20220922
2022,TOTAL NACIONAL,Información y comunicaciones,Jul - Sep,359.0140479833333
2022,TOTAL NACIONAL,Información y comunicaciones,Ago - Oct,363.67070147
2022,TOTAL NACIONAL,Información y comunicaciones,Sep - Nov,374.0654273933333
2022,TOTAL NACIONAL,Información y comunicaciones,Oct - Dic,385.4694481966667
2022,TOTAL NACIONAL,Información y comunicaciones,Nov - Ene,411.02180185333333
2022,TOTAL NACIONAL,Información y comunicaciones,Dic - Feb,395.3834519
2023,TOTAL NACIONAL,Información y comunicaciones,Ene - Mar,390.65942354333333
2023,TOTAL NACIONAL,Información y comunicaciones,Feb - Abr,389.32419967333334
2023,TOTAL NACIONAL,Información y comunicaciones,Mar - May,408.8590493366667
2023,TOTAL NACIONAL,Información y comunicaciones,Abr - Jun,402.54223002333333
2023,TOTAL NACIONAL,Información y comunicaciones,May - Jul,384.99487303333336
2023,TOTAL NACIONAL,Información y comunicaciones,Jun - Ago,387.59190541333334
2023,TOTAL NACIONAL,Información y comunicaciones,Jul - Sep,424.95036151666665
2023,TOTAL NACIONAL,Información y comunicaciones,Ago - Oct,431.3148221466667
2023,TOTAL NACIONAL,Información y comunicaciones,Sep - Nov,442.0834054233333
2023,TOTAL NACIONAL,Información y comunicaciones,Oct - Dic,393.60210810999996
2023,TOTAL NACIONAL,Información y comunicaciones,Nov - Ene,383.22816384333333
2023,TOTAL NACIONAL,Información y comunicaciones,Dic - Feb,361.20188992666664
2024,TOTAL NACIONAL,Información y comunicaciones,Ene - Mar,360.4002263433334
2024,TOTAL NACIONAL,Información y comunicaciones,Feb - Abr,377.26696896999994
2024,TOTAL NACIONAL,Información y comunicaciones,Mar - May,377.71383803333333
2024,TOTAL NACIONAL,Información y comunicaciones,Abr - Jun,431.07344078
2024,TOTAL NACIONAL,Información y comunicaciones,May - Jul,439.11255862666667
2024,TOTAL NACIONAL,Información y comunicaciones,Jun - Ago,448.95485370333336
2024,TOTAL NACIONAL,Información y comunicaciones,Jul - Sep,411.9383522
2024,TOTAL NACIONAL,Información y comunicaciones,Ago - Oct,382.79807912666666
2024,TOTAL NACIONAL,Información y comunicaciones,Sep - Nov,408.55706646999994
2024,TOTAL NACIONAL,Información y comunicaciones,Oct - Dic,420.58371589333336
2024,TOTAL NACIONAL,Información y comunicaciones,Nov - Ene,427.10146159333334
2024,TOTAL NACIONAL,Información y comunicaciones,Dic - Feb,378.65558315666664
2025,TOTAL NACIONAL,Información y comunicaciones,Ene - Mar,375.63543493
2025,TOTAL NACIONAL,Información y comunicaciones,Feb - Abr,410.92656796
2025,TOTAL NACIONAL,Información y comunicaciones,Mar - May,437.50178683666667
2025,TOTAL NACIONAL,Información y comunicaciones,Abr - Jun,424.0983457566667
2025,TOTAL NACIONAL,Información y comunicaciones,May - Jul,384.8226929233333
2025,TOTAL NACIONAL,Información y comunicaciones,Jun - Ago,377.24210887333334
2025,TOTAL NACIONAL,Información y comunicaciones,Jul - Sep,397.18470009999993
2025,TOTAL NACIONAL,Información y comunicaciones,Ago - Oct,409.45703359
2025,TOTAL NACIONAL,Información y comunicaciones,Sep - Nov,439.6620464333334
2025,TOTAL NACIONAL,Información y comunicaciones,Oct - Dic,427.87609833333335
2025,TOTAL NACIONAL,Información y comunicaciones,Nov - Ene,450.59628932000004
2025,TOTAL NACIONAL,Información y comunicaciones,Dic - Feb,433.4082889233334
2026,TOTAL NACIONAL,Información y comunicaciones,Ene - Mar,437.16383720666664
2026,TOTAL NACIONAL,Información y comunicaciones,Feb - Abr,430.7955307766667
2026,TOTAL NACIONAL,Información y comunicaciones,Mar - May,412.22029578666667
2026,TOTAL NACIONAL,Información y comunicaciones,Abr - Jun,406.88046938
2015,TOTAL NACIONAL,Actividades financieras y de seguros,Ene - Mar,282.42485199666663
2015,TOTAL NACIONAL,Actividades financieras y de seguros,Feb - Abr,269.9656619833333
2015,TOTAL NACIONAL,Actividades financieras y de seguros,Mar - May,265.2326794333333
2015,TOTAL NACIONAL,Actividades financieras y de seguros,Abr - Jun,288.03307566666666
2015,TOTAL NACIONAL,Actividades financieras y de seguros,May - Jul,301.68042157
2015,TOTAL NACIONAL,Actividades financieras y de seguros,Jun - Ago,310.62622559333334
2015,TOTAL NACIONAL,Actividades financieras y de seguros,Jul - Sep,313.54626717
2015,TOTAL NACIONAL,Actividades financieras y de seguros,Ago - Oct,311.60202541333337
2015,TOTAL NACIONAL,Actividades financieras y de seguros,Sep - Nov,297.88748720999996
2015,TOTAL NACIONAL,Actividades financieras y de seguros,Oct - Dic,291.59364116666666
2015,TOTAL NACIONAL,Actividades financieras y de seguros,Nov - Ene,305.4612948533333
2015,TOTAL NACIONAL,Actividades financieras y de seguros,Dic - Feb,314.13350812666664
2016,TOTAL NACIONAL,Actividades financieras y de seguros,Ene - Mar,310.4688827433333
2016,TOTAL NACIONAL,Actividades financieras y de seguros,Feb - Abr,295.61418679
2016,TOTAL NACIONAL,Actividades financieras y de seguros,Mar - May,291.91747474
2016,TOTAL NACIONAL,Actividades financieras y de seguros,Abr - Jun,298.54399809666666
2016,TOTAL NACIONAL,Actividades financieras y de seguros,May - Jul,292.47372126333335
2016,TOTAL NACIONAL,Actividades financieras y de seguros,Jun - Ago,308.0901633866667
2016,TOTAL NACIONAL,Actividades financieras y de seguros,Jul - Sep,307.2167961366667
2016,TOTAL NACIONAL,Actividades financieras y de seguros,Ago - Oct,327.2544571066667
2016,TOTAL NACIONAL,Actividades financieras y de seguros,Sep - Nov,328.42016464
2016,TOTAL NACIONAL,Actividades financieras y de seguros,Oct - Dic,312.12583204333333
2016,TOTAL NACIONAL,Actividades financieras y de seguros,Nov - Ene,301.94321850666665
2016,TOTAL NACIONAL,Actividades financieras y de seguros,Dic - Feb,271.8591005933333
2017,TOTAL NACIONAL,Actividades financieras y de seguros,Ene - Mar,271.09993933
2017,TOTAL NACIONAL,Actividades financieras y de seguros,Feb - Abr,268.3818638533333
2017,TOTAL NACIONAL,Actividades financieras y de seguros,Mar - May,274.85898632999994
2017,TOTAL NACIONAL,Actividades financieras y de seguros,Abr - Jun,292.03186291
2017,TOTAL NACIONAL,Actividades financieras y de seguros,May - Jul,298.1058239033333
2017,TOTAL NACIONAL,Actividades financieras y de seguros,Jun - Ago,301.1175109866667
2017,TOTAL NACIONAL,Actividades financieras y de seguros,Jul - Sep,294.27448035000003
2017,TOTAL NACIONAL,Actividades financieras y de seguros,Ago - Oct,280.0413708433333
2017,TOTAL NACIONAL,Actividades financieras y de seguros,Sep - Nov,295.4517136233333
2017,TOTAL NACIONAL,Actividades financieras y de seguros,Oct - Dic,287.12143796333334
2017,TOTAL NACIONAL,Actividades financieras y de seguros,Nov - Ene,284.03164466
2017,TOTAL NACIONAL,Actividades financieras y de seguros,Dic - Feb,267.9160484366667
2018,TOTAL NACIONAL,Actividades financieras y de seguros,Ene - Mar,269.5941625166667
2018,TOTAL NACIONAL,Actividades financieras y de seguros,Feb - Abr,272.6923692333333
2018,TOTAL NACIONAL,Actividades financieras y de seguros,Mar - May,283.4253688833333
2018,TOTAL NACIONAL,Actividades financieras y de seguros,Abr - Jun,269.98532671000004
2018,TOTAL NACIONAL,Actividades financieras y de seguros,May - Jul,274.19382686
2018,TOTAL NACIONAL,Actividades financieras y de seguros,Jun - Ago,268.59282154
2018,TOTAL NACIONAL,Actividades financieras y de seguros,Jul - Sep,305.6938228766667
2018,TOTAL NACIONAL,Actividades financieras y de seguros,Ago - Oct,315.37171306333335
2018,TOTAL NACIONAL,Actividades financieras y de seguros,Sep - Nov,304.2465779466667
2018,TOTAL NACIONAL,Actividades financieras y de seguros,Oct - Dic,291.77931381999997
2018,TOTAL NACIONAL,Actividades financieras y de seguros,Nov - Ene,296.58793923666667
2018,TOTAL NACIONAL,Actividades financieras y de seguros,Dic - Feb,319.3969331166666
2019,TOTAL NACIONAL,Actividades financieras y de seguros,Ene - Mar,311.1664128933333
2019,TOTAL NACIONAL,Actividades financieras y de seguros,Feb - Abr,312.37336545666665
2019,TOTAL NACIONAL,Actividades financieras y de seguros,Mar - May,300.02431612666663
2019,TOTAL NACIONAL,Actividades financieras y de seguros,Abr - Jun,294.34076138999995
2019,TOTAL NACIONAL,Actividades financieras y de seguros,May - Jul,287.43537306666667
2019,TOTAL NACIONAL,Actividades financieras y de seguros,Jun - Ago,279.32029968
2019,TOTAL NACIONAL,Actividades financieras y de seguros,Jul - Sep,307.4829064466667
2019,TOTAL NACIONAL,Actividades financieras y de seguros,Ago - Oct,311.29884811666665
2019,TOTAL NACIONAL,Actividades financieras y de seguros,Sep - Nov,314.9489904033333
2019,TOTAL NACIONAL,Actividades financieras y de seguros,Oct - Dic,299.9105815633334
2019,TOTAL NACIONAL,Actividades financieras y de seguros,Nov - Ene,294.78256753000005
2019,TOTAL NACIONAL,Actividades financieras y de seguros,Dic - Feb,302.51188268333334
2020,TOTAL NACIONAL,Actividades financieras y de seguros,Ene - Mar,292.5949455433333
2020,TOTAL NACIONAL,Actividades financieras y de seguros,Feb - Abr,279.89301924333336
2020,TOTAL NACIONAL,Actividades financieras y de seguros,Mar - May,271.62465461333335
2020,TOTAL NACIONAL,Actividades financieras y de seguros,Abr - Jun,283.4489360933333
2020,TOTAL NACIONAL,Actividades financieras y de seguros,May - Jul,268.0650852733333
2020,TOTAL NACIONAL,Actividades financieras y de seguros,Jun - Ago,269.16101511
2020,TOTAL NACIONAL,Actividades financieras y de seguros,Jul - Sep,256.0948385066667
2020,TOTAL NACIONAL,Actividades financieras y de seguros,Ago - Oct,258.89846517666666
2020,TOTAL NACIONAL,Actividades financieras y de seguros,Sep - Nov,258.33406166000003
2020,TOTAL NACIONAL,Actividades financieras y de seguros,Oct - Dic,258.99348965333337
2020,TOTAL NACIONAL,Actividades financieras y de seguros,Nov - Ene,316.03326169999997
2020,TOTAL NACIONAL,Actividades financieras y de seguros,Dic - Feb,334.89518789
2021,TOTAL NACIONAL,Actividades financieras y de seguros,Ene - Mar,353.05192551
2021,TOTAL NACIONAL,Actividades financieras y de seguros,Feb - Abr,339.9289965133333
2021,TOTAL NACIONAL,Actividades financieras y de seguros,Mar - May,347.6153683766667
2021,TOTAL NACIONAL,Actividades financieras y de seguros,Abr - Jun,360.3004566866666
2021,TOTAL NACIONAL,Actividades financieras y de seguros,May - Jul,358.33299875333336
2021,TOTAL NACIONAL,Actividades financieras y de seguros,Jun - Ago,352.27187379666674
2021,TOTAL NACIONAL,Actividades financieras y de seguros,Jul - Sep,387.83367193666663
2021,TOTAL NACIONAL,Actividades financieras y de seguros,Ago - Oct,389.8341321666667
2021,TOTAL NACIONAL,Actividades financieras y de seguros,Sep - Nov,385.0270599933333
2021,TOTAL NACIONAL,Actividades financieras y de seguros,Oct - Dic,363.71786883333334
2021,TOTAL NACIONAL,Actividades financieras y de seguros,Nov - Ene,395.06332907666666
2021,TOTAL NACIONAL,Actividades financieras y de seguros,Dic - Feb,421.7197497766667
2022,TOTAL NACIONAL,Actividades financieras y de seguros,Ene - Mar,404.84846014
2022,TOTAL NACIONAL,Actividades financieras y de seguros,Feb - Abr,381.5976610966666
2022,TOTAL NACIONAL,Actividades financieras y de seguros,Mar - May,392.81984704666667
2022,TOTAL NACIONAL,Actividades financieras y de seguros,Abr - Jun,405.37126908
2022,TOTAL NACIONAL,Actividades financieras y de seguros,May - Jul,426.16541710666667
2022,TOTAL NACIONAL,Actividades financieras y de seguros,Jun - Ago,411.35100409000006
2022,TOTAL NACIONAL,Actividades financieras y de seguros,Jul - Sep,434.65906134333335
2022,TOTAL NACIONAL,Actividades financieras y de seguros,Ago - Oct,442.1084522466667
2022,TOTAL NACIONAL,Actividades financieras y de seguros,Sep - Nov,439.75159159666663
2022,TOTAL NACIONAL,Actividades financieras y de seguros,Oct - Dic,431.1555904833333
2022,TOTAL NACIONAL,Actividades financieras y de seguros,Nov - Ene,403.34160707
2022,TOTAL NACIONAL,Actividades financieras y de seguros,Dic - Feb,407.17661447
2023,TOTAL NACIONAL,Actividades financieras y de seguros,Ene - Mar,380.35768233666664
2023,TOTAL NACIONAL,Actividades financieras y de seguros,Feb - Abr,384.9614771266667
2023,TOTAL NACIONAL,Actividades financieras y de seguros,Mar - May,406.3313807366667
2023,TOTAL NACIONAL,Actividades financieras y de seguros,Abr - Jun,429.89921526333336
2023,TOTAL NACIONAL,Actividades financieras y de seguros,May - Jul,453.8488168833333
2023,TOTAL NACIONAL,Actividades financieras y de seguros,Jun - Ago,443.14346021333336
2023,TOTAL NACIONAL,Actividades financieras y de seguros,Jul - Sep,433.56148809999996
2023,TOTAL NACIONAL,Actividades financieras y de seguros,Ago - Oct,414.49344754333333
2023,TOTAL NACIONAL,Actividades financieras y de seguros,Sep - Nov,431.32404417666663
2023,TOTAL NACIONAL,Actividades financieras y de seguros,Oct - Dic,445.2090244866666
2023,TOTAL NACIONAL,Actividades financieras y de seguros,Nov - Ene,449.85495825
2023,TOTAL NACIONAL,Actividades financieras y de seguros,Dic - Feb,444.85489605999993
2024,TOTAL NACIONAL,Actividades financieras y de seguros,Ene - Mar,428.06222933333333
2024,TOTAL NACIONAL,Actividades financieras y de seguros,Feb - Abr,444.09756159
2024,TOTAL NACIONAL,Actividades financieras y de seguros,Mar - May,424.7253756
2024,TOTAL NACIONAL,Actividades financieras y de seguros,Abr - Jun,444.1682125166667
2024,TOTAL NACIONAL,Actividades financieras y de seguros,May - Jul,433.5420591566667
2024,TOTAL NACIONAL,Actividades financieras y de seguros,Jun - Ago,421.29843723666664
2024,TOTAL NACIONAL,Actividades financieras y de seguros,Jul - Sep,387.20217915666666
2024,TOTAL NACIONAL,Actividades financieras y de seguros,Ago - Oct,375.72793070000006
2024,TOTAL NACIONAL,Actividades financieras y de seguros,Sep - Nov,389.6430293866667
2024,TOTAL NACIONAL,Actividades financieras y de seguros,Oct - Dic,427.17230149333335
2024,TOTAL NACIONAL,Actividades financieras y de seguros,Nov - Ene,453.71741283999995
2024,TOTAL NACIONAL,Actividades financieras y de seguros,Dic - Feb,464.45041027999997
2025,TOTAL NACIONAL,Actividades financieras y de seguros,Ene - Mar,417.87349211333327
2025,TOTAL NACIONAL,Actividades financieras y de seguros,Feb - Abr,395.51882861666667
2025,TOTAL NACIONAL,Actividades financieras y de seguros,Mar - May,389.8942222933333
2025,TOTAL NACIONAL,Actividades financieras y de seguros,Abr - Jun,428.28192087
2025,TOTAL NACIONAL,Actividades financieras y de seguros,May - Jul,447.75277888333335
2025,TOTAL NACIONAL,Actividades financieras y de seguros,Jun - Ago,462.84761847333334
2025,TOTAL NACIONAL,Actividades financieras y de seguros,Jul - Sep,462.33080143666666
2025,TOTAL NACIONAL,Actividades financieras y de seguros,Ago - Oct,450.9166958533333
2025,TOTAL NACIONAL,Actividades financieras y de seguros,Sep - Nov,441.1581629666666
2025,TOTAL NACIONAL,Actividades financieras y de seguros,Oct - Dic,436.3647489966667
2025,TOTAL NACIONAL,Actividades financieras y de seguros,Nov - Ene,452.16544956666667
2025,TOTAL NACIONAL,Actividades financieras y de seguros,Dic - Feb,460.7667107766667
2026,TOTAL NACIONAL,Actividades financieras y de seguros,Ene - Mar,507.41361503666667
2026,TOTAL NACIONAL,Actividades financieras y de seguros,Feb - Abr,474.79867564999995
2026,TOTAL NACIONAL,Actividades financieras y de seguros,Mar - May,455.99442763999997
2026,TOTAL NACIONAL,Actividades financieras y de seguros,Abr - Jun,430.2561677133333
2015,TOTAL NACIONAL,Actividades inmobiliarias,Ene - Mar,232.96334871666667
2015,TOTAL NACIONAL,Actividades inmobiliarias,Feb - Abr,227.80103422333332
2015,TOTAL NACIONAL,Actividades inmobiliarias,Mar - May,232.89931974333334
2015,TOTAL NACIONAL,Actividades inmobiliarias,Abr - Jun,254.5898083633333
2015,TOTAL NACIONAL,Actividades inmobiliarias,May - Jul,255.34720198666665
2015,TOTAL NACIONAL,Actividades inmobiliarias,Jun - Ago,256.17811058666666
2015,TOTAL NACIONAL,Actividades inmobiliarias,Jul - Sep,223.62877015666666
2015,TOTAL NACIONAL,Actividades inmobiliarias,Ago - Oct,230.16243525333334
2015,TOTAL NACIONAL,Actividades inmobiliarias,Sep - Nov,238.12699011333333
2015,TOTAL NACIONAL,Actividades inmobiliarias,Oct - Dic,262.25306946666666
2015,TOTAL NACIONAL,Actividades inmobiliarias,Nov - Ene,272.77289210333333
2015,TOTAL NACIONAL,Actividades inmobiliarias,Dic - Feb,252.21988781333334
2016,TOTAL NACIONAL,Actividades inmobiliarias,Ene - Mar,232.55327422333335
2016,TOTAL NACIONAL,Actividades inmobiliarias,Feb - Abr,229.43153187
2016,TOTAL NACIONAL,Actividades inmobiliarias,Mar - May,234.52175497333334
2016,TOTAL NACIONAL,Actividades inmobiliarias,Abr - Jun,254.26434014999998
2016,TOTAL NACIONAL,Actividades inmobiliarias,May - Jul,236.58760674666667
2016,TOTAL NACIONAL,Actividades inmobiliarias,Jun - Ago,241.17505178333332
2016,TOTAL NACIONAL,Actividades inmobiliarias,Jul - Sep,240.74406353999998
2016,TOTAL NACIONAL,Actividades inmobiliarias,Ago - Oct,266.31225198
2016,TOTAL NACIONAL,Actividades inmobiliarias,Sep - Nov,261.41611424666667
2016,TOTAL NACIONAL,Actividades inmobiliarias,Oct - Dic,251.40236828666664
2016,TOTAL NACIONAL,Actividades inmobiliarias,Nov - Ene,266.4843863866667
2016,TOTAL NACIONAL,Actividades inmobiliarias,Dic - Feb,282.43893560000004
2017,TOTAL NACIONAL,Actividades inmobiliarias,Ene - Mar,279.17554249666665
2017,TOTAL NACIONAL,Actividades inmobiliarias,Feb - Abr,254.6615292066667
2017,TOTAL NACIONAL,Actividades inmobiliarias,Mar - May,229.33823265333334
2017,TOTAL NACIONAL,Actividades inmobiliarias,Abr - Jun,241.69319370000002
2017,TOTAL NACIONAL,Actividades inmobiliarias,May - Jul,237.75985468
2017,TOTAL NACIONAL,Actividades inmobiliarias,Jun - Ago,268.53203067000004
2017,TOTAL NACIONAL,Actividades inmobiliarias,Jul - Sep,260.3663041
2017,TOTAL NACIONAL,Actividades inmobiliarias,Ago - Oct,279.94673672666664
2017,TOTAL NACIONAL,Actividades inmobiliarias,Sep - Nov,271.1007076066667
2017,TOTAL NACIONAL,Actividades inmobiliarias,Oct - Dic,269.22933457000005
2017,TOTAL NACIONAL,Actividades inmobiliarias,Nov - Ene,252.1816079333333
2017,TOTAL NACIONAL,Actividades inmobiliarias,Dic - Feb,242.54761691
2018,TOTAL NACIONAL,Actividades inmobiliarias,Ene - Mar,257.78124436
2018,TOTAL NACIONAL,Actividades inmobiliarias,Feb - Abr,261.8995439566667
2018,TOTAL NACIONAL,Actividades inmobiliarias,Mar - May,266.29513620666665
2018,TOTAL NACIONAL,Actividades inmobiliarias,Abr - Jun,289.5096372533333
2018,TOTAL NACIONAL,Actividades inmobiliarias,May - Jul,286.51451362666666
2018,TOTAL NACIONAL,Actividades inmobiliarias,Jun - Ago,295.08410040666666
2018,TOTAL NACIONAL,Actividades inmobiliarias,Jul - Sep,268.6172589533333
2018,TOTAL NACIONAL,Actividades inmobiliarias,Ago - Oct,284.5489203766667
2018,TOTAL NACIONAL,Actividades inmobiliarias,Sep - Nov,280.20166692333333
2018,TOTAL NACIONAL,Actividades inmobiliarias,Oct - Dic,294.99402372000003
2018,TOTAL NACIONAL,Actividades inmobiliarias,Nov - Ene,284.5160924333333
2018,TOTAL NACIONAL,Actividades inmobiliarias,Dic - Feb,272.66995453333334
2019,TOTAL NACIONAL,Actividades inmobiliarias,Ene - Mar,263.28978466666666
2019,TOTAL NACIONAL,Actividades inmobiliarias,Feb - Abr,242.18830738999998
2019,TOTAL NACIONAL,Actividades inmobiliarias,Mar - May,255.50042531999998
2019,TOTAL NACIONAL,Actividades inmobiliarias,Abr - Jun,247.51838096000003
2019,TOTAL NACIONAL,Actividades inmobiliarias,May - Jul,278.25832211000005
2019,TOTAL NACIONAL,Actividades inmobiliarias,Jun - Ago,277.0381416266667
2019,TOTAL NACIONAL,Actividades inmobiliarias,Jul - Sep,284.8946383
2019,TOTAL NACIONAL,Actividades inmobiliarias,Ago - Oct,280.1970428033333
2019,TOTAL NACIONAL,Actividades inmobiliarias,Sep - Nov,285.32989010666665
2019,TOTAL NACIONAL,Actividades inmobiliarias,Oct - Dic,267.1027176133333
2019,TOTAL NACIONAL,Actividades inmobiliarias,Nov - Ene,268.70387855333337
2019,TOTAL NACIONAL,Actividades inmobiliarias,Dic - Feb,260.6029129633333
2020,TOTAL NACIONAL,Actividades inmobiliarias,Ene - Mar,257.3705262766667
2020,TOTAL NACIONAL,Actividades inmobiliarias,Feb - Abr,209.64016166666667
2020,TOTAL NACIONAL,Actividades inmobiliarias,Mar - May,179.63813455
2020,TOTAL NACIONAL,Actividades inmobiliarias,Abr - Jun,174.22891220333335
2020,TOTAL NACIONAL,Actividades inmobiliarias,May - Jul,188.62281350666663
2020,TOTAL NACIONAL,Actividades inmobiliarias,Jun - Ago,214.64195875333334
2020,TOTAL NACIONAL,Actividades inmobiliarias,Jul - Sep,229.49560676
2020,TOTAL NACIONAL,Actividades inmobiliarias,Ago - Oct,255.19577680333336
2020,TOTAL NACIONAL,Actividades inmobiliarias,Sep - Nov,254.80160221666668
2020,TOTAL NACIONAL,Actividades inmobiliarias,Oct - Dic,248.85528679666666
2020,TOTAL NACIONAL,Actividades inmobiliarias,Nov - Ene,200.42040008666666
2020,TOTAL NACIONAL,Actividades inmobiliarias,Dic - Feb,171.82531281
2021,TOTAL NACIONAL,Actividades inmobiliarias,Ene - Mar,145.61390539666664
2021,TOTAL NACIONAL,Actividades inmobiliarias,Feb - Abr,150.13184643333332
2021,TOTAL NACIONAL,Actividades inmobiliarias,Mar - May,166.2397216
2021,TOTAL NACIONAL,Actividades inmobiliarias,Abr - Jun,178.78922816666667
2021,TOTAL NACIONAL,Actividades inmobiliarias,May - Jul,198.85809167666665
2021,TOTAL NACIONAL,Actividades inmobiliarias,Jun - Ago,194.39615717666666
2021,TOTAL NACIONAL,Actividades inmobiliarias,Jul - Sep,182.82508142666666
2021,TOTAL NACIONAL,Actividades inmobiliarias,Ago - Oct,167.89902975
2021,TOTAL NACIONAL,Actividades inmobiliarias,Sep - Nov,173.48995381999998
2021,TOTAL NACIONAL,Actividades inmobiliarias,Oct - Dic,180.64540275
2021,TOTAL NACIONAL,Actividades inmobiliarias,Nov - Ene,188.56874135333337
2021,TOTAL NACIONAL,Actividades inmobiliarias,Dic - Feb,180.49773311666664
2022,TOTAL NACIONAL,Actividades inmobiliarias,Ene - Mar,180.97385468000002
2022,TOTAL NACIONAL,Actividades inmobiliarias,Feb - Abr,194.13607896
2022,TOTAL NACIONAL,Actividades inmobiliarias,Mar - May,211.2761843766667
2022,TOTAL NACIONAL,Actividades inmobiliarias,Abr - Jun,217.88396862
2022,TOTAL NACIONAL,Actividades inmobiliarias,May - Jul,223.25679762333334
2022,TOTAL NACIONAL,Actividades inmobiliarias,Jun - Ago,226.24418088999997
2022,TOTAL NACIONAL,Actividades inmobiliarias,Jul - Sep,238.92676581666663
2022,TOTAL NACIONAL,Actividades inmobiliarias,Ago - Oct,234.40534618333334
2022,TOTAL NACIONAL,Actividades inmobiliarias,Sep - Nov,237.90752121333333
2022,TOTAL NACIONAL,Actividades inmobiliarias,Oct - Dic,247.34291185666666
2022,TOTAL NACIONAL,Actividades inmobiliarias,Nov - Ene,253.91367490666667
2022,TOTAL NACIONAL,Actividades inmobiliarias,Dic - Feb,253.52570031666667
2023,TOTAL NACIONAL,Actividades inmobiliarias,Ene - Mar,251.1829079733333
2023,TOTAL NACIONAL,Actividades inmobiliarias,Feb - Abr,250.22182511999998
2023,TOTAL NACIONAL,Actividades inmobiliarias,Mar - May,250.31666446
2023,TOTAL NACIONAL,Actividades inmobiliarias,Abr - Jun,252.65247116333333
2023,TOTAL NACIONAL,Actividades inmobiliarias,May - Jul,270.75667145333335
