Fecha,Perspectiva,Concepto,Periodo,Valor
2012,Total Nacional,Régimen especial,Abr - Jun,560.6926666666667
2012,Total Nacional,Régimen especial,May - Jul,565.2966666666666
2012,Total Nacional,Régimen especial,Jun - Ago,550.085
2012,Total Nacional,Régimen especial,Jul - Sep,538.1216666666667
2012,Total Nacional,Régimen especial,Ago - Oct,556.4916666666667
2012,Total Nacional,Régimen especial,Sep - Nov,545.15
2012,Total Nacional,Régimen especial,Oct - Dic,511.3516666666667
2012,Total Nacional,Régimen especial,Nov - Ene,489.28433333333334
2012,Total Nacional,Régimen especial,Dic - Feb,492.2573333333333
2013,Total Nacional,Régimen especial,Ene - Mar,499.3426666666667
2013,Total Nacional,Régimen especial,Feb - Abr,517.5346666666667
2013,Total Nacional,Régimen especial,Mar - May,532.3496666666666
2013,Total Nacional,Régimen especial,Abr - Jun,573.0543333333334
2013,Total Nacional,Régimen especial,May - Jul,594.8076666666667
2013,Total Nacional,Régimen especial,Jun - Ago,614.6823333333334
2013,Total Nacional,Régimen especial,Jul - Sep,606.71
2013,Total Nacional,Régimen especial,Ago - Oct,597.9413333333333
2013,Total Nacional,Régimen especial,Sep - Nov,603.0343333333334
2013,Total Nacional,Régimen especial,Oct - Dic,570.8896666666667
2013,Total Nacional,Régimen especial,Nov - Ene,558.7263333333334
2013,Total Nacional,Régimen especial,Dic - Feb,522.5106666666667
2014,Total Nacional,Régimen especial,Ene - Mar,535.707
2014,Total Nacional,Régimen especial,Feb - Abr,538.7713333333334
2014,Total Nacional,Régimen especial,Mar - May,534.7173333333334
2014,Total Nacional,Régimen especial,Abr - Jun,542.1999999999999
2014,Total Nacional,Régimen especial,May - Jul,570.227
2014,Total Nacional,Régimen especial,Jun - Ago,594.2773333333333
2014,Total Nacional,Régimen especial,Jul - Sep,580.8096666666667
2014,Total Nacional,Régimen especial,Ago - Oct,565.3983333333334
2014,Total Nacional,Régimen especial,Sep - Nov,570.223
2014,Total Nacional,Régimen especial,Oct - Dic,603.9276666666666
2014,Total Nacional,Régimen especial,Nov - Ene,563.7316666666667
2014,Total Nacional,Régimen especial,Dic - Feb,545.1483333333334
2015,Total Nacional,Régimen especial,Ene - Mar,533.4883333333332
2015,Total Nacional,Régimen especial,Feb - Abr,546.2433333333333
2015,Total Nacional,Régimen especial,Mar - May,568.8926666666666
2015,Total Nacional,Régimen especial,Abr - Jun,555.7800000000001
2015,Total Nacional,Régimen especial,May - Jul,580.4853333333334
2015,Total Nacional,Régimen especial,Jun - Ago,577.0333333333333
2015,Total Nacional,Régimen especial,Jul - Sep,583.1926666666666
2015,Total Nacional,Régimen especial,Ago - Oct,609.0513333333333
2015,Total Nacional,Régimen especial,Sep - Nov,618.4413333333333
2015,Total Nacional,Régimen especial,Oct - Dic,624.0803333333333
2015,Total Nacional,Régimen especial,Nov - Ene,579.179
2015,Total Nacional,Régimen especial,Dic - Feb,565.4703333333333
2016,Total Nacional,Régimen especial,Ene - Mar,566.751
2016,Total Nacional,Régimen especial,Feb - Abr,598.0693333333334
2016,Total Nacional,Régimen especial,Mar - May,607.9863333333334
2016,Total Nacional,Régimen especial,Abr - Jun,626.6343333333334
2016,Total Nacional,Régimen especial,May - Jul,613.1413333333334
2016,Total Nacional,Régimen especial,Jun - Ago,617.3620000000001
2016,Total Nacional,Régimen especial,Jul - Sep,626.1866666666666
2016,Total Nacional,Régimen especial,Ago - Oct,623.0596666666667
2016,Total Nacional,Régimen especial,Sep - Nov,637.4496666666668
2016,Total Nacional,Régimen especial,Oct - Dic,627.5376666666667
2016,Total Nacional,Régimen especial,Nov - Ene,641.8910000000001
2016,Total Nacional,Régimen especial,Dic - Feb,618.0926666666668
2017,Total Nacional,Régimen especial,Ene - Mar,624.5553333333334
2017,Total Nacional,Régimen especial,Feb - Abr,627.054
2017,Total Nacional,Régimen especial,Mar - May,641.8673333333334
2017,Total Nacional,Régimen especial,Abr - Jun,642.1353333333333
2017,Total Nacional,Régimen especial,May - Jul,637.321
2017,Total Nacional,Régimen especial,Jun - Ago,666.4716666666667
2017,Total Nacional,Régimen especial,Jul - Sep,674.0406666666667
2017,Total Nacional,Régimen especial,Ago - Oct,661.4796666666666
2017,Total Nacional,Régimen especial,Sep - Nov,624.654
2017,Total Nacional,Régimen especial,Oct - Dic,593.7030000000001
2017,Total Nacional,Régimen especial,Nov - Ene,590.9786666666666
2017,Total Nacional,Régimen especial,Dic - Feb,573.753
2018,Total Nacional,Régimen especial,Ene - Mar,585.083
2018,Total Nacional,Régimen especial,Feb - Abr,625.7333333333333
2018,Total Nacional,Régimen especial,Mar - May,658.8106666666666
2018,Total Nacional,Régimen especial,Abr - Jun,700.1239999999999
2018,Total Nacional,Régimen especial,May - Jul,676.122
2018,Total Nacional,Régimen especial,Jun - Ago,697.5533333333333
2018,Total Nacional,Régimen especial,Jul - Sep,658.9536666666668
2018,Total Nacional,Régimen especial,Ago - Oct,653.7623333333332
2018,Total Nacional,Régimen especial,Sep - Nov,639.299
2018,Total Nacional,Régimen especial,Oct - Dic,647.2863333333333
2018,Total Nacional,Régimen especial,Nov - Ene,673.793
2018,Total Nacional,Régimen especial,Dic - Feb,670.8526666666667
2019,Total Nacional,Régimen especial,Ene - Mar,663.7316666666667
2019,Total Nacional,Régimen especial,Feb - Abr,642.5406666666667
2019,Total Nacional,Régimen especial,Mar - May,615.3363333333333
2019,Total Nacional,Régimen especial,Abr - Jun,631.4133333333333
2019,Total Nacional,Régimen especial,May - Jul,646.3996666666667
2019,Total Nacional,Régimen especial,Jun - Ago,664.7520000000001
2019,Total Nacional,Régimen especial,Jul - Sep,667.0186666666667
2019,Total Nacional,Régimen especial,Ago - Oct,655.5326666666666
2019,Total Nacional,Régimen especial,Sep - Nov,652.9213333333333
2019,Total Nacional,Régimen especial,Oct - Dic,619.5146666666666
2019,Total Nacional,Régimen especial,Nov - Ene,618.831
2019,Total Nacional,Régimen especial,Dic - Feb,607.0836666666667
2020,Total Nacional,Régimen especial,Ene - Mar,0.0
2020,Total Nacional,Régimen especial,Feb - Abr,0.0
2020,Total Nacional,Régimen especial,Mar - May,0.0
2020,Total Nacional,Régimen especial,Abr - Jun,0.0
2020,Total Nacional,Régimen especial,May - Jul,504.86000000000007
2020,Total Nacional,Régimen especial,Jun - Ago,514.9126666666667
2020,Total Nacional,Régimen especial,Jul - Sep,585.2690000000001
2020,Total Nacional,Régimen especial,Ago - Oct,641.7399999999999
2020,Total Nacional,Régimen especial,Sep - Nov,645.6756666666666
2020,Total Nacional,Régimen especial,Oct - Dic,600.2766666666666
2020,Total Nacional,Régimen especial,Nov - Ene,517.8053333333334
2020,Total Nacional,Régimen especial,Dic - Feb,457.5506666666667
2021,Total Nacional,Régimen especial,Ene - Mar,396.50233333333335
2021,Total Nacional,Régimen especial,Feb - Abr,407.01533333333333
2021,Total Nacional,Régimen especial,Mar - May,431.10633333333334
2021,Total Nacional,Régimen especial,Abr - Jun,425.39033333333333
2021,Total Nacional,Régimen especial,May - Jul,428.11899999999997
2021,Total Nacional,Régimen especial,Jun - Ago,410.3876666666667
2021,Total Nacional,Régimen especial,Jul - Sep,436.0926666666667
2021,Total Nacional,Régimen especial,Ago - Oct,429.82466666666664
2021,Total Nacional,Régimen especial,Sep - Nov,462.1323333333333
2021,Total Nacional,Régimen especial,Oct - Dic,474.5273333333333
2021,Total Nacional,Régimen especial,Nov - Ene,510.43
2021,Total Nacional,Régimen especial,Dic - Feb,502.0216666666667
2022,Total Nacional,Régimen especial,Ene - Mar,511.01500000000004
2022,Total Nacional,Régimen especial,Feb - Abr,520.8733333333333
2022,Total Nacional,Régimen especial,Mar - May,529.4076666666666
2022,Total Nacional,Régimen especial,Abr - Jun,531.1716666666667
2022,Total Nacional,Régimen especial,May - Jul,530.4920000000001
2022,Total Nacional,Régimen especial,Jun - Ago,532.1819999999999
2022,Total Nacional,Régimen especial,Jul - Sep,539.2429999999999
2022,Total Nacional,Régimen especial,Ago - Oct,541.289
2022,Total Nacional,Régimen especial,Sep - Nov,527.3919999999999
2022,Total Nacional,Régimen especial,Oct - Dic,516.003
2022,Total Nacional,Régimen especial,Nov - Ene,502.55400000000003
2022,Total Nacional,Régimen especial,Dic - Feb,543.9246666666667
2023,Total Nacional,Régimen especial,Ene - Mar,571.719
2023,Total Nacional,Régimen especial,Feb - Abr,608.2203333333333
2023,Total Nacional,Régimen especial,Mar - May,606.4256666666666
2023,Total Nacional,Régimen especial,Abr - Jun,597.044
2023,Total Nacional,Régimen especial,May - Jul,578.906
2023,Total Nacional,Régimen especial,Jun - Ago,587.435
2023,Total Nacional,Régimen especial,Jul - Sep,614.604
2023,Total Nacional,Régimen especial,Ago - Oct,592.538
2023,Total Nacional,Régimen especial,Sep - Nov,559.914
2023,Total Nacional,Régimen especial,Oct - Dic,536.057
2023,Total Nacional,Régimen especial,Nov - Ene,566.163
2023,Total Nacional,Régimen especial,Dic - Feb,577.234
2024,Total Nacional,Régimen especial,Ene - Mar,596.997
2024,Total Nacional,Régimen especial,Feb - Abr,613.015
2024,Total Nacional,Régimen especial,Mar - May,612.881
2024,Total Nacional,Régimen especial,Abr - Jun,586.027
2024,Total Nacional,Régimen especial,May - Jul,547.807
2024,Total Nacional,Régimen especial,Jun - Ago,563.039
2024,Total Nacional,Régimen especial,Jul - Sep,563.092
2024,Total Nacional,Régimen especial,Ago - Oct,590.407
2024,Total Nacional,Régimen especial,Sep - Nov,582.973
2024,Total Nacional,Régimen especial,Oct - Dic,587.524
2024,Total Nacional,Régimen especial,Nov - Ene,569.852
2024,Total Nacional,Régimen especial,Dic - Feb,588.738
2025,Total Nacional,Régimen especial,Ene - Mar,585.786
2025,Total Nacional,Régimen especial,Feb - Abr,623.34
2025,Total Nacional,Régimen especial,Mar - May,586.4
2025,Total Nacional,Régimen especial,Abr - Jun,611.872
2025,Total Nacional,Régimen especial,May - Jul,558.515
2025,Total Nacional,Régimen especial,Jun - Ago,553.713
2025,Total Nacional,Régimen especial,Jul - Sep,529.964
2025,Total Nacional,Régimen especial,Ago - Oct,576.529
2025,Total Nacional,Régimen especial,Sep - Nov,577.044
2025,Total Nacional,Régimen especial,Oct - Dic,593.915
2025,Total Nacional,Régimen especial,Nov - Ene,556.361
2025,Total Nacional,Régimen especial,Dic - Feb,587.847
2026,Total Nacional,Régimen especial,Ene - Mar,598.574
2026,Total Nacional,Régimen especial,Feb - Abr,617.471
2007,Total Nacional,Aportantes,Ene - Mar,6002.186333333334
2007,Total Nacional,Aportantes,Feb - Abr,6157.433666666667
2007,Total Nacional,Aportantes,Mar - May,6299.825666666667
2007,Total Nacional,Aportantes,Abr - Jun,6325.242666666666
2007,Total Nacional,Aportantes,May - Jul,6421.356666666667
2007,Total Nacional,Aportantes,Jun - Ago,6388.1213333333335
2007,Total Nacional,Aportantes,Jul - Sep,6502.481
2007,Total Nacional,Aportantes,Ago - Oct,6517.172666666666
2007,Total Nacional,Aportantes,Sep - Nov,6664.382999999999
2007,Total Nacional,Aportantes,Oct - Dic,6550.5960000000005
2007,Total Nacional,Aportantes,Nov - Ene,6493.522666666667
2007,Total Nacional,Aportantes,Dic - Feb,6254.963333333333
2008,Total Nacional,Aportantes,Ene - Mar,6251.033
2008,Total Nacional,Aportantes,Feb - Abr,6333.808333333333
2008,Total Nacional,Aportantes,Mar - May,6488.973999999999
2008,Total Nacional,Aportantes,Abr - Jun,6613.879666666667
2008,Total Nacional,Aportantes,May - Jul,6684.8820000000005
2008,Total Nacional,Aportantes,Jun - Ago,6672.951333333333
2008,Total Nacional,Aportantes,Jul - Sep,6660.172666666666
2008,Total Nacional,Aportantes,Ago - Oct,6461.388
2008,Total Nacional,Aportantes,Sep - Nov,6493.226
2008,Total Nacional,Aportantes,Oct - Dic,6474.475000000001
2008,Total Nacional,Aportantes,Nov - Ene,6413.158
2008,Total Nacional,Aportantes,Dic - Feb,6317.647666666667
2009,Total Nacional,Aportantes,Ene - Mar,6292.872333333334
2009,Total Nacional,Aportantes,Feb - Abr,6535.176333333333
2009,Total Nacional,Aportantes,Mar - May,6676.452333333334
2009,Total Nacional,Aportantes,Abr - Jun,6664.179
2009,Total Nacional,Aportantes,May - Jul,6691.956666666666
2009,Total Nacional,Aportantes,Jun - Ago,6615.667666666667
2009,Total Nacional,Aportantes,Jul - Sep,6705.789333333334
2009,Total Nacional,Aportantes,Ago - Oct,6664.117666666668
2009,Total Nacional,Aportantes,Sep - Nov,6712.958333333333
2009,Total Nacional,Aportantes,Oct - Dic,6671.2
2009,Total Nacional,Aportantes,Nov - Ene,6577.7446666666665
2009,Total Nacional,Aportantes,Dic - Feb,6612.093333333333
2010,Total Nacional,Aportantes,Ene - Mar,6665.267
2010,Total Nacional,Aportantes,Feb - Abr,6843.305666666667
2010,Total Nacional,Aportantes,Mar - May,6931.197666666667
2010,Total Nacional,Aportantes,Abr - Jun,6948.132666666667
2010,Total Nacional,Aportantes,May - Jul,6918.5380000000005
2010,Total Nacional,Aportantes,Jun - Ago,6850.954000000001
2010,Total Nacional,Aportantes,Jul - Sep,6904.155333333333
2010,Total Nacional,Aportantes,Ago - Oct,6940.194
2010,Total Nacional,Aportantes,Sep - Nov,6933.7733333333335
2010,Total Nacional,Aportantes,Oct - Dic,6927.102
2010,Total Nacional,Aportantes,Nov - Ene,6865.265666666666
2010,Total Nacional,Aportantes,Dic - Feb,6895.009666666666
2011,Total Nacional,Aportantes,Ene - Mar,7004.533666666667
2011,Total Nacional,Aportantes,Feb - Abr,7165.934666666667
2011,Total Nacional,Aportantes,Mar - May,7272.915333333333
2011,Total Nacional,Aportantes,Abr - Jun,7316.554
2011,Total Nacional,Aportantes,May - Jul,7337.653000000001
2011,Total Nacional,Aportantes,Jun - Ago,7371.428333333333
2011,Total Nacional,Aportantes,Jul - Sep,7497.835333333333
2011,Total Nacional,Aportantes,Ago - Oct,7518.1343333333325
2011,Total Nacional,Aportantes,Sep - Nov,7460.173
2011,Total Nacional,Aportantes,Oct - Dic,7345.999333333333
2011,Total Nacional,Aportantes,Nov - Ene,7279.576333333333
2011,Total Nacional,Aportantes,Dic - Feb,7320.862666666667
2012,Total Nacional,Aportantes,Ene - Mar,7411.758333333334
2012,Total Nacional,Aportantes,Feb - Abr,7588.7339999999995
2012,Total Nacional,Aportantes,Mar - May,7718.375
2012,Total Nacional,Aportantes,Abr - Jun,7669.085666666666
2012,Total Nacional,Aportantes,May - Jul,7567.674666666666
2012,Total Nacional,Aportantes,Jun - Ago,7595.8476666666675
2012,Total Nacional,Aportantes,Jul - Sep,7564.452
2012,Total Nacional,Aportantes,Ago - Oct,7651.257666666667
2012,Total Nacional,Aportantes,Sep - Nov,7518.061666666667
2012,Total Nacional,Aportantes,Oct - Dic,7496.714
2012,Total Nacional,Aportantes,Nov - Ene,7368.766
2012,Total Nacional,Aportantes,Dic - Feb,7405.801333333333
2013,Total Nacional,Aportantes,Ene - Mar,7505.089333333333
2013,Total Nacional,Aportantes,Feb - Abr,7738.264333333333
2013,Total Nacional,Aportantes,Mar - May,7874.776666666668
2013,Total Nacional,Aportantes,Abr - Jun,7956.158333333334
2013,Total Nacional,Aportantes,May - Jul,7986.142666666667
2013,Total Nacional,Aportantes,Jun - Ago,8000.6956666666665
2013,Total Nacional,Aportantes,Jul - Sep,8044.448666666666
2013,Total Nacional,Aportantes,Ago - Oct,8087.058
2013,Total Nacional,Aportantes,Sep - Nov,8047.884999999999
2013,Total Nacional,Aportantes,Oct - Dic,7974.419999999999
2013,Total Nacional,Aportantes,Nov - Ene,7862.990666666666
2013,Total Nacional,Aportantes,Dic - Feb,7985.791
2014,Total Nacional,Aportantes,Ene - Mar,8095.702333333334
2014,Total Nacional,Aportantes,Feb - Abr,8340.650333333333
2014,Total Nacional,Aportantes,Mar - May,8442.6
2014,Total Nacional,Aportantes,Abr - Jun,8481.769666666667
2014,Total Nacional,Aportantes,May - Jul,8478.682666666668
2014,Total Nacional,Aportantes,Jun - Ago,8411.133333333333
2014,Total Nacional,Aportantes,Jul - Sep,8514.462
2014,Total Nacional,Aportantes,Ago - Oct,8514.923999999999
2014,Total Nacional,Aportantes,Sep - Nov,8531.556666666667
2014,Total Nacional,Aportantes,Oct - Dic,8465.058666666666
2014,Total Nacional,Aportantes,Nov - Ene,8292.127999999999
2014,Total Nacional,Aportantes,Dic - Feb,8259.708333333334
2015,Total Nacional,Aportantes,Ene - Mar,8230.230333333333
2015,Total Nacional,Aportantes,Feb - Abr,8405.823666666665
2015,Total Nacional,Aportantes,Mar - May,8505.686
2015,Total Nacional,Aportantes,Abr - Jun,8594.545666666667
2015,Total Nacional,Aportantes,May - Jul,8580.5
2015,Total Nacional,Aportantes,Jun - Ago,8625.424333333334
2015,Total Nacional,Aportantes,Jul - Sep,8639.171333333334
2015,Total Nacional,Aportantes,Ago - Oct,8821.210666666668
2015,Total Nacional,Aportantes,Sep - Nov,8790.614
2015,Total Nacional,Aportantes,Oct - Dic,8816.692333333334
2015,Total Nacional,Aportantes,Nov - Ene,8542.186
2015,Total Nacional,Aportantes,Dic - Feb,8554.996
2016,Total Nacional,Aportantes,Ene - Mar,8566.718
2016,Total Nacional,Aportantes,Feb - Abr,8781.752333333332
2016,Total Nacional,Aportantes,Mar - May,8890.474333333334
2016,Total Nacional,Aportantes,Abr - Jun,8949.410333333333
2016,Total Nacional,Aportantes,May - Jul,8903.251333333334
2016,Total Nacional,Aportantes,Jun - Ago,8870.463666666668
2016,Total Nacional,Aportantes,Jul - Sep,8908.998
2016,Total Nacional,Aportantes,Ago - Oct,9010.144666666665
2016,Total Nacional,Aportantes,Sep - Nov,8999.918666666666
2016,Total Nacional,Aportantes,Oct - Dic,8945.884666666667
2016,Total Nacional,Aportantes,Nov - Ene,8726.635333333334
2016,Total Nacional,Aportantes,Dic - Feb,8750.766666666668
2017,Total Nacional,Aportantes,Ene - Mar,8784.169
2017,Total Nacional,Aportantes,Feb - Abr,9044.621333333334
2017,Total Nacional,Aportantes,Mar - May,9063.125999999998
2017,Total Nacional,Aportantes,Abr - Jun,9108.107000000002
2017,Total Nacional,Aportantes,May - Jul,8992.465333333334
2017,Total Nacional,Aportantes,Jun - Ago,9042.172
2017,Total Nacional,Aportantes,Jul - Sep,8987.304333333333
2017,Total Nacional,Aportantes,Ago - Oct,9104.550333333333
2017,Total Nacional,Aportantes,Sep - Nov,9011.800000000001
2017,Total Nacional,Aportantes,Oct - Dic,8943.676333333335
2017,Total Nacional,Aportantes,Nov - Ene,8612.153333333334
2017,Total Nacional,Aportantes,Dic - Feb,8679.465666666665
2018,Total Nacional,Aportantes,Ene - Mar,8752.498666666666
2018,Total Nacional,Aportantes,Feb - Abr,9108.667666666666
2018,Total Nacional,Aportantes,Mar - May,9162.388666666666
2018,Total Nacional,Aportantes,Abr - Jun,9233.188333333334
2018,Total Nacional,Aportantes,May - Jul,9194.403666666667
2018,Total Nacional,Aportantes,Jun - Ago,9175.621666666666
2018,Total Nacional,Aportantes,Jul - Sep,9123.366666666667
2018,Total Nacional,Aportantes,Ago - Oct,9120.915
2018,Total Nacional,Aportantes,Sep - Nov,9028.033000000001
2018,Total Nacional,Aportantes,Oct - Dic,9021.834666666668
2018,Total Nacional,Aportantes,Nov - Ene,8746.573666666665
2018,Total Nacional,Aportantes,Dic - Feb,8788.741666666667
2019,Total Nacional,Aportantes,Ene - Mar,8850.318
2019,Total Nacional,Aportantes,Feb - Abr,9156.500666666667
2019,Total Nacional,Aportantes,Mar - May,9207.899666666666
2019,Total Nacional,Aportantes,Abr - Jun,9296.665
2019,Total Nacional,Aportantes,May - Jul,9326.418333333335
2019,Total Nacional,Aportantes,Jun - Ago,9317.341666666667
2019,Total Nacional,Aportantes,Jul - Sep,9312.314666666667
2019,Total Nacional,Aportantes,Ago - Oct,9284.374666666667
2019,Total Nacional,Aportantes,Sep - Nov,9252.169
2019,Total Nacional,Aportantes,Oct - Dic,9067.203333333333
2019,Total Nacional,Aportantes,Nov - Ene,8815.798
2019,Total Nacional,Aportantes,Dic - Feb,8794.021999999999
2020,Total Nacional,Aportantes,Ene - Mar,0.0
2020,Total Nacional,Aportantes,Feb - Abr,0.0
2020,Total Nacional,Aportantes,Mar - May,0.0
2020,Total Nacional,Aportantes,Abr - Jun,0.0
2020,Total Nacional,Aportantes,May - Jul,7537.146333333333
2020,Total Nacional,Aportantes,Jun - Ago,7792.808333333334
2020,Total Nacional,Aportantes,Jul - Sep,7996.261000000001
2020,Total Nacional,Aportantes,Ago - Oct,8380.941333333334
2020,Total Nacional,Aportantes,Sep - Nov,8478.385666666667
2020,Total Nacional,Aportantes,Oct - Dic,8548.725666666665
2020,Total Nacional,Aportantes,Nov - Ene,8609.625
2020,Total Nacional,Aportantes,Dic - Feb,8704.715333333334
2021,Total Nacional,Aportantes,Ene - Mar,8881.972333333333
2021,Total Nacional,Aportantes,Feb - Abr,8945.799666666668
2021,Total Nacional,Aportantes,Mar - May,9059.839
2021,Total Nacional,Aportantes,Abr - Jun,9114.731666666667
2021,Total Nacional,Aportantes,May - Jul,9175.250999999998
2021,Total Nacional,Aportantes,Jun - Ago,9124.591
2021,Total Nacional,Aportantes,Jul - Sep,9280.153666666667
2021,Total Nacional,Aportantes,Ago - Oct,9419.779333333332
2021,Total Nacional,Aportantes,Sep - Nov,9605.783333333333
2021,Total Nacional,Aportantes,Oct - Dic,9710.240333333333
2021,Total Nacional,Aportantes,Nov - Ene,9783.422333333334
2021,Total Nacional,Aportantes,Dic - Feb,9798.002333333332
2022,Total Nacional,Aportantes,Ene - Mar,9774.101999999999
2022,Total Nacional,Aportantes,Feb - Abr,9888.486333333334
2022,Total Nacional,Aportantes,Mar - May,10113.453666666666
2022,Total Nacional,Aportantes,Abr - Jun,10205.418333333333
2022,Total Nacional,Aportantes,May - Jul,10171.075666666666
2022,Total Nacional,Aportantes,Jun - Ago,10111.219666666666
2022,Total Nacional,Aportantes,Jul - Sep,10128.682333333332
2022,Total Nacional,Aportantes,Ago - Oct,10246.346
2022,Total Nacional,Aportantes,Sep - Nov,10279.653666666667
2022,Total Nacional,Aportantes,Oct - Dic,10356.659
2022,Total Nacional,Aportantes,Nov - Ene,10168.247666666664
2022,Total Nacional,Aportantes,Dic - Feb,10015.304666666665
2023,Total Nacional,Aportantes,Ene - Mar,9932.715666666665
2023,Total Nacional,Aportantes,Feb - Abr,10189.730666666666
2023,Total Nacional,Aportantes,Mar - May,10457.579333333333
2023,Total Nacional,Aportantes,Abr - Jun,10724.087666666666
2023,Total Nacional,Aportantes,May - Jul,10807.961
2023,Total Nacional,Aportantes,Jun - Ago,10826.573
2023,Total Nacional,Aportantes,Jul - Sep,10810.973
2023,Total Nacional,Aportantes,Ago - Oct,10893.24
2023,Total Nacional,Aportantes,Sep - Nov,11010.731
2023,Total Nacional,Aportantes,Oct - Dic,10962.752
2023,Total Nacional,Aportantes,Nov - Ene,10727.952
2023,Total Nacional,Aportantes,Dic - Feb,10486.367
2024,Total Nacional,Aportantes,Ene - Mar,10429.866
2024,Total Nacional,Aportantes,Feb - Abr,10502.282
2024,Total Nacional,Aportantes,Mar - May,10722.656
2024,Total Nacional,Aportantes,Abr - Jun,10818.591
2024,Total Nacional,Aportantes,May - Jul,10910.587
2024,Total Nacional,Aportantes,Jun - Ago,10891.255
2024,Total Nacional,Aportantes,Jul - Sep,10918.241
2024,Total Nacional,Aportantes,Ago - Oct,10981.761
2024,Total Nacional,Aportantes,Sep - Nov,11038.239
2024,Total Nacional,Aportantes,Oct - Dic,11024.334
2024,Total Nacional,Aportantes,Nov - Ene,10924.313
2024,Total Nacional,Aportantes,Dic - Feb,10723.547
2025,Total Nacional,Aportantes,Ene - Mar,10649.507
2025,Total Nacional,Aportantes,Feb - Abr,10799.81
2025,Total Nacional,Aportantes,Mar - May,10981.895
2025,Total Nacional,Aportantes,Abr - Jun,11153.27
2025,Total Nacional,Aportantes,May - Jul,11204.003
2025,Total Nacional,Aportantes,Jun - Ago,11275.979
2025,Total Nacional,Aportantes,Jul - Sep,11346.774
2025,Total Nacional,Aportantes,Ago - Oct,11326.867
2025,Total Nacional,Aportantes,Sep - Nov,11371.693
2025,Total Nacional,Aportantes,Oct - Dic,11344.814
2025,Total Nacional,Aportantes,Nov - Ene,11304.58
2025,Total Nacional,Aportantes,Dic - Feb,11299.779
2026,Total Nacional,Aportantes,Ene - Mar,11344.601
2026,Total Nacional,Aportantes,Feb - Abr,11520.828
2007,Total Nacional,Beneficiarios,Ene - Mar,1524.4616666666668
2007,Total Nacional,Beneficiarios,Feb - Abr,1625.2386666666669
2007,Total Nacional,Beneficiarios,Mar - May,1686.17
2007,Total Nacional,Beneficiarios,Abr - Jun,1706.4709999999998
2007,Total Nacional,Beneficiarios,May - Jul,1669.037
2007,Total Nacional,Beneficiarios,Jun - Ago,1666.3163333333334
2007,Total Nacional,Beneficiarios,Jul - Sep,1673.839
2007,Total Nacional,Beneficiarios,Ago - Oct,1719.2796666666666
2007,Total Nacional,Beneficiarios,Sep - Nov,1771.6509999999998
2007,Total Nacional,Beneficiarios,Oct - Dic,1804.9260000000002
2007,Total Nacional,Beneficiarios,Nov - Ene,1746.561
2007,Total Nacional,Beneficiarios,Dic - Feb,1656.0739999999998
2008,Total Nacional,Beneficiarios,Ene - Mar,1598.9196666666667
2008,Total Nacional,Beneficiarios,Feb - Abr,1674.3883333333333
2008,Total Nacional,Beneficiarios,Mar - May,1735.5223333333333
2008,Total Nacional,Beneficiarios,Abr - Jun,1755.5649999999998
2008,Total Nacional,Beneficiarios,May - Jul,1758.6256666666668
2008,Total Nacional,Beneficiarios,Jun - Ago,1744.2246666666667
2008,Total Nacional,Beneficiarios,Jul - Sep,1796.7733333333333
2008,Total Nacional,Beneficiarios,Ago - Oct,1754.8603333333333
2008,Total Nacional,Beneficiarios,Sep - Nov,1776.6223333333335
2008,Total Nacional,Beneficiarios,Oct - Dic,1749.0223333333333
2008,Total Nacional,Beneficiarios,Nov - Ene,1704.9499999999998
2008,Total Nacional,Beneficiarios,Dic - Feb,1680.51
2009,Total Nacional,Beneficiarios,Ene - Mar,1707.385
2009,Total Nacional,Beneficiarios,Feb - Abr,1800.4016666666666
2009,Total Nacional,Beneficiarios,Mar - May,1856.2373333333335
2009,Total Nacional,Beneficiarios,Abr - Jun,1894.350666666667
2009,Total Nacional,Beneficiarios,May - Jul,1871.7216666666666
2009,Total Nacional,Beneficiarios,Jun - Ago,1844.392
2009,Total Nacional,Beneficiarios,Jul - Sep,1806.6103333333333
2009,Total Nacional,Beneficiarios,Ago - Oct,1875.8366666666668
2009,Total Nacional,Beneficiarios,Sep - Nov,1921.9026666666668
2009,Total Nacional,Beneficiarios,Oct - Dic,1969.558
2009,Total Nacional,Beneficiarios,Nov - Ene,1908.692
2009,Total Nacional,Beneficiarios,Dic - Feb,1872.4530000000002
2010,Total Nacional,Beneficiarios,Ene - Mar,1834.7643333333333
2010,Total Nacional,Beneficiarios,Feb - Abr,1864.7063333333335
2010,Total Nacional,Beneficiarios,Mar - May,1888.186
2010,Total Nacional,Beneficiarios,Abr - Jun,1914.1563333333334
2010,Total Nacional,Beneficiarios,May - Jul,1886.8066666666666
2010,Total Nacional,Beneficiarios,Jun - Ago,1887.4276666666667
2010,Total Nacional,Beneficiarios,Jul - Sep,1928.268
2010,Total Nacional,Beneficiarios,Ago - Oct,2017.972
2010,Total Nacional,Beneficiarios,Sep - Nov,2041.952
2010,Total Nacional,Beneficiarios,Oct - Dic,2028.28
2010,Total Nacional,Beneficiarios,Nov - Ene,1933.991
2010,Total Nacional,Beneficiarios,Dic - Feb,1944.5703333333333
2011,Total Nacional,Beneficiarios,Ene - Mar,1916.1623333333334
2011,Total Nacional,Beneficiarios,Feb - Abr,1972.233
