Fecha,Período de servicio,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062
2008-07-31,Amortizaciones,,,,0.0,0.0,0.0,0.0,10184747.107954664,20852317.45101472,23436065.048454292,10994118.53275025,10406462.61056639,10738782.209257653,10635190.966171626,20846062.572361562,2106264.360313413,4444769.260411387,2923083.3443472553,1057903.6863216064,10455853.061761528,657940.6705329984,523191.43336017773,3554101.4336611815,2207980.172972176,310628.1485693952,270245.950368952,2243166.4361240473,145341.6264684984,104355.72010991121,90047.20759604641,80092.22359939839,57407.227969664,652002.5624662848,815.1163437888,815.1163437888,733.4181049656,3259660.9358661426,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-31,Intereses,,,,0.0,0.0,0.0,0.0,5425671.68159123,12414795.5065437,10559222.958111055,8589080.858377326,7522400.0286933035,6550760.478554992,5668502.352024157,4609607.926881682,2889288.169214935,2667458.3698061937,2474003.0272492063,2218629.2569881557,2081364.5289730292,1052605.7820415546,1021487.645578461,997682.1858667817,665013.9310285368,570418.9832545064,553829.3573136897,528282.254393025,330633.09110607277,322944.04564029677,317339.2080964512,312552.63993045915,308415.7569901496,273533.28407422244,240357.4162105448,240356.17370431998,240354.9312160176,240351.92968,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-31,Total,,,,0.0,0.0,0.0,0.0,15610418.789545894,33267112.95755842,33995288.00656535,19583199.39112758,17928862.639259696,17289542.687812645,16303693.318195783,25455670.499243245,4995552.529528349,7112227.630217581,5397086.371596461,3276532.943309762,12537217.590734556,1710546.452574553,1544679.0789386388,4551783.619527963,2872994.1040007127,881047.1318239016,824075.3076826417,2771448.690517072,475974.71757457114,427299.765750208,407386.4156924976,392644.86352985754,365822.98495981365,925535.8465405073,241172.5325543336,241171.29004810879,241088.3493209832,3500012.8655461427,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-30,Amortizaciones,,,,0.0,0.0,0.0,0.0,3959660.052227914,21422663.23312363,23757387.54599372,12217595.854780577,10687012.634982878,11496211.881781658,11003366.75050683,21419478.637481384,2278021.362418534,4799943.484622602,3633214.010203434,1147499.1708993497,10685313.027278634,713146.070195196,566341.428890362,3934731.042252928,2386561.6162719424,341024.17673126,297488.4430332641,2509922.1908427216,162850.40429873002,118663.817532414,103237.92151442001,92505.53071948,68049.013425048,709077.617470472,7037.498179591999,7037.498179591999,6949.848196753999,3520374.6776342564,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-30,Intereses,,,,0.0,0.0,0.0,0.0,4552193.000609708,12968646.07065652,11107216.98819438,9111974.088772668,7916022.649751073,6922150.763596252,5977850.816001946,4892124.787357123,3121434.60046234,2881422.0173071637,2673010.7459174795,2342541.6476707105,2194096.2866769442,1148555.2435649969,1114917.7558736298,1089342.4344102193,725040.7217598921,622974.202021564,605045.9525821459,577990.9808077699,356575.020413776,348294.917864026,342237.36260285997,337061.977230296,332587.012386888,294965.46627514,259183.797773158,259167.43480220402,259151.071792606,259132.78668841397,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-30,Total,,,,0.0,0.0,0.0,0.0,8511853.052837621,34391309.30378015,34864604.5341881,21329569.943553247,18603035.28473395,18418362.645377908,16981217.566508777,26311603.424838506,5399455.962880874,7681365.5019297665,6306224.756120915,3490040.8185700607,12879409.313955579,1861701.3137601928,1681259.1847639917,5024073.476663147,3111602.3380318345,963998.378752824,902534.3956154101,3087913.1716504917,519425.424712506,466958.73539643997,445475.28411728,429567.507949776,400636.025811936,1004043.0837456121,266221.29595275,266204.93298179604,266100.91998936003,3779507.4643226704,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,Amortizaciones,,,,0.0,0.0,0.0,0.0,3197750.748882747,22241998.58913795,24172359.826214187,12773098.888509795,11140211.077697467,12291427.444254745,11521997.987256367,22092552.0970546,2544876.7098498344,5399165.361971088,4005688.1967510814,1289332.1364799999,11006579.886048798,801324.6396649451,636734.9582619523,4238634.948169284,2685786.9297707435,427102.21209454123,334611.94582068967,2802102.342789593,183224.75429771663,133494.376845193,116133.09851031561,104054.18759504159,76529.2773172144,782678.200292436,7863.061975596799,7863.061975596799,7767.362146738599,3962000.6697307327,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,Intereses,,,,0.0,0.0,0.0,0.0,3119871.5953256274,13454137.348907126,11581070.780091045,9566775.235711304,8325711.2738102805,7292513.276268529,6301199.513832258,5187070.333047781,3357775.361702686,3091595.4909892464,2860053.7201863024,2498943.818232586,2334076.660494717,1269994.4574282977,1232984.2452977449,1204901.25271966,811405.2724514309,696816.6052007958,675569.9377916356,645802.0859550342,399233.0747582926,390200.06309091777,383650.3693011962,378040.25007048436,373200.7342933296,331055.9620515784,291697.8544342072,291680.5159932314,291663.17748701695,291643.643636674,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,Total,,,,0.0,0.0,0.0,0.0,6317622.344208375,35696135.93804507,35753430.606305234,22339874.1242211,19465922.351507746,19583940.720523275,17823197.501088627,27279622.430102378,5902652.071552521,8490760.852960333,6865741.916937384,3788275.954712586,13340656.546543512,2071319.097093243,1869719.203559697,5443536.200888944,3497192.2022221745,1123918.817295337,1010181.8836123253,3447904.428744627,582457.8290560092,523694.43993611075,499783.46781151183,482094.43766552594,449730.011610544,1113734.1623440145,299560.916409804,299543.5779688282,299430.5396337556,4253644.313367407,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-31,Amortizaciones,,,,0.0,0.0,0.0,0.0,1699214.158329228,22890648.486487504,23329208.45566812,14149406.185244972,10970275.524913786,13791417.567119634,11839321.745960053,22431962.82985975,2730965.0539050843,5846058.108526895,4632168.880129741,1467349.1773703152,11412836.805925585,942473.8193023888,766183.1645617506,4426530.3423557095,2992002.9199218065,493854.61540942726,440690.6394363937,2997901.422150382,276498.84863406885,222540.0787309232,203702.63427777283,190596.6975206976,161638.9524265152,927829.140477069,87264.07306514558,8491.497865145599,8388.631476179198,4298836.932473738,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-31,Intereses,,,,0.0,0.0,0.0,0.0,1765516.805572695,13753791.793410642,11846484.933550522,10029396.207720073,8637465.223378452,7688485.302288111,6558411.073968327,5429054.829834881,3594851.274506489,3316585.4697621632,3072357.8356410936,2652201.868377094,2473414.0213732496,1382060.5648249146,1340537.5790534068,1308113.1494329916,899058.5146625853,773504.4657266221,749856.7087163583,714643.5476333967,455895.0803102448,443198.041691728,432673.0528385071,423178.10279084963,414538.73869151034,365407.6981659536,319281.11600140797,316478.9211924784,316460.88917435356,316440.46512204316,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-31,Total,,,,0.0,0.0,0.0,0.0,3464730.963901923,36644440.279898144,35175693.38921864,24178802.392965045,19607740.748292238,21479902.869407747,18397732.819928378,27861017.65969463,6325816.328411573,9162643.578289058,7704526.715770834,4119551.0457474096,13886250.827298835,2324534.384127303,2106720.7436151574,5734643.4917887,3891061.434584392,1267359.0811360495,1190547.348152752,3712544.9697837783,732393.9289443137,665738.1204226512,636375.68711628,613774.8003115472,576177.6911180256,1293236.8386430226,406545.18906655355,324970.419057624,324849.52065053274,4615277.397595781,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-30,Amortizaciones,,,,0.0,0.0,0.0,0.0,812927.7493823866,23459921.588104375,22858379.543318417,14703508.34605516,10901792.002985185,14063500.27665209,11455438.108226582,20879997.273865107,2523796.7861733926,5649279.692331003,4736284.160724239,1368316.0048589197,11313972.66037092,888765.6912515799,733682.3520961602,4455451.083225284,2938303.2360892603,484150.7609346401,431922.3008025801,1967788.60900502,270817.70896886004,217808.44071281998,199302.47498996003,186427.16077228,157978.97930811998,910686.67235636,84912.85977548,7526.42977548,7429.8705648,4222384.51135412,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-30,Intereses,,,,0.0,0.0,0.0,0.0,419397.221239928,13550380.624017864,11593760.76670222,9824799.895840347,8364258.80752641,7391315.433977923,6236358.927868945,5124408.8564232765,3455973.6539804162,3185842.7928638635,2947671.450029347,2501526.4480222566,2345593.618083168,1252705.183366416,1216222.5521301324,1187372.2016993607,778234.8282683999,656364.65728656,634538.4264252601,601289.6546061599,444226.00442598,433014.35879379994,423112.74458417995,414211.76486953994,406133.94921204,358241.0895853,313447.6282917,310865.34161442,310863.87313823996,310860.026,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-30,Total,,,,0.0,0.0,0.0,0.0,1232324.9706223146,37010302.21212224,34452140.31002064,24528308.241895508,19266050.810511597,21454815.710630015,17691797.03609553,26004406.130288385,5979770.440153809,8835122.485194866,7683955.6107535865,3869842.452881176,13659566.278454088,2141470.874617996,1949904.9042262929,5642823.284924645,3716538.0643576602,1140515.4182212001,1066460.72722784,2569078.26361118,715043.71339484,650822.7995066199,622415.2195741399,600638.92564182,564112.92852016,1268927.76194166,398360.48806718,318391.7713899,318293.74370303995,4533244.53735412,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,Amortizaciones,,,,0.0,0.0,0.0,0.0,0.0,23997004.93338438,23066008.5136403,14950799.120378772,10769609.432941703,14217727.6482672,11559678.953948021,22209025.941142857,2598838.096279022,5565054.022070799,4915909.934503108,1440208.030383646,11354111.295699812,960442.5621398515,773731.0340417784,4562202.733151028,2880221.90816177,456401.2395126998,405849.36252059956,2928906.9252129514,294827.3037682631,206126.51645795448,188214.6097987002,175752.6053872918,148217.63754813097,876762.6992591324,75905.7435916078,1003.4914416078001,909.6688155006,4080559.902189394,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,Intereses,,,,0.0,0.0,0.0,0.0,0.0,13629851.339685993,11743465.420922019,9936818.479744902,8506525.192888584,7575327.021458735,6412024.36833287,5297996.061028899,3492595.379423395,3236359.0685248594,3015334.1854571817,2555069.817603334,2408361.2468705373,1317740.418963937,1280460.0813358815,1252151.1383696368,839329.0851444668,723014.4733032931,704440.4639401647,674206.9401740079,424712.81000334496,413358.20865759935,404840.1936520608,397270.6742901781,390464.1274866461,345081.39069748414,302602.3122369636,300886.2760408452,300884.849162477,300881.12413,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,Total,,,,0.0,0.0,0.0,0.0,0.0,37626856.27307037,34809473.93456232,24887617.600123674,19276134.625830285,21793054.669725936,17971703.32228089,27507022.00217176,6091433.475702417,8801413.090595659,7931244.119960289,3995277.8479869794,13762472.542570349,2278182.9811037886,2054191.11537766,5814353.871520665,3719550.993306237,1179415.712815993,1110289.8264607643,3603113.865386959,719540.1137716081,619484.7251155538,593054.803450761,573023.27967747,538681.7650347771,1221844.0899566165,378508.0558285714,301889.767482453,301794.51797797764,4381441.026319394,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-31,Amortizaciones,,,,0.0,0.0,0.0,0.0,0.0,23625970.10974057,23408332.30553475,16188095.202210711,11396651.59040055,15485275.656825151,12014735.770415723,22733128.739371408,2838445.5668853545,6049783.596341979,5718499.896035028,4067547.0419737706,11718925.025700796,1156397.1107293225,1009677.7887665728,4905324.847702398,3286505.1068887822,727762.061319771,655377.7895630222,3308626.7024778146,501614.06789604505,405928.59617632465,355796.3185590644,342588.994009946,311799.6408818768,1014943.5605740758,151023.657417134,70223.27731713401,70122.2176908546,4409402.470522166,4268.457036092401,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-31,Intereses,,,,0.0,0.0,0.0,0.0,0.0,13618011.807546217,12463613.000785952,10698638.420719508,9184589.96597684,8165445.58919631,6935526.143976262,5816092.253593622,3987495.598766219,3716352.996598415,3481493.0086561497,2872308.3800873943,2625316.27093059,1512638.4265337873,1468430.6343417107,1424155.1161194881,988499.1487157303,851030.3249105886,819210.3496350152,777029.0864754095,501574.2068915178,479341.65203832317,462933.38929489837,447286.1209406183,435081.90078786894,381322.715489102,332737.4783015416,328469.70377876924,326245.70636516705,324584.98249925644,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-31,Total,,,,0.0,0.0,0.0,0.0,0.0,37243981.91728679,35871945.306320705,26886733.62293022,20581241.55637739,23650721.24602146,18950261.914391987,28549220.99296503,6825941.165651574,9766136.592940394,9199992.904691178,6939855.422061165,14344241.296631385,2669035.53726311,2478108.423108284,6329479.963821886,4275004.255604513,1578792.3862303596,1474588.1391980373,4085655.788953224,1003188.2747875629,885270.2482146479,818729.7078539628,789875.1149505642,746881.5416697457,1396266.2760631777,483761.13571867556,398692.98109590326,396367.9240560216,4733987.453021423,4268.457036092401,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-28,Amortizaciones,,,,0.0,0.0,0.0,0.0,0.0,20542874.606617704,22872563.159548596,16348139.543520618,14702899.397729777,16426052.191263448,13339826.778904306,23147597.083373856,2993673.176365685,6388809.752565556,6731065.074421529,4295489.894543069,11903855.006541952,1221200.8987132052,1066259.515535155,5146194.639340192,3463522.3467523525,761388.9032899132,684948.2611420851,3486883.6230506464,522567.71440172545,421520.0872728205,368578.4274288881,354630.97247649013,322116.2027992444,1064663.8784080865,153236.81384484703,67002.04732797082,66895.32438194219,4649346.192997462,929.409129729126,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-28,Intereses,,,,0.0,0.0,0.0,0.0,0.0,12369065.486049682,13217280.496140396,11527250.883228637,9978242.925531391,8655291.910353938,7344292.364200823,6109318.639422117,4238365.855074029,3951646.5537493015,3703276.637910164,2982033.0391380936,2721220.9009154905,1598107.3130662353,1551443.2075963977,1504708.2049674783,1043926.4471082733,898753.8658201607,865150.7185340085,820605.6431685705,529714.5288628384,506235.9866749449,488908.2148807804,472384.08316222025,459496.03452564863,402724.1287467595,351383.88341452705,346876.94541342126,344528.3165427438,342774.5267254332,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-28,Total,,,,0.0,0.0,0.0,0.0,0.0,32911940.092667386,36089843.65568899,27875390.426749256,24681142.323261168,25081344.101617385,20684119.143105127,29256915.72279597,7232039.031439714,10340456.306314858,10434341.712331692,7277522.933681164,14625075.907457443,2819308.2117794403,2617702.7231315533,6650902.84430767,4507448.7938606255,1660142.7691100738,1550098.9796760934,4307489.266219217,1052282.2432645638,927756.0739477654,857486.6423096685,827015.0556387104,781612.237324893,1467388.007154846,504620.6972593741,413878.9927413921,411423.640924686,4992120.719722895,929.409129729126,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,Amortizaciones,,,,0.0,0.0,0.0,0.0,0.0,19425631.424614035,21640569.213761635,16353737.707103465,16606235.286266636,15806959.727221556,15710274.6905953,22110813.15706989,3000419.1500035804,6389235.123071975,6901336.182102756,4295767.76930754,11904130.20140475,1221474.1086463549,1066332.591903194,5387286.469357682,5278714.408574757,761421.4204457181,684980.5400122753,3486966.586827617,522610.9788189396,421812.374955983,368621.69184610224,354674.2368937043,322159.6543075987,1064707.517007581,153280.45244434156,67045.68592746534,66940.71629634412,4649393.360284101,929.409129729126,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,Intereses,,,,0.0,0.0,0.0,0.0,0.0,12041924.324181503,13821652.076954441,12159395.681493148,10541889.455095943,9078146.724964425,7788801.721133802,6324616.932948393,4519142.381429461,4226204.428619814,3969604.2801014977,3231898.302019138,2944062.164602016,1835241.7391862897,1782368.6345555326,1738781.4910020453,1256842.0601851465,927174.6753992235,889225.9408083173,839573.6087138302,547123.5466203769,522525.71435768204,501998.30349517456,484085.93090358033,467215.1546247452,407917.3941610849,355048.02766276407,349006.20570507005,345417.367966598,342775.2343491089,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,Total,,,,0.0,0.0,0.0,0.0,0.0,31467555.74879554,35462221.290716074,28513133.388596613,27148124.74136258,24885106.45218598,23499076.411729105,28435430.090018284,7519561.531433041,10615439.551691787,10870940.462204253,7527666.071326679,14848192.366006767,3056715.8478326444,2848701.226458727,7126067.960359728,6535556.468759904,1688596.0958449417,1574206.4808205925,4326540.195541447,1069734.5254393164,944338.089313665,870619.9953412767,838760.1677972847,789374.808932344,1472624.9111686659,508328.4801071056,416051.8916325354,412358.08426294214,4992168.59463321,929.409129729126,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-30,Amortizaciones,,,,0.0,0.0,0.0,0.0,0.0,17736278.652305275,21686374.436626635,16406028.535731697,17371623.4589402,15947484.681030322,16221587.020251531,21528041.43880842,2912561.2183264745,6362899.797451263,6877181.968228489,6819533.759124845,11877491.992466157,1207841.4160724753,1060471.5544105512,5647808.093955423,5691312.169749148,763073.4885292832,686473.4962648443,3050955.1074578534,523705.48192820314,422697.06487959914,369395.66489227803,355419.1781890116,322836.92850542336,1066930.4234443135,153606.2153833196,67191.95043706961,67084.95745165771,4659074.213731376,931.3437030545999,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-30,Intereses,,,,0.0,0.0,0.0,0.0,0.0,11765085.25949643,14022119.260351477,12365890.218475617,10705113.965512991,9176586.568643602,7926140.83284083,6416814.1030076705,4691339.0127099715,4408180.139337458,4158538.197571875,3332014.5206177495,2952979.886241655,1846965.2362634582,1796822.6315307927,1755155.9984487426,1255846.8727664591,885423.9305513388,847416.8082959895,797658.6418521496,548263.2200048876,523614.09744316107,503043.8695656896,485094.12303075334,468188.14131030923,408766.86226326047,355787.35806851875,349732.8704394577,346136.47296358296,343488.7705433136,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-30,Total,,,,0.0,0.0,0.0,0.0,0.0,29501363.911801703,35708493.696978115,28771918.754207313,28076737.42445319,25124071.249673925,24147727.85309236,27944855.54181609,7603900.231036446,10771079.936788723,11035720.165800365,10151548.279742595,14830471.878707811,3054806.6523359334,2857294.185941344,7402964.092404164,6947159.042515607,1648497.419080622,1533890.3045608338,3848613.749310003,1071968.7019330906,946311.1623227602,872439.5344579676,840513.3012197649,791025.0698157325,1475697.2857075739,509393.57345183834,416924.82087652734,413221.4304152407,5002562.98427469,931.3437030545999,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-31,Amortizaciones,,,,0.0,0.0,0.0,0.0,0.0,11326753.40382175,21443135.78818102,16106726.008741392,18409789.208888333,15769160.558471192,16802880.517820768,21038642.560116604,2630554.9165846193,5698823.427727611,6677899.279044488,6104683.753865641,11515907.252703283,1083838.055734729,950081.0329942132,5928701.300081196,6378218.234130584,682220.5919381976,613739.9518158907,2835119.359381842,468204.6612221981,377902.8106247461,330251.1871370318,317756.1629496086,288627.5650064594,953849.5875647245,137334.8000527676,60080.168501517604,59984.1725558515,4165237.037649644,832.6242741497999,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-31,Intereses,,,,0.0,0.0,0.0,0.0,0.0,10814917.34401402,13935312.132961705,12332817.197547019,10688744.674859531,9061444.756020041,7813539.941296729,6239694.88746784,4552624.882722702,4298215.036061707,4074200.5135156554,3276140.021559187,2937850.223653405,1852122.5733553974,1808682.381842415,1773025.380668621,1262419.3686146643,802186.7141571194,768189.2358760894,723704.2313565282,490151.0125400061,468114.4199404544,449724.37243480707,433677.0437463332,418562.8441452992,365439.83040726744,318075.7838416056,312662.85339773435,309447.46345534886,307080.21361582045,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-31,Total,,,,0.0,0.0,0.0,0.0,0.0,22141670.74783577,35378447.92114273,28439543.206288412,29098533.883747865,24830605.314491235,24616420.4591175,27278337.447584443,7183179.79930732,9997038.463789318,10752099.792560143,9380823.775424827,14453757.476356687,2935960.6290901266,2758763.4148366284,7701726.680749818,7640637.602745248,1484407.306095317,1381929.18769198,3558823.59073837,958355.6737622041,846017.2305652006,779975.5595718389,751433.2066959417,707190.4091517586,1319289.417971992,455410.58389437315,372743.02189925197,369431.6360112004,4472317.251265464,832.6242741497999,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,Amortizaciones,,,,0.0,0.0,0.0,0.0,0.0,10968685.961469533,21439792.740712635,15986553.82464249,18627880.74783563,15695984.365069155,16909946.496298343,20670028.921676155,2424448.173877675,5278277.534619954,6513139.295456279,5683560.491075653,11316411.630955484,1015093.1790128964,889123.1821617736,6001068.892492417,6512484.182476977,638048.4001614498,574026.1062083493,2684988.8178382227,437798.2429633912,353375.3810976072,308826.05703055917,297155.22884481633,269923.286129113,891831.5337626497,127710.18209269598,56244.24799269599,56151.31393602759,3894133.6843414055,778.4173150116,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,Intereses,,,,0.0,0.0,0.0,0.0,0.0,8333469.914475035,13804224.000897313,12225346.268136384,10624100.720234124,8962688.027644137,7698521.157028801,6090286.8202734385,4433749.9245799,4199000.286496982,3993734.60191903,3215272.5166062554,2900433.0508438284,1825699.3918475343,1785288.8776822349,1752914.3430154102,1241809.7369878707,755827.6554584608,723329.5017065677,681118.5634679814,459435.185964053,438656.50835205155,421050.5980569805,405731.81364570354,391389.8787742932,341630.6558944222,297352.77192513377,292311.2045536087,289303.7132497386,287089.1792872046,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,Total,,,,0.0,0.0,0.0,0.0,0.0,19302155.87594457,35244016.741609946,28211900.092778876,29251981.46806975,24658672.392713293,24608467.653327145,26760315.741949596,6858198.098457575,9477277.821116935,10506873.897375308,8898833.007681908,14216844.681799313,2840792.5708604306,2674412.0598440086,7753983.235507827,7754293.919464847,1393876.0556199106,1297355.6079149172,3366107.381306204,897233.4289274442,792031.8894496588,729876.6550875397,702887.0424905198,661313.1649034062,1233462.189657072,425062.95401782973,348555.45254630473,345455.0271857662,4181222.86362861,778.4173150116,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-31,Amortizaciones,,,,0.0,0.0,0.0,0.0,0.0,4727846.599397342,21888806.980451893,16005536.757319381,19271832.716778114,16091736.656185191,17522764.107386507,21000404.085787524,2480261.0373410424,5336219.348600982,6536404.321691118,5740510.224937447,11356928.177459415,1049039.279355566,920750.9658375297,6194249.313135084,7385919.8676762115,663894.6946950159,599333.7624397629,2925663.1917703548,461932.3589717185,376828.57003000734,331875.0922373346,320106.07429877314,292626.19533365127,910077.0498246488,128809.19717833739,56741.9992283374,56648.2832902116,3926920.7357612173,784.9663680342,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-31,Intereses,,,,0.0,0.0,0.0,0.0,0.0,5992708.9673302695,14111664.561167581,12506981.697166454,10923618.126354154,9217634.101763276,7949960.299265752,6285591.048585605,4591884.079991709,4352729.860026295,4144569.0844599875,3363187.908043598,3044943.255491511,1967312.8243975511,1924768.650716105,1890672.7231181427,1364737.7937017141,793279.9562764894,759015.0889519486,714971.647046264,470665.8517239946,448330.375631204,429121.5855530789,412252.96517493867,396406.38580238057,344868.93482799537,299856.33434520086,294771.8583754997,291738.5717731778,289504.9132039434,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-31,Total,,,,0.0,0.0,0.0,0.0,0.0,10720555.566727612,36000471.54161947,28512518.454485834,30195450.84313227,25309370.757948466,25472724.406652257,27285995.13437313,7072145.117332753,9688949.208627276,10680973.406151105,9103698.132981045,14401871.432950925,3016352.103753117,2845519.6165536344,8084922.036253226,8750657.661377925,1457174.6509715053,1358348.8513917115,3640634.8388166185,932598.2106957131,825158.9456612114,760996.6777904135,732359.0394737117,689032.5811360318,1254945.984652644,428665.53152353823,351513.85760383715,348386.8550633894,4216425.64896516,784.9663680342,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-31,Amortizaciones,,,,0.0,0.0,0.0,0.0,0.0,3386197.6650383794,21994135.749724023,15886467.723332658,19395078.16405127,16039948.051026829,17773983.55867324,20621679.015354987,2386168.1543049915,5089502.041240999,6486009.222583926,5470395.907699561,11238586.909142863,1032328.5369399944,911185.2907780395,6346592.0936522335,7740787.582262706,669513.9802282496,608401.4099222667,2730285.592735059,478317.8133133253,396170.22837982443,318406.0747423822,307265.3238038069,281253.2417876314,863113.4259137873,121936.99597657059,53719.0885265706,53629.921765109895,3717180.9244188378,743.0393378562,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-31,Intereses,,,,0.0,0.0,0.0,0.0,0.0,4816966.022575163,13899458.856790282,12438901.689077504,10887511.383849565,9161134.119779738,7882001.8297377955,6193818.177851524,4541064.407954532,4314600.254691177,4117130.6543392017,3346818.8723612144,3044889.1071366314,1975746.594231119,1933162.9525793912,1899925.3432616338,1366613.0840075891,752219.5141038053,717905.9494241894,674318.1720374246,448860.1375404146,425662.27811111545,406149.6398892442,390230.7529492784,375243.19688641233,326427.2715101461,283840.7877620076,279027.7409272031,276156.3242914245,274041.8305687986,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-31,Total,,,,0.0,0.0,0.0,0.0,0.0,8203163.687613543,35893594.606514305,28325369.412410162,30282589.547900833,25201082.170806564,25655985.388411038,26815497.19320651,6927232.562259523,9404102.295932176,10603139.876923129,8817214.780060776,14283476.016279494,3008075.1311711133,2844348.2433574307,8246517.436913867,9107400.666270295,1421733.4943320549,1326307.3593464561,3404603.7647724836,927177.9508537399,821832.5064909399,724555.7146316264,697496.0767530852,656496.4386740437,1189540.6974239335,405777.7837385782,332746.8294537737,329786.24605653435,3991222.7549876366,743.0393378562,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,Amortizaciones,,,,0.0,0.0,0.0,0.0,0.0,2915862.7849502866,22369775.925699744,15887916.267006673,19609405.732749175,16255212.361329142,18369423.75616765,20593455.588434633,2370708.9702698165,5063565.90091825,6477995.628085349,5449564.562355099,11234779.09323965,1035915.7058007999,915455.4813893499,6516104.448350186,8546124.4771422,672487.2332711498,611624.99059255,2716799.856661,482049.84702985,400238.75293544994,322792.7735846,311697.29585225,285791.7257668,865268.4709740501,127128.02899719999,59189.553997200004,59099.7018282,3707643.1052958,3588.9987309,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,Intereses,,,,0.0,0.0,0.0,0.0,0.0,3180482.83291899,14209694.121023236,12606882.083508417,11063235.775702916,9314296.833589997,8020559.914162512,6272586.785066862,4620880.17942797,4396113.464577717,4200905.275218365,3433434.2668361766,3133354.6106536416,2064082.2048370854,2022811.5362795214,1989336.980464322,1444627.6916991996,750260.28988955,715662.1932911,671863.4164143,447789.8533493,424256.82529505,404472.8187665,388467.8389636,373395.31221684994,324622.20417275,282287.49715869996,277636.1748666,274918.14089355,272919.1633443,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,Total,,,,0.0,0.0,0.0,0.0,0.0,6096345.617869277,36579470.04672298,28494798.35051509,30672641.50845209,25569509.19491914,26389983.67033016,26866042.373501495,6991589.149697786,9459679.365495967,10678900.903303714,8882998.829191275,14368133.703893293,3099997.9106378853,2938267.017668871,8505441.428814508,9990752.1688414,1422747.5231606998,1327287.18388365,3388663.2730753,929839.70037915,824495.5782305,727265.5923511,700165.1348158501,659187.0379836499,1189890.6751468,409415.5261559,336825.7288638,334017.84272175,3980562.2686401,3588.9987309,,,,,,,,,,,,,,,,,,,,,,,,
