Fecha,Departamentos,Sexo,Concepto,Periodo,Valor
2011,Santander,Hombres,Población subocupada,Anual,56.689391
2012,Santander,Hombres,Población subocupada,Anual,63.437792
2013,Santander,Hombres,Población subocupada,Anual,60.741135
2014,Santander,Hombres,Población subocupada,Anual,52.514841999999994
2015,Santander,Hombres,Población subocupada,Anual,53.687447
2016,Santander,Hombres,Población subocupada,Anual,57.9016
2017,Santander,Hombres,Población subocupada,Anual,52.465576
2018,Santander,Hombres,Población subocupada,Anual,48.682634
2019,Santander,Hombres,Población subocupada,Anual,59.699473
2020,Santander,Hombres,Población subocupada,Anual,0.0
2021,Santander,Hombres,Población subocupada,Anual,38.62
2022,Santander,Hombres,Población subocupada,Anual,46.072
2023,Santander,Hombres,Población subocupada,Anual,30.2
2024,Santander,Hombres,Población subocupada,Anual,25.79
2025,Santander,Hombres,Población subocupada,Anual,25.38
2007,Santander,Hombres,Fuerza de trabajo potencial,Anual,0.0
2008,Santander,Hombres,Fuerza de trabajo potencial,Anual,0.0
2009,Santander,Hombres,Fuerza de trabajo potencial,Anual,0.0
2010,Santander,Hombres,Fuerza de trabajo potencial,Anual,0.0
2011,Santander,Hombres,Fuerza de trabajo potencial,Anual,0.0
2012,Santander,Hombres,Fuerza de trabajo potencial,Anual,0.0
2013,Santander,Hombres,Fuerza de trabajo potencial,Anual,0.0
2014,Santander,Hombres,Fuerza de trabajo potencial,Anual,0.0
2015,Santander,Hombres,Fuerza de trabajo potencial,Anual,0.0
2016,Santander,Hombres,Fuerza de trabajo potencial,Anual,0.0
2017,Santander,Hombres,Fuerza de trabajo potencial,Anual,0.0
2018,Santander,Hombres,Fuerza de trabajo potencial,Anual,0.0
2019,Santander,Hombres,Fuerza de trabajo potencial,Anual,0.0
2020,Santander,Hombres,Fuerza de trabajo potencial,Anual,0.0
2021,Santander,Hombres,Fuerza de trabajo potencial,Anual,5.749
2022,Santander,Hombres,Fuerza de trabajo potencial,Anual,10.874
2023,Santander,Hombres,Fuerza de trabajo potencial,Anual,6.728
2024,Santander,Hombres,Fuerza de trabajo potencial,Anual,11.454
2025,Santander,Hombres,Fuerza de trabajo potencial,Anual,9.439
2007,Sucre,Hombres,% población en edad de trabajar,Anual,68.057291835
2008,Sucre,Hombres,% población en edad de trabajar,Anual,68.372494146
2009,Sucre,Hombres,% población en edad de trabajar,Anual,68.679567113
2010,Sucre,Hombres,% población en edad de trabajar,Anual,68.983245165
2011,Sucre,Hombres,% población en edad de trabajar,Anual,69.288527585
2012,Sucre,Hombres,% población en edad de trabajar,Anual,69.623123031
2013,Sucre,Hombres,% población en edad de trabajar,Anual,69.993496913
2014,Sucre,Hombres,% población en edad de trabajar,Anual,70.39869088
2015,Sucre,Hombres,% población en edad de trabajar,Anual,70.839238203
2016,Sucre,Hombres,% población en edad de trabajar,Anual,71.297747561
2017,Sucre,Hombres,% población en edad de trabajar,Anual,71.745542298
2018,Sucre,Hombres,% población en edad de trabajar,Anual,72.155910538
2019,Sucre,Hombres,% población en edad de trabajar,Anual,72.500611412
2020,Sucre,Hombres,% población en edad de trabajar,Anual,72.82358157
2021,Sucre,Hombres,% población en edad de trabajar,Anual,73.147835564
2022,Sucre,Hombres,% población en edad de trabajar,Anual,73.453668704
2023,Sucre,Hombres,% población en edad de trabajar,Anual,73.752290633
2024,Sucre,Hombres,% población en edad de trabajar,Anual,74.093940102
2025,Sucre,Hombres,% población en edad de trabajar,Anual,74.421836764
2007,Sucre,Hombres,Tasa Global de Participación (TGP),Anual,78.135813099
2008,Sucre,Hombres,Tasa Global de Participación (TGP),Anual,74.684619727
2009,Sucre,Hombres,Tasa Global de Participación (TGP),Anual,78.164036156
2010,Sucre,Hombres,Tasa Global de Participación (TGP),Anual,79.122265895
2011,Sucre,Hombres,Tasa Global de Participación (TGP),Anual,80.6965366
2012,Sucre,Hombres,Tasa Global de Participación (TGP),Anual,82.122956905
2013,Sucre,Hombres,Tasa Global de Participación (TGP),Anual,82.488351583
2014,Sucre,Hombres,Tasa Global de Participación (TGP),Anual,83.26087121
2015,Sucre,Hombres,Tasa Global de Participación (TGP),Anual,80.545104521
2016,Sucre,Hombres,Tasa Global de Participación (TGP),Anual,82.260968945
2017,Sucre,Hombres,Tasa Global de Participación (TGP),Anual,82.115585155
2018,Sucre,Hombres,Tasa Global de Participación (TGP),Anual,84.904696922
2019,Sucre,Hombres,Tasa Global de Participación (TGP),Anual,82.64363134
2020,Sucre,Hombres,Tasa Global de Participación (TGP),Anual,78.06988382
2021,Sucre,Hombres,Tasa Global de Participación (TGP),Anual,77.608732449
2022,Sucre,Hombres,Tasa Global de Participación (TGP),Anual,76.832193042
2023,Sucre,Hombres,Tasa Global de Participación (TGP),Anual,73.91967432
2024,Sucre,Hombres,Tasa Global de Participación (TGP),Anual,74.344762843
2025,Sucre,Hombres,Tasa Global de Participación (TGP),Anual,77.922278005
2007,Sucre,Hombres,Tasa de Ocupación (TO),Anual,71.732670702
2008,Sucre,Hombres,Tasa de Ocupación (TO),Anual,69.3339636
2009,Sucre,Hombres,Tasa de Ocupación (TO),Anual,73.126358112
2010,Sucre,Hombres,Tasa de Ocupación (TO),Anual,72.367348485
2011,Sucre,Hombres,Tasa de Ocupación (TO),Anual,75.383940156
2012,Sucre,Hombres,Tasa de Ocupación (TO),Anual,77.351650709
2013,Sucre,Hombres,Tasa de Ocupación (TO),Anual,77.570784035
2014,Sucre,Hombres,Tasa de Ocupación (TO),Anual,79.036557239
2015,Sucre,Hombres,Tasa de Ocupación (TO),Anual,76.594553216
2016,Sucre,Hombres,Tasa de Ocupación (TO),Anual,77.114366379
2017,Sucre,Hombres,Tasa de Ocupación (TO),Anual,77.779476927
2018,Sucre,Hombres,Tasa de Ocupación (TO),Anual,80.375434413
2019,Sucre,Hombres,Tasa de Ocupación (TO),Anual,77.206623909
2020,Sucre,Hombres,Tasa de Ocupación (TO),Anual,70.201227481
2021,Sucre,Hombres,Tasa de Ocupación (TO),Anual,71.655887564
2022,Sucre,Hombres,Tasa de Ocupación (TO),Anual,71.059556311
2023,Sucre,Hombres,Tasa de Ocupación (TO),Anual,68.177046794
2024,Sucre,Hombres,Tasa de Ocupación (TO),Anual,68.098095197
2025,Sucre,Hombres,Tasa de Ocupación (TO),Anual,72.696684576
2007,Sucre,Hombres,Tasa de Desocupación (TD),Anual,8.194888032
2008,Sucre,Hombres,Tasa de Desocupación (TD),Anual,7.1643347
2009,Sucre,Hombres,Tasa de Desocupación (TD),Anual,6.445007566
2010,Sucre,Hombres,Tasa de Desocupación (TD),Anual,8.537315424
2011,Sucre,Hombres,Tasa de Desocupación (TD),Anual,6.583425595
2012,Sucre,Hombres,Tasa de Desocupación (TD),Anual,5.809954215
2013,Sucre,Hombres,Tasa de Desocupación (TD),Anual,5.961529662
2014,Sucre,Hombres,Tasa de Desocupación (TD),Anual,5.073588481
2015,Sucre,Hombres,Tasa de Desocupación (TD),Anual,4.904768984
2016,Sucre,Hombres,Tasa de Desocupación (TD),Anual,6.256433193
2017,Sucre,Hombres,Tasa de Desocupación (TD),Anual,5.280493611
2018,Sucre,Hombres,Tasa de Desocupación (TD),Anual,5.334525266
2019,Sucre,Hombres,Tasa de Desocupación (TD),Anual,6.578858338
2020,Sucre,Hombres,Tasa de Desocupación (TD),Anual,10.078990711
2021,Sucre,Hombres,Tasa de Desocupación (TD),Anual,7.670328709
2022,Sucre,Hombres,Tasa de Desocupación (TD),Anual,7.513304648
2023,Sucre,Hombres,Tasa de Desocupación (TD),Anual,7.768740296
2024,Sucre,Hombres,Tasa de Desocupación (TD),Anual,8.402296822
2025,Sucre,Hombres,Tasa de Desocupación (TD),Anual,6.706161015
2007,Sucre,Hombres,Tasa de Subocupación (TS),Anual,10.558194011
2008,Sucre,Hombres,Tasa de Subocupación (TS),Anual,6.917822828
2009,Sucre,Hombres,Tasa de Subocupación (TS),Anual,8.854486574
2010,Sucre,Hombres,Tasa de Subocupación (TS),Anual,9.147952977
2011,Sucre,Hombres,Tasa de Subocupación (TS),Anual,11.134280274
2012,Sucre,Hombres,Tasa de Subocupación (TS),Anual,13.399013378
2013,Sucre,Hombres,Tasa de Subocupación (TS),Anual,13.887323447
2014,Sucre,Hombres,Tasa de Subocupación (TS),Anual,11.420372416
2015,Sucre,Hombres,Tasa de Subocupación (TS),Anual,13.57065016
2016,Sucre,Hombres,Tasa de Subocupación (TS),Anual,15.741272651
2017,Sucre,Hombres,Tasa de Subocupación (TS),Anual,14.732582042
2018,Sucre,Hombres,Tasa de Subocupación (TS),Anual,11.176110141
2019,Sucre,Hombres,Tasa de Subocupación (TS),Anual,11.751974354
2020,Sucre,Hombres,Tasa de Subocupación (TS),Anual,0.0
2021,Sucre,Hombres,Tasa de Subocupación (TS),Anual,8.252449108
2022,Sucre,Hombres,Tasa de Subocupación (TS),Anual,10.375132767
2023,Sucre,Hombres,Tasa de Subocupación (TS),Anual,11.846487042
2024,Sucre,Hombres,Tasa de Subocupación (TS),Anual,10.34043384
2025,Sucre,Hombres,Tasa de Subocupación (TS),Anual,14.948608017
2007,Sucre,Hombres,Población total,Anual,402.361
2008,Sucre,Hombres,Población total,Anual,406.997
2009,Sucre,Hombres,Población total,Anual,411.562
2010,Sucre,Hombres,Población total,Anual,416.059
2011,Sucre,Hombres,Población total,Anual,420.452
2012,Sucre,Hombres,Población total,Anual,424.754
2013,Sucre,Hombres,Población total,Anual,429.027
2014,Sucre,Hombres,Población total,Anual,433.268
2015,Sucre,Hombres,Población total,Anual,437.492
2016,Sucre,Hombres,Población total,Anual,442.143
2017,Sucre,Hombres,Población total,Anual,447.54
2018,Sucre,Hombres,Población total,Anual,454.671
2019,Sucre,Hombres,Población total,Anual,466.134
2020,Sucre,Hombres,Población total,Anual,475.931
2021,Sucre,Hombres,Población total,Anual,482.339
2022,Sucre,Hombres,Población total,Anual,487.06
2023,Sucre,Hombres,Población total,Anual,491.449
2024,Sucre,Hombres,Población total,Anual,495.759
2025,Sucre,Hombres,Población total,Anual,499.949
2007,Sucre,Hombres,Población en edad de trabajar (PET),Anual,273.836
2008,Sucre,Hombres,Población en edad de trabajar (PET),Anual,278.274
2009,Sucre,Hombres,Población en edad de trabajar (PET),Anual,282.659
2010,Sucre,Hombres,Población en edad de trabajar (PET),Anual,287.011
2011,Sucre,Hombres,Población en edad de trabajar (PET),Anual,291.325
2012,Sucre,Hombres,Población en edad de trabajar (PET),Anual,295.727
2013,Sucre,Hombres,Población en edad de trabajar (PET),Anual,300.291
2014,Sucre,Hombres,Población en edad de trabajar (PET),Anual,305.015
2015,Sucre,Hombres,Población en edad de trabajar (PET),Anual,309.916
2016,Sucre,Hombres,Población en edad de trabajar (PET),Anual,315.238
2017,Sucre,Hombres,Población en edad de trabajar (PET),Anual,321.09
2018,Sucre,Hombres,Población en edad de trabajar (PET),Anual,328.072
2019,Sucre,Hombres,Población en edad de trabajar (PET),Anual,337.95
2020,Sucre,Hombres,Población en edad de trabajar (PET),Anual,346.59
2021,Sucre,Hombres,Población en edad de trabajar (PET),Anual,352.82
2022,Sucre,Hombres,Población en edad de trabajar (PET),Anual,357.763
2023,Sucre,Hombres,Población en edad de trabajar (PET),Anual,362.455
2024,Sucre,Hombres,Población en edad de trabajar (PET),Anual,367.327
2025,Sucre,Hombres,Población en edad de trabajar (PET),Anual,372.071
2007,Sucre,Hombres,Fuerza de trabajo,Anual,213.96398499999998
2008,Sucre,Hombres,Fuerza de trabajo,Anual,207.827879
2009,Sucre,Hombres,Fuerza de trabajo,Anual,220.937683
2010,Sucre,Hombres,Fuerza de trabajo,Anual,227.089607
2011,Sucre,Hombres,Fuerza de trabajo,Anual,235.089185
2012,Sucre,Hombres,Fuerza de trabajo,Anual,242.859757
2013,Sucre,Hombres,Fuerza de trabajo,Anual,247.705096
2014,Sucre,Hombres,Fuerza de trabajo,Anual,253.958146
2015,Sucre,Hombres,Fuerza de trabajo,Anual,249.622166
2016,Sucre,Hombres,Fuerza de trabajo,Anual,259.317833
2017,Sucre,Hombres,Fuerza de trabajo,Anual,263.66493199999996
2018,Sucre,Hombres,Fuerza de trabajo,Anual,278.548537
2019,Sucre,Hombres,Fuerza de trabajo,Anual,279.294152
2020,Sucre,Hombres,Fuerza de trabajo,Anual,270.58241
2021,Sucre,Hombres,Fuerza de trabajo,Anual,273.819
2022,Sucre,Hombres,Fuerza de trabajo,Anual,274.878
2023,Sucre,Hombres,Fuerza de trabajo,Anual,267.925
2024,Sucre,Hombres,Fuerza de trabajo,Anual,273.089
2025,Sucre,Hombres,Fuerza de trabajo,Anual,289.926
2007,Sucre,Hombres,Población ocupada,Anual,196.42987599999998
2008,Sucre,Hombres,Población ocupada,Anual,192.938394
2009,Sucre,Hombres,Población ocupada,Anual,206.69823300000002
2010,Sucre,Hombres,Población ocupada,Anual,207.702251
2011,Sucre,Hombres,Población ocupada,Anual,219.61226399999998
2012,Sucre,Hombres,Población ocupada,Anual,228.74971599999998
2013,Sucre,Hombres,Población ocupada,Anual,232.938083
2014,Sucre,Hombres,Población ocupada,Anual,241.07335500000002
2015,Sucre,Hombres,Población ocupada,Anual,237.37877600000002
2016,Sucre,Hombres,Población ocupada,Anual,243.093786
2017,Sucre,Hombres,Población ocupada,Anual,249.742122
2018,Sucre,Hombres,Población ocupada,Anual,263.68929499999996
2019,Sucre,Hombres,Población ocupada,Anual,260.919786
2020,Sucre,Hombres,Población ocupada,Anual,243.31043400000001
2021,Sucre,Hombres,Población ocupada,Anual,252.817
2022,Sucre,Hombres,Población ocupada,Anual,254.225
2023,Sucre,Hombres,Población ocupada,Anual,247.111
2024,Sucre,Hombres,Población ocupada,Anual,250.143
2025,Sucre,Hombres,Población ocupada,Anual,270.483
2007,Sucre,Hombres,Población desocupada,Anual,17.534109
2008,Sucre,Hombres,Población desocupada,Anual,14.889485
2009,Sucre,Hombres,Población desocupada,Anual,14.239450000000001
2010,Sucre,Hombres,Población desocupada,Anual,19.387356
2011,Sucre,Hombres,Población desocupada,Anual,15.476922
2012,Sucre,Hombres,Población desocupada,Anual,14.110040999999999
2013,Sucre,Hombres,Población desocupada,Anual,14.767013
2014,Sucre,Hombres,Población desocupada,Anual,12.884791
2015,Sucre,Hombres,Población desocupada,Anual,12.243390999999999
2016,Sucre,Hombres,Población desocupada,Anual,16.224047
2017,Sucre,Hombres,Población desocupada,Anual,13.92281
2018,Sucre,Hombres,Población desocupada,Anual,14.859242
2019,Sucre,Hombres,Población desocupada,Anual,18.374367
2020,Sucre,Hombres,Población desocupada,Anual,27.271976
2021,Sucre,Hombres,Población desocupada,Anual,21.003
2022,Sucre,Hombres,Población desocupada,Anual,20.652
2023,Sucre,Hombres,Población desocupada,Anual,20.814
2024,Sucre,Hombres,Población desocupada,Anual,22.946
2025,Sucre,Hombres,Población desocupada,Anual,19.443
2007,Sucre,Hombres,Población fuera de la fuerza de trabajo,Anual,59.872015
2008,Sucre,Hombres,Población fuera de la fuerza de trabajo,Anual,70.446121
2009,Sucre,Hombres,Población fuera de la fuerza de trabajo,Anual,61.721317000000006
2010,Sucre,Hombres,Población fuera de la fuerza de trabajo,Anual,59.921392999999995
2011,Sucre,Hombres,Población fuera de la fuerza de trabajo,Anual,56.235815
2012,Sucre,Hombres,Población fuera de la fuerza de trabajo,Anual,52.867243
2013,Sucre,Hombres,Población fuera de la fuerza de trabajo,Anual,52.585904
2014,Sucre,Hombres,Población fuera de la fuerza de trabajo,Anual,51.056854
2015,Sucre,Hombres,Población fuera de la fuerza de trabajo,Anual,60.293834000000004
2016,Sucre,Hombres,Población fuera de la fuerza de trabajo,Anual,55.920167
2017,Sucre,Hombres,Población fuera de la fuerza de trabajo,Anual,57.425067999999996
2018,Sucre,Hombres,Población fuera de la fuerza de trabajo,Anual,49.52346300000001
2019,Sucre,Hombres,Población fuera de la fuerza de trabajo,Anual,58.655848
2020,Sucre,Hombres,Población fuera de la fuerza de trabajo,Anual,76.00759
2021,Sucre,Hombres,Población fuera de la fuerza de trabajo,Anual,79.001
2022,Sucre,Hombres,Población fuera de la fuerza de trabajo,Anual,82.886
2023,Sucre,Hombres,Población fuera de la fuerza de trabajo,Anual,94.529
2024,Sucre,Hombres,Población fuera de la fuerza de trabajo,Anual,94.239
2025,Sucre,Hombres,Población fuera de la fuerza de trabajo,Anual,82.145
2007,Sucre,Hombres,Población subocupada,Anual,22.590733
2008,Sucre,Hombres,Población subocupada,Anual,14.377164
2009,Sucre,Hombres,Población subocupada,Anual,19.562897
2010,Sucre,Hombres,Población subocupada,Anual,20.77405
2011,Sucre,Hombres,Población subocupada,Anual,26.175489000000002
2012,Sucre,Hombres,Población subocupada,Anual,32.540811000000005
2013,Sucre,Hombres,Población subocupada,Anual,34.399608
2014,Sucre,Hombres,Población subocupada,Anual,29.002966
2015,Sucre,Hombres,Población subocupada,Anual,33.875351
2016,Sucre,Hombres,Población subocupada,Anual,40.819927
2017,Sucre,Hombres,Población subocupada,Anual,38.844652
2018,Sucre,Hombres,Población subocupada,Anual,31.130891
2019,Sucre,Hombres,Población subocupada,Anual,32.822576999999995
2020,Sucre,Hombres,Población subocupada,Anual,0.0
2021,Sucre,Hombres,Población subocupada,Anual,22.597
2022,Sucre,Hombres,Población subocupada,Anual,28.519
2023,Sucre,Hombres,Población subocupada,Anual,31.74
2024,Sucre,Hombres,Población subocupada,Anual,28.239
2025,Sucre,Hombres,Población subocupada,Anual,43.34
2007,Sucre,Hombres,Fuerza de trabajo potencial,Anual,0.0
2008,Sucre,Hombres,Fuerza de trabajo potencial,Anual,0.0
2009,Sucre,Hombres,Fuerza de trabajo potencial,Anual,0.0
2010,Sucre,Hombres,Fuerza de trabajo potencial,Anual,0.0
2011,Sucre,Hombres,Fuerza de trabajo potencial,Anual,0.0
2012,Sucre,Hombres,Fuerza de trabajo potencial,Anual,0.0
2013,Sucre,Hombres,Fuerza de trabajo potencial,Anual,0.0
2014,Sucre,Hombres,Fuerza de trabajo potencial,Anual,0.0
2015,Sucre,Hombres,Fuerza de trabajo potencial,Anual,0.0
2016,Sucre,Hombres,Fuerza de trabajo potencial,Anual,0.0
2017,Sucre,Hombres,Fuerza de trabajo potencial,Anual,0.0
2018,Sucre,Hombres,Fuerza de trabajo potencial,Anual,0.0
2019,Sucre,Hombres,Fuerza de trabajo potencial,Anual,0.0
2020,Sucre,Hombres,Fuerza de trabajo potencial,Anual,0.0
2021,Sucre,Hombres,Fuerza de trabajo potencial,Anual,6.159
2022,Sucre,Hombres,Fuerza de trabajo potencial,Anual,3.305
2023,Sucre,Hombres,Fuerza de trabajo potencial,Anual,6.46
2024,Sucre,Hombres,Fuerza de trabajo potencial,Anual,5.084
2025,Sucre,Hombres,Fuerza de trabajo potencial,Anual,7.585
2007,Tolima,Hombres,% población en edad de trabajar,Anual,71.375754337
2008,Tolima,Hombres,% población en edad de trabajar,Anual,71.770923511
2009,Tolima,Hombres,% población en edad de trabajar,Anual,72.177976669
2010,Tolima,Hombres,% población en edad de trabajar,Anual,72.584125601
2011,Tolima,Hombres,% población en edad de trabajar,Anual,73.000534549
2012,Tolima,Hombres,% población en edad de trabajar,Anual,73.433978891
2013,Tolima,Hombres,% población en edad de trabajar,Anual,73.902550857
2014,Tolima,Hombres,% población en edad de trabajar,Anual,74.39210411
2015,Tolima,Hombres,% población en edad de trabajar,Anual,74.910356545
2016,Tolima,Hombres,% población en edad de trabajar,Anual,75.447136393
2017,Tolima,Hombres,% población en edad de trabajar,Anual,75.973653762
2018,Tolima,Hombres,% población en edad de trabajar,Anual,76.502267187
2019,Tolima,Hombres,% población en edad de trabajar,Anual,76.886781039
2020,Tolima,Hombres,% población en edad de trabajar,Anual,77.235758871
2021,Tolima,Hombres,% población en edad de trabajar,Anual,77.526820191
2022,Tolima,Hombres,% población en edad de trabajar,Anual,77.818167071
2023,Tolima,Hombres,% población en edad de trabajar,Anual,78.096806324
2024,Tolima,Hombres,% población en edad de trabajar,Anual,78.470302868
2025,Tolima,Hombres,% población en edad de trabajar,Anual,78.751129606
2007,Tolima,Hombres,Tasa Global de Participación (TGP),Anual,81.377884889
2008,Tolima,Hombres,Tasa Global de Participación (TGP),Anual,84.202303374
2009,Tolima,Hombres,Tasa Global de Participación (TGP),Anual,83.070833922
2010,Tolima,Hombres,Tasa Global de Participación (TGP),Anual,84.169718033
2011,Tolima,Hombres,Tasa Global de Participación (TGP),Anual,86.589098765
2012,Tolima,Hombres,Tasa Global de Participación (TGP),Anual,83.666434166
2013,Tolima,Hombres,Tasa Global de Participación (TGP),Anual,80.974594045
2014,Tolima,Hombres,Tasa Global de Participación (TGP),Anual,81.070896662
2015,Tolima,Hombres,Tasa Global de Participación (TGP),Anual,81.42187837
2016,Tolima,Hombres,Tasa Global de Participación (TGP),Anual,80.212998892
2017,Tolima,Hombres,Tasa Global de Participación (TGP),Anual,78.062351111
2018,Tolima,Hombres,Tasa Global de Participación (TGP),Anual,78.279228004
2019,Tolima,Hombres,Tasa Global de Participación (TGP),Anual,75.526154796
2020,Tolima,Hombres,Tasa Global de Participación (TGP),Anual,72.04464638
2021,Tolima,Hombres,Tasa Global de Participación (TGP),Anual,70.408918318
2022,Tolima,Hombres,Tasa Global de Participación (TGP),Anual,72.852599723
2023,Tolima,Hombres,Tasa Global de Participación (TGP),Anual,70.790345833
2024,Tolima,Hombres,Tasa Global de Participación (TGP),Anual,72.364245628
2025,Tolima,Hombres,Tasa Global de Participación (TGP),Anual,76.18203863
2007,Tolima,Hombres,Tasa de Ocupación (TO),Anual,73.785719891
2008,Tolima,Hombres,Tasa de Ocupación (TO),Anual,75.353220041
2009,Tolima,Hombres,Tasa de Ocupación (TO),Anual,74.023609041
2010,Tolima,Hombres,Tasa de Ocupación (TO),Anual,74.406889307
2011,Tolima,Hombres,Tasa de Ocupación (TO),Anual,76.177856764
2012,Tolima,Hombres,Tasa de Ocupación (TO),Anual,75.959520737
2013,Tolima,Hombres,Tasa de Ocupación (TO),Anual,74.792470476
2014,Tolima,Hombres,Tasa de Ocupación (TO),Anual,74.317352578
2015,Tolima,Hombres,Tasa de Ocupación (TO),Anual,74.113928386
2016,Tolima,Hombres,Tasa de Ocupación (TO),Anual,74.013966292
2017,Tolima,Hombres,Tasa de Ocupación (TO),Anual,71.650947002
2018,Tolima,Hombres,Tasa de Ocupación (TO),Anual,70.089003748
2019,Tolima,Hombres,Tasa de Ocupación (TO),Anual,65.926518695
2020,Tolima,Hombres,Tasa de Ocupación (TO),Anual,58.96903502
2021,Tolima,Hombres,Tasa de Ocupación (TO),Anual,60.507117214
2022,Tolima,Hombres,Tasa de Ocupación (TO),Anual,63.633714711
2023,Tolima,Hombres,Tasa de Ocupación (TO),Anual,64.018025065
2024,Tolima,Hombres,Tasa de Ocupación (TO),Anual,65.118163188
2025,Tolima,Hombres,Tasa de Ocupación (TO),Anual,69.757130586
2007,Tolima,Hombres,Tasa de Desocupación (TD),Anual,9.329518712
2008,Tolima,Hombres,Tasa de Desocupación (TD),Anual,10.509312666
2009,Tolima,Hombres,Tasa de Desocupación (TD),Anual,10.890976356
2010,Tolima,Hombres,Tasa de Desocupación (TD),Anual,11.598979958
2011,Tolima,Hombres,Tasa de Desocupación (TD),Anual,12.023732952
2012,Tolima,Hombres,Tasa de Desocupación (TD),Anual,9.211475911
2013,Tolima,Hombres,Tasa de Desocupación (TD),Anual,7.634645955
2014,Tolima,Hombres,Tasa de Desocupación (TD),Anual,8.330417403
2015,Tolima,Hombres,Tasa de Desocupación (TD),Anual,8.975413157
2016,Tolima,Hombres,Tasa de Desocupación (TD),Anual,7.728214486
2017,Tolima,Hombres,Tasa de Desocupación (TD),Anual,8.213183459
2018,Tolima,Hombres,Tasa de Desocupación (TD),Anual,10.462832178
2019,Tolima,Hombres,Tasa de Desocupación (TD),Anual,12.71034667
2020,Tolima,Hombres,Tasa de Desocupación (TD),Anual,18.149317148
2021,Tolima,Hombres,Tasa de Desocupación (TD),Anual,14.063276842
2022,Tolima,Hombres,Tasa de Desocupación (TD),Anual,12.654160657
2023,Tolima,Hombres,Tasa de Desocupación (TD),Anual,9.566729316
2024,Tolima,Hombres,Tasa de Desocupación (TD),Anual,10.0133462
2025,Tolima,Hombres,Tasa de Desocupación (TD),Anual,8.433625773
2007,Tolima,Hombres,Tasa de Subocupación (TS),Anual,12.256469428
2008,Tolima,Hombres,Tasa de Subocupación (TS),Anual,14.229043205
2009,Tolima,Hombres,Tasa de Subocupación (TS),Anual,12.518359156
2010,Tolima,Hombres,Tasa de Subocupación (TS),Anual,17.083337256
2011,Tolima,Hombres,Tasa de Subocupación (TS),Anual,18.425277759
2012,Tolima,Hombres,Tasa de Subocupación (TS),Anual,14.086427614
2013,Tolima,Hombres,Tasa de Subocupación (TS),Anual,14.346328605
2014,Tolima,Hombres,Tasa de Subocupación (TS),Anual,10.504442505
2015,Tolima,Hombres,Tasa de Subocupación (TS),Anual,9.960776188
2016,Tolima,Hombres,Tasa de Subocupación (TS),Anual,11.484990868
2017,Tolima,Hombres,Tasa de Subocupación (TS),Anual,11.396275423
2018,Tolima,Hombres,Tasa de Subocupación (TS),Anual,12.429973017
2019,Tolima,Hombres,Tasa de Subocupación (TS),Anual,12.518790384
2020,Tolima,Hombres,Tasa de Subocupación (TS),Anual,0.0
2021,Tolima,Hombres,Tasa de Subocupación (TS),Anual,5.667209515
2022,Tolima,Hombres,Tasa de Subocupación (TS),Anual,7.3441044
2023,Tolima,Hombres,Tasa de Subocupación (TS),Anual,6.171548726
2024,Tolima,Hombres,Tasa de Subocupación (TS),Anual,5.028612576
2025,Tolima,Hombres,Tasa de Subocupación (TS),Anual,8.202363704
2007,Tolima,Hombres,Población total,Anual,649.411
2008,Tolima,Hombres,Población total,Anual,650.333
2009,Tolima,Hombres,Población total,Anual,651.164
2010,Tolima,Hombres,Población total,Anual,652.031
2011,Tolima,Hombres,Población total,Anual,652.887
2012,Tolima,Hombres,Población total,Anual,653.647
2013,Tolima,Hombres,Población total,Anual,654.29
2014,Tolima,Hombres,Población total,Anual,654.923
2015,Tolima,Hombres,Población total,Anual,655.653
2016,Tolima,Hombres,Población total,Anual,656.567
2017,Tolima,Hombres,Población total,Anual,657.703
2018,Tolima,Hombres,Población total,Anual,659.187
2019,Tolima,Hombres,Población total,Anual,661.232
2020,Tolima,Hombres,Población total,Anual,663.097
2021,Tolima,Hombres,Población total,Anual,664.658
2022,Tolima,Hombres,Población total,Anual,665.766
2023,Tolima,Hombres,Población total,Anual,666.964
2024,Tolima,Hombres,Población total,Anual,668.145
2025,Tolima,Hombres,Población total,Anual,669.389
2007,Tolima,Hombres,Población en edad de trabajar (PET),Anual,463.522
2008,Tolima,Hombres,Población en edad de trabajar (PET),Anual,466.75
2009,Tolima,Hombres,Población en edad de trabajar (PET),Anual,469.997
2010,Tolima,Hombres,Población en edad de trabajar (PET),Anual,473.271
2011,Tolima,Hombres,Población en edad de trabajar (PET),Anual,476.611
2012,Tolima,Hombres,Población en edad de trabajar (PET),Anual,479.999
2013,Tolima,Hombres,Población en edad de trabajar (PET),Anual,483.537
2014,Tolima,Hombres,Población en edad de trabajar (PET),Anual,487.211
2015,Tolima,Hombres,Población en edad de trabajar (PET),Anual,491.152
2016,Tolima,Hombres,Población en edad de trabajar (PET),Anual,495.361
2017,Tolima,Hombres,Población en edad de trabajar (PET),Anual,499.681
2018,Tolima,Hombres,Población en edad de trabajar (PET),Anual,504.293
2019,Tolima,Hombres,Población en edad de trabajar (PET),Anual,508.4
2020,Tolima,Hombres,Población en edad de trabajar (PET),Anual,512.148
2021,Tolima,Hombres,Población en edad de trabajar (PET),Anual,515.288
2022,Tolima,Hombres,Población en edad de trabajar (PET),Anual,518.087
2023,Tolima,Hombres,Población en edad de trabajar (PET),Anual,520.878
