Fecha,Departamentos,Concepto,Valor
2024,Cundinamarca,Actividades inmobiliarias,31.266
2025,Cundinamarca,Actividades inmobiliarias,44.726
2015,Cundinamarca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",64.829428
2016,Cundinamarca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",69.48928
2017,Cundinamarca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",78.165053
2018,Cundinamarca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",75.05021400000001
2019,Cundinamarca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",89.47760099999999
2020,Cundinamarca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",73.38024899999999
2021,Cundinamarca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",114.254
2022,Cundinamarca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",117.635
2023,Cundinamarca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",144.934
2024,Cundinamarca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",119.103
2025,Cundinamarca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",147.629
2015,Cundinamarca,"Administración pública y defensa, educación y atención de la salud humana",120.946712
2016,Cundinamarca,"Administración pública y defensa, educación y atención de la salud humana",140.351438
2017,Cundinamarca,"Administración pública y defensa, educación y atención de la salud humana",115.51498600000001
2018,Cundinamarca,"Administración pública y defensa, educación y atención de la salud humana",143.39513399999998
2019,Cundinamarca,"Administración pública y defensa, educación y atención de la salud humana",144.561791
2020,Cundinamarca,"Administración pública y defensa, educación y atención de la salud humana",132.01901199999998
2021,Cundinamarca,"Administración pública y defensa, educación y atención de la salud humana",174.131
2022,Cundinamarca,"Administración pública y defensa, educación y atención de la salud humana",184.83
2023,Cundinamarca,"Administración pública y defensa, educación y atención de la salud humana",173.942
2024,Cundinamarca,"Administración pública y defensa, educación y atención de la salud humana",197.579
2025,Cundinamarca,"Administración pública y defensa, educación y atención de la salud humana",231.843
2015,Cundinamarca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",137.40913
2016,Cundinamarca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",127.58448299999999
2017,Cundinamarca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",134.12957500000002
2018,Cundinamarca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",133.177481
2019,Cundinamarca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",131.722846
2020,Cundinamarca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",132.608925
2021,Cundinamarca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",105.68
2022,Cundinamarca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",122.474
2023,Cundinamarca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",119.46
2024,Cundinamarca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",132.021
2025,Cundinamarca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",141.974
2015,Huila,Total ocupados,441.752378
2016,Huila,Total ocupados,431.167439
2017,Huila,Total ocupados,424.212868
2018,Huila,Total ocupados,412.186065
2019,Huila,Total ocupados,417.579406
2020,Huila,Total ocupados,367.902776
2021,Huila,Total ocupados,394.864
2022,Huila,Total ocupados,448.721
2023,Huila,Total ocupados,460.494
2024,Huila,Total ocupados,473.41
2025,Huila,Total ocupados,458.02
2015,Huila,No informa,0.023999
2016,Huila,No informa,0.009061
2017,Huila,No informa,0.081724
2018,Huila,No informa,0.011927
2019,Huila,No informa,0.0
2020,Huila,No informa,0.206937
2021,Huila,No informa,0.183
2022,Huila,No informa,0.013
2023,Huila,No informa,0.011
2024,Huila,No informa,0.0
2025,Huila,No informa,0.0
2015,Huila,"Agricultura, ganadería, caza, silvicultura y pesca",148.345486
2016,Huila,"Agricultura, ganadería, caza, silvicultura y pesca",139.06766399999998
2017,Huila,"Agricultura, ganadería, caza, silvicultura y pesca",142.204307
2018,Huila,"Agricultura, ganadería, caza, silvicultura y pesca",136.235324
2019,Huila,"Agricultura, ganadería, caza, silvicultura y pesca",147.294309
2020,Huila,"Agricultura, ganadería, caza, silvicultura y pesca",135.20750099999998
2021,Huila,"Agricultura, ganadería, caza, silvicultura y pesca",145.904
2022,Huila,"Agricultura, ganadería, caza, silvicultura y pesca",159.313
2023,Huila,"Agricultura, ganadería, caza, silvicultura y pesca",168.019
2024,Huila,"Agricultura, ganadería, caza, silvicultura y pesca",163.968
2025,Huila,"Agricultura, ganadería, caza, silvicultura y pesca",171.872
2015,Huila,Explotación de minas y canteras,3.724259
2016,Huila,Explotación de minas y canteras,1.9914960000000002
2017,Huila,Explotación de minas y canteras,1.721498
2018,Huila,Explotación de minas y canteras,3.461094
2019,Huila,Explotación de minas y canteras,2.1460079999999997
2020,Huila,Explotación de minas y canteras,3.9379340000000003
2021,Huila,Explotación de minas y canteras,4.238
2022,Huila,Explotación de minas y canteras,3.829
2023,Huila,Explotación de minas y canteras,2.841
2024,Huila,Explotación de minas y canteras,2.667
2025,Huila,Explotación de minas y canteras,3.246
2015,Huila,Industrias manufactureras,27.569949
2016,Huila,Industrias manufactureras,23.771673
2017,Huila,Industrias manufactureras,23.76052
2018,Huila,Industrias manufactureras,24.729984
2019,Huila,Industrias manufactureras,24.886014
2020,Huila,Industrias manufactureras,20.153182
2021,Huila,Industrias manufactureras,17.665
2022,Huila,Industrias manufactureras,23.095
2023,Huila,Industrias manufactureras,24.433
2024,Huila,Industrias manufactureras,22.862
2025,Huila,Industrias manufactureras,21.14
2015,Huila,"Suministro de electricidad, gas, agua y gestión de desechos",5.180192
2016,Huila,"Suministro de electricidad, gas, agua y gestión de desechos",4.837886999999999
2017,Huila,"Suministro de electricidad, gas, agua y gestión de desechos",3.3094200000000003
2018,Huila,"Suministro de electricidad, gas, agua y gestión de desechos",4.462006000000001
2019,Huila,"Suministro de electricidad, gas, agua y gestión de desechos",4.5000219999999995
2020,Huila,"Suministro de electricidad, gas, agua y gestión de desechos",3.790337
2021,Huila,"Suministro de electricidad, gas, agua y gestión de desechos",3.893
2022,Huila,"Suministro de electricidad, gas, agua y gestión de desechos",5.219
2023,Huila,"Suministro de electricidad, gas, agua y gestión de desechos",5.243
2024,Huila,"Suministro de electricidad, gas, agua y gestión de desechos",4.776
2025,Huila,"Suministro de electricidad, gas, agua y gestión de desechos",4.627
2015,Huila,Construcción,28.495665000000002
2016,Huila,Construcción,27.011696
2017,Huila,Construcción,26.006014999999998
2018,Huila,Construcción,22.210313999999997
2019,Huila,Construcción,21.220846
2020,Huila,Construcción,20.470539000000002
2021,Huila,Construcción,38.994
2022,Huila,Construcción,32.688
2023,Huila,Construcción,37.373
2024,Huila,Construcción,29.443
2025,Huila,Construcción,35.519
2015,Huila,Comercio y reparación de vehículos,78.237825
2016,Huila,Comercio y reparación de vehículos,77.20224
2017,Huila,Comercio y reparación de vehículos,73.99902800000001
2018,Huila,Comercio y reparación de vehículos,74.658075
2019,Huila,Comercio y reparación de vehículos,73.019152
2020,Huila,Comercio y reparación de vehículos,60.522158000000005
2021,Huila,Comercio y reparación de vehículos,57.028
2022,Huila,Comercio y reparación de vehículos,69.387
2023,Huila,Comercio y reparación de vehículos,64.491
2024,Huila,Comercio y reparación de vehículos,75.567
2025,Huila,Comercio y reparación de vehículos,59.366
2015,Huila,Alojamiento y servicios de comida,26.007252
2016,Huila,Alojamiento y servicios de comida,28.712396000000002
2017,Huila,Alojamiento y servicios de comida,26.103804
2018,Huila,Alojamiento y servicios de comida,24.246735
2019,Huila,Alojamiento y servicios de comida,29.966641
2020,Huila,Alojamiento y servicios de comida,20.824735
2021,Huila,Alojamiento y servicios de comida,19.055
2022,Huila,Alojamiento y servicios de comida,27.84
2023,Huila,Alojamiento y servicios de comida,27.867
2024,Huila,Alojamiento y servicios de comida,36.77
2025,Huila,Alojamiento y servicios de comida,30.488
2015,Huila,Transporte y almacenamiento,24.099163
2016,Huila,Transporte y almacenamiento,23.401186000000003
2017,Huila,Transporte y almacenamiento,24.128947
2018,Huila,Transporte y almacenamiento,22.216052
2019,Huila,Transporte y almacenamiento,19.555546
2020,Huila,Transporte y almacenamiento,18.942355
2021,Huila,Transporte y almacenamiento,19.22
2022,Huila,Transporte y almacenamiento,20.976
2023,Huila,Transporte y almacenamiento,20.34
2024,Huila,Transporte y almacenamiento,23.292
2025,Huila,Transporte y almacenamiento,20.278
2015,Huila,Información y comunicaciones,5.193228
2016,Huila,Información y comunicaciones,4.283796000000001
2017,Huila,Información y comunicaciones,4.041125
2018,Huila,Información y comunicaciones,3.3907979999999998
2019,Huila,Información y comunicaciones,3.250366
2020,Huila,Información y comunicaciones,2.898603
2021,Huila,Información y comunicaciones,2.483
2022,Huila,Información y comunicaciones,3.369
2023,Huila,Información y comunicaciones,3.343
2024,Huila,Información y comunicaciones,3.99
2025,Huila,Información y comunicaciones,3.63
2015,Huila,Actividades financieras y de seguros,4.493059000000001
2016,Huila,Actividades financieras y de seguros,4.407129
2017,Huila,Actividades financieras y de seguros,4.733815
2018,Huila,Actividades financieras y de seguros,4.063105
2019,Huila,Actividades financieras y de seguros,4.074921
2020,Huila,Actividades financieras y de seguros,2.9959890000000002
2021,Huila,Actividades financieras y de seguros,3.438
2022,Huila,Actividades financieras y de seguros,6.671
2023,Huila,Actividades financieras y de seguros,5.373
2024,Huila,Actividades financieras y de seguros,5.317
2025,Huila,Actividades financieras y de seguros,3.826
2015,Huila,Actividades inmobiliarias,1.5903260000000001
2016,Huila,Actividades inmobiliarias,2.255384
2017,Huila,Actividades inmobiliarias,2.527628
2018,Huila,Actividades inmobiliarias,1.630344
2019,Huila,Actividades inmobiliarias,2.1746190000000003
2020,Huila,Actividades inmobiliarias,1.563003
2021,Huila,Actividades inmobiliarias,1.729
2022,Huila,Actividades inmobiliarias,1.573
2023,Huila,Actividades inmobiliarias,2.198
2024,Huila,Actividades inmobiliarias,2.843
2025,Huila,Actividades inmobiliarias,1.997
2015,Huila,"Actividades profesionales, científicas, técnicas y de servicios administrativos",19.095192
2016,Huila,"Actividades profesionales, científicas, técnicas y de servicios administrativos",18.792557000000002
2017,Huila,"Actividades profesionales, científicas, técnicas y de servicios administrativos",18.380677
2018,Huila,"Actividades profesionales, científicas, técnicas y de servicios administrativos",20.830231
2019,Huila,"Actividades profesionales, científicas, técnicas y de servicios administrativos",19.655182
2020,Huila,"Actividades profesionales, científicas, técnicas y de servicios administrativos",18.965441
2021,Huila,"Actividades profesionales, científicas, técnicas y de servicios administrativos",25.598
2022,Huila,"Actividades profesionales, científicas, técnicas y de servicios administrativos",25.337
2023,Huila,"Actividades profesionales, científicas, técnicas y de servicios administrativos",32.732
2024,Huila,"Actividades profesionales, científicas, técnicas y de servicios administrativos",33.583
2025,Huila,"Actividades profesionales, científicas, técnicas y de servicios administrativos",35.986
2015,Huila,"Administración pública y defensa, educación y atención de la salud humana",40.724513
2016,Huila,"Administración pública y defensa, educación y atención de la salud humana",47.395366
2017,Huila,"Administración pública y defensa, educación y atención de la salud humana",46.156766000000005
2018,Huila,"Administración pública y defensa, educación y atención de la salud humana",44.012368
2019,Huila,"Administración pública y defensa, educación y atención de la salud humana",39.827458
2020,Huila,"Administración pública y defensa, educación y atención de la salud humana",37.269627
2021,Huila,"Administración pública y defensa, educación y atención de la salud humana",36.569
2022,Huila,"Administración pública y defensa, educación y atención de la salud humana",43.833
2023,Huila,"Administración pública y defensa, educación y atención de la salud humana",43.132
2024,Huila,"Administración pública y defensa, educación y atención de la salud humana",44.807
2025,Huila,"Administración pública y defensa, educación y atención de la salud humana",42.63
2015,Huila,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",28.97227
2016,Huila,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",28.027909
2017,Huila,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",27.057593
2018,Huila,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",26.027708999999998
2019,Huila,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",26.008322
2020,Huila,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",20.154435000000003
2021,Huila,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",18.866
2022,Huila,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",25.577
2023,Huila,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",23.099
2024,Huila,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",23.524
2025,Huila,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",23.416
2015,La Guajira,Total ocupados,387.654537
2016,La Guajira,Total ocupados,397.493286
2017,La Guajira,Total ocupados,440.288489
2018,La Guajira,Total ocupados,477.316875
2019,La Guajira,Total ocupados,481.20327299999997
2020,La Guajira,Total ocupados,443.16884100000004
2021,La Guajira,Total ocupados,449.291
2022,La Guajira,Total ocupados,413.584
2023,La Guajira,Total ocupados,365.513
2024,La Guajira,Total ocupados,373.753
2025,La Guajira,Total ocupados,387.849
2015,La Guajira,No informa,0.005742
2016,La Guajira,No informa,0.0
2017,La Guajira,No informa,0.003721
2018,La Guajira,No informa,0.0
2019,La Guajira,No informa,0.0
2020,La Guajira,No informa,0.041813
2021,La Guajira,No informa,0.031
2022,La Guajira,No informa,0.005
2023,La Guajira,No informa,0.019
2024,La Guajira,No informa,0.0
2025,La Guajira,No informa,0.0
2015,La Guajira,"Agricultura, ganadería, caza, silvicultura y pesca",70.85941199999999
2016,La Guajira,"Agricultura, ganadería, caza, silvicultura y pesca",67.27428900000001
2017,La Guajira,"Agricultura, ganadería, caza, silvicultura y pesca",83.332808
2018,La Guajira,"Agricultura, ganadería, caza, silvicultura y pesca",99.230011
2019,La Guajira,"Agricultura, ganadería, caza, silvicultura y pesca",100.427822
2020,La Guajira,"Agricultura, ganadería, caza, silvicultura y pesca",97.94694199999999
2021,La Guajira,"Agricultura, ganadería, caza, silvicultura y pesca",77.546
2022,La Guajira,"Agricultura, ganadería, caza, silvicultura y pesca",74.598
2023,La Guajira,"Agricultura, ganadería, caza, silvicultura y pesca",57.725
2024,La Guajira,"Agricultura, ganadería, caza, silvicultura y pesca",52.732
2025,La Guajira,"Agricultura, ganadería, caza, silvicultura y pesca",59.822
2015,La Guajira,Explotación de minas y canteras,8.131091
2016,La Guajira,Explotación de minas y canteras,6.676818
2017,La Guajira,Explotación de minas y canteras,7.785005
2018,La Guajira,Explotación de minas y canteras,8.765709999999999
2019,La Guajira,Explotación de minas y canteras,8.565648999999999
2020,La Guajira,Explotación de minas y canteras,10.034768
2021,La Guajira,Explotación de minas y canteras,5.615
2022,La Guajira,Explotación de minas y canteras,4.985
2023,La Guajira,Explotación de minas y canteras,3.692
2024,La Guajira,Explotación de minas y canteras,6.052
2025,La Guajira,Explotación de minas y canteras,7.342
2015,La Guajira,Industrias manufactureras,83.730775
2016,La Guajira,Industrias manufactureras,102.240798
2017,La Guajira,Industrias manufactureras,113.111767
2018,La Guajira,Industrias manufactureras,120.736117
2019,La Guajira,Industrias manufactureras,96.047563
2020,La Guajira,Industrias manufactureras,87.113582
2021,La Guajira,Industrias manufactureras,119.582
2022,La Guajira,Industrias manufactureras,101.405
2023,La Guajira,Industrias manufactureras,74.179
2024,La Guajira,Industrias manufactureras,69.029
2025,La Guajira,Industrias manufactureras,72.325
2015,La Guajira,"Suministro de electricidad, gas, agua y gestión de desechos",2.850051
2016,La Guajira,"Suministro de electricidad, gas, agua y gestión de desechos",2.8883850000000004
2017,La Guajira,"Suministro de electricidad, gas, agua y gestión de desechos",2.829257
2018,La Guajira,"Suministro de electricidad, gas, agua y gestión de desechos",2.686208
2019,La Guajira,"Suministro de electricidad, gas, agua y gestión de desechos",3.8006930000000003
2020,La Guajira,"Suministro de electricidad, gas, agua y gestión de desechos",4.2112799999999995
2021,La Guajira,"Suministro de electricidad, gas, agua y gestión de desechos",3.84
2022,La Guajira,"Suministro de electricidad, gas, agua y gestión de desechos",5.361
2023,La Guajira,"Suministro de electricidad, gas, agua y gestión de desechos",4.407
2024,La Guajira,"Suministro de electricidad, gas, agua y gestión de desechos",5.108
2025,La Guajira,"Suministro de electricidad, gas, agua y gestión de desechos",5.986
2015,La Guajira,Construcción,17.996927
2016,La Guajira,Construcción,16.806478
2017,La Guajira,Construcción,16.985228
2018,La Guajira,Construcción,17.132883000000003
2019,La Guajira,Construcción,23.779031
2020,La Guajira,Construcción,22.816775
2021,La Guajira,Construcción,32.366
2022,La Guajira,Construcción,27.029
2023,La Guajira,Construcción,22.963
2024,La Guajira,Construcción,23.172
2025,La Guajira,Construcción,27.804
2015,La Guajira,Comercio y reparación de vehículos,63.602656
2016,La Guajira,Comercio y reparación de vehículos,64.793014
2017,La Guajira,Comercio y reparación de vehículos,63.054084
2018,La Guajira,Comercio y reparación de vehículos,72.294773
2019,La Guajira,Comercio y reparación de vehículos,71.365941
2020,La Guajira,Comercio y reparación de vehículos,67.71804399999999
2021,La Guajira,Comercio y reparación de vehículos,53.704
2022,La Guajira,Comercio y reparación de vehículos,53.522
2023,La Guajira,Comercio y reparación de vehículos,46.762
2024,La Guajira,Comercio y reparación de vehículos,55.486
2025,La Guajira,Comercio y reparación de vehículos,45.752
2015,La Guajira,Alojamiento y servicios de comida,22.223119999999998
2016,La Guajira,Alojamiento y servicios de comida,23.782205
2017,La Guajira,Alojamiento y servicios de comida,28.505813
2018,La Guajira,Alojamiento y servicios de comida,26.888954000000002
2019,La Guajira,Alojamiento y servicios de comida,32.279354
2020,La Guajira,Alojamiento y servicios de comida,28.541665000000002
2021,La Guajira,Alojamiento y servicios de comida,26.418
2022,La Guajira,Alojamiento y servicios de comida,22.835
2023,La Guajira,Alojamiento y servicios de comida,20.52
2024,La Guajira,Alojamiento y servicios de comida,23.926
2025,La Guajira,Alojamiento y servicios de comida,23.271
2015,La Guajira,Transporte y almacenamiento,37.654131
2016,La Guajira,Transporte y almacenamiento,38.448743
2017,La Guajira,Transporte y almacenamiento,38.293701
2018,La Guajira,Transporte y almacenamiento,43.948741999999996
2019,La Guajira,Transporte y almacenamiento,49.191013
2020,La Guajira,Transporte y almacenamiento,45.077667999999996
2021,La Guajira,Transporte y almacenamiento,47.469
2022,La Guajira,Transporte y almacenamiento,44.71
2023,La Guajira,Transporte y almacenamiento,47.834
2024,La Guajira,Transporte y almacenamiento,43.414
2025,La Guajira,Transporte y almacenamiento,49.07
2015,La Guajira,Información y comunicaciones,3.9590349999999996
2016,La Guajira,Información y comunicaciones,3.107652
2017,La Guajira,Información y comunicaciones,3.87015
2018,La Guajira,Información y comunicaciones,3.2151419999999997
2019,La Guajira,Información y comunicaciones,3.139375
2020,La Guajira,Información y comunicaciones,1.978203
2021,La Guajira,Información y comunicaciones,2.057
2022,La Guajira,Información y comunicaciones,2.023
2023,La Guajira,Información y comunicaciones,1.226
2024,La Guajira,Información y comunicaciones,1.429
2025,La Guajira,Información y comunicaciones,0.99
2015,La Guajira,Actividades financieras y de seguros,1.8114480000000002
2016,La Guajira,Actividades financieras y de seguros,1.2650039999999998
2017,La Guajira,Actividades financieras y de seguros,2.158807
2018,La Guajira,Actividades financieras y de seguros,1.319998
2019,La Guajira,Actividades financieras y de seguros,1.647682
2020,La Guajira,Actividades financieras y de seguros,1.349653
2021,La Guajira,Actividades financieras y de seguros,1.441
2022,La Guajira,Actividades financieras y de seguros,1.872
2023,La Guajira,Actividades financieras y de seguros,2.536
2024,La Guajira,Actividades financieras y de seguros,2.715
2025,La Guajira,Actividades financieras y de seguros,2.231
2015,La Guajira,Actividades inmobiliarias,0.35034
2016,La Guajira,Actividades inmobiliarias,0.22577799999999998
2017,La Guajira,Actividades inmobiliarias,0.32252600000000003
2018,La Guajira,Actividades inmobiliarias,0.323366
2019,La Guajira,Actividades inmobiliarias,0.353429
2020,La Guajira,Actividades inmobiliarias,0.190464
2021,La Guajira,Actividades inmobiliarias,0.35
2022,La Guajira,Actividades inmobiliarias,0.319
2023,La Guajira,Actividades inmobiliarias,0.3
2024,La Guajira,Actividades inmobiliarias,0.191
2025,La Guajira,Actividades inmobiliarias,0.159
2015,La Guajira,"Actividades profesionales, científicas, técnicas y de servicios administrativos",8.123293
2016,La Guajira,"Actividades profesionales, científicas, técnicas y de servicios administrativos",7.650796000000001
2017,La Guajira,"Actividades profesionales, científicas, técnicas y de servicios administrativos",8.003082000000001
2018,La Guajira,"Actividades profesionales, científicas, técnicas y de servicios administrativos",8.272829
2019,La Guajira,"Actividades profesionales, científicas, técnicas y de servicios administrativos",8.37638
2020,La Guajira,"Actividades profesionales, científicas, técnicas y de servicios administrativos",9.544621999999999
2021,La Guajira,"Actividades profesionales, científicas, técnicas y de servicios administrativos",15.804
2022,La Guajira,"Actividades profesionales, científicas, técnicas y de servicios administrativos",12.621
2023,La Guajira,"Actividades profesionales, científicas, técnicas y de servicios administrativos",13.093
2024,La Guajira,"Actividades profesionales, científicas, técnicas y de servicios administrativos",10.234
2025,La Guajira,"Actividades profesionales, científicas, técnicas y de servicios administrativos",12.573
2015,La Guajira,"Administración pública y defensa, educación y atención de la salud humana",41.7611
2016,La Guajira,"Administración pública y defensa, educación y atención de la salud humana",37.162014000000006
2017,La Guajira,"Administración pública y defensa, educación y atención de la salud humana",44.692974
2018,La Guajira,"Administración pública y defensa, educación y atención de la salud humana",46.209067000000005
2019,La Guajira,"Administración pública y defensa, educación y atención de la salud humana",51.172447
2020,La Guajira,"Administración pública y defensa, educación y atención de la salud humana",38.710544999999996
2021,La Guajira,"Administración pública y defensa, educación y atención de la salud humana",35.764
2022,La Guajira,"Administración pública y defensa, educación y atención de la salud humana",31.566
2023,La Guajira,"Administración pública y defensa, educación y atención de la salud humana",42.776
2024,La Guajira,"Administración pública y defensa, educación y atención de la salud humana",44.93
2025,La Guajira,"Administración pública y defensa, educación y atención de la salud humana",44.639
2015,La Guajira,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",24.595415
2016,La Guajira,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",25.171311000000003
2017,La Guajira,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",27.339568
2018,La Guajira,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",26.293076
2019,La Guajira,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",31.056896000000002
2020,La Guajira,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",27.892815
2021,La Guajira,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",27.304
2022,La Guajira,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",30.733
2023,La Guajira,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",27.482
2024,La Guajira,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",35.336
2025,La Guajira,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",35.882
2015,Magdalena,Total ocupados,522.792461
2016,Magdalena,Total ocupados,530.237161
2017,Magdalena,Total ocupados,543.7999
2018,Magdalena,Total ocupados,546.924341
2019,Magdalena,Total ocupados,564.542422
2020,Magdalena,Total ocupados,503.028335
2021,Magdalena,Total ocupados,549.593
2022,Magdalena,Total ocupados,590.561
2023,Magdalena,Total ocupados,603.742
2024,Magdalena,Total ocupados,575.79
2025,Magdalena,Total ocupados,602.07
2015,Magdalena,No informa,0.031901
2016,Magdalena,No informa,0.014327999999999999
2017,Magdalena,No informa,0.13079400000000002
2018,Magdalena,No informa,0.0
2019,Magdalena,No informa,0.0
2020,Magdalena,No informa,0.0
2021,Magdalena,No informa,0.765
2022,Magdalena,No informa,0.059
2023,Magdalena,No informa,0.016
2024,Magdalena,No informa,0.0
2025,Magdalena,No informa,0.0
2015,Magdalena,"Agricultura, ganadería, caza, silvicultura y pesca",102.947295
2016,Magdalena,"Agricultura, ganadería, caza, silvicultura y pesca",103.804418
2017,Magdalena,"Agricultura, ganadería, caza, silvicultura y pesca",112.273886
2018,Magdalena,"Agricultura, ganadería, caza, silvicultura y pesca",103.815845
2019,Magdalena,"Agricultura, ganadería, caza, silvicultura y pesca",115.21366400000001
2020,Magdalena,"Agricultura, ganadería, caza, silvicultura y pesca",99.1616
2021,Magdalena,"Agricultura, ganadería, caza, silvicultura y pesca",122.8
2022,Magdalena,"Agricultura, ganadería, caza, silvicultura y pesca",124.452
2023,Magdalena,"Agricultura, ganadería, caza, silvicultura y pesca",128.373
2024,Magdalena,"Agricultura, ganadería, caza, silvicultura y pesca",128.695
2025,Magdalena,"Agricultura, ganadería, caza, silvicultura y pesca",127.717
2015,Magdalena,Explotación de minas y canteras,1.9591489999999998
2016,Magdalena,Explotación de minas y canteras,1.857106
2017,Magdalena,Explotación de minas y canteras,1.471828
2018,Magdalena,Explotación de minas y canteras,2.310772
2019,Magdalena,Explotación de minas y canteras,1.8392760000000001
2020,Magdalena,Explotación de minas y canteras,1.732699
2021,Magdalena,Explotación de minas y canteras,1.892
2022,Magdalena,Explotación de minas y canteras,1.671
2023,Magdalena,Explotación de minas y canteras,1.737
2024,Magdalena,Explotación de minas y canteras,2.051
2025,Magdalena,Explotación de minas y canteras,1.667
2015,Magdalena,Industrias manufactureras,40.272669
2016,Magdalena,Industrias manufactureras,35.966834000000006
2017,Magdalena,Industrias manufactureras,40.666244
2018,Magdalena,Industrias manufactureras,42.315657
2019,Magdalena,Industrias manufactureras,43.486813999999995
2020,Magdalena,Industrias manufactureras,32.104489
2021,Magdalena,Industrias manufactureras,33.7
2022,Magdalena,Industrias manufactureras,34.364
2023,Magdalena,Industrias manufactureras,32.716
2024,Magdalena,Industrias manufactureras,30.4
2025,Magdalena,Industrias manufactureras,34.642
2015,Magdalena,"Suministro de electricidad, gas, agua y gestión de desechos",3.5375419999999997
2016,Magdalena,"Suministro de electricidad, gas, agua y gestión de desechos",4.170476
2017,Magdalena,"Suministro de electricidad, gas, agua y gestión de desechos",4.317386000000001
2018,Magdalena,"Suministro de electricidad, gas, agua y gestión de desechos",2.959753
2019,Magdalena,"Suministro de electricidad, gas, agua y gestión de desechos",5.4916030000000005
2020,Magdalena,"Suministro de electricidad, gas, agua y gestión de desechos",4.3998990000000004
2021,Magdalena,"Suministro de electricidad, gas, agua y gestión de desechos",5.435
2022,Magdalena,"Suministro de electricidad, gas, agua y gestión de desechos",7.968
2023,Magdalena,"Suministro de electricidad, gas, agua y gestión de desechos",7.266
2024,Magdalena,"Suministro de electricidad, gas, agua y gestión de desechos",6.195
2025,Magdalena,"Suministro de electricidad, gas, agua y gestión de desechos",5.512
2015,Magdalena,Construcción,34.084497999999996
2016,Magdalena,Construcción,41.302873
2017,Magdalena,Construcción,37.038545
2018,Magdalena,Construcción,41.390057
2019,Magdalena,Construcción,40.978271
2020,Magdalena,Construcción,42.019071000000004
2021,Magdalena,Construcción,42.794
2022,Magdalena,Construcción,40.122
2023,Magdalena,Construcción,44.664
2024,Magdalena,Construcción,38.523
2025,Magdalena,Construcción,47.327
2015,Magdalena,Comercio y reparación de vehículos,111.74919100000001
2016,Magdalena,Comercio y reparación de vehículos,111.431791
2017,Magdalena,Comercio y reparación de vehículos,113.67653999999999
2018,Magdalena,Comercio y reparación de vehículos,114.802449
2019,Magdalena,Comercio y reparación de vehículos,119.575593
2020,Magdalena,Comercio y reparación de vehículos,112.487177
2021,Magdalena,Comercio y reparación de vehículos,103.751
2022,Magdalena,Comercio y reparación de vehículos,121.987
2023,Magdalena,Comercio y reparación de vehículos,115.664
2024,Magdalena,Comercio y reparación de vehículos,105.715
2025,Magdalena,Comercio y reparación de vehículos,108.421
2015,Magdalena,Alojamiento y servicios de comida,42.385652
2016,Magdalena,Alojamiento y servicios de comida,49.725805
2017,Magdalena,Alojamiento y servicios de comida,42.49192
2018,Magdalena,Alojamiento y servicios de comida,41.966189
