Fecha,Departamentos,Concepto,Valor
2016,Caldas,Población fuera de la fuerza de trabajo,238.64169
2017,Caldas,Población fuera de la fuerza de trabajo,236.95010399999998
2018,Caldas,Población fuera de la fuerza de trabajo,235.55334299999998
2019,Caldas,Población fuera de la fuerza de trabajo,244.161583
2020,Caldas,Población fuera de la fuerza de trabajo,247.796803
2021,Caldas,Población fuera de la fuerza de trabajo,258.597
2022,Caldas,Población fuera de la fuerza de trabajo,244.616
2023,Caldas,Población fuera de la fuerza de trabajo,252.533
2024,Caldas,Población fuera de la fuerza de trabajo,256.581
2025,Caldas,Población fuera de la fuerza de trabajo,244.244
2007,Caldas,Población subocupada,11.8324
2008,Caldas,Población subocupada,10.974065000000001
2009,Caldas,Población subocupada,13.483659
2010,Caldas,Población subocupada,17.54412
2011,Caldas,Población subocupada,14.666753
2012,Caldas,Población subocupada,10.904905000000001
2013,Caldas,Población subocupada,10.523755999999999
2014,Caldas,Población subocupada,10.541356
2015,Caldas,Población subocupada,9.341215
2016,Caldas,Población subocupada,8.684707
2017,Caldas,Población subocupada,11.234619
2018,Caldas,Población subocupada,10.520019
2019,Caldas,Población subocupada,11.066377000000001
2020,Caldas,Población subocupada,0.0
2021,Caldas,Población subocupada,8.581
2022,Caldas,Población subocupada,9.668
2023,Caldas,Población subocupada,10.097
2024,Caldas,Población subocupada,7.612
2025,Caldas,Población subocupada,8.822
2007,Caldas,Fuerza de trabajo potencial,0.0
2008,Caldas,Fuerza de trabajo potencial,0.0
2009,Caldas,Fuerza de trabajo potencial,0.0
2010,Caldas,Fuerza de trabajo potencial,0.0
2011,Caldas,Fuerza de trabajo potencial,0.0
2012,Caldas,Fuerza de trabajo potencial,0.0
2013,Caldas,Fuerza de trabajo potencial,0.0
2014,Caldas,Fuerza de trabajo potencial,0.0
2015,Caldas,Fuerza de trabajo potencial,0.0
2016,Caldas,Fuerza de trabajo potencial,0.0
2017,Caldas,Fuerza de trabajo potencial,0.0
2018,Caldas,Fuerza de trabajo potencial,0.0
2019,Caldas,Fuerza de trabajo potencial,0.0
2020,Caldas,Fuerza de trabajo potencial,0.0
2021,Caldas,Fuerza de trabajo potencial,21.524
2022,Caldas,Fuerza de trabajo potencial,24.656
2023,Caldas,Fuerza de trabajo potencial,24.054
2024,Caldas,Fuerza de trabajo potencial,19.536
2025,Caldas,Fuerza de trabajo potencial,28.004
2007,Caquetá,% población en edad de trabajar,64.551813112
2008,Caquetá,% población en edad de trabajar,65.052772126
2009,Caquetá,% población en edad de trabajar,65.541013825
2010,Caquetá,% población en edad de trabajar,66.019234494
2011,Caquetá,% población en edad de trabajar,66.484457564
2012,Caquetá,% población en edad de trabajar,66.934777992
2013,Caquetá,% población en edad de trabajar,67.380624675
2014,Caquetá,% población en edad de trabajar,67.820085185
2015,Caquetá,% población en edad de trabajar,68.261007285
2016,Caquetá,% población en edad de trabajar,68.704821882
2017,Caquetá,% población en edad de trabajar,69.13346336
2018,Caquetá,% población en edad de trabajar,69.638428865
2019,Caquetá,% población en edad de trabajar,70.093150357
2020,Caquetá,% población en edad de trabajar,70.545730192
2021,Caquetá,% población en edad de trabajar,71.00599026
2022,Caquetá,% población en edad de trabajar,71.456199126
2023,Caquetá,% población en edad de trabajar,71.896156196
2024,Caquetá,% población en edad de trabajar,72.597409796
2025,Caquetá,% población en edad de trabajar,73.093758319
2007,Caquetá,Tasa Global de Participación (TGP),38.884225458
2008,Caquetá,Tasa Global de Participación (TGP),35.921110811
2009,Caquetá,Tasa Global de Participación (TGP),37.899397347
2010,Caquetá,Tasa Global de Participación (TGP),39.197490511
2011,Caquetá,Tasa Global de Participación (TGP),38.82952548
2012,Caquetá,Tasa Global de Participación (TGP),39.18737192
2013,Caquetá,Tasa Global de Participación (TGP),35.459870344
2014,Caquetá,Tasa Global de Participación (TGP),40.138910189
2015,Caquetá,Tasa Global de Participación (TGP),41.368974518
2016,Caquetá,Tasa Global de Participación (TGP),46.039589638
2017,Caquetá,Tasa Global de Participación (TGP),43.533830663
2018,Caquetá,Tasa Global de Participación (TGP),43.480674976
2019,Caquetá,Tasa Global de Participación (TGP),43.0833501
2020,Caquetá,Tasa Global de Participación (TGP),42.638646795
2021,Caquetá,Tasa Global de Participación (TGP),39.37869638
2022,Caquetá,Tasa Global de Participación (TGP),46.030061607
2023,Caquetá,Tasa Global de Participación (TGP),43.623904907
2024,Caquetá,Tasa Global de Participación (TGP),44.678035471
2025,Caquetá,Tasa Global de Participación (TGP),40.999137302
2007,Caquetá,Tasa de Ocupación (TO),32.641389282
2008,Caquetá,Tasa de Ocupación (TO),30.974223602
2009,Caquetá,Tasa de Ocupación (TO),30.198691431
2010,Caquetá,Tasa de Ocupación (TO),32.281893404
2011,Caquetá,Tasa de Ocupación (TO),32.291149733
2012,Caquetá,Tasa de Ocupación (TO),33.250822667
2013,Caquetá,Tasa de Ocupación (TO),30.638121029
2014,Caquetá,Tasa de Ocupación (TO),34.898087187
2015,Caquetá,Tasa de Ocupación (TO),36.197894399
2016,Caquetá,Tasa de Ocupación (TO),40.204198952
2017,Caquetá,Tasa de Ocupación (TO),37.776766954
2018,Caquetá,Tasa de Ocupación (TO),37.198920774
2019,Caquetá,Tasa de Ocupación (TO),35.612249468
2020,Caquetá,Tasa de Ocupación (TO),31.800740112
2021,Caquetá,Tasa de Ocupación (TO),32.324186406
2022,Caquetá,Tasa de Ocupación (TO),39.023853777
2023,Caquetá,Tasa de Ocupación (TO),36.284203933
2024,Caquetá,Tasa de Ocupación (TO),36.210245006
2025,Caquetá,Tasa de Ocupación (TO),33.963121381
2007,Caquetá,Tasa de Desocupación (TD),16.054932566
2008,Caquetá,Tasa de Desocupación (TD),13.771531829
2009,Caquetá,Tasa de Desocupación (TD),20.318808358
2010,Caquetá,Tasa de Desocupación (TD),17.642958816
2011,Caquetá,Tasa de Desocupación (TD),16.838670228
2012,Caquetá,Tasa de Desocupación (TD),15.149138517
2013,Caquetá,Tasa de Desocupación (TD),13.597763522
2014,Caquetá,Tasa de Desocupación (TD),13.056714737
2015,Caquetá,Tasa de Desocupación (TD),12.499899208
2016,Caquetá,Tasa de Desocupación (TD),12.674723498
2017,Caquetá,Tasa de Desocupación (TD),13.224344427
2018,Caquetá,Tasa de Desocupación (TD),14.447232492
2019,Caquetá,Tasa de Desocupación (TD),17.341039206
2020,Caquetá,Tasa de Desocupación (TD),25.418036212
2021,Caquetá,Tasa de Desocupación (TD),17.914534058
2022,Caquetá,Tasa de Desocupación (TD),15.220939502
2023,Caquetá,Tasa de Desocupación (TD),16.824951801
2024,Caquetá,Tasa de Desocupación (TD),18.952915847
2025,Caquetá,Tasa de Desocupación (TD),17.161375541
2007,Caquetá,Tasa de Subocupación (TS),7.318948897
2008,Caquetá,Tasa de Subocupación (TS),6.544349316
2009,Caquetá,Tasa de Subocupación (TS),4.387450591
2010,Caquetá,Tasa de Subocupación (TS),5.392765268
2011,Caquetá,Tasa de Subocupación (TS),6.20366741
2012,Caquetá,Tasa de Subocupación (TS),6.238368287
2013,Caquetá,Tasa de Subocupación (TS),6.358022179
2014,Caquetá,Tasa de Subocupación (TS),7.996188726
2015,Caquetá,Tasa de Subocupación (TS),9.990819955
2016,Caquetá,Tasa de Subocupación (TS),9.173733407
2017,Caquetá,Tasa de Subocupación (TS),8.235943131
2018,Caquetá,Tasa de Subocupación (TS),6.493682884
2019,Caquetá,Tasa de Subocupación (TS),7.991978874
2020,Caquetá,Tasa de Subocupación (TS),0.0
2021,Caquetá,Tasa de Subocupación (TS),8.4295091
2022,Caquetá,Tasa de Subocupación (TS),8.89161813
2023,Caquetá,Tasa de Subocupación (TS),8.341687388
2024,Caquetá,Tasa de Subocupación (TS),9.970237865
2025,Caquetá,Tasa de Subocupación (TS),9.259658279
2007,Caquetá,Población total,187.578
2008,Caquetá,Población total,188.736
2009,Caquetá,Población total,189.875
2010,Caquetá,Población total,191.011
2011,Caquetá,Población total,192.087
2012,Caquetá,Población total,193.079
2013,Caquetá,Población total,193.989
2014,Caquetá,Población total,194.87
2015,Caquetá,Población total,195.734
2016,Caquetá,Población total,196.583
2017,Caquetá,Población total,197.395
2018,Caquetá,Población total,197.997
2019,Caquetá,Población total,200.536
2020,Caquetá,Población total,203.159
2021,Caquetá,Población total,205.737
2022,Caquetá,Población total,208.297
2023,Caquetá,Población total,210.907
2024,Caquetá,Población total,213.471
2025,Caquetá,Población total,216.008
2007,Caquetá,Población en edad de trabajar (PET),121.085
2008,Caquetá,Población en edad de trabajar (PET),122.778
2009,Caquetá,Población en edad de trabajar (PET),124.446
2010,Caquetá,Población en edad de trabajar (PET),126.104
2011,Caquetá,Población en edad de trabajar (PET),127.708
2012,Caquetá,Población en edad de trabajar (PET),129.237
2013,Caquetá,Población en edad de trabajar (PET),130.711
2014,Caquetá,Población en edad de trabajar (PET),132.161
2015,Caquetá,Población en edad de trabajar (PET),133.61
2016,Caquetá,Población en edad de trabajar (PET),135.062
2017,Caquetá,Población en edad de trabajar (PET),136.466
2018,Caquetá,Población en edad de trabajar (PET),137.882
2019,Caquetá,Población en edad de trabajar (PET),140.562
2020,Caquetá,Población en edad de trabajar (PET),143.32
2021,Caquetá,Población en edad de trabajar (PET),146.085
2022,Caquetá,Población en edad de trabajar (PET),148.841
2023,Caquetá,Población en edad de trabajar (PET),151.634
2024,Caquetá,Población en edad de trabajar (PET),154.974
2025,Caquetá,Población en edad de trabajar (PET),157.888
2007,Caquetá,Fuerza de trabajo,47.082964
2008,Caquetá,Fuerza de trabajo,44.103221
2009,Caquetá,Fuerza de trabajo,47.164284
2010,Caquetá,Fuerza de trabajo,49.429603
2011,Caquetá,Fuerza de trabajo,49.58841
2012,Caquetá,Fuerza de trabajo,50.644584
2013,Caquetá,Fuerza de trabajo,46.349951000000004
2014,Caquetá,Fuerza de trabajo,53.047985
2015,Caquetá,Fuerza de trabajo,55.273087
2016,Caquetá,Fuerza de trabajo,62.181991000000004
2017,Caquetá,Fuerza de trabajo,59.408877000000004
2018,Caquetá,Fuerza de trabajo,59.952023999999994
2019,Caquetá,Fuerza de trabajo,60.558819
2020,Caquetá,Fuerza de trabajo,61.109709
2021,Caquetá,Fuerza de trabajo,57.527
2022,Caquetá,Fuerza de trabajo,68.512
2023,Caquetá,Fuerza de trabajo,66.149
2024,Caquetá,Fuerza de trabajo,69.24
2025,Caquetá,Fuerza de trabajo,64.733
2007,Caquetá,Población ocupada,39.523826
2008,Caquetá,Población ocupada,38.029531999999996
2009,Caquetá,Población ocupada,37.581064
2010,Caquetá,Población ocupada,40.708759
2011,Caquetá,Población ocupada,41.238381999999994
2012,Caquetá,Población ocupada,42.972366
2013,Caquetá,Población ocupada,40.047394
2014,Caquetá,Población ocupada,46.121661
2015,Caquetá,Población ocupada,48.364007
2016,Caquetá,Población ocupada,54.300595
2017,Caquetá,Población ocupada,51.552443
2018,Caquetá,Población ocupada,51.290616
2019,Caquetá,Población ocupada,50.05729
2020,Caquetá,Población ocupada,45.576821
2021,Caquetá,Población ocupada,47.221
2022,Caquetá,Población ocupada,58.083
2023,Caquetá,Población ocupada,55.019
2024,Caquetá,Población ocupada,56.117
2025,Caquetá,Población ocupada,53.624
2007,Caquetá,Población desocupada,7.559138
2008,Caquetá,Población desocupada,6.073689
2009,Caquetá,Población desocupada,9.583219999999999
2010,Caquetá,Población desocupada,8.720844999999999
2011,Caquetá,Población desocupada,8.350029000000001
2012,Caquetá,Población desocupada,7.672218
2013,Caquetá,Población desocupada,6.302557
2014,Caquetá,Población desocupada,6.926323999999999
2015,Caquetá,Población desocupada,6.90908
2016,Caquetá,Población desocupada,7.881395
2017,Caquetá,Población desocupada,7.856435
2018,Caquetá,Población desocupada,8.661408
2019,Caquetá,Población desocupada,10.501528
2020,Caquetá,Población desocupada,15.532888000000002
2021,Caquetá,Población desocupada,10.306
2022,Caquetá,Población desocupada,10.428
2023,Caquetá,Población desocupada,11.129
2024,Caquetá,Población desocupada,13.123
2025,Caquetá,Población desocupada,11.109
2007,Caquetá,Población fuera de la fuerza de trabajo,74.00203599999999
2008,Caquetá,Población fuera de la fuerza de trabajo,78.674779
2009,Caquetá,Población fuera de la fuerza de trabajo,77.281716
2010,Caquetá,Población fuera de la fuerza de trabajo,76.674397
2011,Caquetá,Población fuera de la fuerza de trabajo,78.11959
2012,Caquetá,Población fuera de la fuerza de trabajo,78.592416
2013,Caquetá,Población fuera de la fuerza de trabajo,84.361049
2014,Caquetá,Población fuera de la fuerza de trabajo,79.113015
2015,Caquetá,Población fuera de la fuerza de trabajo,78.336913
2016,Caquetá,Población fuera de la fuerza de trabajo,72.880009
2017,Caquetá,Población fuera de la fuerza de trabajo,77.057123
2018,Caquetá,Población fuera de la fuerza de trabajo,77.929976
2019,Caquetá,Población fuera de la fuerza de trabajo,80.003181
2020,Caquetá,Población fuera de la fuerza de trabajo,82.210291
2021,Caquetá,Población fuera de la fuerza de trabajo,88.559
2022,Caquetá,Población fuera de la fuerza de trabajo,80.329
2023,Caquetá,Población fuera de la fuerza de trabajo,85.485
2024,Caquetá,Población fuera de la fuerza de trabajo,85.735
2025,Caquetá,Población fuera de la fuerza de trabajo,93.155
2007,Caquetá,Población subocupada,3.445978
2008,Caquetá,Población subocupada,2.886269
2009,Caquetá,Población subocupada,2.0693099999999998
2010,Caquetá,Población subocupada,2.665622
2011,Caquetá,Población subocupada,3.0763000000000003
2012,Caquetá,Población subocupada,3.159396
2013,Caquetá,Población subocupada,2.94694
2014,Caquetá,Población subocupada,4.241817
2015,Caquetá,Población subocupada,5.522234999999999
2016,Caquetá,Población subocupada,5.70441
2017,Caquetá,Población subocupada,4.892881
2018,Caquetá,Población subocupada,3.893094
2019,Caquetá,Población subocupada,4.839848
2020,Caquetá,Población subocupada,0.0
2021,Caquetá,Población subocupada,4.849
2022,Caquetá,Población subocupada,6.092
2023,Caquetá,Población subocupada,5.518
2024,Caquetá,Población subocupada,6.903
2025,Caquetá,Población subocupada,5.994
2007,Caquetá,Fuerza de trabajo potencial,0.0
2008,Caquetá,Fuerza de trabajo potencial,0.0
2009,Caquetá,Fuerza de trabajo potencial,0.0
2010,Caquetá,Fuerza de trabajo potencial,0.0
2011,Caquetá,Fuerza de trabajo potencial,0.0
2012,Caquetá,Fuerza de trabajo potencial,0.0
2013,Caquetá,Fuerza de trabajo potencial,0.0
2014,Caquetá,Fuerza de trabajo potencial,0.0
2015,Caquetá,Fuerza de trabajo potencial,0.0
2016,Caquetá,Fuerza de trabajo potencial,0.0
2017,Caquetá,Fuerza de trabajo potencial,0.0
2018,Caquetá,Fuerza de trabajo potencial,0.0
2019,Caquetá,Fuerza de trabajo potencial,0.0
2020,Caquetá,Fuerza de trabajo potencial,0.0
2021,Caquetá,Fuerza de trabajo potencial,4.257
2022,Caquetá,Fuerza de trabajo potencial,5.67
2023,Caquetá,Fuerza de trabajo potencial,6.687
2024,Caquetá,Fuerza de trabajo potencial,8.896
2025,Caquetá,Fuerza de trabajo potencial,4.697
2007,Cauca,% población en edad de trabajar,69.845169285
2008,Cauca,% población en edad de trabajar,70.296598525
2009,Cauca,% población en edad de trabajar,70.908631667
2010,Cauca,% población en edad de trabajar,71.523371575
2011,Cauca,% población en edad de trabajar,72.130179236
2012,Cauca,% población en edad de trabajar,72.728726047
2013,Cauca,% población en edad de trabajar,73.308147901
2014,Cauca,% población en edad de trabajar,73.865295598
2015,Cauca,% población en edad de trabajar,74.395116196
2016,Cauca,% población en edad de trabajar,74.885380437
2017,Cauca,% población en edad de trabajar,75.328753734
2018,Cauca,% población en edad de trabajar,75.717804363
2019,Cauca,% población en edad de trabajar,76.065778016
2020,Cauca,% población en edad de trabajar,76.384691514
2021,Cauca,% población en edad de trabajar,76.697514882
2022,Cauca,% población en edad de trabajar,76.982444726
2023,Cauca,% población en edad de trabajar,77.257624494
2024,Cauca,% población en edad de trabajar,77.375875979
2025,Cauca,% población en edad de trabajar,77.609854678
2007,Cauca,Tasa Global de Participación (TGP),47.733714337
2008,Cauca,Tasa Global de Participación (TGP),43.140251371
2009,Cauca,Tasa Global de Participación (TGP),45.642321642
2010,Cauca,Tasa Global de Participación (TGP),43.849592749
2011,Cauca,Tasa Global de Participación (TGP),44.515160367
2012,Cauca,Tasa Global de Participación (TGP),46.494259383
2013,Cauca,Tasa Global de Participación (TGP),46.297924446
2014,Cauca,Tasa Global de Participación (TGP),48.011697582
2015,Cauca,Tasa Global de Participación (TGP),49.344166361
2016,Cauca,Tasa Global de Participación (TGP),50.021739686
2017,Cauca,Tasa Global de Participación (TGP),49.264259189
2018,Cauca,Tasa Global de Participación (TGP),50.204017257
2019,Cauca,Tasa Global de Participación (TGP),46.532557211
2020,Cauca,Tasa Global de Participación (TGP),43.193631277
2021,Cauca,Tasa Global de Participación (TGP),45.686917011
2022,Cauca,Tasa Global de Participación (TGP),50.130140082
2023,Cauca,Tasa Global de Participación (TGP),51.410169433
2024,Cauca,Tasa Global de Participación (TGP),58.812291938
2025,Cauca,Tasa Global de Participación (TGP),51.960207226
2007,Cauca,Tasa de Ocupación (TO),41.018925428
2008,Cauca,Tasa de Ocupación (TO),35.327977728
2009,Cauca,Tasa de Ocupación (TO),38.145050158
2010,Cauca,Tasa de Ocupación (TO),36.219233394
2011,Cauca,Tasa de Ocupación (TO),36.210980073
2012,Cauca,Tasa de Ocupación (TO),37.614793578
2013,Cauca,Tasa de Ocupación (TO),37.880514963
2014,Cauca,Tasa de Ocupación (TO),39.308086122
2015,Cauca,Tasa de Ocupación (TO),40.674414259
2016,Cauca,Tasa de Ocupación (TO),43.543068368
2017,Cauca,Tasa de Ocupación (TO),42.219069019
2018,Cauca,Tasa de Ocupación (TO),42.156660733
2019,Cauca,Tasa de Ocupación (TO),38.545836411
2020,Cauca,Tasa de Ocupación (TO),32.779552725
2021,Cauca,Tasa de Ocupación (TO),37.090038254
2022,Cauca,Tasa de Ocupación (TO),43.270293037
2023,Cauca,Tasa de Ocupación (TO),44.973663501
2024,Cauca,Tasa de Ocupación (TO),51.157534501
2025,Cauca,Tasa de Ocupación (TO),46.507623246
2007,Cauca,Tasa de Desocupación (TD),14.067182917
2008,Cauca,Tasa de Desocupación (TD),18.109012799
2009,Cauca,Tasa de Desocupación (TD),16.426139633
2010,Cauca,Tasa de Desocupación (TD),17.401209172
2011,Cauca,Tasa de Desocupación (TD),18.654723977
2012,Cauca,Tasa de Desocupación (TD),19.097983112
2013,Cauca,Tasa de Desocupación (TD),18.180965093
2014,Cauca,Tasa de Desocupación (TD),18.128106061
2015,Cauca,Tasa de Desocupación (TD),17.569963669
2016,Cauca,Tasa de Desocupación (TD),12.951711314
2017,Cauca,Tasa de Desocupación (TD),14.300814192
2018,Cauca,Tasa de Desocupación (TD),16.029307939
2019,Cauca,Tasa de Desocupación (TD),17.163726386
2020,Cauca,Tasa de Desocupación (TD),24.110217743
2021,Cauca,Tasa de Desocupación (TD),18.816937801
2022,Cauca,Tasa de Desocupación (TD),13.684077152
2023,Cauca,Tasa de Desocupación (TD),12.519908031
2024,Cauca,Tasa de Desocupación (TD),13.015574101
2025,Cauca,Tasa de Desocupación (TD),10.493768735
2007,Cauca,Tasa de Subocupación (TS),9.047359634
2008,Cauca,Tasa de Subocupación (TS),10.516491889
2009,Cauca,Tasa de Subocupación (TS),11.68968236
2010,Cauca,Tasa de Subocupación (TS),12.45908864
2011,Cauca,Tasa de Subocupación (TS),10.932501255
2012,Cauca,Tasa de Subocupación (TS),11.1889493
2013,Cauca,Tasa de Subocupación (TS),13.596418586
2014,Cauca,Tasa de Subocupación (TS),15.07160809
2015,Cauca,Tasa de Subocupación (TS),14.56045147
2016,Cauca,Tasa de Subocupación (TS),13.368408399
2017,Cauca,Tasa de Subocupación (TS),11.403050626
2018,Cauca,Tasa de Subocupación (TS),14.996546734
2019,Cauca,Tasa de Subocupación (TS),14.923019648
2020,Cauca,Tasa de Subocupación (TS),0.0
2021,Cauca,Tasa de Subocupación (TS),10.887669623
2022,Cauca,Tasa de Subocupación (TS),13.507486543
2023,Cauca,Tasa de Subocupación (TS),14.611887189
2024,Cauca,Tasa de Subocupación (TS),13.486524166
2025,Cauca,Tasa de Subocupación (TS),9.345437077
2007,Cauca,Población total,647.223
2008,Cauca,Población total,665.917
2009,Cauca,Población total,673.045
2010,Cauca,Población total,680.228
2011,Cauca,Población total,687.36
2012,Cauca,Población total,694.335
2013,Cauca,Población total,701.199
2014,Cauca,Población total,708.158
2015,Cauca,Población total,715.344
2016,Cauca,Población total,722.826
2017,Cauca,Población total,730.486
2018,Cauca,Población total,738.92
2019,Cauca,Población total,746.45
2020,Cauca,Población total,753.778
2021,Cauca,Población total,760.417
2022,Cauca,Población total,766.992
2023,Cauca,Población total,773.513
2024,Cauca,Población total,780.104
2025,Cauca,Población total,786.659
2007,Cauca,Población en edad de trabajar (PET),452.054
2008,Cauca,Población en edad de trabajar (PET),468.117
2009,Cauca,Población en edad de trabajar (PET),477.247
2010,Cauca,Población en edad de trabajar (PET),486.522
2011,Cauca,Población en edad de trabajar (PET),495.794
2012,Cauca,Población en edad de trabajar (PET),504.981
2013,Cauca,Población en edad de trabajar (PET),514.036
2014,Cauca,Población en edad de trabajar (PET),523.083
2015,Cauca,Población en edad de trabajar (PET),532.181
2016,Cauca,Población en edad de trabajar (PET),541.291
2017,Cauca,Población en edad de trabajar (PET),550.266
2018,Cauca,Población en edad de trabajar (PET),559.494
2019,Cauca,Población en edad de trabajar (PET),567.793
2020,Cauca,Población en edad de trabajar (PET),575.771
2021,Cauca,Población en edad de trabajar (PET),583.221
2022,Cauca,Población en edad de trabajar (PET),590.449
2023,Cauca,Población en edad de trabajar (PET),597.598
2024,Cauca,Población en edad de trabajar (PET),603.612
2025,Cauca,Población en edad de trabajar (PET),610.525
2007,Cauca,Fuerza de trabajo,215.78216500000002
2008,Cauca,Fuerza de trabajo,201.94685099999998
2009,Cauca,Fuerza de trabajo,217.826611
2010,Cauca,Fuerza de trabajo,213.337916
2011,Cauca,Fuerza de trabajo,220.703494
2012,Cauca,Fuerza de trabajo,234.78717600000002
2013,Cauca,Fuerza de trabajo,237.987999
2014,Cauca,Fuerza de trabajo,251.14102799999998
2015,Cauca,Fuerza de trabajo,262.600278
2016,Cauca,Fuerza de trabajo,270.763175
2017,Cauca,Fuerza de trabajo,271.084468
2018,Cauca,Fuerza de trabajo,280.888464
2019,Cauca,Fuerza de trabajo,264.208603
2020,Cauca,Fuerza de trabajo,248.696403
2021,Cauca,Fuerza de trabajo,266.456
2022,Cauca,Fuerza de trabajo,295.993
2023,Cauca,Fuerza de trabajo,307.226
2024,Cauca,Fuerza de trabajo,354.998
2025,Cauca,Fuerza de trabajo,317.23
2007,Cauca,Población ocupada,185.427693
2008,Cauca,Población ocupada,165.37626999999998
2009,Cauca,Población ocupada,182.046108
2010,Cauca,Población ocupada,176.214539
2011,Cauca,Población ocupada,179.531867
2012,Cauca,Población ocupada,189.94756099999998
2013,Cauca,Población ocupada,194.719484
2014,Cauca,Población ocupada,205.613916
2015,Cauca,Población ocupada,216.46150500000002
2016,Cauca,Población ocupada,235.69471
2017,Cauca,Población ocupada,232.317182
2018,Cauca,Población ocupada,235.86398699999998
2019,Cauca,Población ocupada,218.860561
2020,Cauca,Población ocupada,188.735159
2021,Cauca,Población ocupada,216.317
2022,Cauca,Población ocupada,255.489
2023,Cauca,Población ocupada,268.762
2024,Cauca,Población ocupada,308.793
2025,Cauca,Población ocupada,283.94
2007,Cauca,Población desocupada,30.354472
2008,Cauca,Población desocupada,36.570581
2009,Cauca,Población desocupada,35.780502999999996
2010,Cauca,Población desocupada,37.123377
2011,Cauca,Población desocupada,41.171628
2012,Cauca,Población desocupada,44.839614999999995
2013,Cauca,Población desocupada,43.268515
2014,Cauca,Población desocupada,45.527112
2015,Cauca,Población desocupada,46.138773
2016,Cauca,Población desocupada,35.068464999999996
2017,Cauca,Población desocupada,38.767286
2018,Cauca,Población desocupada,45.024477
2019,Cauca,Población desocupada,45.348042
2020,Cauca,Población desocupada,59.961244
2021,Cauca,Población desocupada,50.139
2022,Cauca,Población desocupada,40.504
2023,Cauca,Población desocupada,38.464
2024,Cauca,Población desocupada,46.205
2025,Cauca,Población desocupada,33.289
2007,Cauca,Población fuera de la fuerza de trabajo,236.27183499999998
2008,Cauca,Población fuera de la fuerza de trabajo,266.170149
2009,Cauca,Población fuera de la fuerza de trabajo,259.420389
2010,Cauca,Población fuera de la fuerza de trabajo,273.184084
2011,Cauca,Población fuera de la fuerza de trabajo,275.090506
2012,Cauca,Población fuera de la fuerza de trabajo,270.193824
2013,Cauca,Población fuera de la fuerza de trabajo,276.048001
2014,Cauca,Población fuera de la fuerza de trabajo,271.941972
2015,Cauca,Población fuera de la fuerza de trabajo,269.58072200000004
2016,Cauca,Población fuera de la fuerza de trabajo,270.527825
2017,Cauca,Población fuera de la fuerza de trabajo,279.181532
2018,Cauca,Población fuera de la fuerza de trabajo,278.60553600000003
2019,Cauca,Población fuera de la fuerza de trabajo,303.584397
2020,Cauca,Población fuera de la fuerza de trabajo,327.074597
2021,Cauca,Población fuera de la fuerza de trabajo,316.765
2022,Cauca,Población fuera de la fuerza de trabajo,294.456
2023,Cauca,Población fuera de la fuerza de trabajo,290.372
2024,Cauca,Población fuera de la fuerza de trabajo,248.614
2025,Cauca,Población fuera de la fuerza de trabajo,293.295
2007,Cauca,Población subocupada,19.522588
2008,Cauca,Población subocupada,21.237724
2009,Cauca,Población subocupada,25.463239
2010,Cauca,Población subocupada,26.57996
2011,Cauca,Población subocupada,24.128412
2012,Cauca,Población subocupada,26.270218
2013,Cauca,Población subocupada,32.357845000000005
2014,Cauca,Población subocupada,37.850992
2015,Cauca,Población subocupada,38.235786
2016,Cauca,Población subocupada,36.196726999999996
2017,Cauca,Población subocupada,30.911899000000002
2018,Cauca,Población subocupada,42.12357
2019,Cauca,Población subocupada,39.427902
2020,Cauca,Población subocupada,0.0
2021,Cauca,Población subocupada,29.011
2022,Cauca,Población subocupada,39.981
2023,Cauca,Población subocupada,44.892
2024,Cauca,Población subocupada,47.877
2025,Cauca,Población subocupada,29.647
2007,Cauca,Fuerza de trabajo potencial,0.0
2008,Cauca,Fuerza de trabajo potencial,0.0
2009,Cauca,Fuerza de trabajo potencial,0.0
2010,Cauca,Fuerza de trabajo potencial,0.0
2011,Cauca,Fuerza de trabajo potencial,0.0
2012,Cauca,Fuerza de trabajo potencial,0.0
2013,Cauca,Fuerza de trabajo potencial,0.0
2014,Cauca,Fuerza de trabajo potencial,0.0
2015,Cauca,Fuerza de trabajo potencial,0.0
2016,Cauca,Fuerza de trabajo potencial,0.0
2017,Cauca,Fuerza de trabajo potencial,0.0
2018,Cauca,Fuerza de trabajo potencial,0.0
2019,Cauca,Fuerza de trabajo potencial,0.0
2020,Cauca,Fuerza de trabajo potencial,0.0
2021,Cauca,Fuerza de trabajo potencial,61.45
2022,Cauca,Fuerza de trabajo potencial,62.069
2023,Cauca,Fuerza de trabajo potencial,44.127
2024,Cauca,Fuerza de trabajo potencial,56.606
2025,Cauca,Fuerza de trabajo potencial,67.779
2007,Cesar,% población en edad de trabajar,66.218617477
2008,Cesar,% población en edad de trabajar,66.672053695
2009,Cesar,% población en edad de trabajar,67.095161122
2010,Cesar,% población en edad de trabajar,67.498303538
2011,Cesar,% población en edad de trabajar,67.880534401
2012,Cesar,% población en edad de trabajar,68.261130265
2013,Cesar,% población en edad de trabajar,68.651043914
2014,Cesar,% población en edad de trabajar,69.039711663
2015,Cesar,% población en edad de trabajar,69.430140595
2016,Cesar,% población en edad de trabajar,69.830385132
2017,Cesar,% población en edad de trabajar,70.235716252
2018,Cesar,% población en edad de trabajar,70.631851111
2019,Cesar,% población en edad de trabajar,71.009347894
2020,Cesar,% población en edad de trabajar,71.359503602
