Fecha,TES,Bonos Fogafin,Bonos Ley 546/99 ,Títulos de reducción de deuda,Bonos agrarios,Bonos de paz,Bono de seguridad,Depositós pásivos del Tesoro,Otros
2016-06-30,94.17551943445639,0.0,0.0,0.0,0.0,0.0030077639624293256,3.1427797126107406e-05,5.693718341087919,0.12772303269613244
2016-07-31,94.30669084142255,0.0,0.0,0.0,0.0,0.0029342214087885476,3.13518360423679e-05,5.558858050241508,0.13148553509111588
2016-08-31,94.90115399122952,0.0,0.0,0.0,0.0,0.002859285383828932,3.0674347995790914e-05,4.963445290235815,0.13251075880286653
2016-09-30,94.95590301150368,0.0,0.0,0.0,0.0,0.0027365936088747556,2.9590877340684534e-05,4.9045824168405385,0.13674838716957408
2016-10-31,94.60227029737204,0.0,0.0,0.0,0.0,0.0013434600496670206,2.8879510114091802e-05,5.268000419161239,0.12835694390694874
2016-11-30,94.66566719178444,0.0,0.0,0.0,0.0,0.0012861953230639568,2.6872103785311135e-05,5.206170198480305,0.12684954230841877
2016-12-31,94.7740992830943,0.0,0.0,0.0,0.0,0.0012535149400485146,2.7022132251399302e-05,5.096804081637658,0.12781609819574463
2017-01-31,96.32617006536208,0.0,0.0,0.0,0.0,0.0012873071960260278,3.0500012896939175e-05,3.5382285404757283,0.13428358695328893
2017-02-28,96.52909505204632,0.0,0.0,0.0,0.0,0.0012090122691200598,2.9827360966610427e-05,3.3379102028236787,0.1317559054999318
2017-03-31,95.7529275170977,0.0,0.0,0.0,0.0,0.0011423655437255097,2.880084205171398e-05,4.111772121582924,0.13412919493360703
2017-04-30,96.96970512713202,0.0,0.0,0.0,0.0,0.0010666814660377337,2.8527118330187997e-05,2.899086993120281,0.13011267116333822
2017-05-31,96.93746613493637,0.0,0.0,0.0,0.0,0.0010381133428236252,2.847201145549714e-05,2.933381595897902,0.12808568381146454
2017-06-30,96.9078820501852,0.0,0.0,0.0,0.0,0.0010053104004866897,2.821941995370106e-05,2.9586293221373756,0.13245509785698573
2017-07-31,96.46056347005108,0.0,0.0,0.0,0.0,0.0009518506548890486,2.65608782951083e-05,3.410111952371464,0.12834616604425078
2017-08-31,96.52432595780176,0.0,0.0,0.0,0.0,0.0008960751312614783,2.5988677126981146e-05,3.3487198046881335,0.1260321737017083
2017-09-30,96.54729617372463,0.0,0.0,0.0,0.0,0.0008634435269713489,2.5368343215657912e-05,3.326354925782049,0.12546008862313343
2017-10-31,96.56476526969017,0.0,0.0,0.0,0.0,0.0008187313349263065,2.4949257891853442e-05,3.305323695395189,0.12906735432183383
2017-11-30,96.60569863334399,0.0,0.0,0.0,0.0,0.0007875250340725009,2.4756626756814723e-05,3.270293318380566,0.12319576661460307
2017-12-31,94.68790290446977,,0.0,0.0,0.0,0.0007563398623165735,2.3862212208591956e-05,5.183717744319651,0.12759914913606887
2018-01-31,95.19340585362441,,0.0,0.0,0.0,0.0007184254476121511,2.34920226018975e-05,4.6768552614961285,0.12899696740925506
2018-02-28,95.15292208157895,,0.0,0.0,0.0,0.0006809380354227417,2.1459831133714328e-05,4.719921506378971,0.12645401417553534
2018-03-31,95.3171028135595,,0.0,0.0,0.0,0.0006510717488844564,1.85117132109289e-05,4.561012440586396,0.12121516239202133
2018-04-30,95.011913847687,,0.0,0.0,0.0,0.0006271634627133361,1.719089640213479e-05,4.865327941262211,0.12211385669167463
2018-05-31,95.26958138673238,,0.0,0.0,0.0,0.0005896812291440165,1.652318560878048e-05,4.607032033146116,0.12278037570672018
2018-06-30,95.31646972432706,,0.0,0.0,0.0,0.0004741372738967205,1.6346430186120818e-05,4.561301964031818,0.12173782793703676
2018-07-31,95.23356484037842,,0.0,0.0,0.0,0.0004459655215916378,1.446388641260793e-05,4.646416620363385,0.11955810985016313
2018-08-31,95.45510394020458,,0.0,0.0,0.0,0.0,1.2012652733934806e-05,4.42690371346362,0.11755076372396202
2018-09-30,95.50363447816281,,0.0,0.0,0.0,0.0,1.2012652733934806e-05,4.3796845041313395,0.11629691803886842
2018-10-31,95.77440427438853,,0.0,0.0,0.0,0.00037708591263701147,4.989523720917006e-06,4.1085969586689846,0.1166166915061319
2018-11-30,95.74178210765282,,0.0,0.0,0.0,0.00037760799842991943,4.946748928338235e-06,4.13775460918854,0.12008072841125242
2018-12-01,94.6676196725023,,0.0,0.0,0.0,0.00037557030476554297,4.920054687240461e-06,5.215189411144221,0.1168104259940206
2019-01-31,95.00903985551994,,0.0,0.0,0.0,0.00037026542504047893,2.8850793754754137e-06,4.870398430905991,0.12018856306964532
2019-02-28,95.10323160173384,,0.0,0.0,0.0,0.0003632774588070855,4.759015665757679e-06,4.778480100225716,0.11792026156597357
2019-03-31,95.1545139309025,,0.0,0.0,0.0,0.00033830852168325454,2.7324478743625162e-06,4.724733663949091,0.12041136417885787
2019-04-30,95.16074635214935,,0.0,0.0,0.0,0.0003337993973965075,2.688821167443284e-07,4.726697130157415,0.1122224494137408
2019-05-31,95.16273274662393,,0.0,0.0,0.0,0.0003292491175829027,2.684763639701396e-07,4.719564374373828,0.11737336140829209
2019-06-30,95.02961090418223,,0.0,0.0,0.0,0.00031589240611220475,5.224268514562412e-07,4.855611727778276,0.11446095320650569
2019-07-31,94.15380055736323,,0.0,0.0,0.0,0.0003041802554795104,5.108173157723232e-07,5.734041060665462,0.1118536908985353
2019-08-31,94.19775942355625,,0.0,0.0,0.0,0.0002941127242570622,5.067987912300068e-07,5.688932204686108,0.11301375223460636
2019-09-30,93.8125459345118,,0.0,0.0,0.0,0.00029797436665483904,5.192143378861e-07,6.071373211029623,0.11578236087758183
2019-10-31,93.82559987954288,,0.0,0.0,0.0,0.00029279446002522275,5.159347475193371e-07,6.0618123549498355,0.11229445511252356
2019-11-30,93.88147265807333,,0.0,0.0,0.0,0.00028573711748494906,5.111313174089046e-07,6.005375970058999,0.11286512361888862
2019-12-31,94.2916244342007,,0.0,0.0,0.0,0.00029150688065594424,5.246018385940908e-07,5.592286925858765,0.1157966084580494
2020-01-31,91.43319854890169,,0.0,0.0,0.0,0.0002719773242950917,4.999260508374601e-07,8.455449689605226,0.11107928424276005
2020-02-29,91.84797249969051,,0.0,0.0,0.0,0.0002619209890790387,4.938141982633215e-07,8.042043802528239,0.10972128297798231
2020-03-31,91.55128951771145,,0.0,0.0,0.0,0.0005217022520826538,4.933502146017383e-07,8.336028579431636,0.1121597072546231
2020-04-30,93.03722948753263,,0.0,0.0,0.0,0.0002513330099763808,4.959059363714192e-07,6.64975474549911,0.3127639380523406
2020-05-31,92.22071059659893,,0.0,0.0,0.0,0.00023753973128950697,3.5945545133525874e-07,7.335856118375084,0.4431953858392474
2020-06-30,92.39086444709356,,0.0,0.0,0.0,0.00023352756271148475,3.61554299020641e-07,7.1147344633596665,0.49416720042976153
2020-07-31,92.07390788225854,,0.0,0.0,0.0,0.00021766025654182546,2.4203548496762407e-07,7.435162148658199,0.490712066791238
2020-08-31,91.99224992352428,,0.0,0.0,0.0,0.00029081975441854656,2.3840636930655826e-07,7.521372387154733,0.48608663116018935
2020-09-30,91.99319786467821,,0.0,0.0,0.0,0.00024195064814344695,2.353565858541415e-07,7.525581638580575,0.48097831073648956
2020-10-31,92.00705519198199,,0.0,0.0,0.0,0.00024791140616891135,2.3215285384822125e-07,7.497413290770001,0.49528337368900066
2020-11-30,89.16821501950693,,0.0,0.0,0.0,0.0004710152262903291,4.4224338098773555e-07,7.118553387443673,3.7127601355797095
2020-12-31,89.20275628706453,,0.0,0.0,0.0,0.00023551122460759583,2.2239552617446097e-07,7.055738347276132,3.2627298789327837
2021-01-31,90.87074022781533,,0.0,0.0,0.0,0.00023331550739041538,2.2311303419306248e-07,5.3728942437246605,3.7561319898395853
2021-02-28,90.51387710394295,,0.0,0.0,0.0,0.00022001936179357433,2.193996218849378e-07,5.792286364095924,3.6936162931997294
2021-03-31,89.65647996707956,,0.0,0.0,0.0,0.0002195062319560789,2.1929704685540477e-07,6.651410875875002,3.6918896508134993
2021-04-30,89.6566125208054,,0.0,0.0,0.0,0.00020960433690866468,2.1512691477410304e-07,6.72338016634662,3.6197974933841657
2021-05-31,89.81979905472235,,0.0,0.0,0.0,0.00020597473956698907,2.1140168613855625e-07,6.617443153316873,3.5625516058195084
2021-06-30,90.07190776939792,,0.0,0.0,0.0,0.00020430528396193562,2.0968824433213036e-07,6.394211357207529,3.5336763584223196
2021-07-31,89.95568412480219,,0.0,0.0,0.0,0.00020016988480851198,2.054438872050012e-07,6.593656013050024,3.4504594868190868
2021-08-31,91.27715023157431,,0.0,0.0,0.0,0.00020016988480851198,2.054438872050012e-07,5.211395007937162,3.511251433356568
2021-09-30,91.63416728186064,,0.0,0.0,0.0,0.0001952018789605648,2.0278126202395647e-07,4.94755973166231,3.4180775818168225
2021-10-31,91.78939436652362,,0.0,0.0,0.0,0.00019512597596799388,2.0311955707379263e-07,5.48388187990214,2.7265284244787114
2021-11-30,92.02932900694788,,0.0,0.0,0.0,0.00019037725691705023,1.999751357514642e-07,5.284513409196491,2.685967006623584
2021-12-31,92.12020531205803,,0.0,0.0,0.0,0.00019031239370258327,2.0073534569365517e-07,5.188520041780347,2.6910841330325717
2022-01-31,91.38139877686294,,0.0,0.0,0.0,0.00018511298466397698,1.9696688770111324e-07,5.971234995302276,2.647180917883213
2022-02-28,91.54187379098192,,0.0,0.0,0.0,0.00018086587184226933,1.9329945889050158e-07,5.860053468740641,2.5978916811061237
2022-03-31,91.51443738943003,,0.0,0.0,0.0,0.00017893628709063572,1.9124429759814032e-07,5.915112605712256,2.5702708773263305
2022-04-30,91.4455108985915,,0.0,0.0,0.0,0.0001728717204989825,1.8919794935559613e-07,6.0165369314712756,2.5377796451328036
2022-05-31,89.5526000474005,,0.0,0.0,0.0,0.00016790500776755617,1.857332531001631e-07,7.951859131586867,2.4953727302716167
2022-06-30,91.44387411385037,,0.0,0.0,0.0,0.00016937381312672956,1.8772063120764936e-07,6.031716492465671,2.5242398321502226
2022-07-31,91.15947340132209,,0.0,0.0,0.0,0.00016489853748835056,1.8288894031564348e-07,6.380469650209595,2.459891867041882
2022-08-31,91.42364038621794,,0.0,0.0,0.0,0.00016006659706663213,1.8002951984355236e-07,6.155268078665263,2.4209312884902223
2022-09-30,91.28290117882936,,0.0,0.0,0.0,0.00015775391985634876,1.77428413957937e-07,6.328363315105405,2.388577574716965
2022-10-31,90.91295338442823,,0.0,0.0,0.0,0.00015546082532432706,1.748493330308658e-07,6.733078964375486,2.3538120155216116
2022-11-30,90.94574034876364,,0.0,0.0,0.0,0.00015489725813583246,1.7421547979600235e-07,6.708670613435953,2.3454339663268082
2022-12-31,88.83097273972321,,0.0,0.0,0.0,0.00015133703154690135,0.0,8.86864377954332,2.3002321437019324
2023-01-31,89.18935499527313,,0.0,0.0,0.0,0.0001468003435300076,0.0,8.540127206823339,2.270370997560005
2023-02-28,88.99751481008332,,0.0,0.0,0.0,0.00014806678318086557,0.0,8.713128786210845,2.2892083369226683
2023-03-31,88.34735075795706,,0.0,0.0,0.0,0.00014457379302714208,0.0,9.417300220713596,2.2352044475363155
2023-04-30,87.9067713127173,,0.0,0.0,0.0,0.00014182481255320433,0.0,9.900958873991025,2.192127988479124
2023-05-31,88.1546330475484,,0.0,0.0,0.0,0.00013996820963156279,0.0,9.681371277846731,2.1638557063952275
2023-06-30,88.45634699114451,,0.0,0.0,0.0,0.00013937941622276168,0.0,9.38871106911771,2.154802560321543
2023-07-31,88.60705276125034,,0.0,0.0,0.0,0.0001381542903999773,0.0,9.25751573855569,2.135293345903573
2023-08-31,88.55876451539021,,0.0,0.0,0.0,0.00013655864570770286,0.0,9.33480884749788,2.1062900784662086
2023-09-30,89.46652443028229,,0.0,0.0,0.0,0.00013842828811645003,0.0,8.41774879744963,2.1155883439799825
2023-10-31,88.03930399389246,,0.0,0.0,0.0,0.00013519793089235234,0.0,9.896066599089213,2.0644942090874374
2023-11-30,88.02417093324479,,0.0,0.0,0.0,0.0001344144648016616,0.0,9.92064271686779,2.0550519354226204
2023-12-31,89.04339282983422,,0.0,0.0,0.0,0.00013103763039119364,0.0,8.878244253525281,2.078231879010118
2024-01-31,89.55250171469176,,0.0,0.0,0.0,0.00013054815638618801,0.0,8.382977330280731,2.060915210007585
2024-02-28,88.3026789678689,,0.0,0.0,0.0,0.00012688928352439755,0.0,9.681808456241567,2.0153856866060127
2024-03-31,88.92232441605034,,0.0,0.0,0.0,0.00012620300005762345,0.0,9.07306395193409,2.004485429015505
2024-04-30,88.41228007255238,,0.0,0.0,0.0,0.00012797646060598626,0.0,9.632133193046725,1.9554587579402907
2024-05-31,88.66597906661762,,0.0,0.0,0.0,0.00012600375805852109,0.0,9.41097592073821,1.9229190088861023
2024-06-30,88.91971670108443,,0.0,0.0,0.0,0.0001231828730401244,0.0,9.200289498425528,1.8798706176170479
2024-07-31,88.93147113235582,,0.0,0.0,0.0,0.00012262724772398894,0.0,9.190529796621542,1.8778764437749242
2024-08-31,89.09353791542954,,0.0,0.0,0.0,0.00011591105872606207,0.0,9.055964996487052,1.8503811770246854
2024-09-30,89.25103855123557,,0.0,0.0,0.0,0.000118625368576758,0.0,8.925450275882948,1.8233925475129253
2024-10-31,89.31683882056964,,0.0,0.0,0.0,0.00011791642674014741,0.0,8.87054787245642,1.8124953905472176
2024-11-30,89.20313447157865,,0.0,0.0,0.0,0.00011625791540301932,0.0,9.01255563198109,1.784193638524875
2024-12-31,87.9685780603093,,0.0,0.0,0.0,0.0001099207840324886,0.0,10.279316459032469,1.7519955598742052
2025-01-31,86.46556517938512,,0.0,0.0,0.0,0.00010532804284478307,0.0,6.680841282402117,6.853488210169914
2025-02-28,86.97794308573188,,0.0,0.0,0.0,0.00010123145936922355,0.0,6.45647956569796,6.565476117110809
2025-03-31,87.0,,0.0,0.0,0.0,0.0,0.0,6.0,6.000000000000001
2025-04-30,87.20864518878135,,0.0,0.0,0.0,9.704789839030144e-05,0.0,6.343833928650909,6.4474238346693555
2025-05-31,86.46556517938512,,0.0,0.0,0.0,0.00010532804284478307,0.0,6.680841282402117,6.853488210169914
2025-06-30,86.46556517938512,,0.0,0.0,0.0,0.00010532804284478307,0.0,6.680841282402117,6.853488210169914
2025-07-31,85.50799476185739,,0.0,0.0,0.0,9.201224116085707e-05,0.0,8.048686868149035,6.443226357752432
2025-08-31,85.44220157680276,,0.0,0.0,0.0,9.068436166429147e-05,0.0,8.264959853482615,6.292747885352962
2025-09-30,85.33390122755463,,0.0,0.0,0.0,9.017946022585343e-05,0.0,8.279348458142858,6.386660134842277
2025-10-31,85.44425021102255,,0.0,0.0,0.0,8.729788138231292e-05,0.0,8.302255366031003,6.25340712506504
2025-11-30,85.58471073169642,,0.0,0.0,0.0,8.58129103678081e-05,0.0,8.090110074435218,6.325093380958002
2025-12-31,86.17804633822111,,0.0,0.0,0.0,8.459029715677179e-05,0.0,7.98510137112635,5.836767700355376
2026-01-31,86.45634121971949,,0.0,0.0,0.0,8.434605526318506e-05,0.0,7.504551607098084,6.039022827127166
2026-02-28,86.76365675227338,,0.0,0.0,0.0,8.196011256439625e-05,0.0,7.490693838094266,5.745567449519789
2026-03-31,86.37820853786144,,0.0,0.0,0.0,8.179718778829272e-05,0.0,7.741818165238576,5.879891499712202
2026-04-30,86.42475871026382,,0.0,0.0,0.0,8.166865013856857e-05,0.0,7.606013023011268,5.96914659807478
2026-05-31,86.61070738841292,,0.0,0.0,0.0,8.037134372383137e-05,0.0,7.481661090186058,5.90763152140102
2026-06-30,86.82698314596558,,0.0,0.0,0.0,7.871493379107069e-05,0.0,7.330925765327547,5.842012373773092
