Fecha,COP,UVR indexado (COP),USD,% Moneda local,% Moneda extranjera
2009-07-31,74.04951319802228,25.693513654569877,0.2569731474078547,99.74302685259215,0.2569731474078547
2009-08-31,74.77717585846155,25.222824141538453,0.0,100.0,0.0
2009-09-30,74.50718188669596,25.492818113304022,0.0,100.0,0.0
2009-10-31,75.07873834701506,24.92126165298495,0.0,100.0,0.0
2009-11-30,76.93924937831116,23.060750621688847,0.0,100.0,0.0
2009-12-31,77.4391703431408,22.560829656859223,0.0,100.0,0.0
2010-01-31,77.66972214288492,22.330277857115068,0.0,100.0,0.0
2010-02-28,77.43198039414703,22.56801960585297,0.0,100.0,0.0
2010-03-31,77.23175860760986,22.76824139239012,0.0,100.0,0.0
2010-04-30,75.32573766577386,24.67426233422611,0.0,100.0,0.0
2010-05-31,74.91143805454841,25.088561945451588,0.0,100.0,0.0
2010-06-30,74.88498355074486,25.11501644925514,0.0,100.0,0.0
2010-07-31,75.1104126539903,24.88958734600971,0.0,100.0,0.0
2010-08-31,75.24289685739987,24.757103142600155,0.0,100.0,0.0
2010-09-30,77.45892857614282,22.54107142385718,0.0,100.0,0.0
2010-10-31,77.65894891545244,22.341051084547576,0.0,100.0,0.0
2010-11-30,77.66976731895431,22.330232681045672,0.0,100.0,0.0
2010-12-31,78.57975340200292,21.420246597997032,0.0,100.0,0.0
2011-01-31,77.01246273405181,22.987537265948184,0.0,100.0,0.0
2011-02-28,76.88122564716598,23.118774352834013,0.0,100.0,0.0
2011-03-31,77.02869099614279,22.97130900385718,0.0,100.0,0.0
2011-04-30,76.97196235029115,23.028037649708843,0.0,100.0,0.0
2011-05-31,75.5032537986338,24.49674620136617,0.0,100.0,0.0
2011-06-30,74.99797352876362,25.002026471236366,0.0,100.0,0.0
2011-07-31,75.06930858496453,24.930691415035472,0.0,100.0,0.0
2011-08-31,74.90659340880785,25.093406591192142,0.0,100.0,0.0
2011-09-30,75.35159506918949,24.64840493081052,0.0,100.0,0.0
2011-10-31,75.38412466343262,24.615875336567363,0.0,100.0,0.0
2011-11-30,75.44092189355754,24.55907810644247,0.0,100.00000000000003,0.0
2011-12-01,75.80303311599658,24.196966884003416,0.0,100.0,0.0
2012-01-01,75.76499863630455,24.235001363695446,0.0,100.0,0.0
2012-02-01,75.80400401543508,24.195995984564938,0.0,100.0,0.0
2012-03-01,75.47717259926239,24.522827400737608,0.0,100.0,0.0
2012-04-01,74.87400320359997,25.125996796400035,0.0,100.0,0.0
2012-05-01,75.47353094866125,24.134176389793303,0.0,100.0,0.0
2012-06-01,75.6448276078023,24.35517239219772,0.0,100.00000000000003,0.0
2012-07-01,75.31788135838457,24.68211864161544,0.0,100.0,0.0
2012-08-01,74.53373214268714,25.46626785731283,0.0,100.0,0.0
2012-09-30,74.32091662220681,25.679083377793216,0.0,100.0,0.0
2012-10-31,74.93459094749099,25.065409052509004,0.0,100.0,0.0
2012-11-30,74.61516299044474,25.384837009555262,0.0,100.0,0.0
2012-12-31,74.94712023842219,25.052879761577802,0.0,100.0,0.0
