Fecha,USD,EUR,JPY,CHF,UVR (COP),COP,% Moneda local,% Moneda extranjera
2010-07-31,23.554204234809248,0.5804161119439035,0.7841302531426373,0.0,17.623286849117605,57.45796255098659,75.0812494001042,24.918750599895787
2010-08-31,22.93048499957656,0.5520702888064963,0.7870305522384182,0.0,17.586754161881988,58.14365999749654,75.73041415937854,24.269585840621478
2010-09-30,23.01494619770731,0.5890763720733421,0.7897039935071727,0.0,15.970936281381704,59.63533715533047,75.60627343671217,24.393726563287828
2010-10-31,23.292451870610055,0.6011332234282227,0.8209865847276602,0.0,15.773342972554902,59.51208534867916,75.28542832123406,24.714571678765935
2010-11-30,23.89531077429094,0.5638615426446845,0.8118701548391796,0.0,15.660376629793241,59.06858089843197,74.72895752822521,25.271042471774805
2010-12-31,23.436625509423113,0.5544644279379294,0.8051990031301988,0.0,15.157435862258437,60.04627519725033,75.20371105950878,24.79628894049124
2011-01-31,23.54271560860277,0.5680418771747849,0.8009032230992863,0.0,16.204993459147175,58.88334583197597,75.08833929112315,24.91166070887684
2011-02-28,23.634921980179225,0.574766220884016,0.804713626727207,0.0,16.289668526771116,58.69592964543844,74.98559817220955,25.014401827790444
2011-03-31,23.282294868537374,0.5798932165985711,0.7834900657878939,0.0,16.27661306956923,59.077708779506935,75.35432184907616,24.64567815092384
2011-04-30,21.842517464137796,0.5682297251276799,0.7506287339121539,0.0,16.661460452672298,60.17716362415007,76.83862407682236,23.16137592317763
2011-05-31,22.83522425077544,0.2513719248085801,0.7893264284237491,0.0,17.522023794206344,58.60205360178588,76.12407739599223,23.87592260400777
2011-06-30,22.385704469768985,0.2440311784045674,0.7780862809189948,0.0,17.997396321900677,58.59478174900678,76.59217807090745,23.407821929092545
2011-07-31,23.433506662261923,0.2351031473026476,0.787969847970011,0.0,17.71865672251984,57.8247636199456,75.54342034246544,24.45657965753458
2011-08-31,23.211579246129325,0.23189727275272923,0.7868203312772468,0.0,17.904585059425642,57.86511809041506,75.76970314984071,24.2302968501593
2011-09-30,24.555761577119682,0.22939539620138852,0.8266267202334201,0.0,17.262102603782523,57.126113702662984,74.38821630644551,25.61178369355449
2011-10-31,23.857658533093527,0.22952958423097936,0.7901289122238667,0.0,17.426181013604882,57.69650195684676,75.12268297045163,24.877317029548372
2011-11-30,24.862161047993204,0.21378743637881126,0.8219561070307422,0.0,17.15475297803277,56.947342430564476,74.10209540859725,25.89790459140276
2011-12-01,24.601464758444198,0.19674995983259272,0.8062296148539374,0.0,16.986090143380004,57.40946552348927,74.39555566686927,25.604444333130726
2012-01-01,23.52344134132261,0.18971157085043763,0.7783268761413713,0.0,17.25815055130631,58.250369660379256,75.50852021168556,24.491479788314418
2012-02-01,22.746083785952493,0.18694425113637722,0.7098525244648878,0.0,17.442442489299964,58.91467694914627,76.35711943844623,23.64288056155376
2012-03-01,22.88120680958419,0.18619861149426054,0.7014806006516925,0.0,17.654606441088276,58.57650753718159,76.23111397826986,23.76888602173014
2012-04-01,22.691259550761615,0.1825989260802512,0.7167069620723121,0.0,18.123903791453333,58.2855307696325,76.40943456108583,23.590565438914176
2012-05-01,23.224807904728788,0.16356981737788995,0.7519502180656542,0.0,17.30406178446041,58.555610275367265,75.85967205982767,24.14032794017233
2012-06-01,22.930308355283525,0.16150866472784345,0.7293056477214213,0.0,17.505308797549713,58.673568534717504,76.17887733226722,23.821122667732787
