Fecha,Departamentos,Concepto,Valor
2018,Caldas,Población subocupada,14.300671
2019,Caldas,Población subocupada,16.246685
2020,Caldas,Población subocupada,0.0
2021,Caldas,Población subocupada,12.922
2022,Caldas,Población subocupada,13.723
2023,Caldas,Población subocupada,11.888
2024,Caldas,Población subocupada,7.612
2025,Caldas,Población subocupada,14.452
2007,Caldas,Fuerza de trabajo potencial,0.0
2008,Caldas,Fuerza de trabajo potencial,0.0
2009,Caldas,Fuerza de trabajo potencial,0.0
2010,Caldas,Fuerza de trabajo potencial,0.0
2011,Caldas,Fuerza de trabajo potencial,0.0
2012,Caldas,Fuerza de trabajo potencial,0.0
2013,Caldas,Fuerza de trabajo potencial,0.0
2014,Caldas,Fuerza de trabajo potencial,0.0
2015,Caldas,Fuerza de trabajo potencial,0.0
2016,Caldas,Fuerza de trabajo potencial,0.0
2017,Caldas,Fuerza de trabajo potencial,0.0
2018,Caldas,Fuerza de trabajo potencial,0.0
2019,Caldas,Fuerza de trabajo potencial,0.0
2020,Caldas,Fuerza de trabajo potencial,0.0
2021,Caldas,Fuerza de trabajo potencial,5.917
2022,Caldas,Fuerza de trabajo potencial,7.414
2023,Caldas,Fuerza de trabajo potencial,9.897
2024,Caldas,Fuerza de trabajo potencial,10.23
2025,Caldas,Fuerza de trabajo potencial,10.889
2007,Caquetá,% población en edad de trabajar,64.327446689
2008,Caquetá,% población en edad de trabajar,64.680696001
2009,Caquetá,% población en edad de trabajar,65.035472063
2010,Caquetá,% población en edad de trabajar,65.395793039
2011,Caquetá,% población en edad de trabajar,65.761986472
2012,Caquetá,% población en edad de trabajar,66.137999911
2013,Caquetá,% población en edad de trabajar,66.543016051
2014,Caquetá,% población en edad de trabajar,66.961683969
2015,Caquetá,% población en edad de trabajar,67.393939394
2016,Caquetá,% población en edad de trabajar,67.839756892
2017,Caquetá,% población en edad de trabajar,68.276447748
2018,Caquetá,% población en edad de trabajar,68.803152466
2019,Caquetá,% población en edad de trabajar,69.22863485
2020,Caquetá,% población en edad de trabajar,69.65125874
2021,Caquetá,% población en edad de trabajar,70.073973212
2022,Caquetá,% población en edad de trabajar,70.479011729
2023,Caquetá,% población en edad de trabajar,70.873528766
2024,Caquetá,% población en edad de trabajar,71.505782731
2025,Caquetá,% población en edad de trabajar,71.949898895
2007,Caquetá,Tasa Global de Participación (TGP),80.013428293
2008,Caquetá,Tasa Global de Participación (TGP),79.64302673
2009,Caquetá,Tasa Global de Participación (TGP),79.476027784
2010,Caquetá,Tasa Global de Participación (TGP),79.82556522
2011,Caquetá,Tasa Global de Participación (TGP),80.622667313
2012,Caquetá,Tasa Global de Participación (TGP),79.783613378
2013,Caquetá,Tasa Global de Participación (TGP),79.649781509
2014,Caquetá,Tasa Global de Participación (TGP),79.67633516
2015,Caquetá,Tasa Global de Participación (TGP),80.56115837
2016,Caquetá,Tasa Global de Participación (TGP),83.268793685
2017,Caquetá,Tasa Global de Participación (TGP),81.571493995
2018,Caquetá,Tasa Global de Participación (TGP),82.064612164
2019,Caquetá,Tasa Global de Participación (TGP),78.97909713
2020,Caquetá,Tasa Global de Participación (TGP),79.017497141
2021,Caquetá,Tasa Global de Participación (TGP),76.753214598
2022,Caquetá,Tasa Global de Participación (TGP),78.95504292
2023,Caquetá,Tasa Global de Participación (TGP),79.290734866
2024,Caquetá,Tasa Global de Participación (TGP),78.444110947
2025,Caquetá,Tasa Global de Participación (TGP),75.92619521
2007,Caquetá,Tasa de Ocupación (TO),73.311208598
2008,Caquetá,Tasa de Ocupación (TO),72.02323547
2009,Caquetá,Tasa de Ocupación (TO),71.404015939
2010,Caquetá,Tasa de Ocupación (TO),71.845548019
2011,Caquetá,Tasa de Ocupación (TO),73.806224309
2012,Caquetá,Tasa de Ocupación (TO),73.431507193
2013,Caquetá,Tasa de Ocupación (TO),73.976540146
2014,Caquetá,Tasa de Ocupación (TO),74.718156458
2015,Caquetá,Tasa de Ocupación (TO),75.776363304
2016,Caquetá,Tasa de Ocupación (TO),78.608135256
2017,Caquetá,Tasa de Ocupación (TO),76.547760081
2018,Caquetá,Tasa de Ocupación (TO),76.473145201
2019,Caquetá,Tasa de Ocupación (TO),71.929432127
2020,Caquetá,Tasa de Ocupación (TO),67.310400029
2021,Caquetá,Tasa de Ocupación (TO),69.167385364
2022,Caquetá,Tasa de Ocupación (TO),71.981870806
2023,Caquetá,Tasa de Ocupación (TO),73.14992862
2024,Caquetá,Tasa de Ocupación (TO),69.829683707
2025,Caquetá,Tasa de Ocupación (TO),70.79344086
2007,Caquetá,Tasa de Desocupación (TD),8.376368614
2008,Caquetá,Tasa de Desocupación (TD),9.567430537
2009,Caquetá,Tasa de Desocupación (TD),10.156536593
2010,Caquetá,Tasa de Desocupación (TD),9.996818914
2011,Caquetá,Tasa de Desocupación (TD),8.454747567
2012,Caquetá,Tasa de Desocupación (TD),7.961667712
2013,Caquetá,Tasa de Desocupación (TD),7.122733114
2014,Caquetá,Tasa de Desocupación (TD),6.222900051
2015,Caquetá,Tasa de Desocupación (TD),5.939332506
2016,Caquetá,Tasa de Desocupación (TD),5.597124952
2017,Caquetá,Tasa de Desocupación (TD),6.158688124
2018,Caquetá,Tasa de Desocupación (TD),6.813493436
2019,Caquetá,Tasa de Desocupación (TD),8.925988343
2020,Caquetá,Tasa de Desocupación (TD),14.815828817
2021,Caquetá,Tasa de Desocupación (TD),9.883402635
2022,Caquetá,Tasa de Desocupación (TD),8.831826132
2023,Caquetá,Tasa de Desocupación (TD),7.744670618
2024,Caquetá,Tasa de Desocupación (TD),10.981611157
2025,Caquetá,Tasa de Desocupación (TD),6.76018907
2007,Caquetá,Tasa de Subocupación (TS),7.344939475
2008,Caquetá,Tasa de Subocupación (TS),4.688622651
2009,Caquetá,Tasa de Subocupación (TS),4.716486083
2010,Caquetá,Tasa de Subocupación (TS),6.390507658
2011,Caquetá,Tasa de Subocupación (TS),6.078522915
2012,Caquetá,Tasa de Subocupación (TS),5.254899401
2013,Caquetá,Tasa de Subocupación (TS),5.429681107
2014,Caquetá,Tasa de Subocupación (TS),6.898951212
2015,Caquetá,Tasa de Subocupación (TS),8.760853128
2016,Caquetá,Tasa de Subocupación (TS),8.940762776
2017,Caquetá,Tasa de Subocupación (TS),8.628781537
2018,Caquetá,Tasa de Subocupación (TS),8.71151979
2019,Caquetá,Tasa de Subocupación (TS),9.906985488
2020,Caquetá,Tasa de Subocupación (TS),0.0
2021,Caquetá,Tasa de Subocupación (TS),7.39053851
2022,Caquetá,Tasa de Subocupación (TS),8.669811822
2023,Caquetá,Tasa de Subocupación (TS),8.976024823
2024,Caquetá,Tasa de Subocupación (TS),11.021880419
2025,Caquetá,Tasa de Subocupación (TS),10.183766646
2007,Caquetá,Población total,196.49
2008,Caquetá,Población total,197.586
2009,Caquetá,Población total,198.607
2010,Caquetá,Población total,199.574
2011,Caquetá,Población total,200.476
2012,Caquetá,Población total,201.261
2013,Caquetá,Población total,201.913
2014,Caquetá,Población total,202.474
2015,Caquetá,Población total,202.95
2016,Caquetá,Población total,203.366
2017,Caquetá,Población total,203.713
2018,Caquetá,Población total,203.777
2019,Caquetá,Población total,205.428
2020,Caquetá,Población total,207.231
2021,Caquetá,Población total,209.062
2022,Caquetá,Población total,210.927
2023,Caquetá,Población total,212.909
2024,Caquetá,Población total,214.871
2025,Caquetá,Población total,216.855
2007,Caquetá,Población en edad de trabajar (PET),126.397
2008,Caquetá,Población en edad de trabajar (PET),127.8
2009,Caquetá,Población en edad de trabajar (PET),129.165
2010,Caquetá,Población en edad de trabajar (PET),130.513
2011,Caquetá,Población en edad de trabajar (PET),131.837
2012,Caquetá,Población en edad de trabajar (PET),133.11
2013,Caquetá,Población en edad de trabajar (PET),134.359
2014,Caquetá,Población en edad de trabajar (PET),135.58
2015,Caquetá,Población en edad de trabajar (PET),136.776
2016,Caquetá,Población en edad de trabajar (PET),137.963
2017,Caquetá,Población en edad de trabajar (PET),139.088
2018,Caquetá,Población en edad de trabajar (PET),140.205
2019,Caquetá,Población en edad de trabajar (PET),142.215
2020,Caquetá,Población en edad de trabajar (PET),144.339
2021,Caquetá,Población en edad de trabajar (PET),146.498
2022,Caquetá,Población en edad de trabajar (PET),148.659
2023,Caquetá,Población en edad de trabajar (PET),150.896
2024,Caquetá,Población en edad de trabajar (PET),153.645
2025,Caquetá,Población en edad de trabajar (PET),156.027
2007,Caquetá,Fuerza de trabajo,101.134573
2008,Caquetá,Fuerza de trabajo,101.783788
2009,Caquetá,Fuerza de trabajo,102.655211
2010,Caquetá,Fuerza de trabajo,104.18274000000001
2011,Caquetá,Fuerza de trabajo,106.290506
2012,Caquetá,Fuerza de trabajo,106.199968
2013,Caquetá,Fuerza de trabajo,107.01665
2014,Caquetá,Fuerza de trabajo,108.025175
2015,Caquetá,Fuerza de trabajo,110.18833000000001
2016,Caquetá,Fuerza de trabajo,114.880126
2017,Caquetá,Fuerza de trabajo,113.45616
2018,Caquetá,Fuerza de trabajo,115.058689
2019,Caquetá,Fuerza de trabajo,112.32012300000001
2020,Caquetá,Fuerza de trabajo,114.053065
2021,Caquetá,Fuerza de trabajo,112.442
2022,Caquetá,Fuerza de trabajo,117.374
2023,Caquetá,Fuerza de trabajo,119.647
2024,Caquetá,Fuerza de trabajo,120.526
2025,Caquetá,Fuerza de trabajo,118.465
2007,Caquetá,Población ocupada,92.663168
2008,Caquetá,Población ocupada,92.04569500000001
2009,Caquetá,Población ocupada,92.228997
2010,Caquetá,Población ocupada,93.76778
2011,Caquetá,Población ocupada,97.303912
2012,Caquetá,Población ocupada,97.744679
2013,Caquetá,Población ocupada,99.39414
2014,Caquetá,Población ocupada,101.302877
2015,Caquetá,Población ocupada,103.643879
2016,Caquetá,Población ocupada,108.45014200000001
2017,Caquetá,Población ocupada,106.468749
2018,Caquetá,Población ocupada,107.219173
2019,Caquetá,Población ocupada,102.29444199999999
2020,Caquetá,Población ocupada,97.155158
2021,Caquetá,Población ocupada,101.329
2022,Caquetá,Población ocupada,107.008
2023,Caquetá,Población ocupada,110.381
2024,Caquetá,Población ocupada,107.29
2025,Caquetá,Población ocupada,110.457
2007,Caquetá,Población desocupada,8.471405
2008,Caquetá,Población desocupada,9.738093000000001
2009,Caquetá,Población desocupada,10.426214
2010,Caquetá,Población desocupada,10.414959999999999
2011,Caquetá,Población desocupada,8.986593999999998
2012,Caquetá,Población desocupada,8.455289
2013,Caquetá,Población desocupada,7.62251
2014,Caquetá,Población desocupada,6.722299
2015,Caquetá,Población desocupada,6.5444510000000005
2016,Caquetá,Población desocupada,6.429984
2017,Caquetá,Población desocupada,6.987411
2018,Caquetá,Población desocupada,7.839516
2019,Caquetá,Población desocupada,10.025681
2020,Caquetá,Población desocupada,16.897907
2021,Caquetá,Población desocupada,11.113
2022,Caquetá,Población desocupada,10.366
2023,Caquetá,Población desocupada,9.266
2024,Caquetá,Población desocupada,13.236
2025,Caquetá,Población desocupada,8.008
2007,Caquetá,Población fuera de la fuerza de trabajo,25.262427
2008,Caquetá,Población fuera de la fuerza de trabajo,26.016212
2009,Caquetá,Población fuera de la fuerza de trabajo,26.509789
2010,Caquetá,Población fuera de la fuerza de trabajo,26.33026
2011,Caquetá,Población fuera de la fuerza de trabajo,25.546494
2012,Caquetá,Población fuera de la fuerza de trabajo,26.910031999999998
2013,Caquetá,Población fuera de la fuerza de trabajo,27.34235
2014,Caquetá,Población fuera de la fuerza de trabajo,27.554825
2015,Caquetá,Población fuera de la fuerza de trabajo,26.58767
2016,Caquetá,Población fuera de la fuerza de trabajo,23.082874
2017,Caquetá,Población fuera de la fuerza de trabajo,25.63184
2018,Caquetá,Población fuera de la fuerza de trabajo,25.146311
2019,Caquetá,Población fuera de la fuerza de trabajo,29.894877
2020,Caquetá,Población fuera de la fuerza de trabajo,30.285935000000002
2021,Caquetá,Población fuera de la fuerza de trabajo,34.056
2022,Caquetá,Población fuera de la fuerza de trabajo,31.285
2023,Caquetá,Población fuera de la fuerza de trabajo,31.25
2024,Caquetá,Población fuera de la fuerza de trabajo,33.12
2025,Caquetá,Población fuera de la fuerza de trabajo,37.562
2007,Caquetá,Población subocupada,7.428273
2008,Caquetá,Población subocupada,4.772258
2009,Caquetá,Población subocupada,4.841719
2010,Caquetá,Población subocupada,6.657806
2011,Caquetá,Población subocupada,6.460893
2012,Caquetá,Población subocupada,5.580701
2013,Caquetá,Población subocupada,5.810663
2014,Caquetá,Población subocupada,7.452604
2015,Caquetá,Población subocupada,9.653438
2016,Caquetá,Población subocupada,10.27116
2017,Caquetá,Población subocupada,9.789884
2018,Caquetá,Población subocupada,10.023361000000001
2019,Caquetá,Población subocupada,11.127538000000001
2020,Caquetá,Población subocupada,0.0
2021,Caquetá,Población subocupada,8.31
2022,Caquetá,Población subocupada,10.176
2023,Caquetá,Población subocupada,10.74
2024,Caquetá,Población subocupada,13.284
2025,Caquetá,Población subocupada,12.064
2007,Caquetá,Fuerza de trabajo potencial,0.0
2008,Caquetá,Fuerza de trabajo potencial,0.0
2009,Caquetá,Fuerza de trabajo potencial,0.0
2010,Caquetá,Fuerza de trabajo potencial,0.0
2011,Caquetá,Fuerza de trabajo potencial,0.0
2012,Caquetá,Fuerza de trabajo potencial,0.0
2013,Caquetá,Fuerza de trabajo potencial,0.0
2014,Caquetá,Fuerza de trabajo potencial,0.0
2015,Caquetá,Fuerza de trabajo potencial,0.0
2016,Caquetá,Fuerza de trabajo potencial,0.0
2017,Caquetá,Fuerza de trabajo potencial,0.0
2018,Caquetá,Fuerza de trabajo potencial,0.0
2019,Caquetá,Fuerza de trabajo potencial,0.0
2020,Caquetá,Fuerza de trabajo potencial,0.0
2021,Caquetá,Fuerza de trabajo potencial,1.744
2022,Caquetá,Fuerza de trabajo potencial,2.573
2023,Caquetá,Fuerza de trabajo potencial,3.072
2024,Caquetá,Fuerza de trabajo potencial,3.924
2025,Caquetá,Fuerza de trabajo potencial,2.468
2007,Cauca,% población en edad de trabajar,68.572615624
2008,Cauca,% población en edad de trabajar,68.953519087
2009,Cauca,% población en edad de trabajar,69.490700253
2010,Cauca,% población en edad de trabajar,70.040090743
2011,Cauca,% población en edad de trabajar,70.600417738
2012,Cauca,% población en edad de trabajar,71.164749102
2013,Cauca,% población en edad de trabajar,71.727270362
2014,Cauca,% población en edad de trabajar,72.274883214
2015,Cauca,% población en edad de trabajar,72.802620914
2016,Cauca,% población en edad de trabajar,73.301729315
2017,Cauca,% población en edad de trabajar,73.755501039
2018,Cauca,% población en edad de trabajar,74.157585421
2019,Cauca,% población en edad de trabajar,74.520279766
2020,Cauca,% población en edad de trabajar,74.851699625
2021,Cauca,% población en edad de trabajar,75.174534893
2022,Cauca,% población en edad de trabajar,75.464685836
2023,Cauca,% población en edad de trabajar,75.741920696
2024,Cauca,% población en edad de trabajar,75.888912063
2025,Cauca,% población en edad de trabajar,76.123130702
2007,Cauca,Tasa Global de Participación (TGP),80.683805183
2008,Cauca,Tasa Global de Participación (TGP),79.223543275
2009,Cauca,Tasa Global de Participación (TGP),80.635155575
2010,Cauca,Tasa Global de Participación (TGP),80.96654517
2011,Cauca,Tasa Global de Participación (TGP),80.971818793
2012,Cauca,Tasa Global de Participación (TGP),79.430559025
2013,Cauca,Tasa Global de Participación (TGP),78.162456033
2014,Cauca,Tasa Global de Participación (TGP),79.354577555
2015,Cauca,Tasa Global de Participación (TGP),79.934636749
2016,Cauca,Tasa Global de Participación (TGP),78.91438698
2017,Cauca,Tasa Global de Participación (TGP),79.757413673
2018,Cauca,Tasa Global de Participación (TGP),80.529930803
2019,Cauca,Tasa Global de Participación (TGP),77.9009857
2020,Cauca,Tasa Global de Participación (TGP),74.105469246
2021,Cauca,Tasa Global de Participación (TGP),79.26098023
2022,Cauca,Tasa Global de Participación (TGP),80.657266373
2023,Cauca,Tasa Global de Participación (TGP),80.238890229
2024,Cauca,Tasa Global de Participación (TGP),81.851487208
2025,Cauca,Tasa Global de Participación (TGP),81.232444914
2007,Cauca,Tasa de Ocupación (TO),75.402475485
2008,Cauca,Tasa de Ocupación (TO),74.006068399
2009,Cauca,Tasa de Ocupación (TO),74.943021605
2010,Cauca,Tasa de Ocupación (TO),75.314881643
2011,Cauca,Tasa de Ocupación (TO),75.03816161
2012,Cauca,Tasa de Ocupación (TO),73.773564656
2013,Cauca,Tasa de Ocupación (TO),72.606576399
2014,Cauca,Tasa de Ocupación (TO),74.342795751
2015,Cauca,Tasa de Ocupación (TO),75.496363489
2016,Cauca,Tasa de Ocupación (TO),75.091768499
2017,Cauca,Tasa de Ocupación (TO),76.500865276
2018,Cauca,Tasa de Ocupación (TO),76.941174649
2019,Cauca,Tasa de Ocupación (TO),73.036878375
2020,Cauca,Tasa de Ocupación (TO),67.78832312
2021,Cauca,Tasa de Ocupación (TO),72.060943028
2022,Cauca,Tasa de Ocupación (TO),76.248687813
2023,Cauca,Tasa de Ocupación (TO),76.872464102
2024,Cauca,Tasa de Ocupación (TO),78.09371266
2025,Cauca,Tasa de Ocupación (TO),77.932761324
2007,Cauca,Tasa de Desocupación (TD),6.545712223
2008,Cauca,Tasa de Desocupación (TD),6.585763096
2009,Cauca,Tasa de Desocupación (TD),7.059121954
2010,Cauca,Tasa de Desocupación (TD),6.980245379
2011,Cauca,Tasa de Desocupación (TD),7.328052243
2012,Cauca,Tasa de Desocupación (TD),7.121936996
2013,Cauca,Tasa de Desocupación (TD),7.108118035
2014,Cauca,Tasa de Desocupación (TD),6.315680782
2015,Cauca,Tasa de Desocupación (TD),5.552378094
2016,Cauca,Tasa de Desocupación (TD),4.844007064
2017,Cauca,Tasa de Desocupación (TD),4.083066698
2018,Cauca,Tasa de Desocupación (TD),4.456425229
2019,Cauca,Tasa de Desocupación (TD),6.243961204
2020,Cauca,Tasa de Desocupación (TD),8.524534277
2021,Cauca,Tasa de Desocupación (TD),9.083961845
2022,Cauca,Tasa de Desocupación (TD),5.465816978
2023,Cauca,Tasa de Desocupación (TD),4.195504346
2024,Cauca,Tasa de Desocupación (TD),4.590966733
2025,Cauca,Tasa de Desocupación (TD),4.062026685
2007,Cauca,Tasa de Subocupación (TS),7.38262407
2008,Cauca,Tasa de Subocupación (TS),11.669780635
2009,Cauca,Tasa de Subocupación (TS),11.86676772
2010,Cauca,Tasa de Subocupación (TS),11.030715816
2011,Cauca,Tasa de Subocupación (TS),11.931853119
2012,Cauca,Tasa de Subocupación (TS),13.235214246
2013,Cauca,Tasa de Subocupación (TS),15.942012501
2014,Cauca,Tasa de Subocupación (TS),18.197836732
2015,Cauca,Tasa de Subocupación (TS),18.292114621
2016,Cauca,Tasa de Subocupación (TS),14.567132439
2017,Cauca,Tasa de Subocupación (TS),12.465100099
2018,Cauca,Tasa de Subocupación (TS),15.696688923
2019,Cauca,Tasa de Subocupación (TS),16.44033495
2020,Cauca,Tasa de Subocupación (TS),0.0
2021,Cauca,Tasa de Subocupación (TS),10.2480577
2022,Cauca,Tasa de Subocupación (TS),12.026830371
2023,Cauca,Tasa de Subocupación (TS),12.099196927
2024,Cauca,Tasa de Subocupación (TS),13.259809467
2025,Cauca,Tasa de Subocupación (TS),8.313686557
2007,Cauca,Población total,640.241
2008,Cauca,Población total,658.722
2009,Cauca,Población total,665.502
2010,Cauca,Población total,672.225
2011,Cauca,Población total,678.894
2012,Cauca,Población total,685.418
2013,Cauca,Población total,691.762
2014,Cauca,Población total,698.071
2015,Cauca,Población total,704.487
2016,Cauca,Población total,711.091
2017,Cauca,Población total,717.819
2018,Cauca,Población total,725.029
2019,Cauca,Población total,731.468
2020,Cauca,Población total,737.692
2021,Cauca,Población total,743.19
2022,Cauca,Población total,748.62
2023,Cauca,Población total,754.056
2024,Cauca,Población total,759.554
2025,Cauca,Población total,765.043
2007,Cauca,Población en edad de trabajar (PET),439.03
2008,Cauca,Población en edad de trabajar (PET),454.212
2009,Cauca,Población en edad de trabajar (PET),462.462
2010,Cauca,Población en edad de trabajar (PET),470.827
2011,Cauca,Población en edad de trabajar (PET),479.302
2012,Cauca,Población en edad de trabajar (PET),487.776
2013,Cauca,Población en edad de trabajar (PET),496.182
2014,Cauca,Población en edad de trabajar (PET),504.53
2015,Cauca,Población en edad de trabajar (PET),512.885
2016,Cauca,Población en edad de trabajar (PET),521.242
2017,Cauca,Población en edad de trabajar (PET),529.431
2018,Cauca,Población en edad de trabajar (PET),537.664
2019,Cauca,Población en edad de trabajar (PET),545.092
2020,Cauca,Población en edad de trabajar (PET),552.175
2021,Cauca,Población en edad de trabajar (PET),558.689
2022,Cauca,Población en edad de trabajar (PET),564.943
2023,Cauca,Población en edad de trabajar (PET),571.137
2024,Cauca,Población en edad de trabajar (PET),576.418
2025,Cauca,Población en edad de trabajar (PET),582.375
2007,Cauca,Fuerza de trabajo,354.22611
2008,Cauca,Fuerza de trabajo,359.84284
2009,Cauca,Fuerza de trabajo,372.906953
2010,Cauca,Fuerza de trabajo,381.21235600000006
2011,Cauca,Fuerza de trabajo,388.09954700000003
2012,Cauca,Fuerza de trabajo,387.44320400000004
2013,Cauca,Fuerza de trabajo,387.828038
2014,Cauca,Fuerza de trabajo,400.36765
2015,Cauca,Fuerza de trabajo,409.972762
2016,Cauca,Fuerza de trabajo,411.334929
2017,Cauca,Fuerza de trabajo,422.260473
2018,Cauca,Fuerza de trabajo,432.98044699999997
2019,Cauca,Fuerza de trabajo,424.632041
2020,Cauca,Fuerza de trabajo,409.191875
2021,Cauca,Fuerza de trabajo,442.823
2022,Cauca,Fuerza de trabajo,455.668
2023,Cauca,Fuerza de trabajo,458.274
2024,Cauca,Fuerza de trabajo,471.806
2025,Cauca,Fuerza de trabajo,473.077
2007,Cauca,Población ocupada,331.039488
2008,Cauca,Población ocupada,336.144443
2009,Cauca,Población ocupada,346.582997
2010,Cauca,Población ocupada,354.602798
2011,Cauca,Población ocupada,359.659409
2012,Cauca,Población ocupada,359.849743
2013,Cauca,Población ocupada,360.260763
2014,Cauca,Población ocupada,375.081707
2015,Cauca,Población ocupada,387.209524
2016,Cauca,Población ocupada,391.409836
2017,Cauca,Población ocupada,405.019296
2018,Cauca,Población ocupada,413.68499699999995
2019,Cauca,Población ocupada,398.118181
2020,Cauca,Población ocupada,374.310173
2021,Cauca,Población ocupada,402.597
2022,Cauca,Población ocupada,430.762
2023,Cauca,Población ocupada,439.047
2024,Cauca,Población ocupada,450.146
2025,Cauca,Población ocupada,453.861
2007,Cauca,Población desocupada,23.186622
2008,Cauca,Población desocupada,23.698397
2009,Cauca,Población desocupada,26.323957
2010,Cauca,Población desocupada,26.609558
2011,Cauca,Población desocupada,28.440137999999997
2012,Cauca,Población desocupada,27.593460999999998
2013,Cauca,Población desocupada,27.567275000000002
2014,Cauca,Población desocupada,25.285943
2015,Cauca,Población desocupada,22.763238
2016,Cauca,Población desocupada,19.925093
2017,Cauca,Población desocupada,17.241177
2018,Cauca,Población desocupada,19.295450000000002
2019,Cauca,Población desocupada,26.51386
2020,Cauca,Población desocupada,34.881702
2021,Cauca,Población desocupada,40.226
2022,Cauca,Población desocupada,24.906
2023,Cauca,Población desocupada,19.227
2024,Cauca,Población desocupada,21.66
2025,Cauca,Población desocupada,19.217
2007,Cauca,Población fuera de la fuerza de trabajo,84.80389
2008,Cauca,Población fuera de la fuerza de trabajo,94.36916000000001
2009,Cauca,Población fuera de la fuerza de trabajo,89.555047
2010,Cauca,Población fuera de la fuerza de trabajo,89.614644
2011,Cauca,Población fuera de la fuerza de trabajo,91.20245299999999
2012,Cauca,Población fuera de la fuerza de trabajo,100.332796
2013,Cauca,Población fuera de la fuerza de trabajo,108.353962
2014,Cauca,Población fuera de la fuerza de trabajo,104.16235
2015,Cauca,Población fuera de la fuerza de trabajo,102.912238
2016,Cauca,Población fuera de la fuerza de trabajo,109.907071
2017,Cauca,Población fuera de la fuerza de trabajo,107.170527
2018,Cauca,Población fuera de la fuerza de trabajo,104.683553
2019,Cauca,Población fuera de la fuerza de trabajo,120.459959
2020,Cauca,Población fuera de la fuerza de trabajo,142.983125
2021,Cauca,Población fuera de la fuerza de trabajo,115.867
2022,Cauca,Población fuera de la fuerza de trabajo,109.276
2023,Cauca,Población fuera de la fuerza de trabajo,112.863
2024,Cauca,Población fuera de la fuerza de trabajo,104.611
2025,Cauca,Población fuera de la fuerza de trabajo,109.298
2007,Cauca,Población subocupada,26.151182000000002
2008,Cauca,Población subocupada,41.99287
2009,Cauca,Población subocupada,44.252002
2010,Cauca,Población subocupada,42.050452
2011,Cauca,Población subocupada,46.307468
2012,Cauca,Población subocupada,51.278938000000004
2013,Cauca,Población subocupada,61.827594
2014,Cauca,Población subocupada,72.85825100000001
2015,Cauca,Población subocupada,74.992687
2016,Cauca,Población subocupada,59.919703999999996
2017,Cauca,Población subocupada,52.635191
2018,Cauca,Población subocupada,67.963594
2019,Cauca,Población subocupada,69.81093
2020,Cauca,Población subocupada,0.0
2021,Cauca,Población subocupada,45.381
2022,Cauca,Población subocupada,54.802
2023,Cauca,Población subocupada,55.447
2024,Cauca,Población subocupada,62.561
2025,Cauca,Población subocupada,39.33
2007,Cauca,Fuerza de trabajo potencial,0.0
2008,Cauca,Fuerza de trabajo potencial,0.0
2009,Cauca,Fuerza de trabajo potencial,0.0
2010,Cauca,Fuerza de trabajo potencial,0.0
2011,Cauca,Fuerza de trabajo potencial,0.0
2012,Cauca,Fuerza de trabajo potencial,0.0
2013,Cauca,Fuerza de trabajo potencial,0.0
2014,Cauca,Fuerza de trabajo potencial,0.0
2015,Cauca,Fuerza de trabajo potencial,0.0
2016,Cauca,Fuerza de trabajo potencial,0.0
2017,Cauca,Fuerza de trabajo potencial,0.0
2018,Cauca,Fuerza de trabajo potencial,0.0
2019,Cauca,Fuerza de trabajo potencial,0.0
2020,Cauca,Fuerza de trabajo potencial,0.0
2021,Cauca,Fuerza de trabajo potencial,14.964
2022,Cauca,Fuerza de trabajo potencial,14.405
2023,Cauca,Fuerza de trabajo potencial,11.698
2024,Cauca,Fuerza de trabajo potencial,15.767
2025,Cauca,Fuerza de trabajo potencial,14.32
2007,Cesar,% población en edad de trabajar,64.729175914
2008,Cesar,% población en edad de trabajar,65.073669761
2009,Cesar,% población en edad de trabajar,65.40949072
2010,Cesar,% población en edad de trabajar,65.737573585
2011,Cesar,% población en edad de trabajar,66.062092608
2012,Cesar,% población en edad de trabajar,66.398528724
2013,Cesar,% población en edad de trabajar,66.749512734
2014,Cesar,% población en edad de trabajar,67.113136808
2015,Cesar,% población en edad de trabajar,67.483975199
2016,Cesar,% población en edad de trabajar,67.865319985
2017,Cesar,% población en edad de trabajar,68.256353223
2018,Cesar,% población en edad de trabajar,68.59651458
2019,Cesar,% población en edad de trabajar,69.021136213
2020,Cesar,% población en edad de trabajar,69.415802185
2021,Cesar,% población en edad de trabajar,69.78185109
2022,Cesar,% población en edad de trabajar,70.133244575
2023,Cesar,% población en edad de trabajar,70.487228051
2024,Cesar,% población en edad de trabajar,71.017991883
2025,Cesar,% población en edad de trabajar,71.470433923
2007,Cesar,Tasa Global de Participación (TGP),77.375262025
2008,Cesar,Tasa Global de Participación (TGP),75.38970061
2009,Cesar,Tasa Global de Participación (TGP),79.938391937
2010,Cesar,Tasa Global de Participación (TGP),80.317005185
2011,Cesar,Tasa Global de Participación (TGP),79.639558226
2012,Cesar,Tasa Global de Participación (TGP),79.521821986
2013,Cesar,Tasa Global de Participación (TGP),77.683163885
2014,Cesar,Tasa Global de Participación (TGP),77.080401184
2015,Cesar,Tasa Global de Participación (TGP),77.160858537
2016,Cesar,Tasa Global de Participación (TGP),76.60346573
2017,Cesar,Tasa Global de Participación (TGP),77.326936874
2018,Cesar,Tasa Global de Participación (TGP),75.184709852
2019,Cesar,Tasa Global de Participación (TGP),75.070989497
2020,Cesar,Tasa Global de Participación (TGP),69.277133582
