Fecha,Departamentos,Concepto,Valor
2012,Caldas,Fuerza de trabajo potencial,0.0
2013,Caldas,Fuerza de trabajo potencial,0.0
2014,Caldas,Fuerza de trabajo potencial,0.0
2015,Caldas,Fuerza de trabajo potencial,0.0
2016,Caldas,Fuerza de trabajo potencial,0.0
2017,Caldas,Fuerza de trabajo potencial,0.0
2018,Caldas,Fuerza de trabajo potencial,0.0
2019,Caldas,Fuerza de trabajo potencial,0.0
2020,Caldas,Fuerza de trabajo potencial,0.0
2021,Caldas,Fuerza de trabajo potencial,27.441
2022,Caldas,Fuerza de trabajo potencial,32.071
2023,Caldas,Fuerza de trabajo potencial,33.951
2024,Caldas,Fuerza de trabajo potencial,29.766
2025,Caldas,Fuerza de trabajo potencial,38.892
2007,Caquetá,% población en edad de trabajar,64.437026777
2008,Caquetá,% población en edad de trabajar,64.862472238
2009,Caquetá,% población en edad de trabajar,65.282561354
2010,Caquetá,% población en edad de trabajar,65.70067975
2011,Caquetá,% población en edad de trabajar,66.11550248
2012,Caquetá,% población en edad de trabajar,66.52812294
2013,Caquetá,% población en edad de trabajar,66.953437972
2014,Caquetá,% población en edad de trabajar,67.382670935
2015,Caquetá,% población en edad de trabajar,67.819626571
2016,Caquetá,% población en edad de trabajar,68.264953782
2017,Caquetá,% población en edad de trabajar,68.698205969
2018,Caquetá,% población en edad de trabajar,69.21478244
2019,Caquetá,% población en edad de trabajar,69.655683755
2020,Caquetá,% población en edad de trabajar,70.094056873
2021,Caquetá,% población en edad de trabajar,70.536245775
2022,Caquetá,% población en edad de trabajar,70.964539656
2023,Caquetá,% población en edad de trabajar,71.382426057
2024,Caquetá,% población en edad de trabajar,72.049812212
2025,Caquetá,% población en edad de trabajar,72.520709048
2007,Caquetá,Tasa Global de Participación (TGP),59.890229332
2008,Caquetá,Tasa Global de Participación (TGP),58.220198737
2009,Caquetá,Tasa Global de Participación (TGP),59.074525675
2010,Caquetá,Tasa Global de Participación (TGP),59.860548354
2011,Caquetá,Tasa Global de Participación (TGP),60.058531779
2012,Caquetá,Tasa Global de Participación (TGP),59.78515158
2013,Caquetá,Tasa Global de Participación (TGP),57.858905596
2014,Caquetá,Tasa Global de Participación (TGP),60.160065251
2015,Caquetá,Tasa Global de Participación (TGP),61.194520731
2016,Caquetá,Tasa Global de Participación (TGP),64.851979265
2017,Caquetá,Tasa Global de Participación (TGP),62.733633669
2018,Caquetá,Tasa Global de Participación (TGP),62.933799047
2019,Caquetá,Tasa Global de Participación (TGP),61.136139626
2020,Caquetá,Tasa Global de Participación (TGP),60.892505983
2021,Caquetá,Tasa Global de Participación (TGP),58.092317755
2022,Caquetá,Tasa Global de Participación (TGP),62.482508778
2023,Caquetá,Tasa Global de Participación (TGP),61.413860786
2024,Caquetá,Tasa Global de Participación (TGP),61.488361151
2025,Caquetá,Tasa Global de Participación (TGP),58.359126905
2007,Caquetá,Tasa de Ocupación (TO),53.412771249
2008,Caquetá,Tasa de Ocupación (TO),51.910074781
2009,Caquetá,Tasa de Ocupación (TO),51.184712306
2010,Caquetá,Tasa de Ocupación (TO),52.403597167
2011,Caquetá,Tasa de Ocupación (TO),53.378910572
2012,Caquetá,Tasa de Ocupación (TO),53.63775645
2013,Caquetá,Tasa de Ocupación (TO),52.605550969
2014,Caquetá,Tasa de Ocupación (TO),55.062369056
2015,Caquetá,Tasa de Ocupación (TO),56.218844681
2016,Caquetá,Tasa de Ocupación (TO),59.610195708
2017,Caquetá,Tasa de Ocupación (TO),57.346723812
2018,Caquetá,Tasa de Ocupación (TO),57.000071622
2019,Caquetá,Tasa de Ocupación (TO),53.87698858
2020,Caquetá,Tasa de Ocupación (TO),49.61846458
2021,Caquetá,Tasa de Ocupación (TO),50.771773382
2022,Caquetá,Tasa de Ocupación (TO),55.492808729
2023,Caquetá,Tasa de Ocupación (TO),54.672146354
2024,Caquetá,Tasa de Ocupación (TO),52.947568067
2025,Caquetá,Tasa de Ocupación (TO),52.269099655
2007,Caquetá,Tasa de Desocupación (TD),10.815550641
2008,Caquetá,Tasa de Desocupación (TD),10.838375844
2009,Caquetá,Tasa de Desocupación (TD),13.355694825
2010,Caquetá,Tasa de Desocupación (TD),12.45720494
2011,Caquetá,Tasa de Desocupación (TD),11.121852315
2012,Caquetá,Tasa de Desocupación (TD),10.28247812
2013,Caquetá,Tasa de Desocupación (TD),9.079595566
2014,Caquetá,Tasa de Desocupación (TD),8.473554964
2015,Caquetá,Tasa de Desocupación (TD),8.13091759
2016,Caquetá,Tasa de Desocupación (TD),8.082688634
2017,Caquetá,Tasa de Desocupación (TD),8.586956536
2018,Caquetá,Tasa de Desocupación (TD),9.428522535
2019,Caquetá,Tasa de Desocupación (TD),11.873747821
2020,Caquetá,Tasa de Desocupación (TD),18.514661567
2021,Caquetá,Tasa de Desocupación (TD),12.601570493
2022,Caquetá,Tasa de Desocupación (TD),11.18665077
2023,Caquetá,Tasa de Desocupación (TD),10.977512805
2024,Caquetá,Tasa de Desocupación (TD),13.890097124
2025,Caquetá,Tasa de Desocupación (TD),10.435432421
2007,Caquetá,Tasa de Subocupación (TS),7.336683276
2008,Caquetá,Tasa de Subocupación (TS),5.2496289
2009,Caquetá,Tasa de Subocupación (TS),4.612903279
2010,Caquetá,Tasa de Subocupación (TS),6.069452659
2011,Caquetá,Tasa de Subocupación (TS),6.11833405
2012,Caquetá,Tasa de Subocupación (TS),5.572458232
2013,Caquetá,Tasa de Subocupación (TS),5.710241301
2014,Caquetá,Tasa de Subocupación (TS),7.26031644
2015,Caquetá,Tasa de Subocupación (TS),9.171728755
2016,Caquetá,Tasa de Subocupación (TS),9.022579135
2017,Caquetá,Tasa de Subocupación (TS),8.493773966
2018,Caquetá,Tasa de Subocupación (TS),7.951773092
2019,Caquetá,Tasa de Subocupación (TS),9.236166144
2020,Caquetá,Tasa de Subocupación (TS),0.0
2021,Caquetá,Tasa de Subocupación (TS),7.742182171
2022,Caquetá,Tasa de Subocupación (TS),8.751562595
2023,Caquetá,Tasa de Subocupación (TS),8.750182387
2024,Caquetá,Tasa de Subocupación (TS),10.638168125
2025,Caquetá,Tasa de Subocupación (TS),9.857234366
2007,Caquetá,Población total,384.068
2008,Caquetá,Población total,386.322
2009,Caquetá,Población total,388.482
2010,Caquetá,Población total,390.585
2011,Caquetá,Población total,392.563
2012,Caquetá,Población total,394.34
2013,Caquetá,Población total,395.902
2014,Caquetá,Población total,397.344
2015,Caquetá,Población total,398.684
2016,Caquetá,Población total,399.949
2017,Caquetá,Población total,401.108
2018,Caquetá,Población total,401.774
2019,Caquetá,Población total,405.964
2020,Caquetá,Población total,410.39
2021,Caquetá,Población total,414.799
2022,Caquetá,Población total,419.224
2023,Caquetá,Población total,423.816
2024,Caquetá,Población total,428.342
2025,Caquetá,Población total,432.862
2007,Caquetá,Población en edad de trabajar (PET),247.482
2008,Caquetá,Población en edad de trabajar (PET),250.578
2009,Caquetá,Población en edad de trabajar (PET),253.611
2010,Caquetá,Población en edad de trabajar (PET),256.617
2011,Caquetá,Población en edad de trabajar (PET),259.545
2012,Caquetá,Población en edad de trabajar (PET),262.347
2013,Caquetá,Población en edad de trabajar (PET),265.07
2014,Caquetá,Población en edad de trabajar (PET),267.741
2015,Caquetá,Población en edad de trabajar (PET),270.386
2016,Caquetá,Población en edad de trabajar (PET),273.025
2017,Caquetá,Población en edad de trabajar (PET),275.554
2018,Caquetá,Población en edad de trabajar (PET),278.087
2019,Caquetá,Población en edad de trabajar (PET),282.777
2020,Caquetá,Población en edad de trabajar (PET),287.659
2021,Caquetá,Población en edad de trabajar (PET),292.584
2022,Caquetá,Población en edad de trabajar (PET),297.501
2023,Caquetá,Población en edad de trabajar (PET),302.53
2024,Caquetá,Población en edad de trabajar (PET),308.62
2025,Caquetá,Población en edad de trabajar (PET),313.915
2007,Caquetá,Fuerza de trabajo,148.21753700000002
2008,Caquetá,Fuerza de trabajo,145.88701
2009,Caquetá,Fuerza de trabajo,149.819495
2010,Caquetá,Fuerza de trabajo,153.61234299999998
2011,Caquetá,Fuerza de trabajo,155.878916
2012,Caquetá,Fuerza de trabajo,156.844552
2013,Caquetá,Fuerza de trabajo,153.366601
2014,Caquetá,Fuerza de trabajo,161.07316
2015,Caquetá,Fuerza de trabajo,165.46141699999998
2016,Caquetá,Fuerza de trabajo,177.062116
2017,Caquetá,Fuerza de trabajo,172.865037
2018,Caquetá,Fuerza de trabajo,175.010714
2019,Caquetá,Fuerza de trabajo,172.87894200000002
2020,Caquetá,Fuerza de trabajo,175.162774
2021,Caquetá,Fuerza de trabajo,169.969
2022,Caquetá,Fuerza de trabajo,185.886
2023,Caquetá,Fuerza de trabajo,185.795
2024,Caquetá,Fuerza de trabajo,189.765
2025,Caquetá,Fuerza de trabajo,183.198
2007,Caquetá,Población ocupada,132.186995
2008,Caquetá,Población ocupada,130.075227
2009,Caquetá,Población ocupada,129.810061
2010,Caquetá,Población ocupada,134.476539
2011,Caquetá,Población ocupada,138.542293
2012,Caquetá,Población ocupada,140.717045
2013,Caquetá,Población ocupada,139.44153400000002
2014,Caquetá,Población ocupada,147.424538
2015,Caquetá,Población ocupada,152.00788500000002
2016,Caquetá,Población ocupada,162.750737
2017,Caquetá,Población ocupada,158.021191
2018,Caquetá,Población ocupada,158.50978899999998
2019,Caquetá,Población ocupada,152.351732
2020,Caquetá,Población ocupada,142.731979
2021,Caquetá,Población ocupada,148.55
2022,Caquetá,Población ocupada,165.091
2023,Caquetá,Población ocupada,165.4
2024,Caquetá,Población ocupada,163.407
2025,Caquetá,Población ocupada,164.08
2007,Caquetá,Población desocupada,16.030542999999998
2008,Caquetá,Población desocupada,15.811782
2009,Caquetá,Población desocupada,20.009435
2010,Caquetá,Población desocupada,19.135804
2011,Caquetá,Población desocupada,17.336623
2012,Caquetá,Población desocupada,16.127507
2013,Caquetá,Población desocupada,13.925066999999999
2014,Caquetá,Población desocupada,13.648622999999999
2015,Caquetá,Población desocupada,13.453531000000002
2016,Caquetá,Población desocupada,14.31138
2017,Caquetá,Población desocupada,14.843846
2018,Caquetá,Población desocupada,16.500925
2019,Caquetá,Población desocupada,20.52721
2020,Caquetá,Población desocupada,32.430794999999996
2021,Caquetá,Población desocupada,21.419
2022,Caquetá,Población desocupada,20.794
2023,Caquetá,Población desocupada,20.396
2024,Caquetá,Población desocupada,26.359
2025,Caquetá,Población desocupada,19.117
2007,Caquetá,Población fuera de la fuerza de trabajo,99.264463
2008,Caquetá,Población fuera de la fuerza de trabajo,104.69099
2009,Caquetá,Población fuera de la fuerza de trabajo,103.791505
2010,Caquetá,Población fuera de la fuerza de trabajo,103.00465700000001
2011,Caquetá,Población fuera de la fuerza de trabajo,103.666084
2012,Caquetá,Población fuera de la fuerza de trabajo,105.502448
2013,Caquetá,Población fuera de la fuerza de trabajo,111.703399
2014,Caquetá,Población fuera de la fuerza de trabajo,106.66784
2015,Caquetá,Población fuera de la fuerza de trabajo,104.924583
2016,Caquetá,Población fuera de la fuerza de trabajo,95.962884
2017,Caquetá,Población fuera de la fuerza de trabajo,102.688963
2018,Caquetá,Población fuera de la fuerza de trabajo,103.076286
2019,Caquetá,Población fuera de la fuerza de trabajo,109.898058
2020,Caquetá,Población fuera de la fuerza de trabajo,112.496226
2021,Caquetá,Población fuera de la fuerza de trabajo,122.615
2022,Caquetá,Población fuera de la fuerza de trabajo,111.615
2023,Caquetá,Población fuera de la fuerza de trabajo,116.735
2024,Caquetá,Población fuera de la fuerza de trabajo,118.854
2025,Caquetá,Población fuera de la fuerza de trabajo,130.717
2007,Caquetá,Población subocupada,10.874251000000001
2008,Caquetá,Población subocupada,7.658527
2009,Caquetá,Población subocupada,6.911028
2010,Caquetá,Población subocupada,9.323428
2011,Caquetá,Población subocupada,9.537192999999998
2012,Caquetá,Población subocupada,8.740097
2013,Caquetá,Población subocupada,8.757603
2014,Caquetá,Población subocupada,11.694421
2015,Caquetá,Población subocupada,15.175672
2016,Caquetá,Población subocupada,15.97557
2017,Caquetá,Población subocupada,14.682765999999999
2018,Caquetá,Población subocupada,13.916455
2019,Caquetá,Población subocupada,15.967386000000001
2020,Caquetá,Población subocupada,0.0
2021,Caquetá,Población subocupada,13.159
2022,Caquetá,Población subocupada,16.268
2023,Caquetá,Población subocupada,16.257
2024,Caquetá,Población subocupada,20.188
2025,Caquetá,Población subocupada,18.058
2007,Caquetá,Fuerza de trabajo potencial,0.0
2008,Caquetá,Fuerza de trabajo potencial,0.0
2009,Caquetá,Fuerza de trabajo potencial,0.0
2010,Caquetá,Fuerza de trabajo potencial,0.0
2011,Caquetá,Fuerza de trabajo potencial,0.0
2012,Caquetá,Fuerza de trabajo potencial,0.0
2013,Caquetá,Fuerza de trabajo potencial,0.0
2014,Caquetá,Fuerza de trabajo potencial,0.0
2015,Caquetá,Fuerza de trabajo potencial,0.0
2016,Caquetá,Fuerza de trabajo potencial,0.0
2017,Caquetá,Fuerza de trabajo potencial,0.0
2018,Caquetá,Fuerza de trabajo potencial,0.0
2019,Caquetá,Fuerza de trabajo potencial,0.0
2020,Caquetá,Fuerza de trabajo potencial,0.0
2021,Caquetá,Fuerza de trabajo potencial,6.001
2022,Caquetá,Fuerza de trabajo potencial,8.244
2023,Caquetá,Fuerza de trabajo potencial,9.759
2024,Caquetá,Fuerza de trabajo potencial,12.821
2025,Caquetá,Fuerza de trabajo potencial,7.165
2007,Cauca,% población en edad de trabajar,69.212343025
2008,Cauca,% población en edad de trabajar,69.628706387
2009,Cauca,% población en edad de trabajar,70.203661134
2010,Cauca,% población en edad de trabajar,70.786119739
2011,Cauca,% población en edad de trabajar,71.370038075
2012,Cauca,% población en edad de trabajar,71.951791371
2013,Cauca,% población en edad de trabajar,72.523064178
2014,Cauca,% población en edad de trabajar,73.075793487
2015,Cauca,% población en edad de trabajar,73.60495721
2016,Cauca,% población en edad de trabajar,74.100035079
2017,Cauca,% población en edad de trabajar,74.549007288
2018,Cauca,% población en edad de trabajar,74.945097131
2019,Cauca,% población en edad de trabajar,75.300862429
2020,Cauca,% población en edad de trabajar,75.626462483
2021,Cauca,% población en edad de trabajar,75.944749498
2022,Cauca,% población en edad de trabajar,76.232764381
2023,Cauca,% población en edad de trabajar,76.509425404
2024,Cauca,% población en edad de trabajar,76.642316922
2025,Cauca,% población en edad de trabajar,76.876847702
2007,Cauca,Tasa Global de Participación (TGP),63.967962044
2008,Cauca,Tasa Global de Participación (TGP),60.909902095
2009,Cauca,Tasa Global de Participación (TGP),62.863457085
2010,Cauca,Tasa Global de Participación (TGP),62.103817026
2011,Cauca,Tasa Global de Participación (TGP),62.435190084
2012,Cauca,Tasa Global de Participación (TGP),62.677007522
2013,Cauca,Tasa Global de Participación (TGP),61.948612725
2014,Cauca,Tasa Global de Participación (TGP),63.400198148
2015,Cauca,Tasa Global de Participación (TGP),64.356991776
2016,Cauca,Tasa Global de Participación (TGP),64.195474771
2017,Cauca,Tasa Global de Participación (TGP),64.216622001
2018,Cauca,Tasa Global de Participación (TGP),65.06527879
2019,Cauca,Tasa Global de Participación (TGP),61.896839614
2020,Cauca,Tasa Global de Participación (TGP),58.326221073
2021,Cauca,Tasa Global de Participación (TGP),62.113315063
2022,Cauca,Tasa Global de Participación (TGP),65.056756164
2023,Cauca,Tasa Global de Participación (TGP),65.498177212
2024,Cauca,Tasa Global de Participación (TGP),70.066415042
2025,Cauca,Tasa Global de Participación (TGP),66.250948594
2007,Cauca,Tasa de Ocupación (TO),57.959427088
2008,Cauca,Tasa de Ocupación (TO),54.375468287
2009,Cauca,Tasa de Ocupación (TO),56.254553708
2010,Cauca,Tasa de Ocupación (TO),55.446585987
2011,Cauca,Tasa de Ocupación (TO),55.296224772
2012,Cauca,Tasa de Ocupación (TO),55.380853874
2013,Cauca,Tasa de Ocupación (TO),54.936681667
2014,Cauca,Tasa de Ocupación (TO),56.509174517
2015,Cauca,Tasa de Ocupación (TO),57.763914282
2016,Cauca,Tasa de Ocupación (TO),59.01977126
2017,Cauca,Tasa de Ocupación (TO),59.029197855
2018,Cauca,Tasa de Ocupación (TO),59.202866376
2019,Cauca,Tasa de Ocupación (TO),55.439577495
2020,Cauca,Tasa de Ocupación (TO),49.917755966
2021,Cauca,Tasa de Ocupación (TO),54.199853003
2022,Cauca,Tasa de Ocupación (TO),59.395487172
2023,Cauca,Tasa de Ocupación (TO),60.561956655
2024,Cauca,Tasa de Ocupación (TO),64.31524515
2025,Cauca,Tasa de Ocupación (TO),61.849413153
2007,Cauca,Tasa de Desocupación (TD),9.393037958
2008,Cauca,Tasa de Desocupación (TD),10.728032032
2009,Cauca,Tasa de Desocupación (TD),10.513108384
2010,Cauca,Tasa de Desocupación (TD),10.719519923
2011,Cauca,Tasa de Desocupación (TD),11.434201293
2012,Cauca,Tasa de Desocupación (TD),11.640877471
2013,Cauca,Tasa de Desocupación (TD),11.318947672
2014,Cauca,Tasa de Desocupación (TD),10.869088476
2015,Cauca,Tasa de Desocupación (TD),10.244539579
2016,Cauca,Tasa de Desocupación (TD),8.062411765
2017,Cauca,Tasa de Desocupación (TD),8.078008442
2018,Cauca,Tasa de Desocupación (TD),9.01004733
2019,Cauca,Tasa de Desocupación (TD),10.432296962
2020,Cauca,Tasa de Desocupación (TD),14.416269309
2021,Cauca,Tasa de Desocupación (TD),12.740363402
2022,Cauca,Tasa de Desocupación (TD),8.702046222
2023,Cauca,Tasa de Desocupación (TD),7.536424321
2024,Cauca,Tasa de Desocupación (TD),8.20816919
2025,Cauca,Tasa de Desocupación (TD),6.643731953
2007,Cauca,Tasa de Subocupación (TS),8.012825876
2008,Cauca,Tasa de Subocupación (TS),11.255207293
2009,Cauca,Tasa de Subocupación (TS),11.801469409
2010,Cauca,Tasa de Subocupación (TS),11.543247886
2011,Cauca,Tasa de Subocupación (TS),11.569567727
2012,Cauca,Tasa de Subocupación (TS),12.463093848
2013,Cauca,Tasa de Subocupación (TS),15.050020015
2014,Cauca,Tasa de Subocupación (TS),16.99275029
2015,Cauca,Tasa de Subocupación (TS),16.835119286
2016,Cauca,Tasa de Subocupación (TS),14.091291317
2017,Cauca,Tasa de Subocupación (TS),12.049859286
2018,Cauca,Tasa de Subocupación (TS),15.42120156
2019,Cauca,Tasa de Subocupación (TS),15.858360354
2020,Cauca,Tasa de Subocupación (TS),0.0
2021,Cauca,Tasa de Subocupación (TS),10.488341662
2022,Cauca,Tasa de Subocupación (TS),12.609890861
2023,Cauca,Tasa de Subocupación (TS),13.107641184
2024,Cauca,Tasa de Subocupación (TS),13.357152041
2025,Cauca,Tasa de Subocupación (TS),8.727831859
2007,Cauca,Población total,1287.464
2008,Cauca,Población total,1324.639
2009,Cauca,Población total,1338.547
2010,Cauca,Población total,1352.453
2011,Cauca,Población total,1366.254
2012,Cauca,Población total,1379.753
2013,Cauca,Población total,1392.961
2014,Cauca,Población total,1406.229
2015,Cauca,Población total,1419.831
2016,Cauca,Población total,1433.917
2017,Cauca,Población total,1448.305
2018,Cauca,Población total,1463.949
2019,Cauca,Población total,1477.918
2020,Cauca,Población total,1491.47
2021,Cauca,Población total,1503.606
2022,Cauca,Población total,1515.611
2023,Cauca,Población total,1527.569
2024,Cauca,Población total,1539.658
2025,Cauca,Población total,1551.702
2007,Cauca,Población en edad de trabajar (PET),891.084
2008,Cauca,Población en edad de trabajar (PET),922.329
2009,Cauca,Población en edad de trabajar (PET),939.709
2010,Cauca,Población en edad de trabajar (PET),957.349
2011,Cauca,Población en edad de trabajar (PET),975.096
2012,Cauca,Población en edad de trabajar (PET),992.757
2013,Cauca,Población en edad de trabajar (PET),1010.218
2014,Cauca,Población en edad de trabajar (PET),1027.613
2015,Cauca,Población en edad de trabajar (PET),1045.066
2016,Cauca,Población en edad de trabajar (PET),1062.533
2017,Cauca,Población en edad de trabajar (PET),1079.697
2018,Cauca,Población en edad de trabajar (PET),1097.158
2019,Cauca,Población en edad de trabajar (PET),1112.885
2020,Cauca,Población en edad de trabajar (PET),1127.946
2021,Cauca,Población en edad de trabajar (PET),1141.91
2022,Cauca,Población en edad de trabajar (PET),1155.392
2023,Cauca,Población en edad de trabajar (PET),1168.735
2024,Cauca,Población en edad de trabajar (PET),1180.029
2025,Cauca,Población en edad de trabajar (PET),1192.9
2007,Cauca,Fuerza de trabajo,570.008275
2008,Cauca,Fuerza de trabajo,561.789691
2009,Cauca,Fuerza de trabajo,590.733564
2010,Cauca,Fuerza de trabajo,594.550271
2011,Cauca,Fuerza de trabajo,608.803041
2012,Cauca,Fuerza de trabajo,622.23038
2013,Cauca,Fuerza de trabajo,625.8160359999999
2014,Cauca,Fuerza de trabajo,651.5086779999999
2015,Cauca,Fuerza de trabajo,672.57304
2016,Cauca,Fuerza de trabajo,682.098104
2017,Cauca,Fuerza de trabajo,693.344941
2018,Cauca,Fuerza de trabajo,713.8689109999999
2019,Cauca,Fuerza de trabajo,688.840644
2020,Cauca,Fuerza de trabajo,657.888278
2021,Cauca,Fuerza de trabajo,709.278
2022,Cauca,Fuerza de trabajo,751.661
2023,Cauca,Fuerza de trabajo,765.5
2024,Cauca,Fuerza de trabajo,826.804
2025,Cauca,Fuerza de trabajo,790.307
2007,Cauca,Población ocupada,516.467181
2008,Cauca,Población ocupada,501.520713
2009,Cauca,Población ocupada,528.6291040000001
2010,Cauca,Población ocupada,530.817336
2011,Cauca,Población ocupada,539.1912759999999
2012,Cauca,Población ocupada,549.7973029999999
2013,Cauca,Población ocupada,554.980247
2014,Cauca,Población ocupada,580.695624
2015,Cauca,Población ocupada,603.6710280000001
2016,Cauca,Población ocupada,627.104546
2017,Cauca,Población ocupada,637.336478
2018,Cauca,Población ocupada,649.548985
2019,Cauca,Población ocupada,616.978742
2020,Cauca,Población ocupada,563.045332
2021,Cauca,Población ocupada,618.914
2022,Cauca,Población ocupada,686.251
2023,Cauca,Población ocupada,707.809
2024,Cauca,Población ocupada,758.939
2025,Cauca,Población ocupada,737.801
2007,Cauca,Población desocupada,53.541093999999994
2008,Cauca,Población desocupada,60.268978000000004
2009,Cauca,Población desocupada,62.104459999999996
2010,Cauca,Población desocupada,63.732935
2011,Cauca,Población desocupada,69.611765
2012,Cauca,Población desocupada,72.433076
2013,Cauca,Población desocupada,70.83578999999999
2014,Cauca,Población desocupada,70.81305499999999
2015,Cauca,Población desocupada,68.902011
2016,Cauca,Población desocupada,54.993558
2017,Cauca,Población desocupada,56.008463000000006
2018,Cauca,Población desocupada,64.319927
2019,Cauca,Población desocupada,71.861902
2020,Cauca,Población desocupada,94.842946
2021,Cauca,Población desocupada,90.365
2022,Cauca,Población desocupada,65.41
2023,Cauca,Población desocupada,57.691
2024,Cauca,Población desocupada,67.866
2025,Cauca,Población desocupada,52.506
2007,Cauca,Población fuera de la fuerza de trabajo,321.075725
2008,Cauca,Población fuera de la fuerza de trabajo,360.539309
2009,Cauca,Población fuera de la fuerza de trabajo,348.975436
2010,Cauca,Población fuera de la fuerza de trabajo,362.798729
2011,Cauca,Población fuera de la fuerza de trabajo,366.292959
2012,Cauca,Población fuera de la fuerza de trabajo,370.52662
2013,Cauca,Población fuera de la fuerza de trabajo,384.40196399999996
2014,Cauca,Población fuera de la fuerza de trabajo,376.10432199999997
2015,Cauca,Población fuera de la fuerza de trabajo,372.49296000000004
2016,Cauca,Población fuera de la fuerza de trabajo,380.434896
2017,Cauca,Población fuera de la fuerza de trabajo,386.352059
2018,Cauca,Población fuera de la fuerza de trabajo,383.289089
2019,Cauca,Población fuera de la fuerza de trabajo,424.04435600000005
2020,Cauca,Población fuera de la fuerza de trabajo,470.057722
2021,Cauca,Población fuera de la fuerza de trabajo,432.632
2022,Cauca,Población fuera de la fuerza de trabajo,403.732
2023,Cauca,Población fuera de la fuerza de trabajo,403.235
2024,Cauca,Población fuera de la fuerza de trabajo,353.225
2025,Cauca,Población fuera de la fuerza de trabajo,402.592
2007,Cauca,Población subocupada,45.673771
2008,Cauca,Población subocupada,63.230593999999996
2009,Cauca,Población subocupada,69.71524099999999
2010,Cauca,Población subocupada,68.63041199999999
2011,Cauca,Población subocupada,70.43588000000001
2012,Cauca,Población subocupada,77.549156
2013,Cauca,Población subocupada,94.185439
2014,Cauca,Población subocupada,110.709243
2015,Cauca,Población subocupada,113.228474
2016,Cauca,Población subocupada,96.11643099999999
2017,Cauca,Población subocupada,83.54709
2018,Cauca,Población subocupada,110.087164
2019,Cauca,Población subocupada,109.23883199999999
2020,Cauca,Población subocupada,0.0
2021,Cauca,Población subocupada,74.392
2022,Cauca,Población subocupada,94.784
2023,Cauca,Población subocupada,100.339
2024,Cauca,Población subocupada,110.438
2025,Cauca,Población subocupada,68.977
2007,Cauca,Fuerza de trabajo potencial,0.0
2008,Cauca,Fuerza de trabajo potencial,0.0
2009,Cauca,Fuerza de trabajo potencial,0.0
2010,Cauca,Fuerza de trabajo potencial,0.0
2011,Cauca,Fuerza de trabajo potencial,0.0
2012,Cauca,Fuerza de trabajo potencial,0.0
2013,Cauca,Fuerza de trabajo potencial,0.0
2014,Cauca,Fuerza de trabajo potencial,0.0
2015,Cauca,Fuerza de trabajo potencial,0.0
2016,Cauca,Fuerza de trabajo potencial,0.0
2017,Cauca,Fuerza de trabajo potencial,0.0
2018,Cauca,Fuerza de trabajo potencial,0.0
2019,Cauca,Fuerza de trabajo potencial,0.0
2020,Cauca,Fuerza de trabajo potencial,0.0
2021,Cauca,Fuerza de trabajo potencial,76.414
2022,Cauca,Fuerza de trabajo potencial,76.474
2023,Cauca,Fuerza de trabajo potencial,55.826
2024,Cauca,Fuerza de trabajo potencial,72.373
2025,Cauca,Fuerza de trabajo potencial,82.1
2007,Cesar,% población en edad de trabajar,65.480896859
2008,Cesar,% población en edad de trabajar,65.879887931
2009,Cesar,% población en edad de trabajar,66.25928757
2010,Cesar,% población en edad de trabajar,66.624778014
2011,Cesar,% población en edad de trabajar,66.977936017
2012,Cesar,% población en edad de trabajar,67.336272884
2013,Cesar,% población en edad de trabajar,67.706594024
2014,Cesar,% población en edad de trabajar,68.082495238
2015,Cesar,% población en edad de trabajar,68.463087116
2016,Cesar,% población en edad de trabajar,68.854595717
2017,Cesar,% población en edad de trabajar,69.253382288
2018,Cesar,% población en edad de trabajar,69.624186469
2019,Cesar,% población en edad de trabajar,70.026173719
2020,Cesar,% población en edad de trabajar,70.399168431
2021,Cesar,% población en edad de trabajar,70.748772129
2022,Cesar,% población en edad de trabajar,71.084275376
2023,Cesar,% población en edad de trabajar,71.423939574
2024,Cesar,% población en edad de trabajar,71.960797832
2025,Cesar,% población en edad de trabajar,72.403843923
2007,Cesar,Tasa Global de Participación (TGP),58.021504551
2008,Cesar,Tasa Global de Participación (TGP),57.357978308
2009,Cesar,Tasa Global de Participación (TGP),61.834519381
2010,Cesar,Tasa Global de Participación (TGP),63.232275242
2011,Cesar,Tasa Global de Participación (TGP),61.514606101
2012,Cesar,Tasa Global de Participación (TGP),63.00048732
2013,Cesar,Tasa Global de Participación (TGP),61.16391811
2014,Cesar,Tasa Global de Participación (TGP),60.761840519
2015,Cesar,Tasa Global de Participación (TGP),61.71017988
2016,Cesar,Tasa Global de Participación (TGP),60.924940846
2017,Cesar,Tasa Global de Participación (TGP),63.620478919
2018,Cesar,Tasa Global de Participación (TGP),59.567589473
2019,Cesar,Tasa Global de Participación (TGP),60.265270118
2020,Cesar,Tasa Global de Participación (TGP),53.208405121
2021,Cesar,Tasa Global de Participación (TGP),58.064655332
2022,Cesar,Tasa Global de Participación (TGP),59.120256657
2023,Cesar,Tasa Global de Participación (TGP),59.77219241
2024,Cesar,Tasa Global de Participación (TGP),58.779333385
2025,Cesar,Tasa Global de Participación (TGP),58.911053936
2007,Cesar,Tasa de Ocupación (TO),49.430108415
2008,Cesar,Tasa de Ocupación (TO),48.959633218
2009,Cesar,Tasa de Ocupación (TO),55.026911225
