año,actividad económica,producción (%),contribución de los factores (pp),productividad total de los factores (pp)
2018,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",3.431698688602935,3.492633668022222,-0.06093497941928661
2018,"Actividades de servicios sociales, comunales y personales ",4.484158709186392,4.000133057686737,0.484025651499655
2018,Total de la economía,2.24346944203088,2.0883053320852714,0.1551641099456086
2019,"Agricultura, ganadería, caza, silvicultura y pesca",3.377299599853512,0.41197376623620996,2.965325833617302
2019,Minería y extracción,1.781628376146926,2.860999697339441,-1.079371321192514
2019,Industrias manufactureras,1.048017564674986,1.05884514875834,-0.01082758408335449
2019,"Electricidad, gas y agua",3.278873618006006,3.25853607823307,0.02033753977293618
2019,Construcción,-2.965465176324322,-0.810456636480984,-2.155008539843339
2019,"Comercio, hoteles y restaurantes",2.919909100467954,2.8568677146032613,0.06304138586469277
2019,"Transporte, almacenamiento y comunicaciones",1.834649449113712,1.7646830376559035,0.06996641145780869
2019,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",3.423022509146811,3.316686221433469,0.1063362877133422
2019,"Actividades de servicios sociales, comunales y personales ",6.247624287490883,5.018162420713023,1.22946186677786
2019,Total de la economía,2.49828693451361,2.3537255938463613,0.1445613406672486
2020,"Agricultura, ganadería, caza, silvicultura y pesca",2.572923352608303,-0.8169229271018397,3.389846279710143
2020,Minería y extracción,-14.51975404382742,-6.036458942317667,-8.483295101509748
2020,Industrias manufactureras,-7.016095894799079,-5.086070911012744,-1.930024983786335
2020,"Electricidad, gas y agua",-1.700895896874943,-0.8237697087465478,-0.8771261881283954
2020,Construcción,-31.16413547168166,-21.4024712497149,-9.761664221966765
2020,"Comercio, hoteles y restaurantes",-11.51822752059282,-13.471430699230748,1.953203178637931
2020,"Transporte, almacenamiento y comunicaciones",-17.14479078426239,-16.07364021405847,-1.071150570203915
2020,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",-0.7989009277815207,-1.483415555595756,0.6845146278142356
2020,"Actividades de servicios sociales, comunales y personales ",-4.372590210361071,-6.637197814723834,2.264607604362762
2020,Total de la economía,-8.554652568163663,-7.775051683560499,-0.7796008846031638
2021,"Agricultura, ganadería, caza, silvicultura y pesca",3.596780554619627,2.392027033932466,1.204753520687161
2021,Minería y extracción,0.01574823819838755,2.490424770733915,-2.474676532535527
2021,Industrias manufactureras,12.66967005444508,8.697841878263862,3.971828176181219
2021,"Electricidad, gas y agua",5.357630574668537,3.88317018795789,1.474460386710647
2021,Construcción,6.667275989432397,9.37653781145357,-2.709261822021173
2021,"Comercio, hoteles y restaurantes",17.95562087948381,11.534784813713395,6.420836065770416
2021,"Transporte, almacenamiento y comunicaciones",16.46633731419769,16.107600310645434,0.3587370035522532
2021,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",5.112681527491425,11.813670208508833,-6.700988681017407
2021,"Actividades de servicios sociales, comunales y personales ",12.4950814029722,12.397484204999959,0.09759719797223987
2021,Total de la economía,10.57476198098776,9.960449362075963,0.6143126189117988
2022,"Agricultura, ganadería, caza, silvicultura y pesca",1.689640719001151,2.5831243694434196,-0.8934836504422696
2022,Minería y extracción,2.047737052456622,3.2244837825743655,-1.176746730117744
2022,Industrias manufactureras,7.576710835337686,8.16041339836346,-0.5837025630257742
2022,"Electricidad, gas y agua",3.989417645527116,2.617357239368525,1.372060406158591
2022,Construcción,7.408015614248242,6.648523630821279,0.7594919834269636
2022,"Comercio, hoteles y restaurantes",13.55094582646528,12.993035007962838,0.5579108185024388
2022,"Transporte, almacenamiento y comunicaciones",18.48385113417832,16.030524051869346,2.453327082308974
2022,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",5.652919726788319,5.37166691050518,0.28125281628314
2022,"Actividades de servicios sociales, comunales y personales ",6.713881064685001,7.3639376011682245,-0.6500565364832234
2022,Total de la economía,8.048415621681285,8.003937951593773,0.04447767008751363
2023,"Agricultura, ganadería, caza, silvicultura y pesca",1.423165648945179,1.0035637435034848,0.4196019054416946
2023,Minería y extracción,2.699971856519046,3.3001258529812767,-0.6001539964622307
2023,Industrias manufactureras,-1.164133231868725,-0.12454604008466374,-1.039587191784061
2023,"Electricidad, gas y agua",3.10550195373116,2.7492558965572127,0.3562460571739474
2023,Construcción,-2.900427473561251,-1.4851718460528458,-1.415255627508405
2023,"Comercio, hoteles y restaurantes",-4.812392767027163,-1.3232567555642885,-3.489136011462874
2023,"Transporte, almacenamiento y comunicaciones",1.03441380324707,3.5370034425499037,-2.502589639302834
2023,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",3.492018459165624,3.655448950131612,-0.1634304909659878
2023,"Actividades de servicios sociales, comunales y personales ",5.71208111081063,2.2393588579088197,3.47272225290181
2023,Total de la economía,0.6911439906250468,1.1968850503521804,-0.5057410597271336
2024,"Agricultura, ganadería, caza, silvicultura y pesca",5.127293751259554,1.3250624299209637,3.80223132133859
2024,Minería y extracción,-2.65111255483319,-0.3204127101043088,-2.330699844728882
2024,Industrias manufactureras,-2.092910879496568,-0.8972908078021716,-1.195620071694396
2024,"Electricidad, gas y agua",2.245218958817041,1.3075074319663273,0.9377115268507139
2024,Construcción,-0.9773641581781511,-1.5109771232365627,0.5336129650584118
2024,"Comercio, hoteles y restaurantes",0.6009751908511163,0.6942422244833018,-0.09326703363218547
2024,"Transporte, almacenamiento y comunicaciones",0.4665398270097931,-0.6829707066456507,1.149510533655444
2024,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",0.8949776529115105,0.4872844576034184,0.4076931953080921
2024,"Actividades de servicios sociales, comunales y personales ",4.13876479256432,1.3937916352891992,2.744973157275121
2024,Total de la economía,0.8444873596331464,0.22140371756140542,0.6230836420717408
