Fecha,Concepto,Rama,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2010,Actividades terciarias,Actividades terciarias,3.5820140611641023,3.6683276246847356,4.003654162710362,4.235356837356761,4.346557875479647,4.488040503785399,4.52692981478495,4.676606220458311,4.7918454477633645,4.891593661649935,5.001072915030491,5.101449275362398
2011,Actividades terciarias,Actividades terciarias,6.647781473934515,6.5046725021625775,6.382877764454236,6.398590980172415,6.319804558108075,6.232853764921643,6.211816410812105,6.256269159579489,6.305961276770361,6.3108758075916,6.287612621360978,6.24022425264657
2012,Actividades terciarias,Actividades terciarias,4.619752815592236,4.830206795000862,4.879457213950872,4.609573392544448,4.625599418189495,4.694795001968004,4.664469781512366,4.464817247331297,4.3922721983654895,4.274507366513319,4.232624025308951,4.212083970805807
2013,Actividades terciarias,Actividades terciarias,4.562594501230649,4.518516911948183,4.599779175398552,4.800424502799785,4.909745611311209,4.896564679839059,4.959399689687302,5.009264646616344,5.0437544706393,5.166994627045767,5.270725797718384,5.346037583272405
2014,Actividades terciarias,Actividades terciarias,5.863475559986497,6.131583257124575,6.007470347216497,6.036754702889624,5.836773980418087,5.701005877334623,5.573644341245142,5.568998779414287,5.525829553150089,5.500050554843924,5.432476154204835,5.394809888580966
2015,Actividades terciarias,Actividades terciarias,4.744056682034966,4.194587116512665,4.041353344873656,3.7817676877314597,3.796072478038454,3.7793180143337395,4.04849583916382,4.10179698424453,4.02580867944063,3.8767573813583596,3.6170036843764137,3.3880229163008977
2016,Actividades terciarias,Actividades terciarias,1.8774482097600185,2.0757186819785147,2.2552129931890192,2.2353323266029577,2.2122144852310726,2.196948417419307,1.8963061521714195,1.8109688591427755,1.849107250532228,1.9113302669717598,2.0598622936388438,2.2534337188993447
2017,Actividades terciarias,Actividades terciarias,2.2607155150539597,2.239393197152623,1.9927085300848404,2.1598687200382187,2.1942233466853764,2.4129787180800832,2.494700001816753,2.5393697982475203,2.5060759018776366,2.4628390811995047,2.494350423113218,2.566284403199532
2018,Actividades terciarias,Actividades terciarias,3.2141995910282617,3.2542604748008443,3.534052088857621,3.3704129340637223,3.3990095657815687,3.426012439902678,3.379674652008191,3.474781023311067,3.5361608300197105,3.6323807251565086,3.6697456221028943,3.596981358388774
2019,Actividades terciarias,Actividades terciarias,4.32421392858177,4.473025228821825,3.872714276660844,4.070407962895757,4.2454745421613325,4.209358717465818,4.388879475395058,4.42451187760129,4.441776870274268,4.428041739808506,4.371996814065454,4.307839557869414
2020,Actividades terciarias,Actividades terciarias,4.3208003363069025,4.254983146447856,1.9005634032879186,-2.4817059275661535,-4.7619142632184435,-5.805961514651585,-6.332475373926044,-6.6084663670914665,-6.333802702573166,-5.917189119179824,-5.41601414065282,-4.977781559989737
2021,Actividades terciarias,Actividades terciarias,-0.7434433920191736,-0.2751929975536598,2.7827661649648263,6.582507603472493,8.214009619562418,9.655927274768402,10.510741917819999,10.981090163346096,11.541302416673858,11.628734595283575,11.560632124819307,11.563074946216602
2022,Actividades terciarias,Actividades terciarias,8.538686033783094,8.300612398718243,8.626260394115263,9.682839786222146,10.738106945317071,10.525143517598394,10.013994614897385,9.776225380443876,9.1983181581206,8.757013942013003,7.955499559846885,7.434902718371077
2023,Actividades terciarias,Actividades terciarias,4.163990680681536,3.653541424040995,3.022057010572894,2.425264850131086,1.9037252458615939,2.231693168767677,2.141398360595147,2.113616902743459,1.7891825047369707,1.5455442240790376,1.851003804670853,1.8168350846529506
2024,Actividades terciarias,Actividades terciarias,2.201803918679829,2.0261009289608722,1.844884031181408,2.4726558259179114,2.56060278489403,1.9268872543307936,2.027607407107965,1.9739719535133844,1.9430363082621795,2.0923816108768563,2.06377635743236,2.258717071676557
2025,Actividades terciarias,Actividades terciarias,3.3544883892672033,3.6721805610766296,3.5814622564602985,3.184683720250135,3.2553737928015636,3.427280033157402,3.7772347029161324,3.8248820215077046,3.8633287604582307,3.836043583187461,3.8312662398573423,3.6486420000164657
2026,Actividades terciarias,Actividades terciarias,2.5031744103166176,2.659966177726318,3.3821714069483875,3.69083563227575,4.043700870105766,4.121134643659332,,,,,,
2006,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",4.1654431820112165,4.5291617874980545,4.768927364580804,4.627522448220105,4.985039955926183,4.905242039170815,4.901493056226315,4.816746546393375,4.8950153571220625,5.25065733185582,5.3845895378993305,5.3197752478740625
2007,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",6.998911644976431,6.7287150329706975,6.430577758555913,5.795555662580142,5.33768406418082,5.186777079063162,5.032064693527445,4.899083238460662,4.582586560977859,4.384264516480869,4.237516366388277,4.227857079732544
2008,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",-0.3729211307602043,-0.9992062611106576,-1.830414655470534,-1.004459975893667,-0.6926228119982767,-0.5103927841769718,-0.16739338774097234,-0.111711519115957,0.20340129825346764,0.486960692528001,0.5617141973852426,0.5265467310223642
2009,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",1.6278125962230376,0.9932476974146169,0.9905089185707538,0.8277152778042591,0.8941269516201658,0.9954954737707311,1.0834232225997766,1.306037066784782,1.5295534008999283,1.714284119476872,1.9983837362544676,2.3958484892574887
2010,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",6.271992938264617,7.316536138245738,8.120521054412364,7.7580001462775385,7.296072249753351,6.88318307064462,6.419359501423386,6.097697239653385,5.505751007337722,4.97407937984849,4.409251777278044,3.8933358594231464
2011,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",2.682729829517399,1.973698264474649,2.3664406596083154,2.182877242759943,2.258962913268661,2.3466604129837663,2.35351570731342,2.474020243430175,2.6263495873690914,2.650200118853178,2.9162851445490077,3.0681559152038886
