Fecha,Concepto,Rama,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2021,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",106.84945625747476,108.3607677425673,108.08377665234985,108.17530138925832,104.81437788389063,109.15426268383193,111.37111863543483,110.73204497334532,112.66358031967256,113.99809127390097,113.33226091247879,113.44548893952266
2022,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",113.47616663310436,113.82253474614991,114.73774540874612,115.19985383420585,115.62158988497215,115.29704601905743,115.4659058199848,115.64098821187277,114.33274487801867,115.72719040510988,116.30107126077702,116.2382141602474
2023,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",116.57781652690898,116.7719780884505,116.97542312133575,116.67331697000324,118.32214753181975,119.37880196415489,117.06104767917127,120.3351262385976,121.0658569418465,120.64721784874646,120.56322411331526,121.10062316183674
2024,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",122.34912319221196,122.27645613203669,124.45186536845524,122.87715822011684,121.4413098776873,120.14022524992197,120.65690484995332,121.908391118515,121.21616712591951,121.93730320853295,119.40828783180788,122.2742443059987
2025,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",122.25875118467262,122.32027279853564,121.86954038921998,122.10802321786684,122.80993461425238,122.95908533670452,124.37396396092014,122.93196177949845,123.02293291311834,123.9573552038048,124.56125898563366,124.92565454684868
2026,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",124.97709676480014,123.87578469368555,126.6763162338252,127.72448058644052,129.81883800296333,,,,,,,
2005,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,61.82284143955956,62.5996777573365,61.77107692473955,64.29125318596604,62.80117042125462,62.649074570846366,62.85266333271863,63.31485797882377,63.090146299685124,63.866908946330035,62.8897235028274,64.99631150793046
2006,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,64.94981600463275,65.66574410244361,65.89988296543652,67.40715440668082,67.0045694770064,67.64984082764096,68.39975483120527,68.85238202453898,69.8028841397595,69.34124453447949,69.63286519277759,69.92546106900399
2007,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,70.93467787643503,70.9543305037625,72.43129377387578,71.42623838522984,72.97101429015339,73.92999001599438,73.23720277406264,73.88199440769638,74.64580964549413,74.64656258777853,75.72988505324214,75.46264545954902
2008,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,75.3314963558168,75.3550084335146,75.79684840463959,75.54472470667251,75.44233880174745,75.73191581510793,75.30225680734887,75.6702435819431,76.05298297317806,75.85827416298628,75.49549320661767,75.27883807820555
2009,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,74.13761226338325,75.33847572119828,74.32571590000472,74.8628971891116,75.15375355120975,75.26325864379136,76.47505730261676,75.51218516104072,75.05065090351437,76.58658230160204,76.13662351005128,76.59103111626052
2010,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,77.39823967629633,77.905077216532,78.37236019474338,77.5900154468966,78.97967500333341,79.12301861459991,79.65991498416136,79.43175232442258,80.22503330224097,81.48224637002352,81.89125027368478,81.77257535521953
2011,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,82.69291418206541,82.7413009734939,83.36965009571688,84.97158345019716,83.92806428574572,84.81576913346271,85.41664623459528,85.8705736002322,86.19120849540816,85.91259730947536,86.65054026785481,86.98149519218346
2012,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,86.51229367869637,87.25543318468321,88.55697165055733,87.0554232180513,88.01769149987139,89.57783360223853,88.4744279542683,87.30611559990089,88.97925330427073,87.85503121083033,89.42470541613126,89.42577398127669
2013,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,90.51673730209363,90.9685908891676,90.87289317246025,91.6758189497679,92.21067938463044,92.79778063706915,92.90424019178195,92.62821657298834,92.43258727692294,93.32354171141068,94.79905037976589,93.78154419117763
2014,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,94.57368371398383,95.98026578531713,95.4267846239712,96.71680932693111,96.83963692784377,96.0720239141823,96.70175800568617,96.79771126328359,97.39579325392931,98.74423528816718,98.19238991596772,97.87295445527083
2015,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,98.58271902359814,98.66616757996258,98.71576940864831,98.70972413360855,99.74200613802118,99.84830088216933,100.02209705870877,100.13085486115345,100.466042954651,102.01340087003543,101.19730430271028,101.90561278673303
2016,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,102.30280480663778,101.12534008692134,101.83365588260615,101.9534622342168,101.58124408398577,102.59460264927651,100.44088665652549,103.35869768028729,103.80397772606626,103.04031173052144,104.20855849908888,105.9829382598128
2017,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,102.42625979146997,103.78633774505037,103.8874474127242,104.5243277872434,103.64872836340184,105.24951292847813,105.55677445825418,105.67810278510883,105.74140415136984,103.00191885855547,105.47787395679438,106.16164359594195
2018,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,106.57792665580419,107.16090868658281,108.19388571600577,106.4798020886899,107.04642647773892,108.06319028355776,107.25509694170366,107.72494617704378,107.99407622220161,105.97986072979396,108.63786174770769,107.5730793900602
2019,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,108.7577912026761,109.1024360681631,109.39714534492009,110.60454968999416,110.71731216160572,112.08702267793382,113.04706185368465,114.23414533828424,112.93123724938899,110.42423398105858,112.66884862236462,113.02398481064986
